names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-NT NN (for_DEGs),mean_expr_Rest (for_DEGs)
Dock10,-3.015652,-1.4689579,0.002564274692248879,0.03570054973094682,0.3055555555555556,0.592866105036745,0.50999796,1.0443894
Gtf3c2,-3.015745,-0.92705286,0.0025634877445970356,0.03570054973094682,0.1111111111111111,0.44441656210790464,0.18815528,0.33191028
Taf15,-3.0160346,-0.93173826,0.0025610408751789967,0.03569251468675293,0.25,0.6591145366553146,0.42134202,0.6929356
Cmtr1,-3.0168412,-1.2222047,0.0025542358541620546,0.03561614810655652,0.08333333333333333,0.40362072055924003,0.1304583,0.28149432
Hcfc2,-3.0176272,-1.0850669,0.0025476212307284155,0.03554235849931076,0.08333333333333333,0.40448108980103964,0.14343716,0.28307453
Sf3b3,-3.01832,-1.1008122,0.0025418029153012355,0.03547960744630868,0.08333333333333333,0.40362072055924003,0.14076754,0.2808045
Arnt,-3.0185993,-0.6510348,0.0025394616585928498,0.035465350710181844,0.16666666666666666,0.5387345402401864,0.316056,0.45975718
Dlg4,-3.019044,-0.93620116,0.0025357370621948206,0.03543174979780282,0.16666666666666666,0.530883670908765,0.2672055,0.46128926
Ppp4r3b,-3.0191576,-0.7479886,0.002534785061379155,0.03543174979780282,0.19444444444444445,0.5772002150923105,0.34039485,0.5194021
Ypel2,-3.019768,-1.3868283,0.0025296844518947247,0.03538397773160398,0.1388888888888889,0.46768238035490234,0.1972902,0.451286
Kcna4,-3.0224154,-2.5552142,0.0025076615530290544,0.035094201005151406,0.027777777777777776,0.32708370675748344,0.039082512,0.21046954
Siah1a,-3.022829,-2.1658256,0.0025042363619462576,0.03506452894502133,0.027777777777777776,0.3274421939415666,0.04954095,0.20530587
Rad17,-3.0229325,-1.7319831,0.002503380733170704,0.03506452894502133,0.05555555555555555,0.36425882774690804,0.07987359,0.24389657
Chordc1,-3.024794,-0.9620166,0.002488025076928429,0.034873883055329624,0.1111111111111111,0.4471410647069367,0.18094836,0.32670888
Zfp106,-3.0248458,-0.7558238,0.0024875997636904764,0.034873883055329624,0.1388888888888889,0.4894425524287507,0.24863485,0.3897729
Rnf115,-3.0252595,-0.91612613,0.0024841996516795856,0.034856629055159516,0.1111111111111111,0.44671088008603693,0.19547874,0.34174317
Gabpb1,-3.0258696,-2.6857533,0.0024791922471453553,0.03482273689534537,0.027777777777777776,0.32694031188385014,0.035190795,0.20738378
Sltm,-3.027007,-0.98819584,0.0024698810599958734,0.034710096277243266,0.2777777777777778,0.7175479476608712,0.5322563,0.873002
Cacng8,-3.0272658,-1.203717,0.0024677693485531424,0.034698567449305565,0.16666666666666666,0.5219573400250941,0.23542224,0.47710466
Jakmip1,-3.0290134,-1.1168599,0.0024535374552432402,0.034516519069311975,0.08333333333333333,0.4056999462269224,0.14014852,0.28237492
Dnajc15,-3.0290651,-27.588959,0.002453117539548356,0.034516519069311975,0.0,0.29166517297006633,0.0,0.18389133
Enox2,-3.0297685,-0.9617983,0.002447413211527886,0.034466453351024266,0.1111111111111111,0.44545617494174583,0.22632605,0.40192163
Zup1,-3.0320127,-0.9798304,0.002429290773528678,0.03422917833493213,0.1111111111111111,0.44653163649399535,0.18413588,0.33557537
Socs7,-3.0366044,-1.1826396,0.0023925929208142354,0.03372978582491003,0.1111111111111111,0.44606560315468724,0.1568368,0.32601944
Sbno1,-3.038166,-0.86100787,0.002380228453508209,0.03357309110013942,0.25,0.6656390034056282,0.45885032,0.72151786
Apbb1,-3.0384762,-2.4756374,0.002377778913289986,0.03357309110013942,0.027777777777777776,0.32819501702814124,0.044198114,0.2242222
Hdac7,-3.0388796,-1.6740366,0.002374597961306207,0.0335465022188737,0.08333333333333333,0.40125470514429107,0.10093253,0.29184684
Agfg2,-3.040379,-1.8420801,0.002362805484757662,0.03339746626798441,0.05555555555555555,0.36597956623050726,0.07553583,0.24787988
Prmt3,-3.0416615,-1.5205295,0.002352763443900669,0.03327302828295315,0.05555555555555555,0.3669116329091235,0.0915177,0.24290712
Trip11,-3.0421371,-0.96394014,0.002349048119072343,0.03323797944153442,0.19444444444444445,0.5719304534862879,0.30338576,0.52554196
Ppp1cb,-3.0424888,-0.96075517,0.00234630546313042,0.033216663748321586,0.2222222222222222,0.6179602079225668,0.36365074,0.6171327
Mdm4,-3.0427268,-0.9296901,0.002344451800088136,0.033207917695502485,0.2222222222222222,0.616848897651909,0.35534278,0.5948449
Gfpt1,-3.04283,-2.0083694,0.0023436462779858436,0.033207917695502485,0.027777777777777776,0.32952141960924897,0.05725067,0.21273504
Lnx1,-3.04404,-2.7712698,0.0023342404801727033,0.03311565031797283,0.027777777777777776,0.3285535042122244,0.037451003,0.23153165
Epg5,-3.0441124,-1.4846195,0.0023336788376019176,0.03311565031797283,0.08333333333333333,0.4054848539164725,0.10804668,0.277102
Atpaf1,-3.0455706,-1.74689,0.002322392070943594,0.032982386335229576,0.05555555555555555,0.3669833303459401,0.07791594,0.24056774
Rps6kc1,-3.045705,-1.085347,0.0023213539682519035,0.032982386335229576,0.1388888888888889,0.48980103961283383,0.2029474,0.39031112
Zfp292,-3.045736,-0.9581273,0.0023211144664514126,0.032982386335229576,0.2777777777777778,0.6948198601899982,0.48549354,0.7948914
Zmynd11,-3.0458603,-1.0566989,0.0023201566855368554,0.032982386335229576,0.3055555555555556,0.7276931349704248,0.55098087,0.92775536
Gm10115,-3.0465221,-1.770005,0.0023150546309241055,0.03294783788820483,0.05555555555555555,0.3675927585588815,0.077200495,0.24194664
Dgkh,-3.0471942,-1.2747942,0.0023098833762260373,0.03289166206634532,0.3333333333333333,0.6741709983868077,0.54585034,1.0140874
Clec16a,-3.048456,-1.0450416,0.002300205883322798,0.03277122591987465,0.19444444444444445,0.576017207384836,0.2954337,0.5360347
Irak1bp1,-3.0517757,-27.53628,0.002274920109867335,0.03242817153959432,0.0,0.29385194479297366,0.0,0.17785019
Eif4enif1,-3.0531201,-1.1914964,0.002264752407527166,0.03230037005852174,0.05555555555555555,0.3683814303638645,0.11504751,0.24566261
Usp36,-3.0532649,-27.449726,0.0022636599111137577,0.03230037005852174,0.0,0.2939953396666069,0.0,0.16831796
Inpp5a,-3.0533063,-1.4179235,0.002263347857976323,0.03230037005852174,0.05555555555555555,0.368775766266356,0.10187767,0.2519781
Dusp11,-3.0535028,-1.112707,0.0022618661437155325,0.03230037005852174,0.1111111111111111,0.4470693672701201,0.16477174,0.3274005
Cryl1,-3.0543818,-27.679388,0.002255248296966867,0.03223325624441474,0.0,0.29410288582183186,0.0,0.19469844
Cap1,-3.0556126,-1.4995537,0.00224601311326819,0.03211834611682611,0.08333333333333333,0.4048395769851228,0.115356684,0.2969399
Trip12,-3.0558298,-1.1840081,0.002244386976548387,0.03211218214049796,0.3333333333333333,0.7845133536476071,0.68133426,1.1689774
Setd3,-3.056895,-1.145104,0.002236426773440172,0.0320153369218633,0.1388888888888889,0.48607277289836887,0.19478536,0.38907105
Usp13,-3.056926,-1.8574128,0.002236195311069351,0.0320153369218633,0.05555555555555555,0.3677003047141065,0.07645944,0.25303066
2210408F21Rik,-3.0571017,-1.1034185,0.0022348841055499337,0.0320153369218633,0.2222222222222222,0.6053056103244309,0.39169252,0.7081503
Klhl7,-3.057381,-1.0550716,0.0022328030506235616,0.03201463072052033,0.2222222222222222,0.6193941566588994,0.35710403,0.63751477
Cdip1,-3.0576084,-0.97207624,0.002231108689310517,0.03200741616752461,0.16666666666666666,0.5320308298978311,0.25262207,0.44710362
Sec14l1,-3.057898,-0.6761005,0.0022289539335096148,0.03199358557339922,0.1388888888888889,0.4955009858397562,0.27796435,0.41343462
Eif4e3,-3.0583944,-1.5739962,0.002225264502600921,0.03195770025915914,0.027777777777777776,0.33142140168488976,0.07255553,0.20216268
Unc5a,-3.0584772,-27.532488,0.0022246501418126388,0.03195770025915914,0.0,0.29449722172432335,0.0,0.17742208
Senp7,-3.0586014,-1.0226907,0.002223728892066663,0.03195770025915914,0.25,0.6744936368524825,0.44159618,0.7551702
Dnai4,-3.0597079,-2.6391742,0.002215529858605676,0.03186899748433326,0.027777777777777776,0.33077612475354007,0.03596777,0.20550758
Purg,-3.0597596,-1.0294365,0.0022151474046138908,0.03186899748433326,0.25,0.6722710163111669,0.44492176,0.7625981
Dot1l,-3.0604007,-1.0836546,0.0022104099992428716,0.03182943016058733,0.1111111111111111,0.4496146262771106,0.16780558,0.32730752
Mark2,-3.0610626,-1.0057796,0.002205529515457748,0.03177618127632691,0.25,0.6556730596881162,0.41731757,0.71291333
Xpo7,-3.0616832,-0.9732276,0.0022009630335052726,0.03172740166860873,0.2222222222222222,0.6182469976698333,0.355444,0.60864115
Tbc1d1,-3.062976,-1.724962,0.002191477349566551,0.03160762017329749,0.08333333333333333,0.4036565692776483,0.10738037,0.318256
Nop58,-3.0634825,-1.1904656,0.002187769195907486,0.031571083938793855,0.05555555555555555,0.37003047141064704,0.11847004,0.25235087
Fam110b,-3.064227,-0.87045854,0.002182330913798126,0.031509528024586585,0.16666666666666666,0.538913783832228,0.29962432,0.4939035
Fnbp1l,-3.0643513,-1.3967034,0.002181425739110825,0.031509528024586585,0.19444444444444445,0.5259006990500089,0.26970518,0.5961519
Rae1,-3.064434,-27.510796,0.002180822480528447,0.031509528024586585,0.0,0.2950708012188564,0.0,0.1749929
Dapk1,-3.065096,-1.2234788,0.0021760019143291214,0.031468875908516415,0.2777777777777778,0.6482523749775946,0.42638102,0.8071828
Prrc2c,-3.0652304,-1.1102926,0.002175023931165421,0.031468875908516415,0.3333333333333333,0.7728983688833124,0.6142332,1.0407248
Slitrk4,-3.0654268,-1.3531412,0.0021735952959363062,0.031467944828560634,0.05555555555555555,0.36960028678974727,0.11300281,0.2666854
Larp4,-3.0663164,-1.1690147,0.0021671395941595633,0.03139139670893125,0.1388888888888889,0.4876142677899265,0.19234282,0.38993964
Setx,-3.066916,-0.8571045,0.0021627956785716627,0.03134537210529697,0.19444444444444445,0.5800681125649758,0.33857697,0.5480657
Wipf2,-3.0669885,-1.1108338,0.0021622719530811764,0.03134537210529697,0.1111111111111111,0.4488618031905359,0.17058113,0.33768028
Neurl1a,-3.067216,-1.4462833,0.0021606267155048105,0.03134537210529697,0.05555555555555555,0.36977953038178885,0.09624457,0.2431877
Tnks,-3.0674849,-0.87015533,0.0021586838234843,0.03133648532524211,0.2222222222222222,0.6362789030292167,0.40746653,0.6520237
Cdc27,-3.0680537,-0.80614144,0.002154579136417913,0.03129380615975639,0.16666666666666666,0.539702455637211,0.29317874,0.46730852
1500004A13Rik,-3.0683432,-0.92767996,0.0021524922274264217,0.031280403542968065,0.2222222222222222,0.6227280874708729,0.39157298,0.6480156
Tial1,-3.0688603,-0.8723368,0.002148770213113427,0.031243211919024776,0.19444444444444445,0.5791360458863596,0.3227867,0.52910674
Casd1,-3.0688913,-2.046076,0.0021485470800115328,0.031243211919024776,0.05555555555555555,0.366517297006632,0.071158566,0.26588133
Nfasc,-3.0695739,-1.2909287,0.002143643523362962,0.031219350391741348,0.3055555555555556,0.7237139272271016,0.5174137,0.9776502
Pcgf6,-3.069667,-2.2427957,0.002142975652144882,0.031219350391741348,0.027777777777777776,0.33199498117942283,0.048213888,0.21009372
Ttc17,-3.0706391,-1.0194758,0.0021360115019015626,0.03114195825072978,0.19444444444444445,0.577379458684352,0.2951031,0.5281903
Gm28905,-3.0722525,-28.151876,0.002124499758112229,0.030990938382451462,0.0,0.2958236243054311,0.0,0.26100564
Gm12940,-3.0723662,-1.2674581,0.002123690183723463,0.030990938382451462,0.08333333333333333,0.4106112206488618,0.12510295,0.27825186
Slc37a3,-3.0733488,-2.086278,0.00211671016770374,0.030910870764238856,0.027777777777777776,0.3325685606739559,0.05213957,0.20480484
Sgpl1,-3.0737417,-27.605072,0.002113924056840206,0.030886970857692403,0.0,0.2959670191790644,0.0,0.1857761
Adgrl2,-3.0750964,-1.5763967,0.0021043450671018654,0.030763738821015844,0.1111111111111111,0.43746191073669116,0.18047386,0.46363434
Mau2,-3.0754068,-1.3265936,0.002102157014913016,0.030748480669957945,0.08333333333333333,0.40946406165979565,0.12413335,0.28629646
Heca,-3.075479,-2.7594917,0.0021016467697272407,0.030748480669957945,0.027777777777777776,0.33160064527693134,0.035190795,0.21715766
Gm44643,-3.0756032,-27.563078,0.002100772327950426,0.030748480669957945,0.0,0.29614626277110595,0.0,0.18090035
Impact,-3.076265,-0.7971514,0.0020961142714996817,0.030710245624425543,0.19444444444444445,0.5817530023301667,0.34451187,0.5392411
Spindoc,-3.0765133,-1.3205047,0.002094369943931384,0.03070142956543169,0.05555555555555555,0.37164366373902136,0.10510439,0.24435219
Mmp24,-3.0770924,-27.473394,0.002090305022592903,0.030658567662156827,0.0,0.2962896576447392,0.0,0.17087641
Klhl15,-3.0777853,-1.0863949,0.002085451143183527,0.030604080948848374,0.08333333333333333,0.4110772539881699,0.15080936,0.29686975
Acadsb,-3.0784886,-0.96050537,0.002080535390690809,0.030565328566354306,0.1388888888888889,0.4941387345402402,0.2257406,0.4006704
Arf3,-3.0789332,-0.8002517,0.00207743238806982,0.030536437783061303,0.16666666666666666,0.5371571966302204,0.30289587,0.47999424
Snx5,-3.0797193,-2.805688,0.0020719583915599906,0.030472644762570854,0.027777777777777776,0.3317081914321563,0.035190795,0.22348917
Tmem132a,-3.0798433,-1.9811109,0.0020710952868346604,0.030472644762570854,0.05555555555555555,0.36802294317978135,0.07938891,0.28231952
Pnpt1,-3.0798433,-1.189759,0.0020710952868346604,0.030472644762570854,0.05555555555555555,0.37236063810718767,0.113111444,0.24152026
St8sia5,-3.0804844,-1.9074781,0.0020666411642455487,0.030461134439538063,0.05555555555555555,0.370138017565872,0.07645944,0.2608945
Atg4b,-3.0808153,-27.510202,0.0020643457020182183,0.03044400055610841,0.0,0.29664814482882235,0.0,0.17492743
Slitrk3,-3.0809913,-2.286182,0.002063127189270745,0.030442738921309675,0.027777777777777776,0.333034594013264,0.048213888,0.21586244
Farsb,-3.0824392,-0.9621412,0.002053117441776729,0.030328348356536947,0.1388888888888889,0.4949991037820398,0.2181657,0.38862804
Ift80,-3.0835457,-1.2545973,0.002045497195722329,0.030232403547337167,0.05555555555555555,0.3726474278544542,0.112066,0.24916129
Ppp1r16b,-3.0840628,-1.4783075,0.0020419452366667885,0.030196515415099948,0.1111111111111111,0.4401147158989066,0.16170603,0.39811808
Hectd4,-3.0852623,-1.2038145,0.0020337264754540867,0.030091536561371868,0.2777777777777778,0.703495250044811,0.47190025,0.87091064
Smim13,-3.086131,-1.0282059,0.0020277939189447015,0.03002028793501054,0.08333333333333333,0.41132819501702816,0.16301507,0.3082937
Sgtb,-3.0867722,-2.873246,0.00202342531773716,0.029972126950164,0.027777777777777776,0.3326402581107725,0.03226132,0.21530244
Atp1b3,-3.0898542,-1.0358491,0.0020025481109751217,0.02967924310088335,0.1111111111111111,0.4506183903925435,0.192032,0.36051726
Pcm1,-3.0903609,-1.1765774,0.0019991342683116703,0.029644998780096344,0.3055555555555556,0.7267969170102169,0.49100664,0.8891242
Stx16,-3.090609,-0.9534104,0.0019974641315919665,0.029636588192090633,0.1388888888888889,0.4938519447929737,0.22178914,0.3926051
Nars2,-3.092605,-1.3416587,0.001984079932503431,0.029454269495230494,0.05555555555555555,0.3733644022226205,0.10534857,0.24808574
Mapkbp1,-3.0929568,-2.4663897,0.0019817306400333017,0.029435656328189508,0.027777777777777776,0.3342176017207385,0.040198572,0.20431712
Dip2a,-3.0932565,-1.429083,0.001979728849746057,0.029422187053471542,0.1111111111111111,0.44502599032084605,0.15664384,0.3761285
Prr16,-3.09336,-1.4469562,0.001979039007703981,0.029422187053471542,0.19444444444444445,0.5241082631295931,0.3345099,0.73383117
Slc24a4,-3.0933704,-2.1477637,0.0019789700356366152,0.029422187053471542,0.05555555555555555,0.36938519447929735,0.07127165,0.28319266
Smurf1,-3.0937014,-1.1103442,0.001976764094139964,0.029422187053471542,0.1111111111111111,0.4515504570711597,0.18083276,0.3562327
Adam12,-3.094963,-28.223402,0.0019683746327628323,0.029318307307282323,0.0,0.2980103961283384,0.0,0.27261454
E130307A14Rik,-3.09548,-0.9903321,0.0019649457813658918,0.029283468189296454,0.25,0.6787954830614805,0.4785854,0.79722685
Mob1b,-3.0968761,-1.1040784,0.001955715252742686,0.02916208037802218,0.08333333333333333,0.41326402581107724,0.1470422,0.2930469
Fem1b,-3.102223,-1.72262,0.0019207326885309058,0.028656350550152934,0.05555555555555555,0.37207384835992113,0.08550873,0.2582216
Ddx50,-3.1061115,-0.9290302,0.0018956527547049173,0.02832936013288161,0.19444444444444445,0.5801756587202007,0.31490067,0.5333971
Plekha7,-3.106132,-27.803675,0.0018955201587395527,0.02832936013288161,0.0,0.29908585768058793,0.0,0.2104899
Srbd1,-3.1062458,-1.0133718,0.0018947910331844839,0.02832936013288161,0.08333333333333333,0.4144111848001434,0.16262192,0.30488744
Nme7,-3.1084797,-0.74870473,0.0018805257492396199,0.02816595701341616,0.19444444444444445,0.5935113819680946,0.38556632,0.582487
Syn1,-3.108821,-1.0904714,0.0018783550386645652,0.028149135465095856,0.25,0.6481448288223696,0.41410315,0.73832726
Ep400,-3.1094725,-0.9515745,0.001874217344902397,0.02810280137138806,0.19444444444444445,0.5850510844237319,0.31237757,0.5359882
Als2,-3.1095862,-1.0791969,0.0018734957495903626,0.02810280137138806,0.05555555555555555,0.3754077791718946,0.12661698,0.25091347
Nell1,-3.1099792,-1.6280127,0.0018710049289600115,0.02808597901740531,0.19444444444444445,0.5048216526259186,0.32377163,0.7801213
Ncoa2,-3.11061,-1.16037,0.0018670128667804234,0.028041719245606472,0.3333333333333333,0.758702276393619,0.618603,1.0695391
Zmym6,-3.1112409,-1.056139,0.0018630286306365908,0.02799752757561812,0.1111111111111111,0.45538626994084963,0.18054882,0.34461975
Fkbp5,-3.1113443,-27.76417,0.001862376222861929,0.02799752757561812,0.0,0.2995877397383044,0.0,0.20534988
Gm41361,-3.1128335,-27.491995,0.0018530047935848924,0.02787807323831246,0.0,0.2997311346119376,0.0,0.17291276
Ecd,-3.1134126,-2.2791286,0.0018493720639020858,0.027839006922716552,0.027777777777777776,0.33629682738842087,0.048213888,0.21491563
Ncoa7,-3.113692,-1.1332037,0.001847622908170393,0.02782826655971887,0.25,0.6635239290195376,0.4334711,0.78398347
Ice1,-3.1149123,-1.0475608,0.0018399962730180092,0.027744500480355733,0.1388888888888889,0.49514249865567306,0.20613179,0.3874191
Tpd52,-3.1149535,-0.99364144,0.0018397382506263119,0.027744500480355733,0.08333333333333333,0.4157017386628428,0.16916305,0.3126227
Ddx10,-3.1151502,-0.6121163,0.0018385130982124579,0.027744500480355733,0.16666666666666666,0.5523570532353468,0.34973836,0.49468324
Stx3,-3.115812,-27.485935,0.001834391782405169,0.027706636983264133,0.0,0.30001792435920416,0.0,0.17224684
Gm32647,-3.1158843,-2.3936892,0.0018339415288828075,0.027706636983264133,0.08333333333333333,0.391288761426779,0.12883143,0.54380774
Supt20,-3.116722,-1.0021017,0.0018287388334013088,0.02765234240489205,0.1111111111111111,0.4562824879010575,0.18609722,0.34335986
Erp44,-3.1169288,-0.92297584,0.0018274563067524282,0.027648508424796027,0.1388888888888889,0.4996952858935293,0.23027843,0.39943135
Scrn1,-3.117146,-2.057866,0.0018261105433561272,0.027643712845058666,0.027777777777777776,0.3368345581645456,0.05713468,0.21899006
Ptpn1,-3.1173322,-1.3247656,0.0018249577567674541,0.02764183479387908,0.1111111111111111,0.45348628786520884,0.15223187,0.34492645
