names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Coro1c,-3.9553728,-1.8960719,7.641536885155255e-05,0.0010256148656549535,0.05747126436781609,0.31414308289038934,0.057920713,0.2004443
Dennd2a,-3.956272,-1.1887084,7.612853988656158e-05,0.0010222757954782156,0.10344827586206896,0.37731647751759806,0.12901506,0.27300072
Deaf1,-3.9575503,-1.2833698,7.572235844429599e-05,0.0010173298856991167,0.06896551724137931,0.33421922137623905,0.09157657,0.20979834
Chd5,-3.959135,-1.0388516,7.522170704482467e-05,0.0010111091887415901,0.10344827586206896,0.37983048412584397,0.14120747,0.27125275
Usp8,-3.9598608,-0.6726684,7.499346368628082e-05,0.0010085457303555384,0.16091954022988506,0.46387013360149404,0.2361174,0.35383752
Plcl1,-3.9602869,-1.0614264,7.485975456660524e-05,0.0010072516801225252,0.42528735632183906,0.6870061772733803,0.75664186,1.2121255
Gm28175,-3.960673,-27.655487,7.473877543911933e-05,0.001006127703431431,0.0,0.2455466168653929,0.0,0.19178756
Zfp523,-3.962005,-1.5255705,7.432302253188635e-05,0.0010010323886876123,0.04597701149425287,0.30451802901881914,0.06602792,0.17940982
Bin3,-3.9628506,-3.8023658,7.406015586249197e-05,0.0009979921705241522,0.011494252873563218,0.25955322511133455,0.011197829,0.1459225
Ipcef1,-3.9638426,-3.041616,7.375287417592675e-05,0.0009943500898681142,0.022988505747126436,0.27280563137480246,0.027497912,0.20665886
Adap1,-3.9645085,-0.7513431,7.354732147134448e-05,0.000992076570248507,0.10344827586206896,0.3835296652779773,0.16536075,0.26443824
Gnaz,-3.964988,-1.1950666,7.339965914934691e-05,0.0009905820398508043,0.06896551724137931,0.3339678207154145,0.10084282,0.2174702
Tmem191,-3.9657538,-1.866836,7.316439104894029e-05,0.0009879031092889577,0.04597701149425287,0.3028300531532826,0.053964116,0.18417981
Tdrd7,-3.9670322,-1.3880408,7.277318434148911e-05,0.0009831148633764769,0.05747126436781609,0.3188837810659388,0.08149771,0.20067778
Ndufaf4,-3.9683838,-1.3526044,7.236171692609233e-05,0.0009780479546298293,0.06896551724137931,0.3344706220370636,0.089771844,0.21499644
Evi5,-3.9721394,-0.84499365,7.123004597675044e-05,0.0009646932134048812,0.27586206896551724,0.6131302973710674,0.4100878,0.64742374
Abcg1,-3.9724922,-2.1476939,7.11245659261173e-05,0.0009637504218027087,0.034482758620689655,0.2885361298663985,0.04471014,0.18449809
Fam234b,-3.9741101,-1.4307238,7.064283881137021e-05,0.0009577058924629251,0.06896551724137931,0.33350093377388307,0.08673829,0.2185498
Rad17,-3.9773197,-1.1271977,6.96964327214215e-05,0.0009458298723356544,0.09195402298850575,0.36471053009625054,0.11916396,0.24407423
Pgap1,-3.9783785,-0.839496,6.938687660997561e-05,0.0009421047875240246,0.14942528735632185,0.4453023990805919,0.22529756,0.3730659
Cers5,-3.9795036,-0.69577116,6.905927786712905e-05,0.0009381308373557926,0.14942528735632185,0.44562562850165205,0.21909599,0.33415467
Slc16a10,-3.9809287,-3.3088849,6.864654819766653e-05,0.0009329958270466867,0.022988505747126436,0.2730211176555093,0.020825282,0.18941513
Rbm4,-3.981115,-1.3151462,6.859271916675148e-05,0.000932736014175411,0.06896551724137931,0.33364459129435425,0.087819465,0.20571378
Nek1,-3.9811618,-0.86375797,6.857926815065023e-05,0.000932736014175411,0.25287356321839083,0.5877388306277833,0.35641617,0.5761793
Glp2r,-3.9819808,-1.9566896,6.834332141133001e-05,0.0009302862443376077,0.04597701149425287,0.30311736819422497,0.058312766,0.20951729
Meaf6,-3.9837253,-1.4776468,6.784329376962086e-05,0.0009239479491078118,0.04597701149425287,0.3057032035627065,0.07194696,0.18876104
Copg2,-3.9856896,-0.8011365,6.728442923048408e-05,0.000916801528105024,0.25287356321839083,0.5859431116218934,0.36520314,0.5699011
Usp12,-3.9858627,-0.9682847,6.723538282680658e-05,0.0009165980398560592,0.08045977011494253,0.3527151271369056,0.12390109,0.22957999
Adcy3,-3.98818,-1.3165902,6.658216385285985e-05,0.0009081536765108346,0.05747126436781609,0.32075132883206436,0.08313137,0.1954939
9530052E02Rik,-3.9891255,-2.7921808,6.631734961143318e-05,0.0009050011092225544,0.022988505747126436,0.2751400660824594,0.02546001,0.16434366
Mb21d2,-3.9897714,-2.604189,6.613702869692723e-05,0.0009029989639666844,0.034482758620689655,0.2881410716851027,0.033130575,0.18633401
Erbb4,-3.9905436,-1.337762,6.592199642786102e-05,0.0009005206121080963,0.4942528735632184,0.7207656945841114,0.9187631,1.5700825
Dph6,-3.9934003,-0.79184514,6.51324821971514e-05,0.0008901880959498769,0.1724137931034483,0.4794210601925011,0.24665143,0.39494213
Chst9,-3.9937065,-2.0388472,6.504835893973917e-05,0.0008894907912014206,0.08045977011494253,0.33490159459847724,0.102298506,0.36645812
Gpr26,-3.9942725,-27.177868,6.489318429344145e-05,0.0008878207036480507,0.0,0.24762965091222525,0.0,0.14135063
Sertad2,-3.9958107,-1.030494,6.447324234453869e-05,0.0008829745269101705,0.12643678160919541,0.41330268639563283,0.17112508,0.3229891
C030017B01Rik,-3.9960105,-27.20849,6.441889352802935e-05,0.0008826800964294485,0.0,0.24773739405257866,0.0,0.14417456
Zkscan2,-3.9960172,-1.0532273,6.441708264785047e-05,0.0008826800964294485,0.06896551724137931,0.3387444332710817,0.106779754,0.21013843
Nfx1,-3.9970026,-0.6582487,6.414960300035932e-05,0.0008798876123632745,0.21839080459770116,0.5454676052291337,0.3171868,0.4631458
Ide,-3.9988937,-0.66612244,6.363927277902015e-05,0.0008733336361451846,0.1724137931034483,0.4867475937365321,0.26241454,0.38943318
Jph3,-3.999586,-2.398986,6.345335445393587e-05,0.0008712272019301262,0.034482758620689655,0.2888593592874587,0.035034608,0.17232102
Prkab2,-4.002123,-1.5125185,6.277663233527005e-05,0.0008623763347897271,0.04597701149425287,0.3071038643873007,0.06938923,0.18648201
Sun1,-4.003202,-0.8284036,6.249096729018361e-05,0.000858891197487076,0.13793103448275862,0.4351386295072547,0.18601575,0.30971086
Rspry1,-4.0033484,-0.76028836,6.245226831315601e-05,0.0008587985924127441,0.1839080459770115,0.49400229852032757,0.2547723,0.39977896
Pdgfc,-4.003881,-1.1505088,6.231173592487899e-05,0.0008573048357918578,0.09195402298850575,0.36456687257577935,0.1514348,0.30966055
Tfrc,-4.0058184,-1.1709061,6.180307030342301e-05,0.0008507420589410741,0.09195402298850575,0.3661471053009625,0.12168377,0.25568148
Rgs20,-4.0059853,-2.720615,6.175955436864027e-05,0.0008505787933805044,0.04597701149425287,0.29898721448067805,0.053966023,0.31151488
Ppp1r12c,-4.007157,-1.830929,6.145402214121358e-05,0.0008468049102227738,0.05747126436781609,0.317590863381698,0.05941113,0.19702116
Lars,-4.009814,-0.6785829,6.076665783844346e-05,0.0008377630046787972,0.14942528735632185,0.45453239477086627,0.22707856,0.34219253
Dnm2,-4.011658,-0.70471174,6.0293753016804266e-05,0.0008316699915613607,0.21839080459770116,0.559186898434133,0.33576077,0.5009605
Ankrd6,-4.0118446,-1.6635921,6.024614477668534e-05,0.00083144011820726,0.06896551724137931,0.3328185605516449,0.08382129,0.24451083
Zdhhc13,-4.0143614,-1.7325109,5.9606907371128176e-05,0.0008230409049651664,0.034482758620689655,0.292738112340181,0.05482154,0.17164901
Gak,-4.0150075,-0.57511556,5.9443908820249654e-05,0.0008212122519280761,0.1724137931034483,0.48523918977158453,0.27162316,0.38182405
Zmiz2,-4.0173445,-2.659357,5.885760940966394e-05,0.0008139495444352394,0.022988505747126436,0.2773308432696452,0.027358688,0.16145954
Kcnh5,-4.019096,-2.014404,5.842189589166107e-05,0.0008083400322394094,0.04597701149425287,0.3054158885217641,0.07507953,0.27384362
Caly,-4.024203,-1.1996588,5.71685810830563e-05,0.0007914063749107279,0.09195402298850575,0.3663625915816693,0.14031911,0.29713726
Ephx4,-4.028511,-1.4762424,5.6131196127615046e-05,0.0007778469520108387,0.05747126436781609,0.3224393046976009,0.0774976,0.2022804
Prr14l,-4.029337,-0.8660615,5.593442450921263e-05,0.0007755201169053371,0.26436781609195403,0.6249461284298233,0.4004167,0.64057547
Mvb12b,-4.0295568,-0.7032439,5.588216806115689e-05,0.0007751955889536839,0.1839080459770115,0.500179571900589,0.26995954,0.40851802
Col19a1,-4.0298495,-3.8183427,5.5812564733439076e-05,0.0007746299661092501,0.022988505747126436,0.27402672029880765,0.023233024,0.28637043
Naa40,-4.0302157,-0.8291291,5.572567605778078e-05,0.0007738237290297517,0.10344827586206896,0.3894196236172964,0.15344249,0.2582285
Ro60,-4.030382,-0.8143937,5.568622357944017e-05,0.0007736757122955312,0.10344827586206896,0.3882703634535268,0.16453364,0.27346098
Adamts3,-4.030822,-0.9248343,5.558219613057501e-05,0.0007726299068952666,0.14942528735632185,0.4438299094957621,0.23270616,0.4037424
Sympk,-4.03212,-0.82304627,5.527591671970414e-05,0.0007687701253925726,0.12643678160919541,0.4186539290331849,0.17338377,0.28888407
Dusp22,-4.0324597,-1.8995334,5.5196077032214684e-05,0.0007680572707693468,0.034482758620689655,0.2937078006033616,0.050978187,0.1782522
Neurl1a,-4.032713,-1.0966562,5.513665967656781e-05,0.0007676280028545994,0.09195402298850575,0.3702413446343916,0.121197164,0.24337886
Crppa,-4.033758,-0.7207819,5.4891813922086704e-05,0.0007649622826425042,0.16091954022988506,0.4660609107886798,0.25485137,0.39095145
Zfp1,-4.0347304,-1.4659255,5.4665047615196026e-05,0.0007622469275663297,0.06896551724137931,0.336374084183307,0.08151269,0.21074896
Slc17a7,-4.0387187,-1.0549392,5.3743941580489315e-05,0.0007497921652480519,0.40229885057471265,0.7156299382272662,0.5864716,0.9772695
Hcfc2,-4.039538,-0.8633639,5.355662839690112e-05,0.0007475670675453159,0.11494252873563218,0.4049705502083034,0.16550623,0.28326136
Garem1,-4.0405498,-0.91644454,5.332600642102556e-05,0.0007447348194038237,0.26436781609195403,0.6023918977158454,0.41169468,0.673671
Adgrl1,-4.0434065,-0.7390136,5.2680171315550786e-05,0.000736480854968184,0.22988505747126436,0.5793348656802184,0.35319558,0.5347493
Gm27032,-4.044092,-27.123114,5.252621780439629e-05,0.0007347108133285415,0.0,0.250718287602356,0.0,0.13642937
Pip5k1a,-4.0447116,-0.6902832,5.238757759017031e-05,0.0007331532342957689,0.22988505747126436,0.58403964947565,0.37719214,0.5534984
Dcun1d2,-4.0449314,-0.8208161,5.233846608354677e-05,0.0007328476204611264,0.11494252873563218,0.40680218359431114,0.16558224,0.27618724
Vps37a,-4.045664,-0.93121314,5.2175075973018825e-05,0.0007309407150130426,0.16091954022988506,0.46333141789972704,0.19982472,0.3519094
Odf2,-4.046423,-0.6521473,5.2006254523463466e-05,0.0007289556906862094,0.21839080459770116,0.5690992673466456,0.3570883,0.5154752
Stk32c,-4.0476947,-2.8658423,5.1724564216677185e-05,0.0007253857205125866,0.011494252873563218,0.26537135469041806,0.024029767,0.16321456
Ufd1,-4.0477943,-0.9650224,5.170250328720686e-05,0.0007253857205125866,0.06896551724137931,0.34168941244074125,0.11817019,0.21902452
Prpf40b,-4.048347,-1.5852646,5.158059390225098e-05,0.0007241225486695317,0.034482758620689655,0.29514437580807357,0.060611047,0.17184684
Irak1bp1,-4.0494523,-1.7192824,5.133759191913146e-05,0.0007210878697684591,0.034482758620689655,0.2942824306852464,0.057482816,0.17799631
Cacna1i,-4.0521426,-3.9313886,5.0750714992731755e-05,0.00071359063937975,0.011494252873563218,0.26508403964947563,0.0106851095,0.15177283
Slitrk4,-4.0534945,-1.0493361,5.045822966618283e-05,0.000709849545094415,0.09195402298850575,0.37006177273380264,0.13785198,0.2668892
Synj2bp,-4.0539002,-0.7994974,5.037065263561797e-05,0.0007089887042006573,0.20689655172413793,0.5339031748312024,0.28563407,0.45452136
Ptcd3,-4.0539737,-0.97861946,5.0354875396808975e-05,0.0007089887042006573,0.11494252873563218,0.4045754920270076,0.14876181,0.27465263
Gm19938,-4.0551057,-1.0369797,5.011164011803005e-05,0.0007060827320248911,0.08045977011494253,0.3578149691136331,0.11870698,0.23001997
Lrba,-4.0567636,-0.956318,4.975738135059753e-05,0.0007014589910233765,0.4367816091954023,0.7647608102284155,0.7257241,1.1213039
Rnf25,-4.05741,-1.419203,4.9620020508488424e-05,0.0006998897380908577,0.06896551724137931,0.3401091797155581,0.08351466,0.20940281
Mgll,-4.0593405,-0.90537375,4.9211494625852626e-05,0.0006944920486326997,0.1724137931034483,0.47608102284154574,0.2515776,0.42904076
Mipep,-4.0618043,-1.498009,4.8694899829793554e-05,0.0006879242683630666,0.05747126436781609,0.32516879758655365,0.07534181,0.199692
Znrf1,-4.0633755,-0.86201996,4.836808596285355e-05,0.0006836667384649526,0.25287356321839083,0.6069171096106881,0.3790154,0.6084727
Spred2,-4.0642414,-0.9538462,4.8188950694439764e-05,0.0006814932132418929,0.3218390804597701,0.6533184887228847,0.46894714,0.76962143
Mdm2,-4.0643077,-0.85148007,4.8175197142582944e-05,0.0006814932132418929,0.12643678160919541,0.4184384427524781,0.17784518,0.3009924
Ctxn1,-4.066758,-1.4496821,4.7671647028479194e-05,0.0006748878586170895,0.09195402298850575,0.36467461571613274,0.114791654,0.28687352
Ints13,-4.069009,-2.053608,4.721354733817282e-05,0.0006687548850694274,0.04597701149425287,0.3095101278551932,0.047885567,0.18534242
Fbxl16,-4.070154,-1.2933584,4.698203701165297e-05,0.0006661780129304038,0.08045977011494253,0.35479816118373797,0.107405916,0.2452236
Qrich1,-4.070567,-0.8294796,4.689884986050761e-05,0.0006653495753705594,0.27586206896551724,0.6313388880907915,0.413413,0.6469934
Eef2k,-4.0726113,-1.0587251,4.648899314989698e-05,0.0006598833840135931,0.08045977011494253,0.3583895991955179,0.12166267,0.2386199
Gm5577,-4.0731173,-3.5274575,4.638805599860431e-05,0.0006587986599801785,0.011494252873563218,0.26680792989513,0.013711882,0.14773178
Pea15a,-4.076127,-1.3553003,4.5792025708732884e-05,0.0006506778058136713,0.09195402298850575,0.36467461571613274,0.112447135,0.26581615
Bltp2,-4.0761538,-0.7191533,4.578678366902958e-05,0.0006506778058136713,0.13793103448275862,0.4422496767705789,0.21101561,0.32696125
Fam168b,-4.078591,-1.0009412,4.530953790460322e-05,0.0006451866897173759,0.06896551724137931,0.34341330268639564,0.12182407,0.23053966
Ralgapb,-4.078697,-0.8253877,4.528878270659165e-05,0.0006451866897173759,0.25287356321839083,0.6159316190202557,0.38676295,0.60800195
Nipa1,-4.0793695,-0.6821622,4.515797347990288e-05,0.0006437107413289074,0.1839080459770115,0.5086912799885074,0.279126,0.41648427
Mgat4c,-4.0794296,-1.0632062,4.514633461596281e-05,0.0006437107413289074,0.5287356321839081,0.7362807067950007,1.0017947,1.5261997
Cnot7,-4.0794363,-0.78482,4.5145041584488154e-05,0.0006437107413289074,0.16091954022988506,0.4727050711104726,0.22286056,0.35775092
Sncb,-4.0812206,-1.2123591,4.479977230883311e-05,0.0006396226790320647,0.12643678160919541,0.4089929607814969,0.16714494,0.35174826
Nrp2,-4.081627,-1.1057492,4.472153555163015e-05,0.0006388451144456683,0.14942528735632185,0.4439735670162333,0.21089424,0.40897566
Pkp2,-4.0850697,-2.1189175,4.4063630700515646e-05,0.0006297817855972635,0.06896551724137931,0.33041229708375236,0.0691085,0.2706378
Epm2a,-4.085309,-1.3930569,4.40181626860889e-05,0.0006294667543242197,0.06896551724137931,0.33827754632955037,0.089950755,0.22089563
Rspo2,-4.085995,-1.8095697,4.388831932720351e-05,0.0006279441641756968,0.08045977011494253,0.3483335727625341,0.1150767,0.35593522
Cep170,-4.0883856,-0.8989531,4.34385925969183e-05,0.000621840694235053,0.2988505747126437,0.6635900014365752,0.45300508,0.7268436
Mpp2,-4.0953636,-1.6386799,4.2150615585653674e-05,0.0006040464217528076,0.04597701149425287,0.31180864818273235,0.067395456,0.19646277
Nek4,-4.0962296,-27.188078,4.199339709933594e-05,0.0006021145037668926,0.0,0.25395058181295793,0.0,0.1422865
Adam11,-4.096822,-2.177312,4.188608391236802e-05,0.0006008964627471056,0.034482758620689655,0.2969760091940813,0.04372683,0.18412751
Trio,-4.096895,-0.93254066,4.187283856564205e-05,0.0006008964627471056,0.4942528735632184,0.7651558684097113,0.7996251,1.2052258
Cdk9,-4.097841,-2.5890088,4.170220955619691e-05,0.0005988981137226141,0.022988505747126436,0.2827898290475506,0.031113015,0.17407542
Tubb3,-4.099239,-1.4285144,4.145107964628476e-05,0.0005956098984468832,0.08045977011494253,0.3538284729205574,0.10449221,0.25965363
Iars,-4.099572,-1.5526923,4.139149866122426e-05,0.000595072000549543,0.06896551724137931,0.3412225254992099,0.08241109,0.22474727
Lgmn,-4.100125,-2.3223894,4.129277359244523e-05,0.0005939704638270897,0.04597701149425287,0.3083249533113058,0.057300996,0.25848526
Sfmbt1,-4.1005907,-0.8331528,4.1209685204870794e-05,0.0005930927913523719,0.20689655172413793,0.5275822439304697,0.28628394,0.46407282
Sergef,-4.101476,-0.63616943,4.105225412770068e-05,0.0005911436593844144,0.1724137931034483,0.49766556529234307,0.29214767,0.42352805
Synj1,-4.101616,-0.9639019,4.102744881690298e-05,0.0005911032438124306,0.3793103448275862,0.7227409854905904,0.58191895,0.9321337
Tmem120b,-4.1023355,-2.207372,4.0900103138669166e-05,0.0005895846412746999,0.022988505747126436,0.2832926303691998,0.037400804,0.16211893
Tmem130,-4.105092,-1.1948416,4.041541079146261e-05,0.0005829104068527109,0.08045977011494253,0.3590001436575205,0.117375694,0.25083712
Prepl,-4.108388,-0.71593356,3.98430414488591e-05,0.000574963761402172,0.21839080459770116,0.562598764545324,0.3420501,0.5127543
St8sia4,-4.1097665,-3.0579913,3.9605975423329305e-05,0.0005718498439682205,0.022988505747126436,0.28217928458554803,0.029494729,0.22257867
Lekr1,-4.1120367,-1.019772,3.9218362967505535e-05,0.0005668625136830951,0.16091954022988506,0.46009912368912514,0.20364062,0.37702885
Fbrsl1,-4.113442,-0.8118852,3.898032672342018e-05,0.0005637251771034985,0.13793103448275862,0.4446559402384715,0.20096599,0.32983974
Rap1gap2,-4.1134553,-0.7767309,3.8978077030077255e-05,0.0005637251771034985,0.1839080459770115,0.5181367619594885,0.3074019,0.4803105
Ptdss1,-4.113921,-1.49179,3.889941535548539e-05,0.0005631612557122265,0.06896551724137931,0.34165349806062345,0.081994385,0.21536694
Mfap3l,-4.1147604,-2.2283044,3.875820389799723e-05,0.0005614193739833885,0.034482758620689655,0.2979097830771441,0.043165512,0.18788528
Tecpr2,-4.1151667,-0.6462274,3.869001455024523e-05,0.0005607339217718929,0.16091954022988506,0.4818991524206292,0.25780767,0.37862182
Trp53bp1,-4.115426,-0.8210672,3.8646477773451555e-05,0.0005604052119658086,0.20689655172413793,0.5428817698606522,0.28695303,0.4619629
Cux2,-4.116671,-2.233568,3.843836975806048e-05,0.0005576884424401108,0.04597701149425287,0.3104079873581382,0.06802773,0.28597897
Miga2,-4.1169243,-1.0573188,3.839621067248532e-05,0.0005573777313720587,0.08045977011494253,0.361765550926591,0.11865346,0.23283374
Mapk14,-4.1173906,-0.77772456,3.8318664070160604e-05,0.0005565527046298461,0.2413793103448276,0.6013503806924293,0.3781276,0.5810191
Uggt1,-4.117417,-0.7890734,3.831423732901089e-05,0.0005565527046298461,0.16091954022988506,0.474069817554949,0.22489525,0.36170697
Gtpbp8,-4.1178365,-3.2805946,3.8244580155080635e-05,0.000556077851064403,0.011494252873563218,0.26968108030455396,0.017164586,0.15549648
Mthfd1,-4.1181827,-1.1777515,3.818717592140442e-05,0.0005555438099665061,0.06896551724137931,0.3459632236747594,0.10216506,0.21780212
