names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB Meis2 Thsd7b Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Ncam2,-4.7370863,-2.0183365,2.1681287586013375e-06,0.00010421756662543458,0.4146341463414634,0.8605593402653281,1.0099958,2.0883658
Slc2a13,-4.73854,-1.8359814,2.1526352799424403e-06,0.00010365826159866195,0.1951219512195122,0.6640372893510219,0.36944333,0.953819
Mark1,-4.738666,-2.599042,2.151297530255964e-06,0.00010365826159866195,0.07317073170731707,0.5258515596988168,0.08979951,0.45060295
St6galnac5,-4.739538,-2.0344365,2.142058059465971e-06,0.00010351996413282488,0.24390243902439024,0.7217282179992829,0.52856016,1.3489165
Kcnc2,-4.7405367,-2.295578,2.1315307632053044e-06,0.00010319681370689465,0.14634146341463414,0.6044818931516672,0.3190369,1.0455613
Pibf1,-4.7411375,-2.1156728,2.125217920237788e-06,0.00010307690526496275,0.12195121951219512,0.5871280028684116,0.15912847,0.55821615
Ttc19,-4.7430854,-1.8190727,2.1048753244823986e-06,0.00010227486431978671,0.12195121951219512,0.5885622086769451,0.19418351,0.563172
Tmtc2,-4.744452,-2.5639713,2.0907168974882996e-06,0.00010177094752809893,0.07317073170731707,0.5196844747221226,0.1365678,0.6234294
Ppp1r14c,-4.7451205,-4.354327,2.0838216838392862e-06,0.00010161939862933144,0.024390243902439025,0.45622086769451414,0.021798514,0.37209207
Gap43,-4.746458,-2.0382235,2.070096724881217e-06,0.00010113363454101508,0.04878048780487805,0.5012190749372535,0.13930172,0.4786772
Fyn,-4.746933,-1.69152,2.065244291283568e-06,0.00010108035356427955,0.1951219512195122,0.6782717820007171,0.31976408,0.7961832
Snx27,-4.7483478,-2.5259545,2.050850707378779e-06,0.00010055904837092662,0.07317073170731707,0.5288275367515238,0.09266562,0.44418827
Tcf12,-4.748997,-1.8201712,2.0442777339134667e-06,0.00010042000495476206,0.2926829268292683,0.8134815346002151,0.60003185,1.3618206
Zdhhc14,-4.75016,-1.590635,2.032555788011483e-06,0.0001000270586517739,0.1951219512195122,0.687378988884905,0.40561527,0.9189208
Dcun1d4,-4.753145,-28.44102,2.002764234992284e-06,9.874178898026179e-05,0.0,0.42889924704195054,0.0,0.3107279
Dennd6a,-4.7553163,-1.7744861,1.9813615895029335e-06,9.786615056974968e-05,0.0975609756097561,0.5649336679813554,0.17826067,0.5113817
Ankrd11,-4.758456,-1.574544,1.9507925313832533e-06,9.653369303548438e-05,0.2926829268292683,0.7818931516672643,0.5498177,1.1578181
Cdh12,-4.7600164,-2.076263,1.935771368278018e-06,9.596711561924417e-05,0.24390243902439024,0.6861599139476515,0.4734866,1.2680252
Zfand5,-4.7605205,-2.0934563,1.9309435981682457e-06,9.590472177963173e-05,0.07317073170731707,0.534779490856938,0.13156007,0.47004473
Pam,-4.7615185,-1.8079057,1.921415025556165e-06,9.560818840128547e-05,0.2682926829268293,0.7312298314808175,0.5211041,1.2221631
Tmeff2,-4.7627397,-2.1221404,1.9098201358769296e-06,9.520754554918943e-05,0.3902439024390244,0.8503047687343134,0.94428307,2.0591216
Herc3,-4.7637672,-2.0073848,1.9001177974060764e-06,9.489993534628488e-05,0.14634146341463414,0.612405880243815,0.20054904,0.6380848
Med14,-4.764659,-2.1894274,1.891735302815489e-06,9.465722083175455e-05,0.0975609756097561,0.5515596988167802,0.12898217,0.48731917
Uggt2,-4.7652497,-1.9421953,1.8861969454206955e-06,9.455617896166808e-05,0.14634146341463414,0.610290426676228,0.21448122,0.65195745
Gfm2,-4.7667522,-3.7682178,1.872194066180662e-06,9.402963468836334e-05,0.024390243902439025,0.4634994621728218,0.03018361,0.34891596
Zfyve9,-4.7679443,-1.7946126,1.8611532370516537e-06,9.365016381943434e-05,0.17073170731707318,0.6559340265328074,0.26628977,0.72198117
Tsc22d2,-4.768991,-1.8151879,1.8515104551747754e-06,9.333974846256326e-05,0.12195121951219512,0.597239153818573,0.20237443,0.58185166
Dip2c,-4.77279,-2.1326523,1.8169124526432288e-06,9.17677398543676e-05,0.34146341463414637,0.839978486912872,0.7614554,1.7926377
Cpeb4,-4.774292,-1.6891574,1.8034042275951941e-06,9.125700865439335e-05,0.21951219512195122,0.7302975977052707,0.4111138,0.97068024
Gm45159,-4.7776165,-3.56724,1.7738540521891163e-06,8.993105355155009e-05,0.04878048780487805,0.4833632126210111,0.041288782,0.40523782
Reps2,-4.7790895,-1.6042765,1.7609082326545834e-06,8.944348622198234e-05,0.17073170731707318,0.6876299749013983,0.39140877,0.8987629
Prkn,-4.779322,-1.884486,1.7588724737193404e-06,8.944348622198234e-05,0.36585365853658536,0.8338114019361779,0.7726117,1.6682652
Trim33,-4.7826076,-1.7076164,1.7303578662934883e-06,8.822526730039094e-05,0.14634146341463414,0.6494801003944066,0.26347527,0.6854061
Mapkap1,-4.7832375,-1.8604797,1.7249414596812999e-06,8.811630612478426e-05,0.12195121951219512,0.597024022947293,0.18926741,0.5633966
2210408F21Rik,-4.784895,-1.9001144,1.7107698503804117e-06,8.755883024708888e-05,0.12195121951219512,0.605521692362854,0.24386415,0.70842427
Ube2k,-4.7849526,-1.6058849,1.710274638538314e-06,8.755883024708888e-05,0.21951219512195122,0.7258157045536034,0.39051893,0.8977943
Lcor,-4.78787,-1.7193083,1.6856075600099733e-06,8.660090848464242e-05,0.21951219512195122,0.7272857655073504,0.38068524,0.92644346
Kmt2c,-4.7884226,-1.7119422,1.6809750534281852e-06,8.652835188815198e-05,0.2926829268292683,0.7891717461455718,0.50981194,1.1564052
Tra2b,-4.7890816,-1.6002973,1.6754645599159424e-06,8.641023555650936e-05,0.0975609756097561,0.578056651129437,0.20393412,0.52230084
Ints6,-4.7896338,-1.582732,1.6708588501187781e-06,8.633841788979148e-05,0.14634146341463414,0.644962352097526,0.29947996,0.7158143
Xpo1,-4.7966213,-2.4826314,1.6136409931498323e-06,8.354245373012715e-05,0.0975609756097561,0.5561850125493009,0.11203432,0.5083852
Ube2g1,-4.797038,-1.9984243,1.6102887469674009e-06,8.352984291701556e-05,0.12195121951219512,0.607637145930441,0.18996695,0.6075485
Unc13b,-4.7972803,-2.0984688,1.6083428450977438e-06,8.352984291701556e-05,0.07317073170731707,0.5382932950878451,0.15480457,0.5405947
Clasp1,-4.797542,-1.6644424,1.6062438099535833e-06,8.352984291701556e-05,0.1951219512195122,0.6698458228755827,0.30455744,0.75545126
Map4k5,-4.798279,-1.8611821,1.600349543396166e-06,8.349784899233977e-05,0.14634146341463414,0.6281104338472571,0.2181072,0.6341681
Pcmtd2,-4.798521,-1.7945987,1.5984151886247976e-06,8.349784899233977e-05,0.04878048780487805,0.5063463607027608,0.13736169,0.41264886
Tle1,-4.79855,-3.0380893,1.5981832171421376e-06,8.349784899233977e-05,0.04878048780487805,0.49874506991753315,0.068753295,0.46033785
Cobl,-4.798841,-29.109035,1.5958652814872055e-06,8.349784899233977e-05,0.0,0.4330225887414844,0.0,0.4568047
Rars2,-4.799529,-2.3450007,1.5903923678946722e-06,8.349784899233977e-05,0.04878048780487805,0.5032269630692005,0.094106846,0.40635708
Cdk14,-4.8009825,-1.9762655,1.5788891369617216e-06,8.318578649051266e-05,0.2926829268292683,0.8089279311581212,0.6865386,1.5857346
Adnp,-4.80296,-1.8833625,1.563373033097858e-06,8.253012455665902e-05,0.0975609756097561,0.5684116170670491,0.16676147,0.5125325
Atp9b,-4.808028,-1.5858895,1.5242607330232038e-06,8.062379113451474e-05,0.24390243902439024,0.7274291860882036,0.43428755,0.9679829
Vps50,-4.8097053,-2.9227388,1.5115313482763905e-06,8.010818013449036e-05,0.04878048780487805,0.5021871638580137,0.06428335,0.40776908
Brinp3,-4.80987,-2.2304227,1.5102860135785813e-06,8.010818013449036e-05,0.17073170731707318,0.6318393689494443,0.35402155,1.0964066
Ncoa7,-4.810122,-1.7758254,1.5083832918966044e-06,8.010818013449036e-05,0.17073170731707318,0.6637145930441019,0.29842192,0.7842447
Rcor1,-4.811343,-3.3260806,1.4991950106109292e-06,7.992732129983268e-05,0.04878048780487805,0.492255288633919,0.04870454,0.40582514
Exoc6,-4.81207,-2.0645082,1.493751369908166e-06,7.97954260624899e-05,0.0975609756097561,0.5642882753675152,0.15255015,0.5243433
Lpgat1,-4.8127193,-1.8223355,1.488904460250983e-06,7.969494591024683e-05,0.17073170731707318,0.6578702043743277,0.27138135,0.7431754
Ptpre,-4.8127966,-1.7101009,1.48832673634401e-06,7.969494591024683e-05,0.07317073170731707,0.544962352097526,0.19679248,0.5374269
Khdrbs2,-4.817148,-1.9571489,1.4562452457158284e-06,7.825861950476862e-05,0.2926829268292683,0.7141627823592686,0.51204073,1.27996
Dag1,-4.8181853,-2.2599196,1.448698682109511e-06,7.800908534725965e-05,0.04878048780487805,0.5049480100394407,0.10154089,0.41336364
Arhgef9,-4.818621,-1.8995628,1.4455361393282448e-06,7.799509249748984e-05,0.21951219512195122,0.6932950878451057,0.32468447,0.8883825
Mlip,-4.8194356,-1.807946,1.4396504790937216e-06,7.78338196644835e-05,0.0975609756097561,0.5894585873072786,0.27491325,0.74569845
Dnajc7,-4.8197455,-1.7822403,1.4374143897297875e-06,7.78338196644835e-05,0.0975609756097561,0.5591251344567946,0.1716732,0.49725422
Slc8a1,-4.8202205,-1.7988296,1.4339968489197172e-06,7.78338196644835e-05,0.5365853658536586,0.877518823951237,1.2417178,2.2580764
Bcl9,-4.8242035,-3.9168398,1.4056373467707416e-06,7.645642815329925e-05,0.024390243902439025,0.4678379347436357,0.030232426,0.38089728
Jazf1,-4.8242135,-1.7227513,1.4055690078022576e-06,7.645642815329925e-05,0.24390243902439024,0.6761563284331301,0.37263805,0.912461
Fbxo11,-4.825037,-1.6734833,1.399771858785816e-06,7.644688993003024e-05,0.21951219512195122,0.710613122983148,0.35593367,0.860229
Apba1,-4.826258,-1.7752937,1.3912207227047946e-06,7.613462488610556e-05,0.21951219512195122,0.7300466116887774,0.42425478,1.0328043
Dync1i1,-4.829195,-1.8283359,1.3708624413451525e-06,7.51736199978454e-05,0.2682926829268293,0.7188598063822158,0.49228984,1.1813637
Tusc3,-4.83029,-1.6778992,1.3633436761800794e-06,7.491420159296264e-05,0.21951219512195122,0.7146647543922553,0.38022152,0.90832883
Sgcd,-4.831143,-2.0920267,1.3575158397278028e-06,7.474682502763538e-05,0.21951219512195122,0.7061312298314808,0.5345336,1.3894866
Epha4,-4.837927,-1.9244386,1.3120037351698396e-06,7.238919992610593e-05,0.2682926829268293,0.7015417712441735,0.44629735,1.1427085
Bin1,-4.839778,-1.4330901,1.2998425556990151e-06,7.186578080582827e-05,0.12195121951219512,0.6243814987450699,0.2976504,0.66070354
Xpo4,-4.8429375,-3.1096525,1.2793358241720014e-06,7.08778424649519e-05,0.04878048780487805,0.5021154535675869,0.056170154,0.40461272
Ptk2,-4.843015,-1.6262043,1.2788365245726657e-06,7.08778424649519e-05,0.36585365853658536,0.7982789530297598,0.6461866,1.3359935
Uvrag,-4.843238,-1.8920047,1.2774020821293936e-06,7.08778424649519e-05,0.12195121951219512,0.6069558981713876,0.20283164,0.60682243
4933406I18Rik,-4.8435287,-2.2728443,1.2755333960433494e-06,7.08778424649519e-05,0.12195121951219512,0.5912154894227322,0.173314,0.6494833
Xpo6,-4.8437805,-2.642086,1.2739159953692146e-06,7.08778424649519e-05,0.07317073170731707,0.5344567945500179,0.08708662,0.44979835
Lrrn2,-4.8468623,-3.026961,1.254292874387283e-06,7.021426986413812e-05,0.04878048780487805,0.5046970240229472,0.06556099,0.43973088
Pgbd5,-4.847735,-2.1536093,1.2487921648553751e-06,7.005228699303535e-05,0.07317073170731707,0.5342775188239512,0.13424675,0.49424827
Zfp950,-4.8489075,-1.5117538,1.2414333282170252e-06,6.978517474726247e-05,0.14634146341463414,0.644962352097526,0.30355376,0.69880396
Hs3st4,-4.851059,-2.559738,1.2280403311642628e-06,6.917703081422168e-05,0.17073170731707318,0.6058443886697741,0.3048861,1.1319664
Dmxl1,-4.851301,-1.8464869,1.2265408481049158e-06,6.917703081422168e-05,0.2682926829268293,0.7670132664037289,0.4530522,1.1187499
Cacng3,-4.85196,-2.7368143,1.2224711601231712e-06,6.915326331054655e-05,0.04878048780487805,0.49569738257439944,0.08706667,0.47399402
Acer3,-4.852619,-2.663787,1.2184144644556076e-06,6.90691912656586e-05,0.0975609756097561,0.5481176048762998,0.096601084,0.4963398
Rasa1,-4.852755,-1.8522378,1.217580871578973e-06,6.90691912656586e-05,0.1951219512195122,0.6780207959842237,0.2937063,0.80317724
Thoc2l,-4.8532686,-1.954004,1.2144300945419163e-06,6.90691912656586e-05,0.14634146341463414,0.6165292219433489,0.20152211,0.6232775
Parp6,-4.8568544,-28.464582,1.1926516127180072e-06,6.80393818125963e-05,0.0,0.4382574399426318,0.0,0.3151167
Ppp4r2,-4.85763,-2.543022,1.1879924060600604e-06,6.791777861879537e-05,0.04878048780487805,0.5015776263893869,0.0829705,0.40825263
Tspoap1,-4.864404,-28.453953,1.1480207955056634e-06,6.577253470199823e-05,0.0,0.4389386877016852,0.0,0.31313068
Usp25,-4.864957,-1.8063802,1.1448189978733e-06,6.572924460011874e-05,0.0975609756097561,0.5834707780566512,0.2076268,0.5917208
Tdrd3,-4.866517,-2.6388137,1.1358216665361397e-06,6.535230873624427e-05,0.04878048780487805,0.5091430620294012,0.082265995,0.42789966
Cdh11,-4.869521,-1.9792536,1.118688875847061e-06,6.450465685409986e-05,0.21951219512195122,0.7288992470419505,0.46462008,1.2035309
Gabra4,-4.8696475,-1.9672906,1.117975864418836e-06,6.450465685409986e-05,0.12195121951219512,0.6139117963427752,0.23123132,0.7017481
Gabrg2,-4.8718376,-1.8721683,1.10565009674097e-06,6.402762521428849e-05,0.1951219512195122,0.6868053065614915,0.33382955,0.8964162
Adgrb3,-4.874842,-1.9627968,1.0889556023867412e-06,6.319705623354587e-05,0.6097560975609756,0.9365722481176049,1.9749066,3.226522
Gpbp1,-4.8755493,-2.751082,1.0850597529648081e-06,6.310726312156795e-05,0.07317073170731707,0.5333452850484044,0.08284524,0.4583652
Kpna3,-4.876315,-1.7884958,1.0808588096781632e-06,6.299929764870336e-05,0.0975609756097561,0.5831122266045178,0.19088607,0.5461347
Vps8,-4.876606,-2.5515783,1.0792676190025419e-06,6.299929764870336e-05,0.07317073170731707,0.5334528504840444,0.096572466,0.46651083
Flnb,-4.878166,-2.1296911,1.07076666834585e-06,6.268300736046404e-05,0.12195121951219512,0.597992111868053,0.17349236,0.60381615
Vps41,-4.8783894,-1.947132,1.069557519838969e-06,6.268300736046404e-05,0.17073170731707318,0.6489781283614199,0.22784781,0.68649894
Cdc40,-4.879484,-3.304932,1.063635983296569e-06,6.25380719281812e-05,0.04878048780487805,0.5011115095016134,0.05361922,0.43462062
Sclt1,-4.880037,-1.9370472,1.0606609981510902e-06,6.249991451824516e-05,0.14634146341463414,0.6249551810684834,0.22692327,0.68078685
Usp14,-4.8802404,-1.9217412,1.0595669710375097e-06,6.249991451824516e-05,0.04878048780487805,0.5137325206167085,0.13375598,0.43322977
Nrg1,-4.880492,-2.1217847,1.058213965930204e-06,6.249991451824516e-05,0.43902439024390244,0.8493366798135532,1.0966055,2.269907
Kif21a,-4.880686,-1.6599916,1.0571743244237882e-06,6.249991451824516e-05,0.2682926829268293,0.7488705629257798,0.46309072,1.0512636
Ankrd10,-4.8809576,-2.8836963,1.0557204776654612e-06,6.249991451824516e-05,0.07317073170731707,0.5285406955898171,0.07238013,0.44083324
Frmd4b,-4.8809867,-2.267982,1.0555648225494863e-06,6.249991451824516e-05,0.0975609756097561,0.5695231265686626,0.20302175,0.73437953
Rab3gap1,-4.8817425,-1.882484,1.051525533618683e-06,6.249991451824516e-05,0.12195121951219512,0.6064180709931876,0.19565554,0.5860139
Tsc1,-4.883516,-3.003563,1.042107051416756e-06,6.236395650683348e-05,0.04878048780487805,0.5084259591251344,0.061344404,0.4103677
Clstn2,-4.8861036,-2.0523684,1.0285108505768317e-06,6.16876932031238e-05,0.3170731707317073,0.7525277877375404,0.67276394,1.6055274
Slc44a1,-4.8866754,-1.5998857,1.025529563158083e-06,6.164648626858544e-05,0.21951219512195122,0.7108282538544282,0.40554428,0.9226522
Hdac8,-4.8868012,-1.5128695,1.0248737885002135e-06,6.164648626858544e-05,0.14634146341463414,0.6631409107206884,0.34715798,0.7813537
Trps1,-4.890106,-1.982398,1.0078157551168624e-06,6.085395357301144e-05,0.17073170731707318,0.6828612405880243,0.4482372,1.1739571
Parp8,-4.8912497,-1.787132,1.0019768762380953e-06,6.0637654649814456e-05,0.0975609756097561,0.5929006812477591,0.24757902,0.6777992
Plppr5,-4.8947196,-2.0789058,9.844608897611006e-07,5.971210859566766e-05,0.12195121951219512,0.6085693797059878,0.19135815,0.63710546
Zfyve28,-4.8980823,-3.0556643,9.677646507675488e-07,5.883220852064262e-05,0.04878048780487805,0.510075295804948,0.06556099,0.44685534
Gm1976,-4.9088883,-2.2196727,9.159405190351868e-07,5.580798581967227e-05,0.0975609756097561,0.572319827895303,0.14979322,0.5611484
Ctnna3,-4.910536,-5.1730027,9.082776793732429e-07,5.546686646536144e-05,0.024390243902439025,0.46557906059519544,0.018472109,0.514385
Mrtfb,-4.910652,-1.6190592,9.07739111730936e-07,5.546686646536144e-05,0.1951219512195122,0.7070634636070277,0.43132502,0.9770394
Nexmif,-4.9120383,-2.228646,9.013447985298979e-07,5.5294828165521366e-05,0.14634146341463414,0.6252778773754034,0.19678229,0.7027562
Prickle2,-4.912581,-1.9883338,8.988525682495512e-07,5.526812015758682e-05,0.34146341463414637,0.8122983148081749,0.7350921,1.6691676
Arhgap32,-4.9142575,-1.6227909,8.911951980172665e-07,5.492297011633934e-05,0.21951219512195122,0.727572606669057,0.43209717,0.98003274
Stxbp5,-4.9146647,-1.8452513,8.89345680993944e-07,5.492297011633934e-05,0.2682926829268293,0.7357117246324848,0.4227339,1.0614159
Zmat4,-4.916128,-2.1926131,8.82726709140364e-07,5.465176653134005e-05,0.12195121951219512,0.6018644675510936,0.2641895,0.86804795
Gapvd1,-4.9192004,-1.552355,8.689852261567579e-07,5.392524948460066e-05,0.1951219512195122,0.6856937970598781,0.34361866,0.7896523
Kcnq5,-4.9219236,-2.030784,8.569767147459025e-07,5.330315816023704e-05,0.3902439024390244,0.7828612405880244,0.8189268,1.8215889
Med12l,-4.922883,-1.7859967,8.527841519759204e-07,5.316545281576098e-05,0.21951219512195122,0.6992111868053066,0.36825144,0.9303208
Ptpn5,-4.924802,-28.62817,8.444582056295679e-07,5.276881857038719e-05,0.0,0.44438866977411257,0.0,0.34705606
Dipk1a,-4.9282327,-3.8112226,8.297671298065567e-07,5.1971661486951465e-05,0.024390243902439025,0.4786303334528505,0.033122547,0.38712934
Fbxw4,-4.9295607,-3.3327382,8.241479250253365e-07,5.1740314825772876e-05,0.04878048780487805,0.5048045894585873,0.04835222,0.4048839
Ssh2,-4.9297833,-1.8004644,8.232081549279523e-07,5.1740314825772876e-05,0.2926829268292683,0.8149157404087487,0.6155573,1.3770586
Usp34,-4.9302197,-1.8120613,8.213724584621346e-07,5.1740314825772876e-05,0.34146341463414637,0.8340982430978845,0.6717366,1.4730815
Fstl4,-4.9316444,-2.6100228,8.154032843037211e-07,5.1552673527625854e-05,0.04878048780487805,0.5186088203657225,0.1359667,0.63613987
Shprh,-4.936703,-1.9639989,7.945423958698731e-07,5.035225041750823e-05,0.12195121951219512,0.6081032628182144,0.18767613,0.5907926
Gm9801,-4.9371295,-2.0853252,7.928076922087931e-07,5.035225041750823e-05,0.07317073170731707,0.5556113302258874,0.14122762,0.49695906
Specc1,-4.9403567,-1.7888315,7.797969060931289e-07,4.965199731450799e-05,0.17073170731707318,0.6839368949444246,0.3333646,0.8616774
Slc38a9,-4.9413843,-2.4600792,7.75698665471384e-07,4.950836850645151e-05,0.0975609756097561,0.5709931875224095,0.119595736,0.5300636
Nup98,-4.9452705,-2.3274305,7.603818385281039e-07,4.8646333336309884e-05,0.12195121951219512,0.596808892076013,0.13948686,0.56034535
Pan3,-4.945445,-1.7187414,7.597011777780522e-07,4.8646333336309884e-05,0.24390243902439024,0.7509143062029401,0.43635353,1.0298445
B830012L14Rik,-4.945474,-2.2176702,7.595877913991965e-07,4.8646333336309884e-05,0.14634146341463414,0.6147723198278953,0.22908153,0.7873119
Wdr47,-4.947209,-1.8488556,7.528518302921131e-07,4.8511099951916254e-05,0.04878048780487805,0.520473287916816,0.13890867,0.4296961
Npas3,-4.95062,-2.668446,7.397731487395151e-07,4.7782943525554735e-05,0.12195121951219512,0.5855145213338114,0.25128227,1.0353703
Prpf4b,-4.9535375,-1.7489101,7.28763249913021e-07,4.718522536183826e-05,0.17073170731707318,0.6558981713875941,0.26005602,0.69226617
Agfg1,-4.9562025,-2.0318673,7.188425026584412e-07,4.665530929089931e-05,0.0975609756097561,0.5887056292577985,0.16870977,0.56048715
Macrod2,-4.957918,-1.8087316,7.125261129620027e-07,4.635732846316952e-05,0.5853658536585366,0.8884546432413051,1.4714087,2.545917
Mtf2,-4.9590616,-1.7715199,7.083449312160979e-07,4.619715607227318e-05,0.12195121951219512,0.6215489422732162,0.23204857,0.63747936
Prkd1,-4.9625993,-3.0944579,6.955607375377654e-07,4.547376403318676e-05,0.04878048780487805,0.5078522768017211,0.095863804,0.62021846
Gpr45,-4.9639754,-3.2000613,6.90647476087626e-07,4.526267727432807e-05,0.04878048780487805,0.5097167443528147,0.05939101,0.4461822
Stk39,-4.9651675,-1.9196992,6.864186667812597e-07,4.5095524636705255e-05,0.14634146341463414,0.639548225170312,0.24271226,0.7126146
Mga,-4.9658165,-2.242063,6.841256772183004e-07,4.5055041536411105e-05,0.12195121951219512,0.6159913947651487,0.1658995,0.6171731
Hs6st3,-4.967028,-2.1319523,6.798674270012909e-07,4.4884613669593825e-05,0.3902439024390244,0.7950519899605594,0.888138,1.9838136
Arid5b,-4.96728,-2.0737617,6.78984925258444e-07,4.4884613669593825e-05,0.0975609756097561,0.5822158479741842,0.1951077,0.6455171
Taok1,-4.9699936,-1.8443102,6.695507447260435e-07,4.442179879207108e-05,0.21951219512195122,0.7369666547149516,0.3590282,0.93648833
Cdc42bpa,-4.97106,-1.8564526,6.658791277461501e-07,4.428755485776993e-05,0.34146341463414637,0.8283614198637504,0.72414166,1.578803
Nos1ap,-4.9715347,-1.9254751,6.642498428402918e-07,4.428755485776993e-05,0.1951219512195122,0.7008963786303335,0.3794037,1.0125973
Eml1,-4.972097,-2.944789,6.623262662327772e-07,4.427041485988737e-05,0.024390243902439025,0.4846898529939046,0.06670649,0.4260084
Usp32,-4.972436,-1.8749669,6.611680855053703e-07,4.427041485988737e-05,0.1951219512195122,0.7201147364646827,0.34427902,0.91925454
Kat6b,-4.973221,-1.8770434,6.584952045372887e-07,4.423441536479236e-05,0.1951219512195122,0.7087486554320545,0.3337018,0.89815015
Kirrel3,-4.9749656,-2.1968577,6.525926995874159e-07,4.3947784054921964e-05,0.2682926829268293,0.7738257439942632,0.7214007,1.7660247
Rabep1,-4.975343,-1.7253675,6.513205608125561e-07,4.3947784054921964e-05,0.1951219512195122,0.7370383650053782,0.3959331,0.9579184
Pex5l,-4.9770393,-2.1215365,6.456416080739573e-07,4.36987153877764e-05,0.3170731707317073,0.7812477590534241,0.7052299,1.6969694
Arl15,-4.9783187,-1.8783181,6.413896584819902e-07,4.3520555867199685e-05,0.2926829268292683,0.763105055575475,0.58065206,1.3594656
Fam13c,-4.978542,-1.6766243,6.406515545741046e-07,4.3520555867199685e-05,0.12195121951219512,0.634994621728218,0.2929908,0.7363416
Setbp1,-4.979947,-2.0332618,6.360171045122541e-07,4.337507512244738e-05,0.2682926829268293,0.7788813194693438,0.5721134,1.4255337
Eya3,-4.9800534,-3.3114076,6.356668471853338e-07,4.337507512244738e-05,0.04878048780487805,0.5113302258874148,0.050660472,0.41599536
Ralgapa2,-4.982215,-1.7879772,6.286061314687484e-07,4.308838457287058e-05,0.21951219512195122,0.708067407673001,0.39930674,0.9913432
Akap8l,-4.9837556,-1.786649,6.236180350796118e-07,4.285579693756821e-05,0.17073170731707318,0.6527787737540337,0.26226932,0.71030664
Schip1,-4.986285,-2.063655,6.155126312097811e-07,4.2407242052837994e-05,0.4146341463414634,0.8340982430978845,0.91149974,1.9769447
Cnrip1,-4.988834,-2.3445308,6.074478741413911e-07,4.195918863285136e-05,0.07317073170731707,0.547508067407673,0.117756195,0.49146894
Rras2,-4.9896483,-3.6409652,6.048935883929027e-07,4.1890440000302314e-05,0.04878048780487805,0.5033345285048404,0.045146983,0.454962
Stox2,-4.998991,-1.81879,5.76311409220007e-07,4.0014179756438216e-05,0.2682926829268293,0.7486195769092865,0.43329504,1.0692765
3110039M20Rik,-4.9991074,-3.2866135,5.759639541789782e-07,4.0014179756438216e-05,0.04878048780487805,0.514736464682682,0.056458957,0.44902655
Rlf,-5.000212,-2.338295,5.726731875366594e-07,3.996812610158452e-05,0.0975609756097561,0.5910003585514522,0.1360207,0.5520683
Clk1,-5.000357,-1.8387909,5.722415436623768e-07,3.996812610158452e-05,0.0975609756097561,0.5979562567228397,0.18962264,0.55782896
Sgms1,-5.0006385,-1.7625047,5.714079213678122e-07,3.996812610158452e-05,0.12195121951219512,0.6358910003585515,0.2624461,0.7022162
Cblb,-5.001065,-2.5992744,5.701453503957329e-07,3.996812610158452e-05,0.0975609756097561,0.5723915381857296,0.122661315,0.5826699
Sh3rf1,-5.0042534,-2.229624,5.607896328186781e-07,3.954965205731727e-05,0.07317073170731707,0.5571172463248476,0.17211637,0.631739
Fbxl20,-5.006725,-2.1178734,5.536402345019886e-07,3.914819237123272e-05,0.14634146341463414,0.6247041950519899,0.18609238,0.6354057
Rbm25,-5.0095835,-1.6640216,5.454789789377912e-07,3.8672876422317815e-05,0.2682926829268293,0.7840086052348512,0.49351758,1.1059299
Kpna4,-5.0115123,-1.95115,5.400392372615062e-07,3.838850345295416e-05,0.12195121951219512,0.6205449982072427,0.20279977,0.6255997
Sh3kbp1,-5.0137415,-2.2120535,5.338172519564652e-07,3.804686885960271e-05,0.0975609756097561,0.5761921835783435,0.17688127,0.6400111
Picalm,-5.01597,-1.7748072,5.276644158948092e-07,3.7708358657163626e-05,0.17073170731707318,0.6904266762280388,0.3076579,0.8032102
Cap2,-5.02101,-1.9206685,5.140047012928047e-07,3.683015019663377e-05,0.12195121951219512,0.6346360702760846,0.27954772,0.79800266
Ftx,-5.0226383,-1.9678082,5.096649087951937e-07,3.661683449017876e-05,0.1951219512195122,0.6938329150233058,0.324937,0.9170456
Gas7,-5.0237045,-1.9669616,5.068425430308688e-07,3.651168667892612e-05,0.12195121951219512,0.6028684116170671,0.21255502,0.65538764
Trim9,-5.0248866,-2.0654502,5.037299111960575e-07,3.638500729526362e-05,0.2682926829268293,0.7390103979921119,0.447005,1.211678
Trpc1,-5.025129,-2.8354905,5.030943565236396e-07,3.638500729526362e-05,0.07317073170731707,0.5454643241305127,0.08534006,0.49218988
Kcnab1,-5.02791,-2.1313562,4.95853361519968e-07,3.600967520011227e-05,0.17073170731707318,0.677303693079957,0.38058424,1.1082793
Plcb1,-5.0291705,-2.3386106,4.926066404930492e-07,3.587084127384344e-05,0.36585365853658536,0.8727142344926497,0.9938106,2.262439
Tln2,-5.029258,-2.2210486,4.92382627934802e-07,3.587084127384344e-05,0.0975609756097561,0.5993546073861599,0.16649635,0.6122742
Mta3,-5.0296936,-3.4146187,4.912640380130524e-07,3.587084127384344e-05,0.04878048780487805,0.5117963427751883,0.04870454,0.42671835
Bmt2,-5.0309343,-2.882132,4.880956549749897e-07,3.58336892054043e-05,0.07317073170731707,0.5453567586948728,0.080921814,0.4832831
