names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC (for_DEGs),mean_expr_Rest (for_DEGs)
Dgkz,-4.076073,-1.9466165,4.580260382040956e-05,0.0015738055813994947,0.1,0.5093449594396597,0.14134045,0.4607154
Cdc40,-4.076171,-2.1231165,4.5783354884712185e-05,0.0015738055813994947,0.1,0.49966050816567203,0.117443085,0.4336488
Fam169a,-4.080591,-4.463776,4.492126911478902e-05,0.0015534549563891646,0.025,0.3970625022334989,0.014173078,0.27381754
Tmem200a,-4.0827622,-3.100662,4.450351469619588e-05,0.0015409915462458548,0.05,0.42976092627666795,0.05717083,0.40859953
Camk4,-4.0834765,-1.7178601,4.436695193819362e-05,0.0015382451594571128,0.3,0.6259872065182432,0.35800666,0.88213015
Elmod1,-4.084073,-1.5690053,4.425314277898657e-05,0.0015362815845883322,0.3,0.6868455848193546,0.41527218,0.927181
Jph4,-4.0860386,-1.8364158,4.388008857961651e-05,0.0015253013973276787,0.15,0.569345674159311,0.18172374,0.5374765
Ttc13,-4.086948,-3.5491335,4.3708492620613005e-05,0.0015213046589583827,0.025,0.4061394418039524,0.026765417,0.27576435
Adgrb2,-4.0872903,-2.0744388,4.3644078501609934e-05,0.001521032930399817,0.075,0.47632491155344314,0.105126545,0.38314068
Miat,-4.102576,-1.7445196,4.085760006688453e-05,0.0014276251154709846,0.175,0.6020083622199193,0.25422353,0.67799884
Agpat4,-4.1044436,-2.1849627,4.052890313346079e-05,0.001417983889578244,0.1,0.5004824357645713,0.10950716,0.42280158
Camk2b,-4.11394,-1.657568,3.889632675505107e-05,0.001364418146094285,0.25,0.6776971732837794,0.36765045,0.8762254
Arnt2,-4.1144385,-1.7886071,3.881232759856619e-05,0.0013632512974816647,0.15,0.5759568309330665,0.21159768,0.59560555
Cdc42bpa,-4.1167464,-1.1389556,3.842586248089122e-05,0.0013532148425446228,0.6,0.8265375406496802,1.008755,1.5762256
Prkag2,-4.1174307,-1.6202152,3.831193721535576e-05,0.0013509734291031617,0.25,0.6631168923989565,0.3898369,0.90243345
St6gal2,-4.1182523,-4.6506124,3.8175650099081636e-05,0.0013479365547468115,0.025,0.3983132616231283,0.014173078,0.30639946
B230334C09Rik,-4.1225357,-1.7935674,3.7472434306951286e-05,0.0013265932935807392,0.125,0.5561590965943609,0.17933197,0.51934505
Rgs17,-4.1345744,-1.9376585,3.55613009092044e-05,0.001262261764108748,0.125,0.5406496801629561,0.1724867,0.54300845
Wdr70,-4.135063,-2.052979,3.548566615747364e-05,0.0012612431873694665,0.1,0.5109173426723368,0.12093724,0.42752084
Rasgrf2,-4.1371756,-2.4293633,3.5160675909432274e-05,0.001251347498922444,0.1,0.49212021584533466,0.13323085,0.5696549
Ints10,-4.1410584,-2.2235916,3.457071400328876e-05,0.0012319828717087123,0.075,0.4823642926062252,0.09148768,0.3698058
Rapgef6,-4.145185,-1.5325209,3.395391431829184e-05,0.0012116091337749028,0.3,0.7162205624843655,0.44282037,0.95996886
Matk,-4.146065,-2.6248178,3.3823728601569415e-05,0.0012085686004310774,0.05,0.44684272594074975,0.06371824,0.3406142
Arap2,-4.1474347,-1.9538463,3.362215944767985e-05,0.0012029659445528063,0.175,0.5782796697995212,0.2250562,0.6819787
Plppr1,-4.1489305,-2.874689,3.340317818276113e-05,0.0011983222934189475,0.075,0.45956473573240897,0.0763997,0.45888644
Ablim1,-4.1515713,-1.8216794,3.302004169528198e-05,0.0011861611234655438,0.2,0.6131222527963406,0.26539898,0.72969496
Ppp6r2,-4.152999,-1.6665213,3.281460697094374e-05,0.0011819416746772899,0.2,0.6273451738555551,0.24453029,0.6309523
Ldb2,-4.155356,-2.1034296,3.24781528811573e-05,0.0011713932455257674,0.175,0.5558017367687524,0.26860005,0.8433499
Cdh9,-4.1563926,-2.1807199,3.233120899447713e-05,0.0011676607334430115,0.15,0.5352535467962691,0.23819844,0.79724485
Rnf180,-4.159708,-2.4551368,3.186549430007132e-05,0.0011523900832340732,0.075,0.47321588107065005,0.09131322,0.42153764
Bmerb1,-4.1605587,-1.832137,3.174700641931938e-05,0.0011496523753195575,0.175,0.5953972054461637,0.20591268,0.59560466
Ppm1h,-4.1622605,-1.6582144,3.151128533985112e-05,0.0011426561903937918,0.25,0.6744809348533037,0.34617394,0.8353345
Itga8,-4.1637564,-2.0111573,3.1305388301034175e-05,0.0011382622241526228,0.15,0.5428653110817282,0.2268841,0.7063835
Smpd3,-4.1660256,-2.06347,3.099561560996053e-05,0.0011285260046607578,0.125,0.5278561984061751,0.13700114,0.47855067
Cit,-4.1698785,-2.988698,3.0476199386642804e-05,0.0011126297248900709,0.05,0.43451381195725974,0.06815478,0.44458526
Tpd52,-4.172255,-3.3065782,3.015998428635761e-05,0.001102583371121672,0.025,0.41489475753135835,0.036397796,0.3124432
Trio,-4.17425,-1.2866173,2.9896929876961407e-05,0.0010944557299645136,0.475,0.7629989636565058,0.67005247,1.2024199
Uhrf2,-4.1770763,-1.6785836,2.9527999794227653e-05,0.0010839034897143403,0.15,0.5844977307651074,0.2034467,0.5436247
Meis2,-4.177135,-2.5395596,2.95203863923336e-05,0.0010839034897143403,0.1,0.48936854518814993,0.15234275,0.67129403
Dynll1,-4.179003,-2.14788,2.9278999201731087e-05,0.0010777078199322113,0.075,0.48000571775720974,0.13310586,0.48916528
Stmn2,-4.181047,-1.9974072,2.9017013556807363e-05,0.0010695297040760135,0.15,0.5692384662116284,0.18719426,0.5999207
B3galt1,-4.185995,-1.0681787,2.8391929679572915e-05,0.0010479274045194014,0.7,0.8522674480934853,1.31334,1.9021444
Mcph1,-4.190181,-2.1530776,2.7873216624883574e-05,0.0010301971536597271,0.075,0.47471679233820535,0.096478134,0.37190372
Klf12,-4.193858,-1.615078,2.742497098442065e-05,0.0010150261299605825,0.35,0.7160061465890004,0.49214467,1.0810227
Spock1,-4.1999993,-1.9168047,2.6691552008017556e-05,0.000989244141317837,0.275,0.6105849980345209,0.3455104,0.93935794
Osbp2,-4.2005277,-1.9800097,2.6629365782744787e-05,0.0009883025671026968,0.15,0.5616267019261695,0.1780195,0.57022846
Bcr,-4.2041264,-2.2996225,2.620923254069805e-05,0.0009740554334281558,0.05,0.4540256584354787,0.08083701,0.3467848
Opcml,-4.206004,-0.6989873,2.5992542719065182e-05,0.0009673401978688108,0.975,0.9254547403780867,2.6550598,3.112204
Celf5,-4.2071385,-2.0188587,2.5862452782384103e-05,0.00096383371187609,0.125,0.541793231604903,0.14471953,0.48922902
Cdon,-4.21285,-4.7194166,2.5216869395911505e-05,0.0009423884293020058,0.025,0.40678268949004753,0.014173078,0.3192079
Rapgefl1,-4.215627,-2.000456,2.490848941582541e-05,0.000932766488093367,0.075,0.4910124003859486,0.116853796,0.40278012
Zfp804a,-4.21685,-1.799892,2.4773898791581093e-05,0.0009297132130304246,0.275,0.6605796376371368,0.44973508,1.0910437
Cpeb3,-4.2206244,-1.4635766,2.436263608516914e-05,0.0009181262715406659,0.375,0.7462387878354715,0.5399902,1.0901196
Sec23a,-4.222952,-2.6546538,2.4112305498412824e-05,0.0009099686077842031,0.05,0.45370403459243114,0.06234943,0.34011564
Sgms1,-4.2260423,-1.6158347,2.378371357451016e-05,0.0008988303568876061,0.175,0.6343494264374799,0.28620785,0.70092136
Gm45159,-4.226326,-2.2297347,2.375377237112572e-05,0.0008988303568876061,0.075,0.48204266876317764,0.100942895,0.40425813
Nbea,-4.2299933,-0.45212948,2.336981768933654e-05,0.0008856798325986922,0.95,0.906121573812672,2.2568865,2.5417159
Gm26652,-4.230414,-2.8574433,2.3326170226285067e-05,0.000885274285282881,0.05,0.4495943965979345,0.06109978,0.376116
Micu1,-4.2339735,-1.9783775,2.2959784361184857e-05,0.0008750771713262938,0.1,0.5200300182253511,0.13318051,0.44554967
Herc3,-4.242296,-1.811616,2.2124456809439962e-05,0.0008453215430629013,0.175,0.6109423578601294,0.22618711,0.63708603
Pcdh7,-4.243039,-1.5534018,2.205128021539161e-05,0.0008440425917201888,0.525,0.7849051209663009,0.9130074,1.6824166
Lrpprc,-4.244027,-1.734657,2.195438881816879e-05,0.000841532706910407,0.125,0.5680949147696815,0.18892467,0.5259477
Flrt2,-4.247342,-1.7153265,2.163213317283605e-05,0.0008303648833630067,0.2,0.603187649644427,0.31212282,0.7897764
Trim35,-4.248281,-2.543345,2.1541696213374094e-05,0.0008280763623081,0.075,0.4770753671872208,0.07460798,0.3726351
Shisa6,-4.2492886,-1.9416744,2.1445065169760195e-05,0.0008255428382685622,0.3,0.6169460029303506,0.39274594,1.0465885
Arfgef3,-4.2534056,-1.7254332,2.1054370816481547e-05,0.0008116656296109887,0.25,0.667476682271379,0.32567203,0.82109386
Ube2b,-4.259176,-1.6371562,2.0518229413550086e-05,0.0007921333683076017,0.25,0.7098595575885359,0.3625461,0.8583439
Pde4a,-4.261914,-1.540783,2.02683618864506e-05,0.0007847419076209331,0.1,0.5378622735232105,0.20053098,0.49838784
Shank1,-4.268554,-1.911015,1.9674409763342067e-05,0.000762844719106784,0.15,0.5856770181896152,0.19483307,0.5927552
Rab6b,-4.274226,-1.7262279,1.918021951939226e-05,0.0007455100734371294,0.175,0.6303469963906657,0.24775715,0.6576312
Man1a,-4.279742,-2.1899214,1.8711016223803484e-05,0.0007297024759558775,0.15,0.5575170639316728,0.2463737,0.82186836
Nptn,-4.28116,-1.0917268,1.8592166305791577e-05,0.0007261213788322961,0.65,0.8401529500053604,1.0770488,1.6343589
Sorcs3,-4.285825,-2.073222,1.8206244341578964e-05,0.0007120841127485106,0.2,0.5839974270092556,0.30399188,0.91429746
Sgcz,-4.287028,-1.8550322,1.8107974528853564e-05,0.0007092729964873109,0.5,0.7474180752599793,0.80635196,1.7019835
Adcy1,-4.2878685,-1.9065292,1.8039565952248138e-05,0.000707625017718113,0.2,0.6090483507844048,0.25228813,0.73037535
Slc6a15,-4.2922597,-3.2805588,1.768638951109051e-05,0.0006947855060862602,0.05,0.4457706464639245,0.043602295,0.35981992
Ly6h,-4.29447,-2.2357817,1.7511123614102575e-05,0.0006889076010409022,0.125,0.5456527177214737,0.14556935,0.5527783
Tmem132d,-4.299252,-2.8741796,1.7137545059566094e-05,0.0006761906545529235,0.075,0.4768609512918558,0.107175544,0.60401535
Ust,-4.3046994,-1.8807037,1.6721270174177167e-05,0.0006607360729119714,0.15,0.5905371118178895,0.25621572,0.73016423
Cdkl2,-4.307692,-28.191214,1.6496700076096028e-05,0.0006528222843073642,0.0,0.3935246399599757,0.0,0.26733628
Susd4,-4.3114862,-1.7238317,1.621608236101584e-05,0.0006436131950376597,0.175,0.6175535146338849,0.26168808,0.68714726
Nipa1,-4.3132663,-2.4071927,1.608602559851667e-05,0.0006393957216451818,0.1,0.5071293285208877,0.09287346,0.41623366
Phactr3,-4.313589,-1.8607731,1.6062550611743533e-05,0.0006393957216451818,0.175,0.6272379659078726,0.23339109,0.67027223
Ccdc148,-4.316327,-2.1065543,1.5864678668948462e-05,0.0006324687178555566,0.125,0.5467962691634206,0.15544519,0.54480726
D130043K22Rik,-4.31708,-28.25085,1.5810672575730525e-05,0.0006312522616788696,0.0,0.3943823035414359,0.0,0.27718776
Grk3,-4.3184495,-2.9136758,1.5712928371204827e-05,0.0006282833115093359,0.05,0.45988635957545654,0.060660165,0.3861101
Ube2q2,-4.322694,-2.6690984,1.541356887710501e-05,0.0006172318863305687,0.05,0.4608154951220384,0.065838724,0.35966495
Trpc5,-4.3251286,-2.0288734,1.5244279489906601e-05,0.0006113638655131199,0.15,0.5618768538040954,0.23105028,0.7230513
Cnnm1,-4.325745,-2.304531,1.5201729076098138e-05,0.0006111920975100281,0.075,0.49926741235750277,0.09848658,0.41296798
Spata7,-4.3260775,-2.0796244,1.517881243162417e-05,0.0006111920975100281,0.075,0.5014115713111532,0.1120697,0.40631756
Slc35f3,-4.3293633,-2.0359313,1.495410620947154e-05,0.0006033285793521025,0.2,0.5900368080620376,0.23666075,0.7395426
Nrg1,-4.3325124,-1.4052589,1.474174171004733e-05,0.0005974518849909076,0.775,0.848300754029232,1.4518425,2.2683783
Sel1l3,-4.332708,-3.4569094,1.4728646670169003e-05,0.0005974518849909076,0.05,0.44827216524318336,0.043642975,0.39867285
Dcun1d4,-4.3372064,-3.892035,1.443050435667032e-05,0.000586607643061621,0.025,0.4277597112532609,0.024202334,0.31020114
Atp9a,-4.337813,-1.6649426,1.4390762854420574e-05,0.0005858784816640619,0.175,0.6275953257334811,0.2476106,0.6370692
Epha3,-4.340639,-2.006751,1.4206889354356158e-05,0.0005792702836897572,0.2,0.5936818782832434,0.2965235,0.8701094
Slc12a5,-4.3426437,-2.429298,1.4077820779812964e-05,0.0005748800066163744,0.075,0.49794518100275165,0.08887313,0.40587544
Ptprn,-4.343358,-2.022341,1.4032130392155527e-05,0.0005738863677887656,0.15,0.5805667726834149,0.17363699,0.5711672
Dnm3,-4.349499,-1.7030016,1.3644867449640081e-05,0.0005588987627619345,0.275,0.7273701890433477,0.4933459,1.1237906
Mtf2,-4.3510447,-1.8447213,1.3549052362386877e-05,0.0005558214304997488,0.2,0.6200907693957045,0.22148821,0.6368581
Sec61a2,-4.353147,-1.8636287,1.3419701494197867e-05,0.0005513568488518298,0.175,0.6189829539363185,0.2182595,0.63532937
Cpt1c,-4.356081,-2.0241373,1.3241179207548326e-05,0.0005448552608067741,0.1,0.5322159882785977,0.13238779,0.45473498
Ccdc30,-4.3584185,-2.2292323,1.310058022479881e-05,0.0005398966114115706,0.1,0.5294285816388522,0.12377034,0.48105818
Efr3b,-4.364511,-3.1399217,1.2740745840912292e-05,0.0005258737953077009,0.05,0.45777793660436694,0.055936597,0.41019815
Plekha6,-4.3690486,-2.6136158,1.2478895415304111e-05,0.0005166531892283843,0.05,0.4697852267448093,0.07178488,0.37535253
St8sia3,-4.3698897,-28.325386,1.24309303133961e-05,0.000516258265101937,0.0,0.3992066611871493,0.0,0.28994173
Pip4k2a,-4.3728333,-2.0683198,1.2264434134438276e-05,0.0005101321133008615,0.125,0.5516206268091342,0.16778815,0.56882095
Syndig1,-4.375366,-28.657564,1.2122875396024365e-05,0.0005050258323894181,0.0,0.3997069649430011,0.0,0.3530726
Astn2,-4.3781047,-1.9991676,1.1971593445108592e-05,0.0004996100586417474,0.25,0.6344923703677232,0.37851948,1.0435997
Cadm3,-4.388451,-3.819209,1.1416070090823938e-05,0.0004778034319944536,0.025,0.43329878855019116,0.026765417,0.32418957
Kcnh1,-4.3890576,-2.4265845,1.1384291009345048e-05,0.0004778034319944536,0.1,0.5163849480041454,0.12154402,0.52757424
Dop1b,-4.394994,-1.9682248,1.1077591905873591e-05,0.00046581360643321347,0.075,0.5083086159453954,0.12691593,0.42493618
Pvt1,-4.3978395,-2.0179663,1.0933371046507621e-05,0.0004604697178991533,0.1,0.5342172033020048,0.15521903,0.51883763
Robo1,-4.3992968,-1.5282423,1.0860221703403448e-05,0.000458106997127866,0.55,0.7924096773040775,0.98392427,1.763203
Mycbp2,-4.3993554,-1.1512856,1.0857285901418108e-05,0.000458106997127866,0.675,0.8795697387699675,1.2747146,1.9058865
Camta1,-4.4004216,-1.3015481,1.0804083903976056e-05,0.0004571743850391128,0.5,0.7723260551048851,0.6722462,1.2128258
Tmtc1,-4.4012427,-2.4265983,1.0763254121710227e-05,0.00045616504455891767,0.1,0.5111317585677018,0.12430886,0.5374457
Sestd1,-4.4058294,-1.9288424,1.0537981876034626e-05,0.0004480309699510291,0.1,0.5504770753671873,0.16160657,0.5115205
Rnf165,-4.407189,-2.251948,1.0472086381663926e-05,0.0004459349620844845,0.1,0.5262480791909373,0.117537476,0.4663046
Usp33,-4.408734,-1.9479328,1.0397661439881242e-05,0.00044346851252318885,0.125,0.5752778472644106,0.16681382,0.53086126
Clip4,-4.4099565,-3.6298485,1.033913910773022e-05,0.000441673557749938,0.025,0.4365864989457885,0.030407906,0.32368287
Pde2a,-4.4193544,-2.3440042,9.89960866091205e-06,0.00042357083553934194,0.075,0.5070221205732052,0.10495143,0.4458487
Gabra5,-4.4281564,-1.9543016,9.504205826026223e-06,0.0004079520935228828,0.1,0.5473323089018333,0.19303754,0.6016669
Rab11fip4,-4.4284787,-4.174252,9.489998386267787e-06,0.0004079520935228828,0.025,0.43390630025372545,0.020480324,0.3174099
Gnao1,-4.4315987,-1.5867407,9.353701803077146e-06,0.00040277879398827385,0.4,0.7746131579887789,0.525809,1.1242888
Pigk,-4.4319606,-2.036008,9.338014691012447e-06,0.00040274872351124313,0.125,0.5637708608798199,0.16396122,0.5485177
Usp31,-4.4398623,-3.3990963,9.001644566985609e-06,0.00038949144849420824,0.025,0.44005288925419006,0.036328606,0.32951468
Snca,-4.4411435,-1.7924658,8.94821191256647e-06,0.00038780395821074365,0.275,0.6837365543365614,0.36872724,0.9339771
Elapor2,-4.4486933,-3.0493336,8.639429785443562e-06,0.00037502662089639505,0.05,0.47057141836114785,0.05983712,0.41242075
Myo1d,-4.4492116,-3.748502,8.618608834041372e-06,0.0003747281866839671,0.025,0.4391237537076082,0.034976188,0.3909689
Celf2,-4.4512944,-0.47300848,8.535414795247572e-06,0.0003717124725256114,1.0,0.9662652324625666,3.3882859,3.7066596
Mpped2,-4.4515977,-1.9956331,8.523370910020033e-06,0.0003717124725256114,0.175,0.5976843083300576,0.21904428,0.6813709
Kirrel3,-4.4632354,-1.5751048,8.073126716912632e-06,0.00035272343883486573,0.625,0.7720401672443984,0.96375287,1.7632608
Ankrd33b,-4.464125,-3.6653314,8.039648493039604e-06,0.0003518328257458863,0.025,0.44173248043454955,0.036328606,0.38484955
Mmp16,-4.46568,-1.5626664,7.981471856926535e-06,0.00034985668645288087,0.475,0.7876567916234857,0.8429559,1.5910276
Grik4,-4.466228,-2.2585452,7.961077971071627e-06,0.0003495329494815271,0.15,0.5681663867348032,0.21628352,0.76796806
Kif21a,-4.4670887,-1.583519,7.929131051298245e-06,0.0003487000840399081,0.35,0.747489547225101,0.4826003,1.0504696
Ccdc85a,-4.4683013,-1.8083441,7.884322890582964e-06,0.0003472979607704332,0.3,0.692813493907015,0.45503855,1.1046602
Dlgap3,-4.47057,-2.377638,7.801137619271626e-06,0.0003441979767320666,0.075,0.5132401815387914,0.101700924,0.44233418
Pfkp,-4.4706483,-2.214196,7.798284181115476e-06,0.0003441979767320666,0.1,0.5308937569238467,0.12853265,0.49252832
Arhgap20,-4.484848,-2.2859719,7.2965859119775175e-06,0.00032406489827245603,0.1,0.5307865489761641,0.123542085,0.49549088
Camk2a,-4.4919972,-1.6061326,7.055840073100952e-06,0.00031441197805012034,0.45,0.7867633920594647,0.75986767,1.4961445
Gm10649,-4.4943733,-3.9542878,6.977507350299658e-06,0.000311437911133807,0.025,0.44226852017296214,0.032746315,0.41607726
Pgbd5,-4.4972095,-2.112406,6.885112329884486e-06,0.00030782523844258926,0.1,0.5327877639995712,0.13759062,0.49337265
Myrip,-4.4974637,-2.5183513,6.8768860460830615e-06,0.00030782523844258926,0.075,0.5091305435442948,0.09777626,0.4627823
Prmt8,-4.5162306,-3.8633707,6.295006742895014e-06,0.0002838034080228004,0.025,0.4452346067255119,0.028456565,0.35073745
Tsc22d1,-4.5199175,-1.7909405,6.186369383878018e-06,0.0002793743619240375,0.25,0.701318657756495,0.35119623,0.898544
Kcnk10,-4.5211987,-3.364457,6.149041827606908e-06,0.00027815615135992866,0.025,0.4483793731908659,0.04267607,0.3709024
Scn3a,-4.5228224,-1.9539084,6.102050784493597e-06,0.0002764959605047942,0.2,0.6372797770074689,0.2502902,0.7428048
Gm33228,-4.525971,-28.67715,6.011877484521491e-06,0.00027287018244779134,0.0,0.4134653182289247,0.0,0.35713083
Pid1,-4.5287,-2.2364094,5.934778414658077e-06,0.000269826558378786,0.15,0.5871064574920487,0.2141445,0.753907
Gm57223,-4.530822,-3.7688234,5.875467627489384e-06,0.00026758273754345723,0.025,0.44752170960940574,0.03170839,0.36404887
Large1,-4.534734,-1.1157407,5.767622477083394e-06,0.0002631171748034479,0.725,0.8445842118429047,1.3190571,1.9369416
Elapor1,-4.539799,-2.531495,5.630776131143405e-06,0.0002577494968378591,0.075,0.5158131722831719,0.09516432,0.45567897
Pitpnm2,-4.5525126,-2.5070767,5.300892310389394e-06,0.0002434785921028428,0.075,0.5062001929743059,0.096800245,0.45602658
Atp2b1,-4.5533247,-0.9887941,5.280471322130568e-06,0.00024295593223569925,0.825,0.8983311296144088,1.4565783,2.0190988
Sidt1,-4.5558968,-2.2012,5.216260151109497e-06,0.00024041322514633306,0.175,0.587499553300218,0.18674633,0.66484743
Pak5,-4.555926,-1.6707429,5.215532035120232e-06,0.00024041322514633306,0.35,0.7404852946431763,0.5390685,1.1861736
Khdrbs3,-4.560415,-1.8248847,5.105269421651186e-06,0.00023651480924097822,0.35,0.6737304792195261,0.47194114,1.1431626
Fam110b,-4.561598,-2.386138,5.076576269124411e-06,0.00023559171735988414,0.1,0.5376478576278455,0.11507609,0.4931995
Gabra2,-4.5653043,-1.4908366,4.987698661016083e-06,0.00023186758308218369,0.5,0.7687167208662402,0.7563521,1.4296573
Mrtfb,-4.5682874,-1.7169162,4.9172585194855975e-06,0.0002289891445729255,0.3,0.7052138798556267,0.40704116,0.9751037
Snrpn,-4.574409,-1.752288,4.7756557889137105e-06,0.0002227810261251934,0.25,0.7010327698960083,0.364837,0.90957415
Bsn,-4.5840225,-1.9427416,4.5611507214551895e-06,0.00021351588830226647,0.15,0.6208054890469213,0.22505672,0.6781814
Etl4,-4.586037,-1.9473742,4.517383431543221e-06,0.00021183611309871962,0.45,0.7121466604724297,0.6703857,1.5439734
Ints6l,-4.588521,-2.5915,4.463971669365159e-06,0.00020969741041231086,0.075,0.5096308473001465,0.093377955,0.4636869
Zwint,-4.5941343,-1.882232,4.3454890261653645e-06,0.00020448912457629307,0.125,0.6001143551441946,0.20285638,0.60380816
Greb1l,-4.5966187,-3.8022077,4.29402655039211e-06,0.00020242191826146667,0.025,0.4533466747668227,0.036265977,0.41554862
Chrm3,-4.598105,-2.1097713,4.2635099464994295e-06,0.00020133657691114178,0.3,0.6599006539684809,0.47111654,1.2802167
Rit2,-4.6006966,-1.8615017,4.210802973573902e-06,0.00019919766883790625,0.225,0.6664403387771147,0.34043407,0.90573233
Cntnap5b,-4.610564,-2.3349693,4.0157760471984604e-06,0.00019064293708166545,0.175,0.595790301254333,0.2544887,0.90104455
Rundc3b,-4.6113076,-2.1809433,4.001442171963253e-06,0.00019029867462062408,0.1,0.5640567487403066,0.1427229,0.5280608
Svop,-4.612833,-2.2602274,3.9721734806765746e-06,0.00018924166919464462,0.1,0.5586248793910589,0.13415703,0.5234312
Csgalnact1,-4.6139283,-3.3020494,3.951286719634696e-06,0.00018891650205797914,0.05,0.4814708930422042,0.06529162,0.5101069
Zfyve28,-4.620461,-2.2622828,3.828881485612255e-06,0.00018404659305617404,0.075,0.5087017117535647,0.11073899,0.44584206
Fnbp1,-4.623424,-1.6638708,3.774565448610403e-06,0.00018176088459527154,0.2,0.6922774541686023,0.36673754,0.877042
Osbpl10,-4.628852,-28.595997,3.676985442193242e-06,0.00017769891876210866,0.0,0.4228638816424258,0.0,0.34056696
Ahi1,-4.628901,-1.5195518,3.676117433883381e-06,0.00017769891876210866,0.425,0.7583532859235965,0.6622831,1.306374
R3hdm1,-4.630045,-0.9838127,3.6558620303131724e-06,0.00017731590749912442,0.775,0.8392595504413394,1.3005141,1.8378085
Chrna7,-4.6370373,-3.5371888,3.5343845999536237e-06,0.00017173402206284606,0.05,0.47435943251259693,0.049629353,0.46416867
Kcnq1ot1,-4.6460543,-1.3406168,3.383442307536022e-06,0.0001646976355135741,0.55,0.8023085444734303,0.94168174,1.601751
Gm1043,-4.6508365,-3.5959325,3.305916031994803e-06,0.00016150902505400065,0.025,0.4603151913661866,0.036397796,0.37033194
Setbp1,-4.657506,-1.4805564,3.2006311621386433e-06,0.00015665019913782395,0.475,0.7771861487331594,0.7555444,1.4230906
Farsb,-4.658308,-2.9535704,3.188191031192896e-06,0.00015632608213166628,0.05,0.49394275095593754,0.05946225,0.3883876
Ak5,-4.661232,-1.891677,3.1432217625602384e-06,0.00015440286793417477,0.3,0.6698709931029554,0.39310902,1.0249585
Usp29,-4.66575,-2.3079114,3.0749316862883266e-06,0.00015132493481788889,0.1,0.5590894471643498,0.16431712,0.63355994
Spock3,-4.674689,-2.532837,2.943999220829157e-06,0.0001451472643370265,0.15,0.5717042490083265,0.2042203,0.83775634
Ralyl,-4.6802826,-1.3775125,2.8647983825368837e-06,0.00014150208187273174,0.725,0.8551977986634742,1.4518203,2.2511265
Ppp3ca,-4.6804194,-0.81888014,2.8628857682961585e-06,0.00014150208187273174,0.925,0.9397848693849837,2.0703044,2.5817165
Lrfn2,-4.6863165,-2.37653,2.7816597118906734e-06,0.00013815747959057746,0.1,0.5557302648036307,0.13155529,0.5481923
Cntn4,-4.6937685,-2.2993605,2.682175186089899e-06,0.00013346305046339923,0.3,0.6508237143980273,0.40406576,1.2386273
Negr1,-4.7256107,-0.8970282,2.294248017191353e-06,0.00011501202280211129,0.925,0.9015473680448844,1.9961342,2.5529284
Mctp1,-4.7256303,-1.6560401,2.294027182512817e-06,0.00011501202280211129,0.5,0.7421291498409749,0.72421944,1.470273
Iqsec2,-4.727068,-2.1766598,2.277851596210684e-06,0.00011461773855839153,0.125,0.5965764928706715,0.17276843,0.6166068
Tenm4,-4.7295814,-1.6570917,2.2498345905538574e-06,0.00011342036669452561,0.5,0.7473466032948576,0.7942751,1.5738238
Atp2b3,-4.7357326,-2.8893993,2.1826528910871798e-06,0.00011024038192389572,0.075,0.5179573312368223,0.07204053,0.4405054
Osbpl6,-4.7371407,-1.9744302,2.167545934247345e-06,0.00010968353908328844,0.25,0.6742307829753779,0.3253803,0.9207649
4933406I18Rik,-4.745649,-2.3522656,2.0783886840242856e-06,0.00010537038479194821,0.15,0.5897866561841117,0.16441794,0.64842534
Map7,-4.7467346,-2.0054436,2.067270081704359e-06,0.00010500481492513447,0.25,0.6955294285816388,0.33460408,0.9538021
Dcx,-4.748475,-3.7130098,2.0495594246263517e-06,0.00010430238965854181,0.05,0.48329342815280707,0.043479484,0.45916882
Mtmr7,-4.7537074,-3.7579796,1.997200967179938e-06,0.00010202431556677745,0.025,0.46892756316334916,0.03158499,0.36056072
Ttc7b,-4.754705,-1.9404325,1.987365525455295e-06,0.00010171526032187386,0.225,0.6750884465568381,0.28877932,0.8263788
Camkk2,-4.7548027,-3.7030091,1.9864037747981508e-06,0.00010171526032187386,0.025,0.46907050709359255,0.034772173,0.37899143
Abr,-4.755067,-1.8860545,1.9838092807660504e-06,0.00010171526032187386,0.225,0.7069649430011078,0.3432897,0.921833
Ralgapa2,-4.757375,-1.8432978,1.9612696421263396e-06,0.00010115031724363675,0.3,0.7061787513847694,0.38575014,0.9891965
Oxr1,-4.7590666,-1.1976867,1.9449034294553355e-06,0.00010049914451820167,0.775,0.8550548547332308,1.3703543,2.0458944
Mef2c,-4.7767673,-1.8423873,1.7813555192297504e-06,9.240351892220732e-05,0.4,0.7802951792159526,0.6855408,1.5110906
Rnf112,-4.781354,-3.8721876,1.741183636473138e-06,9.04943990561571e-05,0.05,0.48232855662366436,0.03717224,0.44120198
A830018L16Rik,-4.7848845,-1.9448025,1.710856872318198e-06,8.926354205667957e-05,0.325,0.6886323839473967,0.46533164,1.1882087
Nos1ap,-4.788601,-1.9193292,1.6794826115601447e-06,8.814003471215056e-05,0.275,0.6992817067505271,0.37991863,1.0109234
Garnl3,-4.7896376,-3.0137632,1.6708299594537567e-06,8.785753622411437e-05,0.075,0.5204588500160812,0.09993674,0.6145731
Jph1,-4.7978816,-2.402693,1.6035258802400011e-06,8.464978467986017e-05,0.125,0.5742415037701462,0.162169,0.6580289
