names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HPF CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Tpi1,-3.5300193,-1.602747,0.0004155293253969754,0.0058857527535143535,0.0547945205479452,0.3051906095197071,0.087163724,0.2442113
Gfm1,-3.5311604,-2.572424,0.00041374094925762173,0.005863512292485388,0.0273972602739726,0.2722018809677651,0.028735382,0.15990536
Ivns1abp,-3.5332315,-0.6729927,0.00041051288986205495,0.005823907788064106,0.1232876712328767,0.4021466006174169,0.21848807,0.32882756
Zc3h12b,-3.534329,-0.76881385,0.0004088121334191455,0.005802843119372657,0.2465753424657534,0.6004020389116232,0.40261275,0.6122926
Efl1,-3.534336,-0.811009,0.0004088008921014299,0.005802843119372657,0.136986301369863,0.4203101443032522,0.18173064,0.29984093
Ccnh,-3.5350482,-0.73704237,0.00040770064252748634,0.005793186813703627,0.1917808219178082,0.5052049680522651,0.26474798,0.40892354
Klhl22,-3.5358477,-0.73482615,0.00040646896364235477,0.005778741297920674,0.136986301369863,0.42583817933807167,0.19025204,0.29917076
Tcf25,-3.536102,-0.67215574,0.0004060777953072416,0.005776236294285644,0.2876712328767123,0.6436930145739106,0.46194637,0.6604248
Ssx2ip,-3.5395322,-2.6143787,0.00040083684223410316,0.005704706541753365,0.0273972602739726,0.27248905161892456,0.029211435,0.16679943
Phyhd1,-3.539612,-2.763327,0.000400715458280601,0.005704706541753365,0.0136986301369863,0.25637159882260036,0.02573838,0.1629872
Gm56971,-3.53999,-1.932587,0.0004001421079670554,0.005700858134185991,0.0410958904109589,0.2903654246536004,0.05379583,0.19143349
E130308A19Rik,-3.540695,-1.0084399,0.0003990746368554404,0.005688666043663493,0.1232876712328767,0.39722880321631127,0.18018392,0.33446506
Tomm40,-3.5413344,-0.9050041,0.0003981085117422879,0.005677906428086665,0.0821917808219178,0.34736879890875155,0.12743616,0.22673982
Ap3b2,-3.5423737,-0.35352516,0.00039654321781959034,0.00565858537589612,0.1506849315068493,0.4505348553377845,0.27113554,0.33499813
Chchd6,-3.5440235,-0.4696187,0.00039407025478311924,0.005626284668449741,0.1917808219178082,0.516189245459114,0.3380864,0.44278103
Ypel2,-3.5442777,-0.86076087,0.00039369024558855875,0.005623847367870587,0.1780821917808219,0.4680163687271161,0.2732127,0.4514244
Nfs1,-3.5448809,-1.3634048,0.00039279044927557536,0.005613978389380165,0.0684931506849315,0.3265848230310862,0.08381419,0.2028938
Camsap1,-3.546029,-0.7259808,0.00039108289240426556,0.005592547801438327,0.1780821917808219,0.48165697465719004,0.24336512,0.37551388
Cpped1,-3.5463998,-1.3465617,0.00039053320151329854,0.005587660875752041,0.0547945205479452,0.3089597243161749,0.08283692,0.1985473
Ints13,-3.5492632,-1.4593298,0.00038631084010529507,0.005530193006728437,0.0547945205479452,0.30935458396151916,0.07138565,0.18521176
Lnx1,-3.550375,-1.095085,0.0003846827224611291,0.0055098212966580695,0.0684931506849315,0.3288462919089669,0.11510213,0.23158593
Ipcef1,-3.5511308,-2.4590955,0.00038357969155960396,0.005496952699843498,0.0273972602739726,0.2726685332758992,0.04087368,0.20653376
Pdpk1,-3.5525625,-0.5535551,0.0003814983947998809,0.0054700436863782285,0.2191780821917808,0.55233685117381,0.35611156,0.4872486
Cdin1,-3.5533037,-0.6073676,0.0003804249209644833,0.005457564135779854,0.136986301369863,0.4280278555531625,0.22648902,0.3273245
Wasl,-3.5534928,-0.6856299,0.0003801517422763507,0.00545655839474655,0.2191780821917808,0.545516548208773,0.32399118,0.47960204
Usf3,-3.555433,-0.6384634,0.0003773569967994418,0.005419338591128274,0.136986301369863,0.42673558762294495,0.20739421,0.3065744
Ss18,-3.5564432,-1.6181221,0.0003759096673054871,0.005401439978876169,0.0547945205479452,0.30867255366501545,0.07607027,0.21722887
Synj2,-3.5570028,-1.3627827,0.00037511014430346767,0.005392835514946055,0.0821917808219178,0.3425586905018307,0.108922176,0.25924605
Bod1l,-3.5570173,-0.6315471,0.0003750893986681036,0.005392835514946055,0.2054794520547945,0.531947734941489,0.31652313,0.45543063
Ero1a,-3.5570827,-0.70926434,0.000374996056580643,0.005392835514946055,0.0821917808219178,0.34941488979826263,0.14121199,0.22152129
Micu2,-3.557773,-0.57687616,0.0003740121023637697,0.005385694099954175,0.1917808219178082,0.5114150333835882,0.30575016,0.42753175
Fam13b,-3.5584416,-0.5905124,0.0003730615211873324,0.005374886366918832,0.2328767123287671,0.5809103309641754,0.38681647,0.53717226
Pcx,-3.5597427,-27.342018,0.00037121848945721373,0.005351202152207797,0.0,0.24086438365998994,0.0,0.15711044
Arhgap6,-3.5608327,-4.1407995,0.0003696806082462035,0.005331893689519854,0.0136986301369863,0.2559049465144662,0.015034888,0.23682764
Prmt9,-3.5616467,-1.7471995,0.0003685362098878699,0.005318242728081131,0.0410958904109589,0.2926986861942709,0.055046625,0.17393255
Zfat,-3.562148,-0.77036035,0.000367832828437052,0.005310944707202357,0.1095890410958904,0.38933161030942637,0.16817121,0.27184194
Tmed9,-3.5621843,-1.7177151,0.0003677819075680468,0.005310944707202357,0.0547945205479452,0.3084571756766458,0.06887454,0.21068445
Rab11fip3,-3.562337,-0.70219886,0.00036756811187881744,0.005310944707202357,0.2602739726027397,0.6102735300452293,0.41402927,0.60676104
Dusp22,-3.5623515,-1.4032756,0.00036754775644586967,0.005310944707202357,0.0410958904109589,0.2935601981477493,0.07112824,0.17813544
Rpl15,-3.5630202,-0.6557105,0.0003666125450068526,0.0053047275629155245,0.1232876712328767,0.4031875942278699,0.23012644,0.34191915
Pak3,-3.5632963,-0.9418004,0.00036622691167143554,0.005302002756794974,0.410958904109589,0.7442745351425084,0.762668,1.162376
Fdft1,-3.563456,-27.33583,0.0003660038236477736,0.005302002756794974,0.0,0.24111565797975446,0.0,0.15648776
Siah1a,-3.564539,-1.346688,0.00036449625039738714,0.00528549068978834,0.0684931506849315,0.327733505635724,0.08586838,0.20541754
Mrs2,-3.5651858,-1.7155248,0.0003635985255069579,0.005275319859812073,0.0547945205479452,0.30913920597314953,0.060388546,0.1860119
Rictor,-3.5652876,-0.77747375,0.0003634574986782099,0.005275319859812073,0.2876712328767123,0.6485749156436212,0.45385966,0.6853967
Fat4,-3.5662322,-1.0794897,0.0003621504041093032,0.005259989923468635,0.0821917808219178,0.3469021466006174,0.14020795,0.27617392
Dync1li2,-3.5668645,-0.5013077,0.0003612781126819235,0.005250158403333306,0.1780821917808219,0.4933591786919377,0.29353288,0.3940055
Pdzrn4,-3.5675187,-0.9652539,0.0003603778099419013,0.005239908957326238,0.2465753424657534,0.5419269150692799,0.4534281,0.7514592
Lztr1,-3.5680854,-1.2626231,0.0003595992450066642,0.005231419444141347,0.0684931506849315,0.32916935889152127,0.09235262,0.20875095
Gnptab,-3.5687613,-0.56971794,0.0003586730117786975,0.005220771303626004,0.136986301369863,0.4307200804077823,0.22492714,0.31799623
Eda,-3.5698442,-0.958501,0.0003571936959598715,0.0052020566994264205,0.136986301369863,0.4168640964893388,0.22143596,0.3931746
Adcy1,-3.5701857,-0.8036144,0.0003567282511823226,0.005198095503941978,0.273972602739726,0.6107401823533635,0.4809935,0.73147637
Ift140,-3.5728092,-1.2755932,0.00035317210260377564,0.005149069124776696,0.0410958904109589,0.2942781247756479,0.0750836,0.17292278
Adgrl1,-3.5729256,-0.64587003,0.00035301525929192813,0.005149069124776696,0.2328767123287671,0.5791514107258238,0.37273905,0.5346068
Tanc2,-3.5742772,-0.6953507,0.00035119672996890717,0.0051258316861838875,0.7397260273972602,0.8535429679086798,1.499075,1.8917804
Osbpl10,-3.5756798,-0.87832344,0.00034931902673077185,0.0051011968740520865,0.136986301369863,0.4241510517625099,0.19990543,0.34130207
Brdt,-3.5765882,-0.53697646,0.00034810791251264103,0.005086274937038969,0.136986301369863,0.4317251776868404,0.22511521,0.31211463
Fbxo38,-3.5775983,-0.7485439,0.0003467657661689632,0.005069421184417867,0.1643835616438356,0.4688060880178046,0.22372815,0.3515388
Sec16a,-3.578296,-1.2286217,0.0003458416438122417,0.005058663565179605,0.0547945205479452,0.31154426017660997,0.08569059,0.190343
Zfyve9,-3.5792263,-0.8492119,0.0003446130639662325,0.005043438468830429,0.2876712328767123,0.6561849378993467,0.46220785,0.7219912
Tab3,-3.5799313,-1.4735653,0.00034368475140218204,0.005032593607725685,0.0547945205479452,0.3114724675138201,0.07257811,0.18983412
Prpf3,-3.5803237,-1.2669924,0.0003431689730146812,0.005027780973230362,0.0410958904109589,0.29478067341517694,0.0768469,0.17582628
Cdyl2,-3.5817115,-0.77340835,0.00034135045010676336,0.00500386611804077,0.0958904109589041,0.37113217029219614,0.16525397,0.26784888
Gpr22,-3.5818644,-0.65097904,0.00034115105884038627,0.00500367300821025,0.0958904109589041,0.36883480508292055,0.18027036,0.27016857
Rnf146,-3.5824165,-1.0975578,0.0003404303627158447,0.004995829517299152,0.0958904109589041,0.36625026922248544,0.119722955,0.2407203
Slc43a2,-3.5828888,-0.7784065,0.0003398151081861718,0.004989525659542316,0.1095890410958904,0.38940340297221626,0.16810001,0.2730621
Lemd3,-3.5833976,-0.786575,0.0003391536898812492,0.004982536712470839,0.1643835616438356,0.46729844209921745,0.2182322,0.35113496
Noc2l,-3.5838408,-2.1765723,0.0003385782933927251,0.004976804564257398,0.0136986301369863,0.25970995764232896,0.035621617,0.15181108
Adnp,-3.584059,-0.71210706,0.00033829564667511646,0.004975371661828341,0.2328767123287671,0.568597889295714,0.34261394,0.5124689
Hdlbp,-3.58488,-0.44511816,0.00033723299130809776,0.0049624591875403,0.1780821917808219,0.49820518343025344,0.31003383,0.40201902
Unc13b,-3.5856433,-0.83501434,0.0003362483682329363,0.004950681454476164,0.2191780821917808,0.5384449709239716,0.337838,0.5405582
Trip11,-3.5870168,-0.5589956,0.0003344828217724924,0.0049273867439840295,0.2328767123287671,0.5723311077607869,0.3848416,0.52562344
Ubr4,-3.587104,-0.70453244,0.0003343710169556448,0.0049273867439840295,0.1506849315068493,0.4474477708378204,0.21608432,0.33151376
Caprin1,-3.5873148,-0.7009756,0.00033410096633306797,0.004927164086371864,0.2602739726027397,0.6060736592720224,0.39855456,0.5855682
Nipsnap1,-3.5880196,-1.0676267,0.0003331991757424356,0.004916563345524022,0.0958904109589041,0.36772201880967764,0.12236671,0.24124338
Tsc1,-3.5880706,-0.70636535,0.0003331341862625952,0.004916563345524022,0.1917808219178082,0.5085792232033887,0.27064738,0.41022024
Col19a1,-3.5885575,-3.0122478,0.00033251274389946154,0.004911829262550045,0.0273972602739726,0.2738890085433269,0.040247764,0.2861936
Vps39,-3.5886083,-1.4034195,0.00033244787971050186,0.004911829262550045,0.0410958904109589,0.2942781247756479,0.0698508,0.1751127
Caskin1,-3.5887973,-0.949651,0.0003322070592273164,0.004911829262550045,0.0821917808219178,0.35059946873429537,0.123867854,0.22688667
Ap3m1,-3.5891824,-0.6839834,0.0003317166613796958,0.004908164477572923,0.1095890410958904,0.3911623232105679,0.17236526,0.2640663
Cox10,-3.5892987,-1.0356767,0.0003315687499173051,0.004908164477572923,0.0684931506849315,0.33189748007753606,0.1070607,0.20836435
Zcchc14,-3.58988,-0.7583162,0.0003308301179049871,0.004900443918471336,0.1506849315068493,0.4473400818436356,0.20548469,0.32632774
Osbp,-3.5909994,-1.1347191,0.00032941258426525056,0.004882137969777872,0.0821917808219178,0.34905592648431333,0.109841466,0.22707964
Zfp943,-3.5921257,-0.7862242,0.00032799158683364816,0.004863760451556361,0.1232876712328767,0.408895110919664,0.17486316,0.2848285
Zc2hc1a,-3.5921402,-0.6075482,0.00032797328892692753,0.004863760451556361,0.1506849315068493,0.4546988297795965,0.23942798,0.34513912
Gcn1,-3.5927796,-1.1732465,0.00032716912614039537,0.004856925093586975,0.1095890410958904,0.3843420202455309,0.12142367,0.2555342
Glg1,-3.5944731,-0.79095894,0.0003250488244881455,0.004830786456856454,0.3424657534246575,0.7060090458755115,0.5490282,0.81792134
Rae1,-3.594553,-1.6657567,0.0003249490430172008,0.004830786456856454,0.0410958904109589,0.29535501471749587,0.05855556,0.1750719
Sdhb,-3.5947638,-0.8795681,0.00032468612017289244,0.004830739783524707,0.0684931506849315,0.3318256874147462,0.13113561,0.22936453
Gpr89,-3.59496,-0.96478915,0.00032444150893240676,0.00482977470637882,0.0547945205479452,0.3142364850312298,0.10236961,0.19094081
Bdp1,-3.595316,-0.6927594,0.0003239980253128281,0.00482584641915504,0.2328767123287671,0.5834589704932156,0.36921617,0.54341316
Rab8b,-3.59613,-1.0189232,0.0003229864781165561,0.004813447957288886,0.1095890410958904,0.38531122119319405,0.16101232,0.3030725
Gm10754,-3.596181,-1.964253,0.0003229233546645406,0.004813447957288886,0.0684931506849315,0.32155933663579583,0.09614815,0.332041
Porcn,-3.5979104,-1.7628319,0.0003207840149359119,0.004785933637605748,0.0410958904109589,0.29521142939191614,0.056506235,0.18005492
Foxn2,-3.5988042,-1.6676292,0.0003196835964415596,0.004774818363749142,0.0547945205479452,0.3111852968626606,0.071286604,0.21085975
C1qtnf4,-3.6011589,-0.41718394,0.0003168018222017362,0.004734407654371887,0.1506849315068493,0.4482374901285089,0.29863405,0.38165897
Myo1b,-3.601653,-27.550346,0.00031620010101644243,0.004728044916144578,0.0,0.24370019384018954,0.0,0.17944537
Ppp4r1,-3.6017766,-0.9950345,0.0003160498379797716,0.004728044916144578,0.0958904109589041,0.36883480508292055,0.13759539,0.25774473
Mlf2,-3.601893,-1.401962,0.00031590847501189885,0.004728044916144578,0.0547945205479452,0.31262115011845787,0.09142975,0.22554319
Ppp1r21,-3.603092,-0.6397292,0.00031445411798587994,0.004709800529699328,0.136986301369863,0.43118673271591645,0.21973468,0.3241689
Pdzrn3,-3.6041095,-1.502062,0.0003132250360228337,0.004694008208551891,0.136986301369863,0.39406992605355734,0.21871448,0.5261918
Pparg,-3.6047852,-3.0935028,0.000312411062151359,0.0046844225669682,0.0136986301369863,0.2610022255725465,0.025266856,0.1975525
Pip5k1c,-3.6048143,-0.85785764,0.00031237609698195486,0.0046844225669682,0.0684931506849315,0.3328307846938043,0.12422489,0.21488528
Gtf2h1,-3.60573,-1.0967323,0.00031127656769847957,0.004672626465954272,0.0684931506849315,0.33243592504846003,0.10506977,0.21264273
Spink10,-3.6059191,-0.9089721,0.0003110501321671452,0.004671837367988369,0.136986301369863,0.4235049177974011,0.1881251,0.32833636
Psmd7,-3.6081574,-1.013334,0.00030837945029516515,0.004634315340845127,0.0821917808219178,0.3508866393854548,0.12846297,0.24428232
Mpdz,-3.608201,-0.84573436,0.00030832763786313363,0.004634315340845127,0.2328767123287671,0.5645057075166918,0.34471124,0.5537062
Gm2164,-3.6086226,-2.1487525,0.00030782720441051905,0.004633791026616609,0.0547945205479452,0.30849307200804077,0.096820444,0.37212598
Fntb,-3.6088405,-1.4489745,0.00030756865804216615,0.004632494305825676,0.0547945205479452,0.3134467657405413,0.074511796,0.19161034
Hmbox1,-3.6094728,-0.63846576,0.00030682002295125143,0.004623810441222729,0.2602739726027397,0.6124273099289252,0.43280795,0.61142915
Tmem38b,-3.6096108,-27.125565,0.00030665675509576547,0.004623810441222729,0.0,0.24423863881111352,0.0,0.13664658
Rps6kl1,-3.6102648,-1.3590232,0.0003058844857898485,0.004614888339794064,0.0410958904109589,0.2971857276186374,0.070872985,0.17260286
Nrbp2,-3.6107664,-1.1275058,0.00030529364637274704,0.0046085619539526475,0.0958904109589041,0.3656041352573767,0.1298068,0.26454115
Pds5a,-3.6120381,-0.80235505,0.00030379992939865477,0.004588591401316388,0.273972602739726,0.6253499892311006,0.4053066,0.6267716
Lrrc40,-3.6122415,-2.8468447,0.00030356157074281243,0.004587569969549702,0.0136986301369863,0.2615047742120755,0.022113085,0.14916039
Cttn,-3.6150177,-1.4109575,0.0003003271213740749,0.004541243529162292,0.0684931506849315,0.3310359681240577,0.08283027,0.20671825
Zfp322a,-3.6155918,-0.97444564,0.0002996622571284316,0.004533741469054592,0.0821917808219178,0.3524301816354369,0.1256405,0.23352835
Asrgl1,-3.6159406,-2.8345923,0.00029925896246991995,0.004530190603699577,0.0273972602739726,0.27625816641539236,0.03409447,0.22106442
Dagla,-3.6160133,-0.7235698,0.0002991750067572605,0.004530190603699577,0.1232876712328767,0.41079761648359536,0.18997563,0.29674894
Mecr,-3.616464,-0.94059193,0.0002986549735006226,0.0045261472859344214,0.0821917808219178,0.3542608945365784,0.12153808,0.22157244
Reck,-3.6166892,-1.323804,0.0002983952744620847,0.004524763558011409,0.0410958904109589,0.29632421566515904,0.07848315,0.18596363
Dnai4,-3.6170018,-1.4966438,0.0002980353969054181,0.0045218583370121865,0.0684931506849315,0.33107186445545267,0.07779484,0.20562316
Kat7,-3.6179247,-0.9354828,0.0002969748745935227,0.0045083134917107085,0.0958904109589041,0.3692655610596597,0.13992432,0.2524977
Ephb2,-3.6189566,-0.8986346,0.0002957932795732258,0.004492914314376811,0.0958904109589041,0.37192188958288463,0.1452082,0.2556911
Elovl4,-3.6191382,-1.6523104,0.00029558570870003313,0.004492300900887947,0.0273972602739726,0.2795247325723311,0.058715716,0.17402992
Sema3e,-3.6200686,-1.2214966,0.00029452508168194736,0.004478714739555137,0.1643835616438356,0.43944288893675065,0.26036063,0.52679634
Galnt1,-3.62033,-0.7156073,0.00029422742324501893,0.00447672189274839,0.136986301369863,0.42849450786129656,0.21950243,0.338671
Gars,-3.6214347,-1.3473942,0.00029297374698636754,0.004460172567435521,0.0821917808219178,0.3484815851819944,0.098221816,0.23318425
Ewsr1,-3.6221323,-0.63218546,0.0002921845314392607,0.004450679342274906,0.2602739726027397,0.6296216526670975,0.4451095,0.6253912
Myh9,-3.622634,-1.1896312,0.00029161851334896766,0.004444577114966966,0.0821917808219178,0.3492713044726829,0.11589796,0.24708335
Slc20a1,-3.6232007,-1.3579656,0.00029097990371251787,0.00443736096070111,0.0684931506849315,0.3332974370019384,0.09205245,0.22086313
Rad54l2,-3.624487,-0.6506154,0.00028953560726496146,0.004417843138676613,0.136986301369863,0.43226362265776436,0.20631127,0.30726916
Klhl15,-3.6258097,-0.7634557,0.00028805751649697094,0.004397787197882732,0.1232876712328767,0.41140785411730924,0.1853946,0.29697317
Mfap3l,-3.626689,-1.51311,0.00028707874520978447,0.00438533592028818,0.0410958904109589,0.2977600689209563,0.06985848,0.18774259
Pnkd,-3.6303298,-1.0526026,0.00028305921011056756,0.004326394184113169,0.0958904109589041,0.37070141431545695,0.13448136,0.26126912
Lrrc4b,-3.631478,-0.82869077,0.000281802549967451,0.004309638313958685,0.1506849315068493,0.4479503194773494,0.20755652,0.34336412
Hdac8,-3.6324446,-0.89978826,0.00028074878274671715,0.004295967991118616,0.3287671232876712,0.6632565151841482,0.49161473,0.78147393
Hip1,-3.6325464,-0.973567,0.00028063807493090614,0.004295967991118616,0.1232876712328767,0.405233685117381,0.18283443,0.33213863
Raf1,-3.6330407,-0.73017853,0.0002801009328970382,0.004290941885372529,0.2328767123287671,0.5677004810108407,0.32931316,0.498938
Foxk1,-3.6344287,-1.7565732,0.0002785973444749142,0.004270342638928092,0.0273972602739726,0.2806734151769689,0.051143613,0.16322984
Kdm3a,-3.63501,-0.7888372,0.0002779698194713667,0.004263155849997502,0.1232876712328767,0.4105104458324359,0.18954761,0.30790597
Opa1,-3.6354098,-0.74603224,0.0002775391646587788,0.004258981927116726,0.2191780821917808,0.5563931366214373,0.32015312,0.49033523
Map7d2,-3.6356132,-0.5861249,0.000277320162467504,0.004258053008858189,0.2328767123287671,0.5884126642257161,0.41780347,0.5758054
Slc26a4,-3.6361947,-3.1302235,0.00027669533395339817,0.004250888292354379,0.0273972602739726,0.27708378203747575,0.023594473,0.18982865
Aqr,-3.636943,-0.7719514,0.0002758928099570749,0.004240983869305837,0.1095890410958904,0.3931366214372891,0.16760112,0.27122775
Srsf11,-3.638978,-0.9254094,0.000273722202681385,0.0042100260939031565,0.3150684931506849,0.6875224352071219,0.4892902,0.7878748
Gm15738,-3.6398501,-27.190582,0.0002727968508838801,0.0041981966685279825,0.0,0.2462847297006246,0.0,0.14251718
Mbp,-3.6398718,-0.9110636,0.0002727737546989644,0.0041981966685279825,0.2602739726027397,0.5700337425515113,0.48921397,0.7823544
Gm56878,-3.6413326,-1.1095483,0.0002712304785862807,0.0041788778438150015,0.0547945205479452,0.31664153923469024,0.10937117,0.22265413
Prrt1,-3.6415143,-0.67001283,0.0002710391021024435,0.004178325113879895,0.1232876712328767,0.41061813482662074,0.19885772,0.30014256
Itga4,-3.6416378,-2.9324238,0.00027090903839649535,0.004178325113879895,0.0273972602739726,0.2783401536362984,0.028341398,0.19840063
Mtch1,-3.6422918,-0.6445238,0.00027022143996629193,0.004170505509416579,0.136986301369863,0.42953550147174957,0.23125406,0.3412597
Tubb4a,-3.6432004,-0.8555012,0.0002692691555704823,0.004158196672516586,0.0821917808219178,0.35311221193194053,0.188893,0.31932104
Kdm3b,-3.6440215,-0.57952213,0.0002684109985619303,0.0041473280801374735,0.1780821917808219,0.4922822887500897,0.28114778,0.39550987
Naf1,-3.644712,-3.431381,0.00026769152345812225,0.00413859104448777,0.0136986301369863,0.263335487113217,0.015034888,0.15136807
Eefsec,-3.6448064,-0.4881374,0.0002675932097077943,0.00413859104448777,0.1780821917808219,0.49741546413956494,0.30270904,0.40270117
Pogz,-3.6450825,-0.65729564,0.0002673060250874866,0.004137392220104127,0.1506849315068493,0.45362193983774857,0.2291461,0.3408561
Tra2b,-3.6457222,-0.69017804,0.00026664207484933434,0.004129494265822256,0.2328767123287671,0.5782540024409505,0.3542269,0.5222728
Prmt7,-3.6458964,-1.038041,0.0002664612660025795,0.00412907394318876,0.0547945205479452,0.31771842917653814,0.10103954,0.19747555
Arl2bp,-3.6469212,-2.4484873,0.00026540133305633855,0.004115022400013743,0.0136986301369863,0.26394572474693084,0.032492336,0.16574383
Smpd4,-3.6473207,-1.0210538,0.00026498895664347767,0.00411100073037543,0.0684931506849315,0.337174240792591,0.10625304,0.20498152
Fam193b,-3.6478877,-0.67706054,0.0002644051618157668,0.004104313517036195,0.1643835616438356,0.47447770837820374,0.23550883,0.35388184
Ppme1,-3.6486797,-0.64532715,0.0002635913655394892,0.004094046238176922,0.1917808219178082,0.5134611242730993,0.2935522,0.42764744
Phka2,-3.6505766,-0.7872899,0.0002616522673993095,0.004066279019675792,0.1643835616438356,0.4705650082561562,0.2279317,0.3659001
Pex3,-3.6510417,-1.2239884,0.0002611788258167457,0.004061270283388864,0.0684931506849315,0.33512814990307993,0.096079096,0.21153119
Dcaf10,-3.6519501,-0.75968724,0.0002602564506625548,0.004049270891316067,0.1095890410958904,0.39500323066982557,0.17097002,0.2743626
Hycc2,-3.6523497,-0.8431335,0.00025985157393778165,0.004045313900178559,0.3013698630136986,0.6504774212075526,0.46992514,0.73051184
Susd1,-3.6541157,-2.8295739,0.000258069813470291,0.004019904862577808,0.0273972602739726,0.2799195922176754,0.027184032,0.17889245
Csnk2a1,-3.6551404,-0.6934169,0.00025704121118509107,0.0040062049562316696,0.2191780821917808,0.557541819226075,0.3332085,0.49437237
Phf20l1,-3.655998,-0.9861471,0.00025618335123582937,0.003995151855894797,0.4383561643835616,0.7763658554095771,0.78200215,1.2086694
Mrpl41,-3.6582508,-1.477589,0.00025394242533574536,0.003962504627625713,0.0410958904109589,0.2996984708162826,0.07311528,0.19164655
C030017B01Rik,-3.6594791,-27.20771,0.0002527285149178156,0.003945854268356598,0.0,0.24761289396223707,0.0,0.14410211
Lrp6,-3.660482,-0.77207565,0.00025174131290683167,0.003932726208027074,0.2465753424657534,0.5945150405628544,0.36185855,0.5565033
Pgm2l1,-3.660758,-0.7196893,0.0002514701103890047,0.003930774791246397,0.273972602739726,0.6237705506497236,0.4632109,0.67816573
Epm2a,-3.6611214,-0.93721396,0.000251113682430726,0.003927488153034696,0.0684931506849315,0.3381434417402541,0.12133018,0.22074758
Tecpr2,-3.6617537,-0.5725841,0.00025049462700250274,0.003920087727173703,0.1643835616438356,0.4817287673199799,0.26957038,0.37853032
Srbd1,-3.6617682,-0.5802134,0.00025048041268791853,0.003920087727173703,0.1232876712328767,0.41474621293703784,0.21388587,0.30494207
Zfyve27,-3.6624877,-2.12339,0.00024977774889287514,0.003913427470992161,0.0273972602739726,0.2823605427525307,0.03924393,0.1607504
Uck2,-3.6628003,-1.4251719,0.000249473127743781,0.003910935205644922,0.0547945205479452,0.31872352645559626,0.07640538,0.1932833
Ptpn2,-3.6643553,-0.6870646,0.00024796228152727416,0.003889519267155783,0.1506849315068493,0.4521501902505564,0.22291131,0.33792496
Slc12a2,-3.6647334,-0.7251422,0.0002475964583098331,0.003887925749498068,0.2054794520547945,0.5239069567090243,0.35232702,0.5295754
Tbce,-3.6647623,-0.7272008,0.0002475683390407247,0.003887925749498068,0.1780821917808219,0.49985641467442027,0.25477654,0.39228553
Grb14,-3.6647768,-0.93891114,0.00024755428052947604,0.003887925749498068,0.2054794520547945,0.5179122693660708,0.3144885,0.53560036
Cdc27,-3.6653075,-0.58010423,0.00024704165704504384,0.003886422321311668,0.2054794520547945,0.5400962021681384,0.33546945,0.46742907
Stk32c,-3.6664991,-2.7989,0.00024589363866213843,0.0038706280438498297,0.0136986301369863,0.26523799267714837,0.02514479,0.1631417
Vps13c,-3.66663,-0.9286918,0.000245767941866625,0.0038706280438498297,0.3150684931506849,0.673845932945653,0.50095606,0.805528
Prelid3a,-3.6675239,-1.2737451,0.00024491062554957404,0.0038596765445847825,0.0684931506849315,0.33642041783329746,0.090452485,0.20611943
Pdcd4,-3.6689265,-0.6239335,0.00024357105806522314,0.0038408182689040763,0.2328767123287671,0.5860076100222558,0.39739028,0.56072754
Grik3,-3.6689265,-1.5311475,0.00024357105806522314,0.0038408182689040763,0.0958904109589041,0.36269653241438726,0.13957761,0.3597085
Gcnt2,-3.6690283,-27.280739,0.0002434741552281588,0.0038408182689040763,0.0,0.24825902792734583,0.0,0.15104578
Cox6b1,-3.6693335,-1.2401272,0.00024318366366661524,0.0038408182689040763,0.0821917808219178,0.3508507430540599,0.15199001,0.3276846
Ncoa5,-3.6694279,-0.76552147,0.0002430938155263746,0.0038408182689040763,0.1506849315068493,0.452365568238926,0.20830378,0.33195764
Scrn1,-3.669595,-1.0542622,0.00024293492971490705,0.0038408182689040763,0.0684931506849315,0.33713834446119606,0.111482725,0.2190626
Vstm2a,-3.669675,-0.96864504,0.0002428589752914713,0.0038408182689040763,0.1643835616438356,0.45818077392490486,0.23825215,0.42297196
Mapk1,-3.6714337,-0.8112296,0.00024119360369628662,0.003819017166363713,0.3424657534246575,0.7118601478928853,0.596475,0.8884394
Ift57,-3.673069,-0.7017304,0.00023965483787615654,0.003796890031681796,0.1095890410958904,0.3960442242802786,0.17706993,0.27388844
5330438D12Rik,-3.6739554,-1.4132924,0.00023882434066780934,0.0037859646216778977,0.0684931506849315,0.3353435278914495,0.08993166,0.22364677
Tsnax,-3.6741154,-1.125722,0.00023867486654387618,0.003785828609229016,0.0684931506849315,0.33749730777514536,0.10507589,0.21653514
Txndc11,-3.6743333,-0.8489995,0.00023847117964462562,0.0037848320124341944,0.1643835616438356,0.4702060449422069,0.2159421,0.3605758
Map3k10,-3.6752055,-0.92741966,0.00023765806186952355,0.0037741561007293726,0.0684931506849315,0.3377485820949099,0.117990114,0.21364014
Lrrc28,-3.6760702,-0.69825315,0.00023685428958214577,0.003763616062136166,0.1506849315068493,0.4568526096632924,0.22814058,0.34769085
Rala,-3.6768696,-0.69030625,0.000236113576050449,0.0037540661470269613,0.1506849315068493,0.45703209132026706,0.23289663,0.35288975
Pi4ka,-3.6769497,-0.9509919,0.0002360396243640143,0.0037540661470269613,0.3972602739726027,0.7228085289683395,0.62067986,0.9794238
