names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astrocytes (for_DEGs),mean_expr_Rest (for_DEGs)
Setd3,-2.7629912,0.30270326,0.005727430736691085,0.015784211681527126,0.3193877551020408,0.490571618723656,0.45815012,0.38604647
Sema5b,-2.7634494,0.3001458,0.005719395853189937,0.01576691972660445,0.12448979591836734,0.19307845892183687,0.18696772,0.15441307
Atosb,-2.7725248,0.7148246,0.005562329451599446,0.015352829210526667,0.09693877551020408,0.1631294831028618,0.131772,0.082331546
Acly,-2.7881935,0.5354682,0.005300287441693849,0.014662691604891765,0.1346938775510204,0.20886637580418546,0.18158934,0.1287279
E430024I08Rik,-2.7896404,0.6708083,0.005276661083391205,0.014601841741577927,0.12551020408163266,0.1988833838645271,0.16992758,0.11006123
Ndufb1,-2.8105202,0.40373087,0.004946150484889168,0.01371407115147786,0.19489795918367347,0.2868076610219626,0.29398376,0.22979249
Ndufv1,-2.8111813,0.30706638,0.004935997606307926,0.013688745554907006,0.0826530612244898,0.14464246099238334,0.11658054,0.09525807
Wdsub1,-2.8133736,0.39360946,0.004902464298925579,0.013602769073949847,0.07959183673469387,0.1412408489240553,0.09840414,0.07577229
Tecr,-2.8145614,0.3422931,0.004884385319858085,0.013556805448258108,0.32142857142857145,0.4812911336241958,0.5070563,0.41930953
Tcp11l2,-2.8168764,0.40741128,0.004849318336259385,0.013466430725019603,0.07448979591836735,0.135509872069807,0.10026714,0.07651546
D8Ertd738e,-2.822266,0.3031823,0.004768558846233706,0.013251750563481197,0.07653061224489796,0.13728462619241294,0.11190474,0.091634415
Zfp729b,-2.8222902,0.28696936,0.004768200257940319,0.013251750563481197,0.05408163265306123,0.11206832803372033,0.069217265,0.057080954
Aph1a,-2.8263998,0.35126984,0.004707446097693345,0.013091396879012647,0.07346938775510205,0.13432670265473637,0.08976096,0.0710339
Rnf40,-2.831667,0.36314568,0.004630604640780758,0.012883034447895937,0.06020408163265306,0.11931524070102788,0.07808239,0.06122635
Cox14,-2.8334877,0.2737383,0.004604308211969891,0.01281518144350849,0.11020408163265306,0.17699474968572063,0.15410292,0.12911078
Reps1,-2.8462746,0.33465475,0.004423401622009018,0.012332102260155872,0.32448979591836735,0.5045478074391777,0.49057743,0.40690222
Rpl11,-2.8468153,0.30302352,0.00441589757636566,0.012312459051255088,0.26326530612244897,0.3780965762035051,0.41403556,0.34765264
Alg5,-2.8470845,0.29817083,0.004412163808376524,0.012303325190024616,0.04897959183673469,0.10700288397544923,0.06967522,0.057028893
Tbcb,-2.8594415,0.32341462,0.004243876082356977,0.011861134838041602,0.08673469387755102,0.1499297493159802,0.12703419,0.10278502
Hmgcr,-2.8629744,0.5066912,0.004196844454922168,0.011739455601057531,0.22653061224489796,0.3401981808770243,0.31711388,0.23320685
Map1lc3b,-2.8667505,0.4061601,0.004147098907061019,0.011611185540557423,0.1357142857142857,0.210123493307698,0.18768771,0.14479125
Dennd2a,-2.8681169,0.5117137,0.004129228512626555,0.011565972076959818,0.25,0.379908304370332,0.36413208,0.26857156
Ndufb6,-2.8692765,0.264019,0.00411411978952969,0.011526055546310372,0.09591836734693877,0.16028248169784812,0.14387545,0.12121011
Esco1,-2.8724155,0.33046138,0.004073470269906981,0.011420507737103567,0.3153061224489796,0.4895363454854692,0.4528446,0.37536252
Pcyox1l,-2.8759203,0.2862863,0.004028515360000581,0.011303906403844571,0.05204081632653061,0.11095910670709162,0.069829665,0.057615615
Ttc9c,-2.8852246,0.3829777,0.003911344896939069,0.010992347806793513,0.07448979591836735,0.13706278192708718,0.09327545,0.07229334
Mrpl10,-2.890331,0.2737678,0.003848364047453838,0.010824405103641225,0.06020408163265306,0.12046143607187754,0.07906364,0.06583719
Gramd1c,-2.8977785,0.60919327,0.0037581586704967316,0.010576217372878841,0.08775510204081632,0.1537750499149597,0.12290333,0.08225383
Chmp4b,-2.9028387,0.51585877,0.0036979706599819234,0.010412288759689225,0.1989795918367347,0.29875027730533166,0.2770913,0.20155329
Tmed7,-2.9034314,0.50644535,0.0036909768964635066,0.010393685727098556,0.1346938775510204,0.21138061081121054,0.1821989,0.13163109
Fam168b,-2.9099467,0.59035486,0.0036149050464234643,0.01018907989063238,0.22653061224489796,0.3456703394217259,0.32363427,0.2261872
Chchd1,-2.912324,0.28575423,0.003587503584395606,0.010117151691090462,0.07142857142857142,0.13340235154921246,0.10233607,0.084702596
Arhgdia,-2.9292026,0.2554099,0.0033983293536471964,0.009602808889736057,0.09897959183673469,0.1656067440656659,0.1340487,0.11348376
Map3k20,-2.936198,0.26982203,0.0033226227648938474,0.009396787042700524,0.06836734693877551,0.13051837609997782,0.09534231,0.07970867
Lgalsl,-2.938109,0.30208087,0.0033022087829402812,0.009340036841853194,0.06326530612244897,0.12500924351105525,0.08275106,0.0676335
Zbtb41,-2.9397469,0.6321558,0.0032848051262826935,0.009291790056133906,0.13163265306122449,0.2104562597056866,0.1758925,0.116965495
Bhlhe41,-2.94002,0.2963988,0.0032819091059398675,0.009284575455527926,0.0653061224489796,0.12715373807587074,0.08468119,0.06948702
Gm19967,-2.942291,0.3011121,0.003257936384091594,0.009222582241944914,0.04591836734693878,0.10533905198550618,0.05734779,0.046793424
Dock11,-2.9441137,0.2524545,0.003238810098662432,0.009171338112663035,0.22448979591836735,0.32588922576351403,0.33311868,0.2865707
Irs1,-2.9459746,0.6475111,0.0032193887489378892,0.009118264539260155,0.2163265306122449,0.3317311247504252,0.32294542,0.21780533
Rbm4b,-2.946515,0.3652306,0.0032137668349828306,0.009103301165505867,0.05918367346938776,0.12057235820454042,0.07976845,0.062472075
Rpl36al,-2.9466317,0.2957763,0.003212555848124273,0.009100830325682574,0.12551020408163266,0.1975153442283517,0.19528842,0.16185106
9430091E24Rik,-2.9482675,0.28775534,0.0031956040874501516,0.009054717054706904,0.06020408163265306,0.12164460548694817,0.073964946,0.06098916
Hadhb,-2.9489748,0.6344181,0.0031882988765029575,0.009034970555962293,0.19693877551020408,0.3025955779043112,0.27296078,0.18413827
Llgl1,-2.953384,0.383123,0.003143107874003522,0.00891254839325397,0.0673469387755102,0.12996376543666346,0.09226151,0.07149242
Pfdn5,-2.9564083,0.32568648,0.0031124470553438436,0.008828402024394498,0.16326530612244897,0.24591436811358428,0.23066331,0.18814433
Gm57189,-2.9725614,0.28545725,0.002953260802817159,0.008393708247482238,0.05612244897959184,0.11746653848998004,0.06909603,0.057038493
Zfp983,-2.9752383,0.31524226,0.0029276109172481253,0.008323447819961605,0.0663265306122449,0.12937218072912815,0.08486894,0.06876894
Flcn,-2.9807124,0.3806845,0.0028757877071541134,0.008183036714098382,0.06020408163265306,0.12253198254825112,0.08370263,0.064904444
Zfp280c,-2.981291,0.3436951,0.0028703578384068765,0.008170181686228049,0.30918367346938774,0.477704651334763,0.45144472,0.37130618
Mpp7,-2.9840684,0.35263762,0.0028444319931191335,0.008098960226248926,0.0826530612244898,0.14833986541447902,0.11559882,0.09164126
Kdm3b,-2.987983,0.28133363,0.002808251185500516,0.008000181229261966,0.32040816326530613,0.4964504917547881,0.46009353,0.3925257
Ate1,-2.9912627,0.47249356,0.002778263624923264,0.007916430922766502,0.10306122448979592,0.17370405975005546,0.1364272,0.100160554
1700123M08Rik,-2.9946046,0.29848158,0.0027480075736067483,0.007832710671773982,0.04591836734693878,0.10648524735635584,0.065026864,0.0531908
Plekha7,-3.0011017,0.52653956,0.002690047286336377,0.007675647295726713,0.19591836734693877,0.30159727871034536,0.28619173,0.20703655
Ptov1,-3.001807,0.3167488,0.0026838223555634634,0.007659512128942141,0.12142857142857143,0.19440952451379132,0.16741183,0.13655446
Eef2,-3.0125685,0.39461803,0.0025904704896460694,0.007405675290646865,0.21122448979591837,0.3139466094801449,0.30210388,0.23767558
Vamp1,-3.017076,0.42895994,0.0025522588520563542,0.007303428685277342,0.06836734693877551,0.13273681875323523,0.093272716,0.070101134
Cluh,-3.036999,0.5841362,0.002389462451300254,0.0068631593871125406,0.12142857142857143,0.1986245655549804,0.15467624,0.10578591
Pmpca,-3.0448565,0.43487406,0.0023279134810972033,0.006694246065612356,0.07551020408163266,0.1417584855431487,0.10251306,0.07682969
Smim19,-3.0450373,0.27673525,0.0023265140037931043,0.006690937737549044,0.07142857142857142,0.13632330104266804,0.09416015,0.07835084
Lrfn4,-3.0535822,0.2685524,0.002261267984704456,0.006512354849840164,0.05408163265306123,0.11665310951711898,0.07216725,0.060271174
Zfp606,-3.0549245,0.5608397,0.0022511714014282116,0.006484667190863641,0.10102040816326531,0.1730755009982992,0.13347349,0.09239602
Disp1,-3.062316,0.5344437,0.0021963157768986863,0.006332082073526577,0.10714285714285714,0.18084005028470013,0.1435149,0.10124625
Ssbp1,-3.0720844,0.55916375,0.0021256956935687106,0.006138360374657846,0.18061224489795918,0.2781927087184796,0.24317352,0.17129248
Pigm,-3.0721066,0.28970462,0.0021255382754895554,0.006138360374657846,0.05,0.1126968867854766,0.06834088,0.056250133
Stub1,-3.0725145,0.46460545,0.0021226351146972763,0.006130840108773064,0.16938775510204082,0.2595577904311174,0.24048688,0.17983043
Pfas,-3.0862942,0.649354,0.002026681321152763,0.005865043306340845,0.10918367346938776,0.1846483768394587,0.14334634,0.09373422
Mrps33,-3.087289,0.36087695,0.0020199109438753457,0.005846080036830088,0.15,0.23297345263624936,0.2084298,0.16590093
Rps26,-3.0907273,0.32588917,0.0019966682322207093,0.005782547467101796,0.2357142857142857,0.34711232714634327,0.3629116,0.29939872
Ak3,-3.0921884,0.58935446,0.0019868669693324657,0.005755402702238396,0.11020408163265306,0.18572062412186646,0.15195708,0.10352561
Insyn2a,-3.0930223,0.47168538,0.001981291844329525,0.005740490819186364,0.07244897959183673,0.13931819862456554,0.09983402,0.07297969
Wdpcp,-3.0987437,0.3013453,0.0019434306407093334,0.005635655225108978,0.3142857142857143,0.48872291651260813,0.4912925,0.4153067
Pals1,-3.101286,0.39265385,0.001926821984737438,0.005589905714737094,0.26326530612244897,0.3971751830215189,0.3956291,0.31457782
Spag1,-3.1060445,0.73956245,0.0018960815033432896,0.005502506749631082,0.10714285714285714,0.18313244102639947,0.15008926,0.09256833
Srp19,-3.1106083,0.38118806,0.0018670240069505618,0.005421694052389668,0.09489795918367347,0.1654218738445611,0.13608079,0.10609389
Fundc1,-3.1123867,0.25930765,0.001855811607271986,0.0053902991987242735,0.07244897959183673,0.1387635879612512,0.090277605,0.07597476
Uqcc4,-3.1271675,0.27969447,0.0017649942301876404,0.005131507786749827,0.07346938775510205,0.1403164978185314,0.09516539,0.079037994
Chaserr,-3.1368797,0.26070857,0.0017075616560986025,0.004969907029827713,0.32857142857142857,0.5130148635657769,0.47670072,0.41196385
Bcl7b,-3.1370966,0.28849027,0.0017062981079989836,0.00496676743169025,0.07551020408163266,0.1433113954004289,0.09798338,0.08092233
Txndc12,-3.1536558,0.52059186,0.0016123914439613294,0.004700200658829179,0.13673469387755102,0.22025438142424017,0.18141073,0.12984818
Atp5d,-3.1559567,0.29021105,0.001599725704946742,0.0046646369714507824,0.15306122448979592,0.2368927013236708,0.21977457,0.18316095
Selenof,-3.1581533,0.4671424,0.0015877206814396802,0.0046316420269551855,0.1826530612244898,0.2798565407084227,0.26345858,0.19725028
Jtb,-3.158515,0.25380486,0.0015857516145426455,0.004626902582556291,0.07142857142857142,0.13846779560748354,0.0961803,0.08127692
Rpl22l1,-3.159998,0.35881585,0.0015777019224484257,0.004605415606321477,0.17142857142857143,0.26162833690749093,0.2657478,0.2129937
BC065397,-3.1632957,0.47135592,0.0015599374667645198,0.004554054729678688,0.07755102040816327,0.14671300746875693,0.10517978,0.07695939
1110004F10Rik,-3.165187,0.39884487,0.0015498340564941322,0.0045260342460599215,0.23775510204081632,0.35983139835835243,0.3359083,0.2645061
Pink1,-3.165217,0.33157712,0.001549673492266885,0.0045260342460599215,0.10714285714285714,0.18098794646158398,0.14461078,0.11657532
Pxmp4,-3.172335,0.45949334,0.0015121849459967221,0.004420891034591657,0.0673469387755102,0.13488131331805073,0.089717746,0.06603391
Slc48a1,-3.1726706,0.34285736,0.001510438213137193,0.004417226250217281,0.13163265306122449,0.21067810397101236,0.17705315,0.14212784
Iftap,-3.1736774,0.48943484,0.0015052091605367906,0.004403851278704657,0.12653061224489795,0.20664793315092805,0.17601123,0.12846693
Bag6,-3.1795413,0.28211764,0.0014750833175943621,0.0043190028052479575,0.07755102040816327,0.14612142276122161,0.10761841,0.089329965
Deptor,-3.1847923,0.3782811,0.0014485788888720541,0.004245099219543254,0.10918367346938776,0.1846483768394587,0.15035287,0.117625974
Epdr1,-3.1869667,0.5857855,0.0014377329147230648,0.0042146938052158795,0.19795918367346937,0.30910300968719956,0.2796953,0.1947673
Zmat5,-3.187417,0.349735,0.0014354969109140953,0.00420859814470941,0.08673469387755102,0.157805220735044,0.11314326,0.08984483
Brd2,-3.1981924,0.45583957,0.0013829200486920505,0.004059768568595586,0.15510204081632653,0.24410263994675738,0.20342995,0.15227598
Taf11,-3.2114115,0.37982354,0.0013208467457134806,0.0038834831007026178,0.06836734693877551,0.13661909339643571,0.09628972,0.074812144
Pdcd5,-3.2138028,0.33767512,0.0013098957703812097,0.003853393841706055,0.10204081632653061,0.17570065813798713,0.15197262,0.12210902
Ak4,-3.21409,0.5629483,0.0013085854672090706,0.0038499607471704504,0.11122448979591837,0.1897877689861717,0.14915949,0.10335756
Mrps25,-3.2165198,0.31490588,0.0012975556969137415,0.003820019894387229,0.0836734693877551,0.15421873844561118,0.11072142,0.08995405
Rps2,-3.2184932,0.25048563,0.0012886600793658052,0.0037942468039183852,0.20510204081632652,0.305294683132441,0.31490856,0.2708969
Dpy30,-3.228292,0.35538593,0.0012453178206784958,0.00367105757999245,0.0826530612244898,0.15373807587073873,0.1129295,0.0893378
Bcap31,-3.2334929,0.40499595,0.0012228640527054266,0.0036072408712476463,0.14489795918367346,0.2307919840272129,0.19750713,0.15264845
Zfp3,-3.2405283,0.3827236,0.0011930838257154233,0.0035255869786619846,0.061224489795918366,0.12922428455224433,0.08279917,0.06410958
Rmdn2,-3.2413223,0.30080184,0.0011897662720675006,0.0035161702299223207,0.06020408163265306,0.1277083487391851,0.08075727,0.066048674
Npc1,-3.2449274,0.4461711,0.0011748056879942223,0.0034738669347864812,0.16938775510204082,0.2639207276491903,0.22744532,0.17181005
Atp5md,-3.2541192,0.25101525,0.0011374451089101014,0.003367840228805997,0.25918367346938775,0.38049988907786736,0.4212048,0.36474565
Sidt2,-3.2619708,0.47767603,0.0011064055900452518,0.0032802734419635792,0.09795918367346938,0.1737410337942764,0.12914193,0.094396874
Rack1,-3.2720187,0.28862154,0.0010678251017840225,0.0031711384267171404,0.1520408163265306,0.2378170524291947,0.22287045,0.18597431
Zbtb26,-3.2734597,0.3912869,0.0010623958247559823,0.0031557125592740713,0.06836734693877551,0.13802410707683208,0.08805409,0.06782805
Selenok,-3.2735922,0.26946127,0.0010618973444036274,0.0031545806129491946,0.1540816326530612,0.24092287214375507,0.22513369,0.19018483
Rpn1,-3.2812185,0.40510803,0.0010335959741584924,0.0030711847645293255,0.1520408163265306,0.24107076832063892,0.21807936,0.16892105
Smc1a,-3.2856076,0.28078884,0.0010176267962370687,0.00302507268667884,0.186734693877551,0.2851438290320195,0.2506011,0.21060808
Tmem80,-3.2887847,0.50070363,0.0010062095188522603,0.0029924570859502196,0.08775510204081632,0.16161354728980257,0.116703585,0.083870016
Gm33989,-3.3041139,0.3518558,0.0009527711717025656,0.0028407635800763355,0.21428571428571427,0.3257413295866302,0.29433492,0.23757203
Nfic,-3.3070378,0.40453327,0.0009428815206577466,0.0028128373998083326,0.12346938775510204,0.20527989351475265,0.15942325,0.12272431
Zfp934,-3.313742,0.58488804,0.0009205645811926496,0.002748702110973052,0.1510204081632653,0.24369592546032684,0.21992044,0.15185672
Zadh2,-3.3145597,0.27818346,0.0009178756177699789,0.0027409777561101726,0.0836734693877551,0.1561783627893219,0.10791722,0.08981436
Atp5mpl,-3.3168144,0.3238765,0.0009105004422899075,0.002720095445317463,0.16428571428571428,0.2551578791688235,0.2571178,0.21045674
Hmgn3,-3.3268504,0.508067,0.0008783351111830471,0.0026264037878353523,0.24285714285714285,0.3806108112105302,0.34610385,0.25525662
Eogt,-3.3282952,0.47173157,0.0008737919106122223,0.002614273314569693,0.09795918367346938,0.174961177253568,0.12587798,0.09233388
Xxylt1,-3.3310163,0.5552357,0.0008652953813539833,0.0025905834982709224,0.09081632653061225,0.16623530281742216,0.123762816,0.08586582
Zfp30,-3.3317437,0.4117583,0.0008630367973951617,0.002584397497604814,0.09081632653061225,0.16645714708274792,0.11757302,0.089644805
Ing3,-3.340385,0.5474372,0.0008366231959034874,0.002508096092148467,0.11122448979591837,0.19174739332988242,0.15115233,0.105844826
Atp5j2,-3.3411567,0.33444417,0.0008343012445462138,0.002501414242463375,0.22346938775510203,0.33650077645492865,0.34787503,0.28515607
Ddx52,-3.341621,0.40226382,0.0008329073267883005,0.00249751365593144,0.07142857142857142,0.1427937587813355,0.09773686,0.074819155
Plbd2,-3.3729162,0.31435797,0.0007437656576715568,0.002237709463848923,0.07448979591836735,0.14723064408785033,0.09386687,0.07616903
Adrb1,-3.3751228,0.5768878,0.0007378275894336141,0.0022200926459217483,0.11326530612244898,0.195555719884641,0.15294628,0.10507417
Uckl1,-3.3759909,0.28391567,0.0007355033941469192,0.002213842970844373,0.0673469387755102,0.13839384751904163,0.08872716,0.073443376
Uba52,-3.3778136,0.306752,0.0007306457703396788,0.0022002075365938774,0.14489795918367346,0.23145751682319013,0.23457864,0.19370426
Mrpl33,-3.3810692,0.48230362,0.000722043605043476,0.002175766700405764,0.14795918367346939,0.23900022184426534,0.20641649,0.15196161
Gm11149,-3.3829522,0.5232854,0.0007171111996844273,0.0021618734360507753,0.15816326530612246,0.254714190638172,0.21640787,0.15538546
Zmat2,-3.386658,0.31881708,0.0007074956076294459,0.0021333640418587374,0.2163265306122449,0.3281446424609924,0.32296643,0.26668826
Lasp1,-3.4003632,0.4478775,0.0006729638249738344,0.002032674335351154,0.10510204081632653,0.18520298750277306,0.1392269,0.10392489
Flii,-3.4014907,0.2653278,0.0006701942069148746,0.0020247490825053608,0.06938775510204082,0.14135177105671817,0.09376594,0.0786159
Derl1,-3.4062374,0.51248497,0.0006586490157654188,0.0019918850932601918,0.1357142857142857,0.22406270797899874,0.18629117,0.13413636
Rpl10a,-3.4068522,0.31748882,0.0006571669280992009,0.001987850428686877,0.16428571428571428,0.2571914516009761,0.24809729,0.20372595
2810013P06Rik,-3.4147398,0.39143023,0.0006384294750671108,0.0019331590159942134,0.07142857142857142,0.14453153885972048,0.09620353,0.07416718
Ldlrad3,-3.4210198,0.38368937,0.0006238677610537772,0.0018907429212175722,0.21224489795918366,0.3288471493011906,0.29396495,0.23264486
Emc3,-3.4214358,0.50133604,0.0006229141897575347,0.001888065908492381,0.16938775510204082,0.26987354876876435,0.23466249,0.17129752
Slc18b1,-3.4262428,0.30099276,0.0006119930792351258,0.0018560106138880168,0.06938775510204082,0.1420173038526954,0.091467805,0.07487121
Wwc2,-3.4364355,0.4029514,0.0005894228185719764,0.0017893491398828355,0.2673469387755102,0.42002514235007027,0.39383635,0.31118274
Rps18,-3.4454124,0.27937743,0.0005701889968777022,0.0017349086565625479,0.17551020408163265,0.27223988759890555,0.2686677,0.22630388
Sfxn2,-3.4579802,0.5426282,0.0005442412483326291,0.0016587752203604518,0.10918367346938776,0.19200621163942913,0.14354818,0.10072536
Atxn7l3,-3.4610007,0.31560507,0.0005381714495834638,0.001641019842295469,0.0836734693877551,0.15935813059232418,0.113227434,0.0919687
Sdf2,-3.4615393,0.5244314,0.0005370957918916813,0.001638111683102097,0.16938775510204082,0.271870147156696,0.23746042,0.17087278
D3Ertd751e,-3.4632595,0.5804071,0.0005336735114117555,0.0016278586958376514,0.16122448979591836,0.2611476743326185,0.22596623,0.15662499
Fndc4,-3.4664547,0.49174076,0.0005273705680924997,0.0016097293155339619,0.1,0.18017451748872293,0.13781683,0.09992289
Fam20c,-3.489577,0.46608198,0.00048378553201392746,0.0014817413935044148,0.09489795918367347,0.1746284108555794,0.12707283,0.09357432
Hif1a,-3.4899268,0.30493477,0.0004831529774315286,0.0014801414324005443,0.2857142857142857,0.4460548694816239,0.40428123,0.33882892
Pdha1,-3.4939017,0.33642823,0.0004760162347864449,0.0014599424984261813,0.1306122448979592,0.2176661983287732,0.17199163,0.1385723
Snx25,-3.497732,0.30416042,0.00046923240864849615,0.0014399582937854147,0.2857142857142857,0.4474598831620203,0.42643902,0.3581682
Eif3k,-3.515563,0.25092933,0.00043882247130171104,0.0013491029523886701,0.10306122448979592,0.1829475708052947,0.15227753,0.12946957
Ankrd40,-3.5343266,0.51478934,0.000408815499443736,0.0012600220773174107,0.16326530612244897,0.264992974931598,0.2212319,0.15982263
Cpped1,-3.5353053,0.4922002,0.0004073042411547491,0.0012555081977547447,0.19489795918367347,0.311358426384678,0.26484329,0.19521779
Tmx1,-3.5438902,0.49897298,0.00039426926114657663,0.0012168636626474286,0.12346938775510204,0.21119574059010573,0.17298491,0.12542565
Calu,-3.543995,0.46543133,0.0003941130240545682,0.00121652118970089,0.14081632653061224,0.23352806329956372,0.19183747,0.14250663
Immp1l,-3.5491455,0.41184437,0.0003864836417176311,0.0011933826077858822,0.2612244897959184,0.4121496709310064,0.3730371,0.29256114
Acbd4,-3.5531223,0.3421854,0.00038068734755410664,0.0011761606334113885,0.06428571428571428,0.1386896398728093,0.08517809,0.067786634
Acaa1a,-3.562455,0.3081251,0.0003674030362936375,0.0011360321732117422,0.0836734693877551,0.16146565111291872,0.108158536,0.08824718
Sirt5,-3.565192,0.29820076,0.0003635899669682593,0.0011246301844638111,0.061224489795918366,0.1355838201582489,0.07975755,0.06533916
4933407K13Rik,-3.5686727,0.39059332,0.0003587944805410898,0.0011106921304307698,0.08571428571428572,0.16479331509280484,0.1096068,0.08467564
Ttll3,-3.5729167,0.43117407,0.00035302690329862713,0.0010937199229371741,0.07551020408163266,0.152665828588331,0.10222443,0.07680001
Nsmf,-3.5741065,0.3597293,0.0003514258614961584,0.001089010829016466,0.2724489795918367,0.4309694594394735,0.3888036,0.31505853
Ap3m1,-3.5828583,0.52982557,0.0003398550059401927,0.0010547359678462667,0.24591836734693878,0.3945869999260519,0.35676226,0.26000112
Naca,-3.587611,0.35755518,0.0003337217187354226,0.001036419623488304,0.18979591836734694,0.2971973674480515,0.28178278,0.22637133
Rpl5,-3.591807,0.2710734,0.0003283930286625559,0.0010205783807729445,0.2163265306122449,0.3323227094579605,0.318286,0.27046427
Skp1,-3.5951388,0.26536864,0.0003242185520043682,0.0010081879981897203,0.23877551020408164,0.3639724913110996,0.33940554,0.28984225
Macrod1,-3.6027632,0.4889351,0.000314852228235886,0.0009803104719233206,0.1346938775510204,0.22757524217998965,0.18464167,0.13496457
Gm4221,-3.6222584,0.25113234,0.00029204225305403894,0.0009115933463151275,0.10714285714285714,0.190379353693707,0.15438184,0.13126169
Ppp4r1l-ps,-3.6242115,0.47589615,0.00028984417826868615,0.0009048580306819561,0.16428571428571428,0.267581158027065,0.22124869,0.16386367
Ldha,-3.6248004,0.28006765,0.0002891846360212731,0.0009030088518177347,0.1326530612244898,0.22169636914885751,0.18181384,0.15204199
Psmc3,-3.6307046,0.26386377,0.00028264848949375557,0.0008836259351596525,0.1357142857142857,0.2251349552614065,0.19239992,0.16270946
E2f6,-3.6310341,0.32419273,0.00028228775024129166,0.0008826008667655931,0.0653061224489796,0.1414257191451601,0.0875197,0.070510946
Zbtb40,-3.6347942,0.28923103,0.0002782026641206301,0.0008705375084338338,0.0673469387755102,0.14393995415218516,0.09045283,0.07461766
Mars2,-3.6369202,0.3130369,0.0002759172458772746,0.0008635872331650982,0.0663265306122449,0.14286770686977743,0.087519,0.07103876
Crem,-3.6520667,0.4868985,0.0002601383919548945,0.0008158743031763595,0.15306122448979592,0.2528285143829032,0.2130515,0.15651897
Etfa,-3.6566043,0.4200223,0.0002555784874423715,0.0008023593828223535,0.2530612244897959,0.4049767063521408,0.36444578,0.284163
Smim10l1,-3.664502,0.3105169,0.0002478203485900511,0.000778913646814209,0.11428571428571428,0.20065813798713303,0.15773936,0.1290737
Snrk,-3.6652997,0.55760354,0.0002470490444262018,0.000776580232069729,0.23061224489795917,0.3719958589070472,0.34021693,0.24321319
Ublcp1,-3.6806188,0.42247343,0.00023266855505748094,0.0007324902254709447,0.12959183673469388,0.22210308363528802,0.1726303,0.13154879
Foxo3,-3.6892803,0.4630316,0.00022488941357438674,0.0007089134846015687,0.23775510204081632,0.3783923685572728,0.3561291,0.27029127
Ldb1,-3.6934803,0.43292913,0.000221205687895239,0.0006979564154233292,0.09795918367346938,0.18194927161132884,0.13434374,0.10121121
Golph3,-3.6960385,0.50159353,0.00021898980323151768,0.0006912894751915978,0.17959183673469387,0.29146639059380314,0.24475901,0.17887768
Gm12743,-3.7120488,0.5015963,0.00020558826607827067,0.000650345283631295,0.1336734693877551,0.22868446350661836,0.18092947,0.1311036
Lrrk2,-3.7163856,0.37526742,0.0002020930947409153,0.0006394537748102208,0.24387755102040817,0.388486282629594,0.3565592,0.28539294
E2f5,-3.7186363,0.28681257,0.00020030118332758695,0.0006340825631494182,0.07040816326530612,0.14907934629889819,0.09287472,0.07675533
Scamp2,-3.7193255,0.29283392,0.00019975540314031944,0.0006325783950949185,0.12448979591836734,0.21393181986245655,0.16581565,0.13734482
Triqk,-3.7279267,0.46033034,0.00019306153313994597,0.0006119574608317032,0.07653061224489796,0.15673297345263626,0.108514324,0.08002002
Vmn2r29,-3.7334049,0.3405619,0.000188908606122238,0.0005990763892959441,0.07142857142857142,0.15100199659838792,0.09188738,0.07325518
Grcc10,-3.7366524,0.25749728,0.00018648650400897524,0.000591674620701519,0.1683673469387755,0.26942986023811283,0.25103408,0.21406999
Katna1,-3.7422712,0.45767558,0.00018236459974183605,0.0005788018893294512,0.09591836734693877,0.1806921541078163,0.12760179,0.094494276
Krcc1,-3.7425485,0.26277605,0.00018216339288086778,0.00057823158496266,0.11326530612244898,0.20069511203135398,0.15279956,0.1289215
Extl3,-3.7493207,0.35300183,0.0001773141629547392,0.0005633047480011637,0.2571428571428571,0.40656659025364195,0.3772997,0.30664563
Hadha,-3.7597365,0.4788406,0.00017009242276543797,0.0005414504679193601,0.17653061224489797,0.2887672853656733,0.23525497,0.17422067
Cnih1,-3.76087,0.25162897,0.00016932348484611525,0.0005391304701759825,0.09897959183673469,0.18346520742438807,0.13251938,0.112454675
Tbc1d31,-3.7609463,0.2997515,0.00016927179472389149,0.0005390297611081968,0.09285714285714286,0.17662500924351104,0.12332685,0.101319246
Ccdc82,-3.770956,0.37157294,0.0001626233230110286,0.0005184727918018912,0.14489795918367346,0.24369592546032684,0.19083151,0.15058547
Szrd1,-3.7718303,0.3753662,0.00016205451740080435,0.0005168433095026247,0.08163265306122448,0.16386896398728093,0.10924819,0.08525371
Map2k7,-3.7780862,0.32010856,0.00015803826447711295,0.0005043934156669467,0.08061224489795918,0.16246395030688457,0.10753862,0.08704117
Vegfc,-3.7785583,0.33420384,0.00015773891201866896,0.0005034978101617528,0.10510204081632653,0.1920431856836501,0.15094799,0.12154871
Entpd5,-3.7811587,0.29149255,0.00015610009929199525,0.000498325967443972,0.08061224489795918,0.16231605413000075,0.10756296,0.08873019
Nck1,-3.7823343,0.44943646,0.00015536448603933883,0.0004961544734819389,0.2,0.3218590549434297,0.28186402,0.21385723
Sc5d,-3.7842333,0.43463278,0.0001541830761551043,0.0004926158449806959,0.1377551020408163,0.23556163573171635,0.18359523,0.13898613
Ccdc59,-3.7877884,0.41029817,0.00015199422342802955,0.0004858535312290214,0.10918367346938776,0.19814390298010798,0.1514999,0.11608165
