names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Ankrd27,-3.95983,-2.7173336,7.500311176865843e-05,0.0014551616508789705,0.0625,0.34940448513895345,0.037397377,0.22362597
Smarcad1,-3.959861,-0.9603401,7.499339561745e-05,0.0014551616508789705,0.265625,0.5690117672305877,0.29853076,0.5169401
Slk,-3.9624522,-1.1577045,7.418387884208388e-05,0.0014423450249542648,0.15625,0.4692585571730033,0.18739785,0.3783186
Tmem135,-3.9625835,-0.92279685,7.414302001367869e-05,0.0014423450249542648,0.34375,0.7018133695768805,0.5296454,0.84323853
Slc4a4,-3.9632256,-1.5374241,7.394383822920433e-05,0.001439761545810667,0.21875,0.507421581601631,0.33594486,0.76962775
Srbd1,-3.9640224,-2.0104074,7.369736447286868e-05,0.001436003033637405,0.125,0.41374870345863585,0.08480874,0.3049807
Smurf1,-3.964672,-0.985695,7.349693218722918e-05,0.0014331368417059855,0.140625,0.450802961479309,0.19544658,0.3558883
Mapk14,-3.9652598,-0.81093144,7.331603303333487e-05,0.0014306476453200493,0.28125,0.5994849601201759,0.37008294,0.57980394
Zc2hc1a,-3.967356,-1.5362812,7.267440682931254e-05,0.0014191579298718227,0.15625,0.45337816087842914,0.1326789,0.34467235
Ptpn2,-3.9674487,-1.0630704,7.264611849633576e-05,0.0014191579298718227,0.140625,0.45105332808755677,0.17590359,0.33778307
Zzef1,-3.9678278,-0.7976218,7.253071585819392e-05,0.0014184136354509975,0.296875,0.6221967881540827,0.40204778,0.6206978
Gpr158,-3.9678743,-1.2201955,7.251659684503216e-05,0.0014184136354509975,0.40625,0.7522443578096498,0.826261,1.3845956
Sugp2,-3.9679747,-1.4456055,7.24860145675639e-05,0.0014184136354509975,0.125,0.4225473014056297,0.11756319,0.2925185
Wdr70,-3.9705892,-1.0976338,7.169514405676666e-05,0.001405141153030868,0.21875,0.5109982474337422,0.22257845,0.4275514
Ergic2,-3.97062,-1.3935342,7.168583369713432e-05,0.001405141153030868,0.15625,0.4510890947458779,0.13964045,0.33197334
Kcnc3,-3.9708676,-1.0212234,7.161139198134609e-05,0.001405141153030868,0.09375,0.40906327121857006,0.16641766,0.3129835
Sestd1,-3.9709294,-0.9767444,7.15927929812629e-05,0.001405141153030868,0.234375,0.5505561715368933,0.2921773,0.511522
Eipr1,-3.9724221,-1.3066555,7.114547451294506e-05,0.001398448354179103,0.109375,0.4142494366751314,0.12527,0.28527102
Dicer1,-3.972453,-1.1998708,7.113623168949358e-05,0.001398448354179103,0.171875,0.49332951822311244,0.19024506,0.39296538
Capn7,-3.9728088,-1.5886601,7.103002082999527e-05,0.0013982246591223246,0.109375,0.40244643942916414,0.10065061,0.27648327
Garnl3,-3.9729328,-1.3071396,7.099311309889538e-05,0.0013982246591223246,0.21875,0.5205121785471584,0.29493722,0.6145685
Thsd4,-3.97325,-1.9531851,7.089861982666634e-05,0.0013976859242424977,0.09375,0.3801638112951107,0.10401753,0.35380685
Ap3s1,-3.9739847,-0.9974116,7.068012902756265e-05,0.0013944016644424437,0.203125,0.5199399120140206,0.24896093,0.4474841
Itfg1,-3.9743094,-0.9261963,7.058373628759879e-05,0.001393523140373093,0.28125,0.636181551557638,0.40541336,0.6678209
Fgfr1op2,-3.9751914,-1.0651745,7.032272534987516e-05,0.0013893909045229011,0.125,0.446367895847491,0.17902407,0.3437445
Add1,-3.977179,-0.7169028,6.97376515791231e-05,0.0013788452523407194,0.328125,0.6576415465503058,0.47926918,0.6984671
Pcf11,-3.9788575,-1.3810822,6.924722873228173e-05,0.0013701568748427173,0.125,0.4373904646088916,0.13704404,0.32394093
Socs7,-3.978873,-1.1647521,6.924272391870448e-05,0.0013701568748427173,0.140625,0.44497299617296754,0.15828875,0.3253417
Ecpas,-3.9789271,-1.1297923,6.922695925455726e-05,0.0013701568748427173,0.375,0.753245824242641,0.63789123,1.0828234
Slc7a14,-3.9793139,-0.9935161,6.91144532263099e-05,0.0013701568748427173,0.265625,0.5833184305590329,0.37280792,0.6416232
Gtf2f2,-3.9795923,-1.9004236,6.903355602654886e-05,0.001369964291309725,0.09375,0.3886047426588934,0.08273211,0.27914092
Rab7,-3.9802651,-0.73879737,6.883842416540329e-05,0.0013671015944747866,0.15625,0.47837905504488715,0.24292281,0.37765968
Gm2824,-3.9812863,-1.157291,6.854335831831612e-05,0.0013622485488262975,0.046875,0.3509066847884402,0.12323178,0.25658327
Kcnq1ot1,-3.9813867,-1.4086455,6.851436362304213e-05,0.0013622485488262975,0.390625,0.802889945992346,0.9136549,1.6023818
Fcho2,-3.9818664,-0.87370574,6.837624081286728e-05,0.001360940437512403,0.3125,0.6517400479273221,0.44270733,0.70333326
Smim14,-3.9830885,-0.7021937,6.802544067936312e-05,0.0013549618910707834,0.28125,0.6155441897063557,0.42592722,0.62269264
Micu2,-3.984496,-1.0415219,6.762346517081167e-05,0.0013479543836347994,0.203125,0.5101040809757145,0.2301985,0.42710784
Kcnn2,-3.984736,-1.1292136,6.755522123975933e-05,0.0013475937599943082,0.3125,0.6430845166136128,0.52262026,0.91689867
Nvl,-3.9854167,-1.2262212,6.736185142783893e-05,0.0013447347309554472,0.21875,0.5228370113380307,0.20551276,0.4277325
Afg1l,-3.988843,-1.4964379,6.639633926608421e-05,0.0013264458260815485,0.109375,0.4118530705676169,0.11889994,0.30470774
Nrg2,-3.988874,-1.0784997,6.63876812819678e-05,0.0013264458260815485,0.21875,0.5207625451554061,0.27852896,0.51777637
Lin7a,-3.9892066,-1.2830834,6.629467540523352e-05,0.0013263871393437265,0.1875,0.5030580492864551,0.24157992,0.5098245
Nxpe4,-3.9905138,-1.2163016,6.593033398286167e-05,0.00132008053213077,0.171875,0.497299617296756,0.21821707,0.44890928
Uimc1,-3.990568,-1.7775241,6.59152838649927e-05,0.00132008053213077,0.125,0.42415680103007974,0.10076926,0.3100416
Klf12,-3.9905756,-1.0724715,6.591313411359018e-05,0.00132008053213077,0.34375,0.7163346328552523,0.65561235,1.0811541
Usp34,-3.9911401,-1.2399516,6.575638135681463e-05,0.0013195473988481025,0.421875,0.8327193390321542,0.8837091,1.4709936
R3hdm2,-3.9924164,-0.87934434,6.54033761251592e-05,0.0013134444816764034,0.359375,0.6916198719553632,0.5443408,0.8462365
Pcmtd2,-3.9945126,-1.3355954,6.482748091897306e-05,0.0013028529635697875,0.203125,0.5050967488107586,0.18404204,0.41209292
Kif13a,-3.9945977,-1.2800833,6.480420676252858e-05,0.0013028529635697875,0.15625,0.4534854608533925,0.19197068,0.41473
Phf24,-3.9968638,-1.0857698,6.418717092070137e-05,0.001291917065647375,0.265625,0.5730891662791945,0.31191087,0.5748747
Cnot6l,-3.9970806,-0.99857306,6.412849703927647e-05,0.0012917036847416483,0.265625,0.6117171572659966,0.34722885,0.6040203
Npas3,-3.997885,-1.3710533,6.39110096453864e-05,0.0012882886940521624,0.28125,0.5844987302836296,0.53121734,1.0343251
Sptbn2,-3.99896,-0.82217246,6.362141936712595e-05,0.0012834140678638696,0.203125,0.5176866125397904,0.2817035,0.45444855
Peak1,-3.9990606,-1.0108663,6.359439899247838e-05,0.0012834140678638696,0.265625,0.582388497442684,0.38294792,0.6628209
Mtmr7,-4.0005536,-1.1085727,6.319452591876419e-05,0.0012767194822836043,0.15625,0.4690081905647555,0.18339315,0.3604955
Tbc1d30,-4.001613,-1.8698668,6.291212387510974e-05,0.0012719704804546265,0.0625,0.35866804964412174,0.07298057,0.24429238
Arhgef3,-4.002526,-1.4237438,6.266984510718605e-05,0.0012680261581551877,0.140625,0.4573482599520727,0.16131267,0.3850126
Acsl6,-4.0043974,-1.4410464,6.217572880438394e-05,0.0012589765131678949,0.125,0.4389284309166995,0.13645528,0.33430487
Pcca,-4.0054727,-1.039205,6.18935881805558e-05,0.0012542086835682763,0.328125,0.6790300082263314,0.46855783,0.80124336
Dlgap3,-4.0056815,-1.1356997,6.183892466221138e-05,0.0012540467212631093,0.21875,0.5132873135662935,0.2257019,0.44234273
Hs3st4,-4.0059447,-1.3702611,6.17701541369558e-05,0.001253598218776437,0.296875,0.6049930255016274,0.5940847,1.1306072
Etfa,-4.006277,-1.6109025,6.168328333885474e-05,0.001252781423518539,0.09375,0.40040773990486067,0.10347424,0.28742132
Phka2,-4.0062847,-1.0579178,6.168126446463195e-05,0.001252781423518539,0.15625,0.4691870238563611,0.19194792,0.36502534
Gabbr2,-4.007012,-1.0185971,6.149176936174357e-05,0.0012507826213096515,0.390625,0.7264565971601273,0.71167,1.1319516
Zkscan3,-4.0074606,-0.9908964,6.137512195487701e-05,0.0012493557022178374,0.15625,0.47694838871204265,0.20395327,0.37131163
Capza1,-4.0123024,-1.2671478,6.012939568139316e-05,0.0012249255966330812,0.15625,0.4670410243570943,0.16726035,0.36338934
Klhl5,-4.012612,-1.6651932,6.005061585254732e-05,0.0012242488982988971,0.046875,0.3464358524983011,0.08786805,0.25564027
Bcr,-4.0127745,-1.435017,6.000929557661385e-05,0.0012242488982988971,0.140625,0.4541650273614936,0.14267045,0.34687158
Ppp1cb,-4.0133543,-0.8381968,5.9861942830604925e-05,0.001222257145789023,0.265625,0.6168675560642369,0.3899286,0.61657137
Clasp1,-4.0156827,-0.85441995,5.9274006810703343e-05,0.0012111730517137633,0.328125,0.6683357773883186,0.48391664,0.7539383
Ryr2,-4.0162163,-1.2259904,5.914000334752891e-05,0.0012093545585601993,0.515625,0.8042133123502271,1.2299604,1.8966191
Hycc1,-4.0165644,-2.6874154,5.905276439971283e-05,0.001208490311820475,0.0625,0.35730891662791947,0.047518298,0.27268177
Gpatch8,-4.018111,-1.0770724,5.866650807704629e-05,0.001201500817096215,0.421875,0.8015665796344648,0.81842035,1.300976
Actr2,-4.018235,-0.83667594,5.86357111528575e-05,0.001201500817096215,0.265625,0.5994849601201759,0.36817566,0.58495605
Mllt10,-4.018645,-1.0690392,5.853380566114916e-05,0.0012006132504695252,0.40625,0.7897993490468186,0.7607578,1.2212898
Ryk,-4.0186834,-1.2963121,5.852420059833044e-05,0.0012006132504695252,0.140625,0.4407882971493973,0.1410759,0.3163528
Chuk,-4.018769,-1.4506549,5.850307471403597e-05,0.0012006132504695252,0.171875,0.47151185664723344,0.1451343,0.35552594
Ubap2l,-4.019488,-0.8592917,5.832475338539184e-05,0.0011990712497823098,0.296875,0.6245931542615973,0.39296016,0.62767917
Elavl1,-4.024067,-0.93139553,5.720164388305283e-05,0.0011768822137347853,0.15625,0.4764834221538682,0.20934986,0.36750183
Prrt1,-4.025637,-1.6335356,5.682126256599433e-05,0.0011699519732936918,0.109375,0.4094209378017812,0.1067274,0.29970554
Mob2,-4.0258303,-4.8096867,5.677458362186536e-05,0.0011698873174229465,0.015625,0.30605529525376446,0.0075028655,0.1916211
Srsf1,-4.0261707,-1.2753888,5.669251688732005e-05,0.0011690928079526397,0.171875,0.4774133552702171,0.17037319,0.37130624
Neurl1a,-4.026248,-1.8831831,5.6673881033688e-05,0.0011690928079526397,0.078125,0.36907614721556564,0.071955085,0.24311653
Washc4,-4.0262713,-1.2677708,5.6668291409193915e-05,0.0011690928079526397,0.125,0.42930719982832005,0.1446153,0.31820354
Wdr20,-4.0268517,-1.1156667,5.652872039074397e-05,0.001168405166845608,0.15625,0.4791301548696305,0.19333208,0.37992734
A330102I10Rik,-4.0276093,-1.7837964,5.634683825495083e-05,0.0011655423740650722,0.125,0.4173969026073894,0.11215624,0.34265244
Ubxn4,-4.027826,-0.8331534,5.629497383366641e-05,0.001165366677126823,0.265625,0.5801351979684538,0.3396005,0.54258305
Plcl2,-4.029311,-1.0264943,5.594054837949001e-05,0.001158922540444793,0.3125,0.6503451482527988,0.49737114,0.83840317
Sh3glb1,-4.0314074,-0.87299776,5.544388734589885e-05,0.0011495194853273936,0.1875,0.5042383490110519,0.2608064,0.43549812
Epha4,-4.032405,-1.1291987,5.520893957091771e-05,0.0011455322056143312,0.375,0.7003469365857148,0.6803142,1.1415403
Rhoa,-4.032846,-1.1876954,5.510542616988342e-05,0.0011442680070979656,0.09375,0.4047712722200365,0.14811173,0.3101632
Aatf,-4.033426,-1.7156273,5.496950443151782e-05,0.001142328371287613,0.125,0.42422833434672197,0.10552709,0.31154984
Desi2,-4.033542,-0.87087417,5.494235822523382e-05,0.001142328371287613,0.21875,0.5799563646768482,0.3300067,0.5394168
Armh3,-4.03372,-0.9044399,5.49007587080613e-05,0.001142328371287613,0.234375,0.57165849994635,0.31421,0.5253398
Actn1,-4.0367365,-1.4168339,5.419990232922878e-05,0.0011289545547181219,0.15625,0.45180442791230013,0.14631985,0.35115096
Ccl25,-4.0387163,-1.9783678,5.374447051889039e-05,0.0011203366352541388,0.109375,0.40684573840266103,0.07837741,0.27859387
Lifr,-4.0392814,-2.145204,5.3615267178706325e-05,0.001118511047431552,0.0625,0.35898994956901176,0.06600426,0.2637666
Jarid2,-4.044889,-0.7994045,5.234795972349906e-05,0.0010929212725488888,0.359375,0.7301047963088808,0.6340182,0.93237233
Csnk2a2,-4.044974,-1.4940506,5.232895202678357e-05,0.0010929212725488888,0.15625,0.46192639221717513,0.13740522,0.34705347
Tgs1,-4.0505195,-1.8584844,5.110400602252285e-05,0.0010686106162063726,0.078125,0.3737258127973104,0.0775635,0.25654894
Stimate,-4.05103,-2.1399615,5.099262581373263e-05,0.0010671120370833302,0.109375,0.4014092063378519,0.06933306,0.27492294
Ppm1b,-4.0521593,-1.0042105,5.0747056143481933e-05,0.001062800778312829,0.1875,0.5305983761937122,0.24987718,0.45069048
Celsr2,-4.0529175,-1.5892422,5.0582850851313855e-05,0.0010601881453781617,0.078125,0.3848134768768554,0.102573395,0.28142625
Cdc42bpa,-4.053575,-1.2646728,5.044083583921168e-05,0.0010580368922713645,0.453125,0.8270682070174183,0.9547521,1.5768365
Cyfip1,-4.0549517,-0.75618964,5.0144663098642936e-05,0.0010526461698910435,0.3125,0.6481991487535319,0.5074437,0.74976754
Pfkp,-4.055238,-0.8934877,5.008330638068113e-05,0.0010521801739240828,0.21875,0.5309918094352445,0.29456854,0.4924607
Ralgps2,-4.056661,-0.8804294,4.97792364950172e-05,0.0010466103948522005,0.234375,0.5648628348653385,0.32428458,0.53365344
Fbxw11,-4.057218,-0.8647102,4.9660729645760026e-05,0.0010449364178399152,0.234375,0.5685110340140921,0.31791833,0.5197024
Pank1,-4.057512,-1.7434728,4.9598292230264484e-05,0.0010444405268238298,0.09375,0.39171644193283023,0.08990813,0.27383462
Cdc27,-4.0592136,-0.933592,4.9238272423733994e-05,0.0010376724549221433,0.203125,0.5386458743159627,0.27105173,0.46666908
Dtna,-4.060018,-1.0379436,4.90689448853252e-05,0.0010349156586096453,0.390625,0.7529596909760721,0.7254636,1.1594483
Zdhhc14,-4.061356,-1.0992764,4.878849728604379e-05,0.001029809051120186,0.3125,0.6861118065739118,0.5317915,0.91787577
Ythdc2,-4.062408,-0.96766424,4.856909730722997e-05,0.001025983997362633,0.1875,0.4978718838298938,0.22665666,0.4038122
Usp16,-4.063282,-2.099794,4.838751351418142e-05,0.00102295239034308,0.109375,0.4012303730462463,0.07174608,0.2767522
Pacrg,-4.064906,-1.152328,4.8051765061601776e-05,0.0010166542733899527,0.21875,0.549197038520691,0.28471854,0.5493561
Ccdc58,-4.065873,-5.251331,4.785296468465433e-05,0.0010132459898161243,0.015625,0.3070209950284345,0.0054617017,0.18946621
Smap1,-4.068534,-0.7066162,4.730988412357498e-05,0.0010025367400634541,0.25,0.5797059980686005,0.3713738,0.5503959
Ctdspl,-4.068642,-0.8638095,4.72879062389657e-05,0.0010025367400634541,0.203125,0.5342108086841446,0.28572652,0.47117174
Ktn1,-4.0692225,-0.86159885,4.717033231809169e-05,0.0010011586330072066,0.34375,0.7119353338817554,0.5510784,0.8483365
3110039M20Rik,-4.06981,-1.1414675,4.705147352557921e-05,0.0009994253704603269,0.1875,0.5133588468829358,0.22797045,0.44779345
Scaper,-4.0698953,-0.98408556,4.703429382313849e-05,0.0009994253704603269,0.359375,0.7170857326799958,0.56891835,0.9226289
Rab10,-4.07005,-0.9322269,4.700307323749952e-05,0.0009994253704603269,0.3125,0.6673343109553275,0.44730145,0.7306368
Fam172a,-4.072092,-1.2096705,4.659279875125371e-05,0.0009920352634280405,0.375,0.793411781537251,0.709179,1.2201214
Sos1,-4.072347,-0.8398112,4.654175385869506e-05,0.0009917342792887679,0.265625,0.5941914946886513,0.35505387,0.56697154
Nbas,-4.0725403,-1.1092883,4.650311879365578e-05,0.0009916974618932783,0.28125,0.6268464537358275,0.3591042,0.65860194
Gmcl1,-4.0748377,-1.5638349,4.604645481086004e-05,0.0009827388727305872,0.1875,0.4880718194499088,0.14900646,0.38868082
Supt20,-4.07558,-1.269137,4.589975796417178e-05,0.0009803867221759108,0.140625,0.45545262706105366,0.15691441,0.34321973
Fnip2,-4.0763383,-1.7439076,4.575046214346346e-05,0.0009779752727087218,0.15625,0.4600665259844773,0.13060413,0.38342333
Kdm3b,-4.076578,-1.1806194,4.570333187096375e-05,0.0009777456428127355,0.171875,0.4910762187488823,0.19387767,0.39539063
Bsn,-4.0784345,-0.83086973,4.534000730839932e-05,0.0009707458138459679,0.28125,0.6209091884545227,0.43527374,0.6780892
Pcbp2,-4.079177,-0.78244853,4.519544586397503e-05,0.0009684223527631652,0.21875,0.5480167387960942,0.30661476,0.48068708
Mdm2,-4.080716,-1.8638014,4.48971730913389e-05,0.000962798915374522,0.109375,0.41732536929074715,0.09207146,0.30085942
Sh3bp5,-4.0807934,-1.2905289,4.488223388462639e-05,0.000962798915374522,0.15625,0.452376694445438,0.16164756,0.35709518
Zfp148,-4.0809946,-0.912811,4.484341400818937e-05,0.000962798915374522,0.359375,0.7473085589613362,0.6378053,0.98581386
Rabgap1,-4.0814047,-0.99864113,4.476437978166444e-05,0.0009622551077866587,0.375,0.7360420615901856,0.5974578,0.9682953
Rcor1,-4.082232,-1.3041645,4.460522253013266e-05,0.0009596015447435265,0.171875,0.49093315211559785,0.184062,0.40482754
Unc80,-4.0830054,-1.3492945,4.4456962748388514e-05,0.0009571783566099353,0.375,0.7500625916520619,0.743966,1.3385576
Brcc3,-4.083632,-3.595494,4.433721507534131e-05,0.00095536565282632,0.046875,0.33667155477663724,0.019509843,0.2136178
Pdk1,-4.0836396,-3.9014275,4.43357386225827e-05,0.00095536565282632,0.03125,0.32468972423906434,0.015709743,0.21237332
Wsb1,-4.0846686,-1.5366718,4.4139785420978817e-05,0.0009526393849491572,0.171875,0.4922207518151579,0.15856633,0.4044774
Me3,-4.0853567,-1.0897506,4.400911792644737e-05,0.0009505827963694863,0.328125,0.6285274866769198,0.4753914,0.83091265
Cul2,-4.087066,-1.4779365,4.36862363392635e-05,0.0009443677960064442,0.125,0.4466540291140599,0.13173637,0.33089906
Baiap2,-4.0871434,-0.93330103,4.3671679582355805e-05,0.0009443677960064442,0.203125,0.5366071747916592,0.29317042,0.5011154
Gm26652,-4.087368,-1.8267645,4.36294910015862e-05,0.0009443677960064442,0.15625,0.4496941950713545,0.12113107,0.37624902
Itpka,-4.08753,-1.7339501,4.3598964786814816e-05,0.0009443677960064442,0.109375,0.4070603383525877,0.10545003,0.31475827
Brwd3,-4.0875845,-1.1484782,4.3588793884886985e-05,0.0009443677960064442,0.15625,0.47269215637183015,0.1879367,0.37729853
Mctp1,-4.088165,-1.332598,4.347996108454207e-05,0.0009437048096459172,0.375,0.7426231267212704,0.84626275,1.4706339
Atg13,-4.088327,-2.0667486,4.344953412254014e-05,0.0009437048096459172,0.0625,0.35755928323616726,0.061012626,0.23393735
Rad17,-4.0898433,-2.0103061,4.316652148461085e-05,0.0009384178254785547,0.0625,0.3637469151257198,0.06633009,0.24395344
Tsc22d2,-4.089905,-1.0201662,4.3155007175043026e-05,0.0009384178254785547,0.265625,0.5958009943131013,0.32800484,0.5807186
Arhgap15,-4.090013,-1.8582993,4.313486414374818e-05,0.0009384178254785547,0.078125,0.3788046782789084,0.10300056,0.33172515
Tlk2,-4.0901523,-0.9653959,4.310897906590622e-05,0.0009384178254785547,0.265625,0.597589327229157,0.32748243,0.5633665
Rad23b,-4.09023,-1.2670509,4.309460483506125e-05,0.0009384178254785547,0.1875,0.5089953145677599,0.19096068,0.40971988
Zfhx2,-4.0902376,-1.1863922,4.309316766207444e-05,0.0009384178254785547,0.171875,0.48374405379305413,0.18360782,0.3775323
Nr2c2,-4.0906396,-0.8754641,4.3018497288498615e-05,0.0009384178254785547,0.25,0.6095711577667299,0.37199745,0.6025235
Grik4,-4.091336,-1.2682514,4.288955007877562e-05,0.0009377072502983735,0.265625,0.5682606674058442,0.39186278,0.7680398
Hnrnph1,-4.092295,-1.1547947,4.271248998853738e-05,0.0009345965846840387,0.28125,0.6163310561894202,0.31733063,0.60514057
Ssbp3,-4.092728,-1.1761351,4.263275486742595e-05,0.000933612162418692,0.171875,0.48767838620837656,0.1990376,0.4038974
Ppme1,-4.0941978,-0.7161021,4.236327602450573e-05,0.0009284675585468752,0.171875,0.5122500804749812,0.2810008,0.4272245
Rapgef1,-4.094917,-1.0949761,4.2231963064527096e-05,0.0009263451816684434,0.203125,0.5302407096105011,0.24075851,0.45835912
Hectd4,-4.0952263,-0.8558852,4.217560321819543e-05,0.0009258647536543391,0.359375,0.7020995028434494,0.5686442,0.8696722
Septin3,-4.095234,-0.855489,4.217419513673855e-05,0.0009258647536543391,0.15625,0.47669802210379486,0.22435156,0.37505826
