names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Clptm1,-3.2315187,-0.6104573,0.0012313424625135943,0.011901500707820244,0.1111111111111111,0.33512333082733686,0.15385644,0.22628549
Fam219a,-3.2317603,-0.4386411,0.0012303025866910045,0.011895728860880639,0.25555555555555554,0.5592310170765761,0.39776552,0.50806445
Prr14l,-3.2320669,-0.48219576,0.0012289828328065043,0.011887245758643186,0.3,0.6234919271113021,0.49545923,0.63961154
Zfp652,-3.232478,-0.37910587,0.0012272158518580783,0.011874429218374706,0.25555555555555554,0.5502094297067984,0.39848778,0.49268442
Epc1,-3.2341485,-0.5229726,0.0012200598501641902,0.011813696639247492,0.3111111111111111,0.6324419145813196,0.48558146,0.64092994
Fhl1,-3.2346315,-0.77684414,0.001217998510451185,0.011797988455596015,0.07777777777777778,0.294884187162138,0.11350707,0.1872658
Ipmk,-3.2347488,-0.8018376,0.0012174975901298056,0.011797389198264651,0.05555555555555555,0.26613682740844163,0.09089203,0.15347505
Mfn2,-3.2353687,-0.89322376,0.0012148569948485044,0.011776048864206102,0.06666666666666667,0.2778076110693445,0.09414635,0.16835436
Vps33a,-3.235558,-0.60454047,0.0012140519729125976,0.011772492425897329,0.12222222222222222,0.3512333082733684,0.1541121,0.22581741
Stam2,-3.236452,-0.48179093,0.0012102555962168002,0.011739916198680658,0.14444444444444443,0.3814126660222676,0.2001862,0.26964664
Ndst4,-3.2378876,-0.61590123,0.00120418216188906,0.011685220184167223,0.14444444444444443,0.37575627394121647,0.3140594,0.44817552
Kcna4,-3.2387881,-0.44859147,0.0012003868448177638,0.011652599176392093,0.1,0.32660294275588014,0.15824804,0.21025166
Vldlr,-3.238971,-0.27476835,0.001199618130299574,0.011649345558781913,0.16666666666666666,0.4191816131457416,0.27836266,0.32808253
Lcmt1,-3.2409546,-0.87665623,0.0011913013095750252,0.011576949796846628,0.06666666666666667,0.2788458096158665,0.09638364,0.1704013
Zmym3,-3.2415876,-0.931492,0.0011886588186183886,0.011555449513848083,0.07777777777777778,0.2921275910213726,0.092583805,0.16975339
Iars,-3.241777,-0.54301363,0.0011878698477444474,0.011551959033258525,0.1111111111111111,0.340314323559947,0.15922026,0.22432297
Rgs7bp,-3.2417898,-0.77029276,0.001187815453798809,0.011551959033258525,0.4777777777777778,0.7554505423692407,0.8841448,1.2306685
Wdr75,-3.242025,-0.9611757,0.0011868367562128967,0.011550272958870168,0.07777777777777778,0.292342390720653,0.09176252,0.1715178
Pank2,-3.2421227,-0.5666388,0.001186429185491043,0.011550272958870168,0.2,0.4529051659327677,0.2407114,0.33866876
Lyrm1,-3.242573,-0.8576239,0.0011845560252559592,0.011536433634877719,0.06666666666666667,0.28095800665879067,0.098860666,0.17251961
Trappc11,-3.2426512,-0.7191383,0.001184230537325463,0.011536433634877719,0.08888888888888889,0.30859556796620485,0.118387096,0.18805012
Ube4a,-3.24286,-0.2644276,0.0011833629734644194,0.011533174862890443,0.2222222222222222,0.501485697920023,0.34676018,0.40403113
Zfp692,-3.2432647,-0.83118033,0.0011816837393994588,0.01152098769145989,0.05555555555555555,0.26692442630580315,0.08679049,0.14954981
Lrrcc1,-3.2433755,-0.5106042,0.001181223689024476,0.011520682585875743,0.16666666666666666,0.4091218272294419,0.21078366,0.28839636
Gab1,-3.2452745,-2.217924,0.0011733743270851782,0.011448281833252992,0.044444444444444446,0.24598145562596213,0.06932703,0.28815842
Rnf145,-3.2454116,-0.43283984,0.001172809747086337,0.011446929859865555,0.13333333333333333,0.3721404790033294,0.1922491,0.25164416
Pcdh15,-3.2462795,-0.7571421,0.0011692398991714763,0.011416234044599408,0.5444444444444444,0.7425267604625354,1.2211659,1.617669
Rimoc1,-3.2470233,-1.5607831,0.0011661880244173192,0.011390575142164072,0.03333333333333333,0.23781906705330613,0.052127156,0.14657417
Ubap2,-3.2485764,-0.3379815,0.0011598402794560923,0.011332693930540072,0.16666666666666666,0.4160670175061755,0.24153723,0.29663715
Rnpep,-3.2490463,-0.97379094,0.0011579262538346142,0.011318107835771583,0.1,0.3207675509254287,0.11111543,0.20767768
Kpna6,-3.249203,-0.83944714,0.001157288894288654,0.011315994392116497,0.07777777777777778,0.29216339097125266,0.10394172,0.1789824
B3galnt2,-3.2497902,-0.39869675,0.0011549016826079817,0.01129676309125463,0.1111111111111111,0.341316722156589,0.1667272,0.2144535
Sf3b3,-3.2516174,-0.3077099,0.0011475038759632603,0.011228488400266863,0.15555555555555556,0.4029642358500698,0.23224896,0.28034583
Ddb2,-3.2523222,-0.53763384,0.0011446621601997364,0.01120476220202802,0.08888888888888889,0.3094905667132066,0.14024839,0.19766262
Prpf18,-3.2533467,-0.51582193,0.0011405427471918022,0.011168507149068412,0.1111111111111111,0.33938352486306517,0.15632804,0.21667252
Steep1,-3.2534184,-0.6727482,0.0011402546402213291,0.011168507149068412,0.06666666666666667,0.2821036050549529,0.11133016,0.17204207
Sdcbp,-3.2549975,-0.29887933,0.001133933282177316,0.011111884497485222,0.15555555555555556,0.39927684101242256,0.243347,0.29187167
Pgap4,-3.2551477,-1.3787667,0.0011333341808288072,0.01111006546474646,0.03333333333333333,0.23871406580030788,0.06006179,0.14925951
Akap17b,-3.2559242,-0.34018788,0.0011302391533402796,0.01108376863147931,0.15555555555555556,0.40436043389539256,0.22848645,0.28137973
Tspan3,-3.256218,-0.31420708,0.0011290708022624089,0.011076353580427502,0.2222222222222222,0.49207031110156446,0.36639833,0.4383895
Susd6,-3.2564266,-0.5743853,0.0011282406542348575,0.011072252147293871,0.28888888888888886,0.5700784018902374,0.4270914,0.5840881
Dtnbp1,-3.2569878,-0.53531766,0.0011260124266229477,0.011054422324939205,0.12222222222222222,0.35513550281029604,0.17658551,0.24678585
Usp7,-3.2576275,-0.4891553,0.0011234782434698478,0.011033574708346056,0.26666666666666666,0.5570830200837719,0.37099043,0.4888644
Nars2,-3.2576993,-0.43525374,0.0011231941237287045,0.011033574708346056,0.13333333333333333,0.37292807790069094,0.18895587,0.24782118
Nxpe3,-3.2580385,-0.7261935,0.0011218519112755738,0.01102566234673543,0.07777777777777778,0.29452618766333727,0.116706766,0.18629874
Kcnc1,-3.2583582,-0.43216127,0.0011205884913611899,0.011017275068743202,0.15555555555555556,0.3977016432176995,0.24427716,0.3172425
Adipor2,-3.259337,-0.7197199,0.0011167290522107335,0.010983349060359594,0.05555555555555555,0.2679268249024451,0.11247979,0.1790313
Zfp410,-3.259337,-1.1042804,0.0011167290522107335,0.010983349060359594,0.05555555555555555,0.266852826406043,0.07492761,0.15467337
B3galt5,-3.259474,-2.572599,0.0011161897125457525,0.010983349060359594,0.022222222222222223,0.2244298857981599,0.026015483,0.1456506
Pigu,-3.259572,-0.3789438,0.0011158046173931372,0.010983349060359594,0.16666666666666666,0.41993341209322305,0.23937355,0.30135933
Ndrg3,-3.259859,-0.57989496,0.0011146757135067412,0.010979228893667939,0.3111111111111111,0.6307951168868363,0.48308912,0.656664
Cox6b1,-3.260518,-0.6188318,0.0011120883591010924,0.010957760986082272,0.12222222222222222,0.3506247091254072,0.22585784,0.32867464
Rims4,-3.261112,-1.7954832,0.0011097619351524365,0.01093884930210784,0.022222222222222223,0.22457308559768016,0.037006564,0.12298544
Auh,-3.2611969,-0.47373527,0.001109429956471577,0.01093884930210784,0.17777777777777778,0.43110299645580497,0.2352579,0.31359187
Bri3bp,-3.2625477,-0.5485846,0.0011041561916257136,0.010891584753664802,0.1111111111111111,0.33848852611606345,0.16364771,0.23115784
Sntg2,-3.2639506,-1.5433235,0.0010987031605278457,0.010845758237833658,0.03333333333333333,0.23975226434682992,0.058325857,0.16131486
Cert1,-3.2640355,-0.46431482,0.0010983742421598207,0.010845758237833658,0.2777777777777778,0.5888375756273941,0.4290878,0.55348384
Trak2,-3.2656212,-0.32749215,0.0010922427339394157,0.010789912595938273,0.17777777777777778,0.44073318297354386,0.2631931,0.32048935
Manba,-3.2658234,-1.9559021,0.0010914628059009526,0.010786173444118644,0.03333333333333333,0.23860666595066768,0.041016243,0.15051654
Mgat5b,-3.2660713,-0.8418882,0.0010905074677323298,0.01078069744590423,0.1111111111111111,0.3378441270182222,0.13797781,0.23521852
Idh3b,-3.2662737,-0.4618256,0.001089728685758337,0.010776963484109869,0.1111111111111111,0.3411735223570687,0.18182871,0.24266572
Dsel,-3.2667956,-1.9912441,0.0010877213017070494,0.010761071935518562,0.022222222222222223,0.22557548419432213,0.033016868,0.12527451
Napa,-3.266874,-1.913588,0.0010874204892453666,0.010761071935518562,0.03333333333333333,0.2381054666523467,0.041304924,0.14744805
F730043M19Rik,-3.2671807,-0.9675094,0.0010862430477808888,0.010754366504742992,0.1,0.3184047542333441,0.12729426,0.23543282
Habp4,-3.2674482,-0.43432388,0.0010852168810805353,0.010748167193009209,0.1111111111111111,0.3399205241112662,0.16816229,0.22110778
Ank2,-3.2678006,-0.6377446,0.0010838667125560098,0.010738753158694684,0.8111111111111111,0.9336268929223499,2.3042705,2.70999
Brsk1,-3.267879,-0.4712238,0.0010835668861768144,0.010738753158694684,0.13333333333333333,0.37378727669781264,0.18297587,0.24556719
Nap1l4,-3.2682052,-0.46874437,0.0010823184351402026,0.010731327067238837,0.1111111111111111,0.34074392295850786,0.17356986,0.2329445
Nadk,-3.2682118,-0.8013011,0.0010822934796954763,0.010731327067238837,0.07777777777777778,0.29710378405470234,0.10669144,0.1791572
Pde9a,-3.2695234,-1.4778175,0.0010772882258732002,0.010689340705026916,0.044444444444444446,0.2533204453513765,0.058493026,0.15510288
Carm1,-3.2698236,-0.77552027,0.00107614575969205,0.010681949229008269,0.07777777777777778,0.2972469838542226,0.106904484,0.17658852
Pafah1b2,-3.2699084,-0.34103957,0.0010758230919896397,0.010681949229008269,0.14444444444444443,0.3883936562488812,0.22423738,0.27641913
Ttc14,-3.2700324,-0.73631835,0.00107535166170778,0.010681949229008269,0.4666666666666667,0.7584577381591666,0.79788584,1.1098244
Zcrb1,-3.2715528,-0.35411865,0.0010695859569779984,0.010628614890532108,0.1,0.32728314180360146,0.17745975,0.22170396
Psmd7,-3.272101,-0.6025962,0.0010675143566383453,0.010611953667359354,0.12222222222222222,0.35001610997744603,0.16718179,0.2439738
Pnkd,-3.272956,-0.5676381,0.0010642910533331272,0.010583827018157337,0.13333333333333333,0.3699924820105252,0.18352354,0.26125446
Zfp933,-3.273217,-0.9135306,0.0010633086343884996,0.010577972234734908,0.08888888888888889,0.30966956646260696,0.10197604,0.18417215
Klf9,-3.2732692,-0.35953784,0.0010631122513002629,0.010577972234734908,0.2,0.46088855475602336,0.3161169,0.3900217
Samd8,-3.2751746,-0.4375387,0.0010559671905728024,0.010512722641975251,0.2,0.47331113736440766,0.28461587,0.36873263
Scrn1,-3.2754095,-0.6268214,0.0010550893757373344,0.010507876770223192,0.1111111111111111,0.33623312927361904,0.14695156,0.21868326
Srsf9,-3.275775,-1.8034362,0.0010537252278440088,0.010498182006736564,0.03333333333333333,0.24007446389575055,0.041354593,0.13747664
Tardbp,-3.2768059,-0.48917922,0.0010498851742072937,0.010463803646494801,0.2777777777777778,0.5857945798875882,0.40620032,0.5326109
Anks1,-3.2774453,-0.34328336,0.0010475098793321488,0.010447880645009221,0.15555555555555556,0.40210503705294814,0.2472589,0.3044413
Fam228b,-3.2776215,-1.0234138,0.0010468563355958975,0.010445239412351195,0.08888888888888889,0.309705366412487,0.10308874,0.19945177
Dcaf6,-3.2781372,-0.69667876,0.0010449462813252827,0.010430054449929548,0.4,0.7185407940428883,0.6871059,0.95599055
Otud7b,-3.2783067,-0.4502883,0.0010443183614971035,0.010427660488081447,0.24444444444444444,0.5209608706547811,0.37392986,0.48213816
Gmfb,-3.2799056,-0.90883034,0.0010384185470946627,0.010372604594956723,0.07777777777777778,0.2957075860093796,0.10624838,0.19100575
Dclk2,-3.2803297,-0.5040962,0.0010368584753626692,0.010360872901820351,0.26666666666666666,0.5673934056492321,0.413674,0.5461848
Uqcrh,-3.2804406,-0.43837062,0.001036450814558111,0.01036065230177695,0.12222222222222222,0.3537751047148534,0.2389851,0.31175128
Coa8,-3.2814455,-0.91386247,0.0010327646390847088,0.010327646390847087,0.07777777777777778,0.29602978555830023,0.103129834,0.18621223
Mib2,-3.2829921,-26.775284,0.0010271154550270268,0.010274978509522043,0.0,0.20012171982959223,0.0,0.108727515
A330015K06Rik,-3.283364,-0.7277836,0.001025761063368264,0.010265251311994508,0.05555555555555555,0.2700032219954892,0.11349119,0.18151523
Marchf5,-3.2835011,-0.83112895,0.0010252624937640916,0.01026408465254886,0.08888888888888889,0.3093831668635664,0.11837618,0.20177466
Vdac1,-3.2844017,-0.49331543,0.0010219917546542936,0.01023515409897908,0.17777777777777778,0.4287759997136004,0.26088348,0.35037202
Farsb,-3.286901,-0.2823737,0.0010129647944518499,0.010148532448516483,0.2111111111111111,0.4942183080943687,0.3292292,0.3881073
Abcc8,-3.2871163,-2.0353148,0.0010121904781631014,0.010144557310049434,0.022222222222222223,0.22736548168832563,0.03217983,0.12579916
Commd10,-3.2874556,-0.54317456,0.0010109714551881984,0.01013612052272645,0.24444444444444444,0.5241470661941073,0.34280083,0.46739006
Ppp1r12a,-3.2877884,-0.7506836,0.0010097771951088144,0.010127925805365376,0.5,0.7761429133999213,0.8122135,1.1340129
Nxpe4,-3.2888064,-0.36801922,0.0010061322660425281,0.010095135918059273,0.2222222222222222,0.497440303583575,0.36375448,0.4486551
Ercc5,-3.2889304,-1.0689733,0.00100568916536308,0.0100944594222286,0.05555555555555555,0.2693230229477679,0.081422135,0.16378886
Gm3764,-3.289374,-0.5532815,0.0010041048111097098,0.010082322972540322,0.25555555555555554,0.5389324454945763,0.40475422,0.54936093
Rc3h1,-3.290464,-0.5074581,0.0010002236235577698,0.010047106080372813,0.28888888888888886,0.6027637561307414,0.44620997,0.58748126
Larp4,-3.2912273,-0.39001533,0.0009975127468187317,0.010023622852288453,0.2111111111111111,0.48687931836895426,0.30985996,0.389325
Set,-3.291345,-0.7387908,0.0009970962930958638,0.010023186455475444,0.1111111111111111,0.3379515268678624,0.17076716,0.2705998
Usp38,-3.292206,-0.8902578,0.0009940472140059099,0.009996275688749551,0.08888888888888889,0.3110299645580496,0.108303145,0.19228387
Ndel1,-3.2923627,-0.8135782,0.0009934937642978475,0.009994450560345624,0.1,0.3233093473669137,0.1231574,0.20729984
Baiap2,-3.2925978,-0.51507664,0.0009926641246301407,0.009989844580079356,0.25555555555555554,0.5367486485518921,0.37511,0.5010449
Galk2,-3.2932305,-0.8564922,0.0009904318981334742,0.009971114688215231,0.08888888888888889,0.31242616260337236,0.117214575,0.20308083
Trpm7,-3.2940855,-0.7097739,0.0009874246179153205,0.00994456502375737,0.36666666666666664,0.7166075967493646,0.612977,0.8685885
Kif2a,-3.294216,-0.5268607,0.000986966235779866,0.009943675573830147,0.28888888888888886,0.6009379586868578,0.44060084,0.5864955
Khsrp,-3.2946336,-0.692034,0.000985500736607793,0.00993263495598327,0.06666666666666667,0.28482440124583824,0.108643875,0.17008892
Gm41414,-3.2959127,-27.032785,0.0009810251697691885,0.009891236889942999,0.0,0.20090931872695378,0.0,0.12865962
Dhx29,-3.2974463,-2.7369134,0.0009756838691123049,0.009841075661804666,0.022222222222222223,0.22650628289120395,0.020618957,0.13004693
A230077H06Rik,-3.29819,-3.7682211,0.0009731024822556864,0.00981872463319951,0.011111111111111112,0.2137257007840189,0.009610842,0.12361694
Snx32,-3.2987838,-0.62912035,0.000971046442368115,0.009801659619245399,0.13333333333333333,0.3717824795045287,0.16724248,0.2480693
Cnot6l,-3.2988164,-0.6719551,0.0009709335898214639,0.009801659619245399,0.3,0.6119285433000394,0.41912052,0.6040277
Arfgef2,-3.2996843,-0.32531986,0.000967936166901159,0.009777610828809827,0.2222222222222222,0.5028818959653456,0.343619,0.4145957
Rhou,-3.2996843,-1.9506152,0.000967936166901159,0.009777610828809827,0.022222222222222223,0.22657788279096408,0.038873464,0.14255793
Ppp4r3a,-3.3036716,-0.32547262,0.0009542758492311326,0.009646874367509606,0.2222222222222222,0.5138008806787671,0.35185796,0.4242415
Dnajb14,-3.3038216,-0.5944761,0.0009537651355445035,0.009645340305638243,0.17777777777777778,0.42777360111695845,0.22369415,0.3210102
Rps6kb2,-3.3040369,-0.8784818,0.0009530328146278642,0.00964156315099801,0.07777777777777778,0.2968531844055418,0.097983226,0.1733289
Med23,-3.3047743,-0.5300109,0.0009505291136507592,0.009619855850770584,0.12222222222222222,0.3557441019582573,0.16168427,0.22585636
Ralbp1,-3.3048134,-0.55520135,0.0009503963442677969,0.009619855850770584,0.13333333333333333,0.37507607489349515,0.18642044,0.26322317
Oip5os1,-3.3051267,-0.2988916,0.0009493348074581322,0.009615011789068983,0.2111111111111111,0.4896001145598396,0.35757047,0.4244839
Ext1,-3.3056095,-0.69878054,0.0009477004231380497,0.009602077816636273,0.5888888888888889,0.7749257151039989,1.1090099,1.457949
Rps6kl1,-3.3062296,-0.9258042,0.0009456060479342988,0.009584471711804833,0.07777777777777778,0.2963877850571009,0.09428783,0.17213528
Stx8,-3.306895,-0.41603106,0.0009433621240011364,0.009565335951664353,0.23333333333333334,0.5159130777216911,0.34911224,0.443057
Atp2a2,-3.3074172,-0.75546724,0.0009416056363690302,0.009551130029911604,0.4444444444444444,0.7653671284860201,0.72628623,1.0303134
Nus1,-3.308272,-0.43846694,0.0009387359291667017,0.009525617226853956,0.07777777777777778,0.29975298034582754,0.13970068,0.18496698
Pdcd4,-3.3086505,-0.36742747,0.0009374679613993437,0.00951634458738208,0.2777777777777778,0.5848637811907064,0.45879272,0.560199
Atp8a1,-3.308755,-0.7881351,0.0009371184565164446,0.00951634458738208,0.5222222222222223,0.8157734579171589,1.0146987,1.3954285
Dhtkd1,-3.3098316,-1.6430678,0.0009335212221474427,0.009487032995121703,0.044444444444444446,0.2542870439981384,0.050622612,0.15029705
Clmn,-3.3110127,-0.68626124,0.0009295898817975748,0.009450654606091879,0.14444444444444443,0.37704507213689903,0.21681307,0.32900444
Phc2,-3.3111432,-0.57942253,0.0009291564219654707,0.009449823262003103,0.28888888888888886,0.592345970715641,0.41677234,0.5724557
Spg7,-3.311228,-0.66659135,0.0009288747735051214,0.009449823262003103,0.07777777777777778,0.2996813804460674,0.1204358,0.18495046
Cacnb1,-3.3113062,-0.7715907,0.0009286148605214027,0.009449823262003103,0.05555555555555555,0.2715784197902123,0.09592355,0.15859856
Zbed6,-3.3115087,-0.5796178,0.0009279437305008892,0.009448218279105303,0.1111111111111111,0.34722371388680057,0.15004115,0.21666303
Gng7,-3.3127224,-1.1052493,0.0009239263788879866,0.009410880136740029,0.07777777777777778,0.29434718791393694,0.096497156,0.19716646
Myh9,-3.3135707,-0.9250479,0.0009211281269497713,0.009385935825233355,0.12222222222222222,0.34844091218272294,0.13752136,0.24680191
Mtmr2,-3.314008,-0.6161048,0.0009196890195144873,0.009374826993305871,0.12222222222222222,0.35610210145705795,0.1720529,0.2529008
Med27,-3.3140209,-0.43023986,0.0009196460931246432,0.009374826993305871,0.2111111111111111,0.4872015179178749,0.29562244,0.38081253
6030458C11Rik,-3.314034,-1.6932344,0.0009196031685913884,0.009374826993305871,0.044444444444444446,0.25511044284538004,0.046871584,0.14425814
