names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia (for_DEGs),mean_expr_Rest (for_DEGs)
Zbtb1,-4.6788783,0.7792302,2.8844830834448628e-06,8.335777635207943e-06,0.10032362459546926,0.19738708473310937,0.17908593,0.10820554
Arsg,-4.680047,0.34700778,2.868089394974098e-06,8.290185245584555e-06,0.07928802588996764,0.16916759985069055,0.14254814,0.1137346
Cnot8,-4.6885157,0.46350533,2.751940953711502e-06,7.958740009280815e-06,0.05906148867313916,0.1456140350877193,0.10562006,0.0776917
Zadh2,-4.6955147,0.44471014,2.6593599469104186e-06,7.699058295955095e-06,0.06877022653721683,0.15755879059350503,0.11942656,0.08911039
Abl1,-4.7145066,0.71506184,2.4229715463022402e-06,7.026251397489876e-06,0.26779935275080907,0.4597611048898843,0.5210501,0.34822685
Rrp1b,-4.721443,0.4880544,2.3417717643311016e-06,6.795184374468326e-06,0.05177993527508091,0.1379619260918253,0.09316682,0.067302875
Csnk1e,-4.721486,0.83610743,2.341274906507245e-06,6.794476373026209e-06,0.1383495145631068,0.24916013437849943,0.25272682,0.14933477
B4galt4,-4.72327,0.8468096,2.3208264390765067e-06,6.735861570316023e-06,0.09789644012944984,0.1954087346024636,0.17755479,0.10258338
Acvr2b,-4.7341886,0.443434,2.1993302421223286e-06,6.389447897699964e-06,0.05906148867313916,0.1465845464725644,0.10519346,0.07841619
Tspan18,-4.7413464,0.3406047,2.123026456501441e-06,6.170440333823009e-06,0.0784789644012945,0.17032474804031356,0.14784642,0.11851921
Hnrnph1,-4.746188,0.3169528,2.0728584681192726e-06,6.029848115011893e-06,0.35436893203883496,0.6275475923852184,0.70488787,0.59978414
Gm12216,-4.760773,0.64011425,1.9285272388929516e-06,5.617292889870311e-06,0.13349514563106796,0.24132138857782756,0.24836284,0.16627775
Bcl2l1,-4.7641945,0.76903886,1.8960941217646036e-06,5.525219504588971e-06,0.23624595469255663,0.4012691302724897,0.45469412,0.2910418
Hs6st1,-4.773429,0.7929573,1.8111551285187731e-06,5.281716768319886e-06,0.10355987055016182,0.20332213512504665,0.18581428,0.11141184
Dse,-4.7918005,0.87968,1.6529137573832415e-06,4.8286358622404545e-06,0.09304207119741101,0.1904441955953714,0.18590972,0.10529821
Nck1,-4.795632,0.86999017,1.6216295802301516e-06,4.740337991817251e-06,0.18689320388349515,0.3236282194848824,0.3553422,0.20981736
Arsk,-4.797732,0.47117928,1.6047250204089892e-06,4.692454162410441e-06,0.061488673139158574,0.1509145203434117,0.111858726,0.08192852
Prag1,-4.798113,0.5741949,1.6016749455118007e-06,4.684045035470406e-06,0.12944983818770225,0.2369914147069802,0.23525134,0.16393913
Zfx,-4.816966,0.7605016,1.4575739201120342e-06,4.2700622801363236e-06,0.24514563106796117,0.4207913400522583,0.4636666,0.29877704
Rnf167,-4.819165,0.5207681,1.4416025536367254e-06,4.225111720519333e-06,0.07605177993527508,0.16857036207540127,0.13726965,0.097630076
Kat2b,-4.827403,0.6261266,1.3832485568924152e-06,4.0580727943770274e-06,0.17475728155339806,0.3022023142963792,0.33033603,0.22603247
Supt3,-4.8333974,0.36871573,1.3422233610875336e-06,3.93857613982986e-06,0.3284789644012945,0.5786114221724524,0.6618319,0.5462212
Cap1,-4.835974,0.73487604,1.324952044550935e-06,3.8895948254215685e-06,0.24029126213592233,0.41078760731616276,0.443638,0.28930905
Tti1,-4.8553452,0.39584768,1.2017724835013972e-06,3.5337739802672952e-06,0.054207119741100325,0.14300111982082866,0.09340658,0.07177554
Gps2,-4.856647,0.4281869,1.1939025193561344e-06,3.5110168211775566e-06,0.059870550161812294,0.14972004479283316,0.10603,0.0798553
Mtmr14,-4.8656635,0.47222948,1.1407343719454067e-06,3.3572324834800746e-06,0.05744336569579288,0.1471444568868981,0.10373502,0.07584334
Ykt6,-4.878064,0.4129544,1.0713217830815936e-06,3.156059238175904e-06,0.06067961165048544,0.1509145203434117,0.108283624,0.08240617
Malt1,-4.8784957,0.969768,1.0689811029277714e-06,3.1495090170689935e-06,0.16181229773462782,0.28771929824561404,0.30416602,0.16679397
Clta,-4.881374,0.7172176,1.0534922736734073e-06,3.104555537793864e-06,0.22815533980582525,0.3845464725643897,0.43604735,0.28703347
Pcif1,-4.888023,0.33411303,1.0185373509292788e-06,3.0041820658034823e-06,0.05825242718446602,0.14833893243747667,0.10538875,0.08449406
Ttc9c,-4.8895817,0.25096264,1.01050516445455e-06,2.981145560923777e-06,0.05016181229773463,0.1387831280328481,0.08563591,0.0724453
Dedd,-4.8944416,0.2762464,9.85853100025974e-07,2.910335398560527e-06,0.04854368932038835,0.13699141470698023,0.084855705,0.07057711
Washc4,-4.898192,0.7351489,9.672250713579612e-07,2.8569130116948906e-06,0.2524271844660194,0.43669279581933557,0.47389603,0.31057003
Tceanc2,-4.9167757,0.43564832,8.798132191924535e-07,2.601582612490506e-06,0.06067961165048544,0.1519223590892124,0.105551824,0.07909612
Ripk1,-4.926637,0.6382345,8.365683579193642e-07,2.4764340395828265e-06,0.06957928802588997,0.16323254945875326,0.13249998,0.087120876
Mcur1,-4.9371033,0.3301303,7.929154071781992e-07,2.3498000431099828e-06,0.05016181229773463,0.1397163120567376,0.08981502,0.07208927
Tmem170b,-4.9419594,0.8752531,7.734132557538813e-07,2.2930171225981234e-06,0.21197411003236247,0.36801045166106755,0.39727157,0.23578787
Ppard,-4.942434,0.7897126,7.715320665863624e-07,2.2879446671642817e-06,0.12459546925566344,0.2349384098544233,0.22453651,0.13594837
Pde1c,-4.960205,0.26617327,7.041884190460234e-07,2.09170272161913e-06,0.2087378640776699,0.34050018663680476,0.40340605,0.34585312
Sema4d,-4.9742956,0.6796403,6.548536578960766e-07,1.948822437442416e-06,0.255663430420712,0.4405001866368048,0.48808867,0.33133194
Arpc4,-4.975351,0.55570865,6.512956449877958e-07,1.938448602217775e-06,0.10679611650485436,0.20966778648749534,0.19097754,0.13379791
Golph3l,-4.976025,0.5471901,6.490323988894692e-07,1.9321405448881054e-06,0.07928802588996764,0.1755879059350504,0.14162348,0.0990478
Cmc1,-4.9833875,0.64721763,6.248059019076644e-07,1.8616693927987292e-06,0.09223300970873786,0.19231056364315044,0.16603515,0.109145366
Znfx1,-4.991241,0.69810516,5.999255484213831e-07,1.7885276252171935e-06,0.09142394822006472,0.19152668906308323,0.16133718,0.10248143
Hrh2,-4.9997454,0.29894522,5.740606883704125e-07,1.7129384449209311e-06,0.05016181229773463,0.140836132885405,0.08752382,0.071715474
Nfic,-5.006795,0.6415406,5.534377469538265e-07,1.6528700967710702e-06,0.10355987055016182,0.20698021649869355,0.18326782,0.12127348
Slc16a10,-5.0093966,0.76707923,5.460090460273093e-07,1.6312278259677343e-06,0.1529126213592233,0.27685703620754015,0.2947261,0.18349351
Dhx9,-5.014476,0.6548334,5.317819897865028e-07,1.5894307080715607e-06,0.27750809061488674,0.4826801045166107,0.5305244,0.36775783
Commd7,-5.015792,0.4111243,5.281542613078149e-07,1.578939141226189e-06,0.061488673139158574,0.15431131019036953,0.107678555,0.08203971
Coro2a,-5.0353556,0.83004063,4.769627731001171e-07,1.4287613950055904e-06,0.09061488673139159,0.19189996267263904,0.17258847,0.10071805
Rgmb,-5.035769,0.7925778,4.759341256710965e-07,1.4259979880444204e-06,0.1343042071197411,0.2499813363195222,0.24336141,0.14761482
Arpc2,-5.0448937,0.25877014,4.5377375669899084e-07,1.3608148261720853e-06,0.34870550161812297,0.6073534901082493,0.6817016,0.5970643
Rassf1,-5.084711,0.43082482,3.681863667652022e-07,1.107733476092373e-06,0.05744336569579288,0.15113848450914522,0.09967651,0.074879706
Szrd1,-5.0992975,0.626243,3.409160434392357e-07,1.0272977556591078e-06,0.06877022653721683,0.1652482269503546,0.12715366,0.08419832
Rnf169,-5.09965,0.26464248,3.4028197165922904e-07,1.0255020837240336e-06,0.33495145631067963,0.6010451661067563,0.66007715,0.5756307
Zfp52,-5.1257634,0.49339226,2.963344738682501e-07,8.949654167517006e-07,0.055825242718446605,0.15001866368047778,0.1027006,0.07402285
Tbc1d8,-5.1407943,0.81248826,2.735794627224587e-07,8.280108316459187e-07,0.14320388349514562,0.26506159014557673,0.25986764,0.15612619
Tnrc18,-5.1453576,0.47691184,2.6701186569394487e-07,8.084066288671886e-07,0.30258899676375406,0.5357596117954461,0.5790286,0.4469491
Slc38a10,-5.157571,0.57670146,2.501741051944591e-07,7.583684799836547e-07,0.08171521035598706,0.18230683090705488,0.1485954,0.10202904
Etv5,-5.1614347,0.58454883,2.450643667629342e-07,7.431305196840133e-07,0.215210355987055,0.3739081746920493,0.41490158,0.2948412
Elmod2,-5.162828,0.4743147,2.4324648169488683e-07,7.377012373748994e-07,0.06715210355987054,0.16409107876073162,0.11889125,0.086979195
Zfp994,-5.1677995,0.4032338,2.3686628977327159e-07,7.187574484706728e-07,0.055825242718446605,0.1504292646509892,0.1057581,0.080982715
Gxylt1,-5.1679144,0.81046957,2.3672054243507784e-07,7.183963152507952e-07,0.11326860841423948,0.2242254572601717,0.20385452,0.121272616
Itgb1,-5.1693907,0.68700266,2.3485854498118633e-07,7.129871318093409e-07,0.25728155339805825,0.44804031354983204,0.49526444,0.33512235
Tmbim6,-5.1847844,0.5985908,2.1626462374584096e-07,6.575051414404556e-07,0.21035598705501618,0.359163867114595,0.39485228,0.2774361
Cebpg,-5.196475,0.7613814,2.031030277961271e-07,6.183998138109841e-07,0.11084142394822007,0.2211646136618141,0.19256482,0.118027456
Cnpy3,-5.218597,0.35379913,1.8028373368817638e-07,5.496679818678429e-07,0.06310679611650485,0.15991041433370662,0.111570165,0.0883429
1110002L01Rik,-5.2225146,0.7435025,1.765096925163618e-07,5.384056576131957e-07,0.09061488673139159,0.19529675251959686,0.1693532,0.10456035
Ptpn1,-5.223081,0.72853976,1.7597046947194528e-07,5.368218113886433e-07,0.2605177993527508,0.46047032474804034,0.5079582,0.3360888
Lactb2,-5.2280736,0.90262544,1.7128515255994078e-07,5.228254060303996e-07,0.13996763754045308,0.26293393057110864,0.25926515,0.14697228
Slx1b,-5.2354364,0.65506786,1.645955133378332e-07,5.026916848587836e-07,0.11893203883495146,0.2310936916759985,0.22436656,0.14818963
Zfp518a,-5.257186,0.53655356,1.4627624160719317e-07,4.4786264949695536e-07,0.0825242718446602,0.1849570735349011,0.14912143,0.105141506
H2bc6,-5.2626286,0.5733197,1.4201032664851508e-07,4.3504930760980506e-07,0.08009708737864078,0.18230683090705488,0.14741403,0.10142527
Pex2,-5.2786555,0.38794312,1.3013526443258984e-07,3.991706113360376e-07,0.07281553398058252,0.17304964539007092,0.12620007,0.0978473
Pknox1,-5.279997,0.6130012,1.2918622518870004e-07,3.9630481457019867e-07,0.09061488673139159,0.19585666293393056,0.16523215,0.111069724
Hpcal1,-5.28424,0.34410167,1.2622779304506424e-07,3.8745039971680106e-07,0.0784789644012945,0.1796192609182531,0.14106731,0.112750985
Shld2,-5.2880855,0.83228165,1.2360310754487582e-07,3.7956748568352153e-07,0.1262135922330097,0.24397163120567375,0.24056607,0.14214914
Tmem50a,-5.296133,0.60213226,1.1828054022650728e-07,3.634718796759207e-07,0.17071197411003236,0.30294886151549083,0.31448644,0.21789417
Rab22a,-5.300617,0.5852433,1.1541176705913745e-07,3.548591578989613e-07,0.09223300970873786,0.19805897723030982,0.17117354,0.117285326
Arid4a,-5.311446,0.48517045,1.0875858343974888e-07,3.3493904149295726e-07,0.3017799352750809,0.5346024636058231,0.57841766,0.44439024
Rbbp8,-5.3183236,0.27945188,1.0472774042389341e-07,3.228214276918683e-07,0.052588996763754045,0.14945875326614408,0.095149234,0.079037204
Mapkapk2,-5.3409796,0.75111115,9.244574828771368e-08,2.854864103540819e-07,0.10436893203883495,0.21530421799178798,0.18875311,0.11638607
Mideas,-5.34619,0.82506144,8.982497911908873e-08,2.7758449556410745e-07,0.13106796116504854,0.25222097797685705,0.24804251,0.14747418
Nedd9,-5.3698726,0.2635392,7.879236078947443e-08,2.440800938913048e-07,0.043689320388349516,0.1397163120567376,0.09512307,0.079857565
Zrsr2,-5.373758,0.46079504,7.711242741630826e-08,2.389036002163269e-07,0.10032362459546926,0.2089212392683837,0.17570412,0.13064772
Arhgap18,-5.3756943,0.5379085,7.628818585067996e-08,2.3645905569359452e-07,0.1464401294498382,0.27263904441955955,0.275533,0.19762118
Ncoa4,-5.383688,0.466734,7.297501455677746e-08,2.2634637436691796e-07,0.0744336569579288,0.17696901829040687,0.13331881,0.09821117
Disp1,-5.4096518,0.4873861,6.314733924899198e-08,1.9622632191747594e-07,0.0784789644012945,0.18286674132138858,0.13895412,0.10105278
Fnip2,-5.420972,0.54948616,5.927589190005446e-08,1.8445202262356262e-07,0.26537216828478966,0.4682717431877566,0.512687,0.37681243
Senp2,-5.424573,0.5442399,5.8093197876576394e-08,1.8079270638679727e-07,0.2961165048543689,0.5297872340425532,0.5702044,0.42336327
Asah1,-5.482496,0.7445985,4.193669965682994e-08,1.3128732608400565e-07,0.22815533980582525,0.404628592758492,0.4341293,0.2809973
Gatad2a,-5.502859,0.55203605,3.7368058406136396e-08,1.1717583491339538e-07,0.09061488673139159,0.1998133631952221,0.1630611,0.11404137
Pkig,-5.522628,0.48362228,3.339668178374242e-08,1.0494314577583425e-07,0.28559870550161814,0.5092198581560283,0.5606854,0.4303037
Gatb,-5.527939,0.74695295,3.240148883801029e-08,1.0185166180127942e-07,0.10355987055016182,0.21799178798058977,0.1878723,0.11613898
Tmem168,-5.533482,0.65617543,3.139353084414147e-08,9.874097785111568e-08,0.09789644012944984,0.2097424412094065,0.17126478,0.11202296
Gpatch2l,-5.5440574,0.8487765,2.9554176695879154e-08,9.304285035949302e-08,0.1715210355987055,0.31575214632325493,0.318667,0.1892839
Smad2,-5.563175,0.7786264,2.649099434906838e-08,8.355593592668945e-08,0.18770226537216828,0.34057484135871596,0.34941176,0.21816902
Tmem64,-5.5793962,0.4944433,2.4135505667296238e-08,7.623381183498882e-08,0.08009708737864078,0.1877566256065696,0.14552686,0.105435915
Elk4,-5.5974817,0.52069557,2.1748786966571448e-08,6.880841937969796e-08,0.0703883495145631,0.17603583426651737,0.1330006,0.09454066
Maml1,-5.605894,0.59388846,2.0718245457980182e-08,6.561754543327764e-08,0.08818770226537216,0.19895483389324375,0.15865098,0.10787841
Ctnnd1,-5.613852,0.50631076,1.9787153386673157e-08,6.2698208903291e-08,0.2872168284789644,0.5143337066069429,0.55504185,0.42028394
Foxj2,-5.6174316,0.4562238,1.9381679496209243e-08,6.142789904023854e-08,0.07362459546925566,0.18044046285927584,0.13122706,0.09731723
Ascc1,-5.6462274,0.45351142,1.6400672509769296e-08,5.2084395501418393e-08,0.06796116504854369,0.17390817469204928,0.12799269,0.095049925
Stau1,-5.661244,0.747698,1.5027955426331637e-08,4.780409166633493e-08,0.21925566343042072,0.3946995147443076,0.4136746,0.2663111
Gstcd,-5.6629286,0.5278251,1.4881101216453713e-08,4.734815745247025e-08,0.08495145631067962,0.19555804404628593,0.15417224,0.10940808
Soat1,-5.6740093,0.48762184,1.3949344487415284e-08,4.4420346809297075e-08,0.10517799352750809,0.2213885778275476,0.1851108,0.13543133
Tmpo,-5.6894717,0.32427794,1.2743295196021174e-08,4.0656891702337796e-08,0.0784789644012945,0.18708473310936916,0.13446434,0.10881132
Gm43462,-5.6961603,0.5992264,1.2253579477909257e-08,3.9113053049586806e-08,0.07281553398058252,0.18107502799552072,0.13133055,0.08859928
Trpm2,-5.696928,0.68350697,1.2198551466845947e-08,3.8951286739649506e-08,0.07928802588996764,0.1895110115714819,0.14317816,0.09152827
Vrk1,-5.697629,0.7702091,1.2148501552916582e-08,3.8796082330267244e-08,0.15453074433656958,0.2929824561403509,0.28608826,0.17747602
Nubpl,-5.721412,0.6182418,1.0564219182240091e-08,3.382917047155181e-08,0.10436893203883495,0.22217245240761477,0.18629135,0.1252242
Tut7,-5.7545505,0.668197,8.687276841414696e-09,2.7911889122182577e-08,0.2459546925566343,0.44303844718178426,0.46734717,0.3183839
Rab1a,-5.759635,0.61784303,8.429610182827964e-09,2.7093735121122895e-08,0.2273462783171521,0.4055617767823815,0.4156265,0.28953397
Ston2,-5.778801,0.29431343,7.52348762392704e-09,2.4216113135471918e-08,0.1156957928802589,0.23594624860022395,0.2137173,0.17756204
Atp6v0a2,-5.7796407,0.7649669,7.486037941919486e-09,2.4098459266727756e-08,0.17475728155339806,0.3244120940649496,0.32080275,0.2009617
Stk24,-5.7946463,0.79028064,6.846534277678248e-09,2.20768481988737e-08,0.13915857605177995,0.2720791340052258,0.26306853,0.1604159
Rpl18a,-5.811757,0.26886097,6.1820425142566645e-09,1.9974925728484437e-08,0.18042071197411003,0.3200447928331467,0.3523832,0.3005678
Lamp1,-5.8249273,0.47640902,5.71374830854892e-09,1.8481812573818403e-08,0.20631067961165048,0.36424038820455396,0.3863735,0.29191837
Tmco1,-5.832387,0.39650732,5.46400300214433e-09,1.7681128468396808e-08,0.1262135922330097,0.2506905561776782,0.23036923,0.17966016
Jade2,-5.8344545,0.49274716,5.396680901178054e-09,1.74772587458906e-08,0.07524271844660194,0.18648749533407988,0.13558106,0.0982066
Zfp516,-5.8419986,0.42284,5.1578192658006875e-09,1.6711757346203362e-08,0.0889967637540453,0.20365808137364688,0.15807587,0.12022318
Mfap3,-5.843761,0.7814454,5.103531478349595e-09,1.6537854657893586e-08,0.19174757281553398,0.35427398282941397,0.35951525,0.22450249
Usp8,-5.8609257,0.5818223,4.602938165568535e-09,1.4939116863005983e-08,0.2605177993527508,0.4708846584546473,0.48248702,0.3466342
Gtf2ird2,-5.8633494,0.76099,4.536223724912043e-09,1.4726148542755419e-08,0.10679611650485436,0.22855543113101903,0.19862586,0.121915005
Klf6,-5.875417,0.3747788,4.217797917195372e-09,1.3708991173949395e-08,0.07524271844660194,0.1868234415826801,0.1309042,0.10243214
Tram1,-5.912381,0.712793,3.3719711938340856e-09,1.0987735384225307e-08,0.13754045307443366,0.2713699141470698,0.24907759,0.1591999
Usp6nl,-5.9208207,0.4146153,3.203389198485362e-09,1.0443468546869897e-08,0.14724919093851133,0.2818215752146323,0.2702955,0.20931351
Kbtbd2,-5.927734,0.5682239,3.0714382202136506e-09,1.001815306835892e-08,0.09546925566343042,0.21384845091452034,0.17080246,0.11833405
Cdyl,-5.9725456,0.6679172,2.33579483883871e-09,7.639095340749286e-09,0.16181229773462782,0.3073161627472938,0.30549294,0.2028483
Slc30a7,-5.981764,0.69761896,2.2073405618493976e-09,7.227789531671133e-09,0.20145631067961164,0.37200447928331465,0.36696693,0.24166271
Gm57184,-5.9837236,0.3159701,2.1809319223876507e-09,7.14567013224682e-09,0.06067961165048544,0.17103396789846959,0.109681174,0.0890374
Hmox2,-5.990581,0.6391606,2.0909265199346703e-09,6.854116822086689e-09,0.1634304207119741,0.30862262038073907,0.29914898,0.20204487
Brpf1,-6.011982,0.3017054,1.8326868174797005e-09,6.019349075379483e-09,0.05744336569579288,0.1675998506905562,0.105198584,0.08617558
Itprid2,-6.0381494,0.6151086,1.5589179150820234e-09,5.128320810266157e-09,0.1593851132686084,0.3051511758118701,0.29627386,0.20305407
Rack1,-6.049868,0.2611179,1.4496427448509384e-09,4.770594066643566e-09,0.11650485436893204,0.2402762224710713,0.21889462,0.1858051
Ik,-6.0604925,0.2782584,1.357054761313633e-09,4.4697305021448055e-09,0.09627831715210355,0.21552818215752145,0.17007491,0.14225703
Pign,-6.061945,0.641566,1.3448510135126046e-09,4.4306212276954e-09,0.2273462783171521,0.4172452407614782,0.43001363,0.29595107
Tpcn1,-6.069894,0.34499303,1.2799482553947803e-09,4.2173157109083686e-09,0.0744336569579288,0.18947368421052632,0.13189961,0.10526589
Sp3,-6.0922747,0.43554467,1.1131746185147851e-09,3.675925033733842e-09,0.29449838187702265,0.5389324374766704,0.5685627,0.448646
AW146154,-6.093889,0.31765518,1.101999224445826e-09,3.639916307419711e-09,0.06067961165048544,0.17312430011198207,0.1131153,0.09175194
Ppfia4,-6.0976253,0.6918215,1.0765568023326949e-09,3.5576289852022525e-09,0.13592233009708737,0.27357222844344903,0.24190755,0.1565127
Etv3,-6.1113725,0.4404256,9.877792149303113e-10,3.2698814223453813e-09,0.06472491909385113,0.17831280328480775,0.11732464,0.08776787
Tpp1,-6.11812,0.50478274,9.468565982057821e-10,3.1390545087957266e-09,0.09223300970873786,0.21325121313923107,0.17098606,0.12347429
Brip1os,-6.1249504,0.6245288,9.071176897918745e-10,3.0099101413568374e-09,0.13511326860841424,0.2719298245614035,0.2492203,0.16854294
Mplkip,-6.1630993,0.28489086,7.133470306766359e-10,2.3766441059245143e-09,0.059870550161812294,0.17323628219484882,0.1113823,0.09231375
Tet3,-6.176789,0.33939746,6.541842787806046e-10,2.1819676726458346e-09,0.3058252427184466,0.5666666666666667,0.5928439,0.49439743
Eed,-6.178612,0.6989555,6.466757777414359e-10,2.157459417421453e-09,0.11812297734627832,0.24934677118327733,0.22282726,0.14302714
Zfp143,-6.1979074,0.34396732,5.721870334300846e-10,1.912446554596202e-09,0.06957928802588997,0.18592758491974617,0.12622991,0.100752376
Arid2,-6.229431,0.42090267,4.681322169380705e-10,1.5680270093649905e-09,0.2977346278317152,0.5515864128406122,0.5882955,0.4689094
Tmem208,-6.2356143,0.2548149,4.50009038691462e-10,1.5080746906509832e-09,0.07200647249190939,0.18917506532288167,0.13233909,0.11206572
Bri3,-6.2356377,0.35715473,4.4994184669745206e-10,1.5080375976999548e-09,0.10679611650485436,0.23307204180664426,0.19217564,0.15308006
Stk4,-6.249221,0.7194298,4.125048498409662e-10,1.3842894111685728e-09,0.21763754045307443,0.40470324748040315,0.41523662,0.272021
Igf2bp3,-6.2523675,0.5046141,4.0427689987546415e-10,1.357186444234598e-09,0.11731391585760517,0.24841358715938783,0.22077855,0.16052878
Sptlc2,-6.2659817,0.58666384,3.704843877016563e-10,1.2446756060944617e-09,0.23300970873786409,0.42833146696528557,0.43520635,0.3097565
Akirin2,-6.2763486,0.6377578,3.4661695488523073e-10,1.1660946009473082e-09,0.16828478964401294,0.3234789100410601,0.30384013,0.20554711
Sema4b,-6.27683,0.40764374,3.45544913478156e-10,1.1626335869218699e-09,0.07605177993527508,0.19537140724150803,0.1341821,0.102786094
Rtf2,-6.2808146,0.36025193,3.36803749396373e-10,1.134074780235657e-09,0.08090614886731391,0.20108249346771184,0.1467726,0.11614346
Mia2,-6.2890096,0.5131016,3.1949777966604823e-10,1.0764771585738829e-09,0.27427184466019416,0.506494960806271,0.52913195,0.3979152
Ssbp1,-6.29481,0.6158113,3.0777711972081283e-10,1.0373772211362569e-09,0.13996763754045308,0.28100037327360955,0.25034168,0.17027488
Sgpl1,-6.303929,0.7455811,2.9019360472548744e-10,9.798318872799506e-10,0.15210355987055016,0.3013064576334453,0.28651196,0.18055232
Rnf111,-6.3125825,0.36675975,2.7441718636608634e-10,9.27145705728246e-10,0.30097087378640774,0.5605076521089959,0.5763605,0.47284934
Zfp866,-6.3125877,0.48276794,2.744076189200796e-10,9.27145705728246e-10,0.0784789644012945,0.19951474430757746,0.14578897,0.10644385
Usp50,-6.3160577,0.64473045,2.6831960122862303e-10,9.071147062170484e-10,0.11812297734627832,0.2525195968645017,0.21938019,0.14574403
Ppp4r1,-6.316457,0.6635221,2.676278384005558e-10,9.050037777275276e-10,0.19983818770226539,0.37491601343784997,0.373714,0.25159183
Commd1,-6.365557,0.4132806,1.9458212401617192e-10,6.609888334152389e-10,0.10436893203883495,0.233184023889511,0.19514959,0.14998458
Tmem241,-6.3830924,0.4772606,1.7354699678508082e-10,5.902794688120407e-10,0.1011326860841424,0.23001119820828667,0.1851303,0.13635857
Rnpep,-6.38605,0.6920592,1.7022522266467094e-10,5.791278466700061e-10,0.16828478964401294,0.32702500933184026,0.30960515,0.20262739
Acsl4,-6.4052415,0.41407296,1.50131642674367e-10,5.118687017713794e-10,0.2807443365695793,0.5170586039567002,0.550677,0.4390228
Adam15,-6.4059644,0.6476311,1.4942204442221625e-10,5.095140017290547e-10,0.12135922330097088,0.25811870100783874,0.22659475,0.15043525
St8sia4,-6.409745,0.40249118,1.45762980786077e-10,4.972262655480372e-10,0.1423948220064725,0.28712206047032474,0.28042862,0.21904995
Msrb2,-6.4203134,0.44502032,1.3599390629653547e-10,4.6455075796947724e-10,0.07362459546925566,0.19533407988055246,0.13165581,0.09836571
Edem2,-6.423395,0.47653407,1.3326784406644715e-10,4.5529649969045587e-10,0.08414239482200647,0.2083986562150056,0.15254962,0.11193701
Zfp934,-6.4438434,0.46705896,1.164853439542119e-10,3.987719699388042e-10,0.11245954692556634,0.24636058230683092,0.2044025,0.15192223
Pabpc1,-6.4688673,0.51236975,9.874036821849035e-11,3.3888794150349163e-10,0.23624595469255663,0.43307204180664427,0.4460823,0.33226883
Dram2,-6.4802446,0.59980065,9.157407969280106e-11,3.144932926055169e-10,0.16828478964401294,0.3272863008585293,0.3054438,0.21164972
Lactb,-6.500502,0.4489357,8.005242626818341e-11,2.7534673500077933e-10,0.08576051779935275,0.21205673758865248,0.1517389,0.113363005
Ldhb,-6.5059695,0.32568386,7.719386155802593e-11,2.6575260218631093e-10,0.1553398058252427,0.3019783501306458,0.28611717,0.23452657
B3galt5,-6.5069046,0.32689777,7.671515463420619e-11,2.6413841684022556e-10,0.09951456310679611,0.22948861515490854,0.17726313,0.14377391
B3gnt2,-6.53825,0.49145564,6.224286944320658e-11,2.1485944269513883e-10,0.11488673139158576,0.25139977603583424,0.20554745,0.15041646
Bicra,-6.5412254,0.62244284,6.10167533501833e-11,2.1070815608783258e-10,0.21844660194174756,0.41179544606196344,0.4148014,0.28812575
Dcaf12,-6.56434,0.50629467,5.226386977835961e-11,1.807840088754535e-10,0.11165048543689321,0.24744307577454275,0.1946308,0.14086495
Atp13a3,-6.5793114,0.29878548,4.726320552518993e-11,1.6376045550765359e-10,0.30097087378640774,0.5632325494587532,0.5778781,0.49220747
Syngr1,-6.5810285,0.48542845,4.6720526427231724e-11,1.6192190701660213e-10,0.1925566343042071,0.3633072041806644,0.35067588,0.26237944
Derl1,-6.601946,0.3680526,4.057960855758704e-11,1.4091161565551356e-10,0.09627831715210355,0.2267263904441956,0.17026672,0.1343773
Tmed5,-6.6045904,0.4580685,3.986176273675597e-11,1.384905048793164e-10,0.11326860841423948,0.2496080627099664,0.21028693,0.15731658
Csad,-6.6079345,0.6497155,3.897185438996053e-11,1.3550384672078669e-10,0.1448220064724919,0.29641657334826427,0.26670796,0.17800255
Ddx23,-6.613429,0.32461077,3.755176153865763e-11,1.3060003009885198e-10,0.0744336569579288,0.1992161254199328,0.13716258,0.11099855
Bnip2,-6.6234617,0.515021,3.50882751578799e-11,1.2220634523554543e-10,0.1011326860841424,0.23452780888391192,0.18180081,0.13060668
1110019D14Rik,-6.6310596,0.35351312,3.3328500417235636e-11,1.1619784691982893e-10,0.10194174757281553,0.23542366554684585,0.18946815,0.15123637
Gm27003,-6.6359053,0.28205106,3.225167840553048e-11,1.1250196011380034e-10,0.06310679611650485,0.18562896603210152,0.1131272,0.093950264
Pdk1,-6.649494,0.6765801,2.941019054145619e-11,1.0272349146612864e-10,0.16747572815533981,0.3312056737588652,0.31336752,0.20722018
Hspbap1,-6.679216,0.32554448,2.402237704604145e-11,8.413468081688396e-11,0.0703883495145631,0.19574468085106383,0.12661894,0.10230122
Gab3,-6.697489,0.44959006,2.1203177090898616e-11,7.438691323050605e-11,0.09627831715210355,0.22952594251586414,0.18612567,0.13958733
Washc3,-6.7122946,0.30344057,1.9158727804022932e-11,6.735509827215704e-11,0.07362459546925566,0.2001866368047779,0.13265511,0.10880828
Eif4ebp2,-6.716687,0.318791,1.8590260821444728e-11,6.539079830766067e-11,0.0825242718446602,0.2114221724524076,0.14502087,0.117892176
