names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Cnst,-2.8738616,-1.4783211,0.004054867458450082,0.03753161853549904,0.08571428571428572,0.2912388652380782,0.06718244,0.17698868
Arhgef4,-2.8742461,-1.4915262,0.004049932320280295,0.037498856459659384,0.15714285714285714,0.3573140628912818,0.102874875,0.2659524
Stxbp3,-2.8742461,-1.9703826,0.004049932320280295,0.037498856459659384,0.05714285714285714,0.25367581297177405,0.052103918,0.1902842
Nrbp2,-2.8743865,-0.864679,0.004048130457170898,0.037498856459659384,0.15714285714285714,0.36450470432511717,0.1535404,0.2640502
Lta4h,-2.8748748,-2.3703265,0.004041877006539653,0.037462999367271634,0.04285714285714286,0.24405251672450184,0.031291395,0.15216503
Rcbtb1,-2.874993,-1.2375488,0.0040403623396861495,0.03746188270095474,0.11428571428571428,0.3215039530640718,0.10535066,0.23267506
Snapc1,-2.8750377,-1.2997139,0.004039794472466657,0.03746188270095474,0.08571428571428572,0.2863377812757128,0.07454605,0.17439924
Tnrc6a,-2.8754296,-0.43684533,0.004034781457706789,0.03743597298638861,0.38571428571428573,0.7052910242192252,0.6819811,0.8431087
Rusc2,-2.8754444,-1.0373647,0.004034592397953523,0.03743597298638861,0.11428571428571428,0.3212893070511215,0.1036555,0.20226179
Sgce,-2.8758807,-0.49846873,0.0040290187517842595,0.03740833927451384,0.22857142857142856,0.46606804278610525,0.28514782,0.38263133
Myef2,-2.877693,-0.49105343,0.0040059486505529505,0.037206996280801166,0.34285714285714286,0.6313454727578435,0.505932,0.65521
Cxadr,-2.8785584,-0.9922397,0.003994973868280392,0.03711789344422342,0.14285714285714285,0.34747612063105926,0.121729866,0.22913247
Snta1,-2.8794756,-0.8384631,0.003983372278538569,0.0370229031907061,0.15714285714285714,0.3718384431009194,0.15652587,0.26465833
Hs6st3,-2.8801708,-0.87952924,0.003974597919090053,0.03695413359375423,0.5571428571428572,0.7941186992451615,1.481313,1.9813904
Cmpk1,-2.8816798,-0.45890176,0.003955616034462869,0.03679037827830297,0.11428571428571428,0.33971308982935644,0.18614832,0.24781519
Usp4,-2.8819015,-0.47406915,0.003952831534643078,0.03677721029635024,0.22857142857142856,0.45980753407505454,0.26017576,0.3455445
Gpr137c,-2.882301,-0.46706286,0.003947823920112377,0.036743342131423475,0.3,0.5528208063535219,0.44143826,0.569335
Bace1,-2.8831072,-1.1041143,0.003937733504076201,0.036662127253821036,0.12857142857142856,0.3403570278682074,0.1119764,0.22690229
Me1,-2.8832552,-0.7301635,0.003935884596677892,0.03665761494375561,0.12857142857142856,0.3395342181518978,0.14947172,0.23699673
Aagab,-2.8833218,-0.97297066,0.003935052845594482,0.03665761494375561,0.17142857142857143,0.37920795621221337,0.13500714,0.2497652
Golim4,-2.8833513,-1.782252,0.003934683229687771,0.03665761494375561,0.04285714285714286,0.24877472900940864,0.05428298,0.17552686
Ccnjl,-2.8836842,-5.566321,0.003930527222784546,0.03664582459272059,0.014285714285714285,0.21117590240761278,0.0032144883,0.14198543
Pantr1,-2.8839061,-0.45206955,0.003927758766795733,0.03663272407629342,0.14285714285714285,0.36826100955174756,0.23957165,0.31504732
Ranbp17,-2.88398,-0.741879,0.003926836341750997,0.03663272407629342,0.2714285714285714,0.4960111615926734,0.28629184,0.44105965
Urgcp,-2.8843572,-0.74515116,0.003922135033646375,0.03660568543038489,0.24285714285714285,0.4843487282223733,0.24327084,0.37955633
Rasa2,-2.8844237,-0.5812099,0.003921305921889332,0.03660568543038489,0.2857142857142857,0.5341823775623368,0.34622812,0.48179471
Skil,-2.884594,-0.59990305,0.003919187803885223,0.03660360663552171,0.17142857142857143,0.3898687081887454,0.19889681,0.2878231
Dcaf1,-2.8848603,-0.44307882,0.003915874574785186,0.03658537893757926,0.22857142857142856,0.4669266268379065,0.2735807,0.3561239
Zdhhc23,-2.8855333,-1.1779006,0.003907510807681622,0.03651993579214094,0.1,0.3084820949450864,0.092453234,0.19815153
Cdyl2,-2.8864505,-1.0319269,0.0038961401440027995,0.036426334610074884,0.15714285714285714,0.36987085464887487,0.13958898,0.2672038
Tsnax,-2.886628,-1.0973927,0.0038939428449540374,0.03641846301563348,0.12857142857142856,0.3365291739705935,0.10688454,0.21621412
Nit1,-2.8883293,-2.8215833,0.003872942407069869,0.03623466660096357,0.02857142857142857,0.23070868958609095,0.01953907,0.13057859
Plcxd3,-2.88864,-0.84138316,0.003869118672379808,0.036214907653885596,0.17142857142857143,0.3924802346796408,0.26988184,0.4415441
Fbxo11,-2.8887434,-0.4733488,0.003867844856459815,0.036214907653885596,0.44285714285714284,0.7090115551103638,0.6828217,0.85858124
Galnt1,-2.8892908,-0.70349723,0.0038611181561367803,0.036174422892397244,0.2,0.42721711444209926,0.22074433,0.33806577
Inpp5a,-2.8894832,-1.3146617,0.0038587572450930548,0.03616491355969668,0.15714285714285714,0.3679390405323221,0.108925834,0.2517343
Cops4,-2.88989,-0.4898008,0.003853767331119129,0.036130749541929866,0.08571428571428572,0.3005759668014167,0.14055859,0.19220974
Ints6,-2.88989,-0.5797948,0.003853767331119129,0.036130749541929866,0.37142857142857144,0.6433298751475691,0.5291656,0.7141898
Acss1,-2.890341,-4.020645,0.0038482399198315124,0.03610412243221814,0.02857142857142857,0.22620112331413444,0.012405568,0.18448941
Dync1i2,-2.8904965,-0.6090701,0.003846338707791936,0.036098889653639304,0.42857142857142855,0.7345186563159589,0.77144814,1.0201963
Arntl,-2.8906739,-0.5516106,0.0038441669390031526,0.03609111308560961,0.21428571428571427,0.4488963617500805,0.2534871,0.35268125
Snx1,-2.8906887,-0.7694138,0.0038439860085693195,0.03609111308560961,0.15714285714285714,0.3831431331163024,0.16931824,0.27344865
Kantr,-2.8907554,-0.6429657,0.0038431719173568244,0.03609111308560961,0.21428571428571427,0.45097127320860014,0.23198624,0.34197083
Col23a1,-2.8916726,-1.6401255,0.0038319714849207893,0.03601436649171794,0.02857142857142857,0.2347511894966551,0.06551646,0.19148657
Mpv17l,-2.8925452,-0.8029452,0.0038213405576782403,0.03592701916893433,0.14285714285714285,0.355382248774729,0.13771205,0.22919789
1600020E01Rik,-2.8961549,-1.2915461,0.003777659360091954,0.03552877389067932,0.11428571428571428,0.3244374485743927,0.090913564,0.20943244
Nol4,-2.8962953,-0.7898006,0.0037759678722088775,0.03552529997417806,0.4142857142857143,0.7312274174507208,0.7854569,1.1194638
Gm19410,-2.896362,-27.07094,0.003775166881376587,0.03552529997417806,0.0,0.20012163274067185,0.0,0.13188946
Srsf7,-2.8964877,-0.54221183,0.0037736543200004523,0.03552529997417806,0.24285714285714285,0.46470861803742,0.25431827,0.3518468
Aff4,-2.8970942,-0.50364625,0.003766366168404296,0.035472225357526616,0.44285714285714284,0.7160233248667406,0.68263626,0.87051624
Nr4a3,-2.8971312,-1.8964186,0.003765922182998949,0.035472225357526616,0.02857142857142857,0.22999320287625657,0.043211497,0.15220389
Nrep,-2.8971756,-1.3546016,0.003765389463302056,0.035472225357526616,0.05714285714285714,0.2614030694379852,0.07447532,0.18042332
Erbin,-2.8974123,-1.0999582,0.003762549448121571,0.035472225357526616,0.24285714285714285,0.4462490609236933,0.28113478,0.52818006
Yars,-2.8975675,-1.0549558,0.0037606867463395688,0.03546846362728825,0.12857142857142856,0.3377097270418202,0.11075494,0.21779926
Trpc6,-2.898226,-1.4107171,0.003752801738276343,0.03540652482706648,0.12857142857142856,0.3265123600329124,0.15832907,0.3757638
Xrcc6,-2.8982925,-1.5191846,0.003752005215092031,0.03540652482706648,0.05714285714285714,0.2597216756698744,0.055694997,0.15200579
Rora,-2.8988547,-0.94551086,0.0037452851443392273,0.03536043985537422,0.5,0.8015597610274389,1.1482301,1.6381496
Ctps2,-2.8989286,-0.761466,0.0037444017394216867,0.03536043985537422,0.15714285714285714,0.38063892963188206,0.16587324,0.2668584
Schip1,-2.8993871,-0.91000026,0.003738928854987455,0.03532525257859104,0.5714285714285714,0.8329696275891675,1.458444,1.9739984
Rnf220,-2.8994167,-0.7418096,0.003738576015477492,0.03532525257859104,0.17142857142857143,0.3980968053518406,0.3040289,0.46635395
Sgtb,-2.8995795,-0.9369952,0.003736635939124193,0.03532525257859104,0.11428571428571428,0.3318785103566701,0.11802389,0.21497911
Klhl15,-2.9003487,-0.7987375,0.0037274770516563787,0.0352542444132372,0.2,0.4100812077415662,0.18084437,0.29627016
Vps37b,-2.9004893,-1.656247,0.00372580599969032,0.03525084760974609,0.05714285714285714,0.2559295961077523,0.052742835,0.15760607
Asxl1,-2.901902,-0.5991029,0.0037090453222424465,0.035104631140772995,0.3142857142857143,0.5824777304761564,0.39045614,0.54437995
Eif4b,-2.9051788,-0.8272825,0.003670434627101272,0.034763686439975745,0.12857142857142856,0.34371981540442886,0.13382506,0.22639686
Mettl8,-2.90651,-2.2461922,0.003654850995802825,0.03462829557729969,0.05714285714285714,0.26176081279290236,0.03516559,0.15683608
Pcsk7,-2.9066653,-0.93170774,0.0036530368299600327,0.03462331556297216,0.12857142857142856,0.34271813401066076,0.11701546,0.21252356
Gm43376,-2.9073756,-1.9463456,0.003644753923767977,0.034556999975880576,0.04285714285714286,0.2514578041712875,0.039088495,0.14291269
Pcdh1,-2.907834,-0.3700853,0.003639413627332374,0.03451854718193466,0.12857142857142856,0.3512682001931814,0.1920507,0.24188587
Hmg20a,-2.9092395,-0.49151865,0.003623092488006145,0.034375881056753224,0.32857142857142857,0.5874145887740135,0.4241,0.55539465
Nr4a2,-2.91009,-2.2446527,0.003613246270097096,0.03429456986135958,0.02857142857142857,0.2341788001287876,0.040480405,0.17880009
Ivd,-2.9100974,-1.5890083,0.00361316075764606,0.03429456986135958,0.11428571428571428,0.3101277143777054,0.06918629,0.19516435
Slc1a3,-2.9106152,-1.156761,0.0036071794580222944,0.034261191953714756,0.1,0.31510034701105427,0.19787157,0.39732736
Hipk2,-2.910667,-0.5317833,0.003606581823646258,0.034261191953714756,0.3142857142857143,0.5676313812470933,0.45413497,0.60486853
Fbxw8,-2.9107633,-0.820463,0.0036054721701558458,0.034261191953714756,0.18571428571428572,0.3863985976460487,0.153689,0.25725722
Prkaca,-2.9111996,-1.3639983,0.0036004399521385334,0.03423348248901713,0.1,0.3126319178621257,0.085332684,0.20643531
Epg5,-2.9120133,-0.5851444,0.003591074905490431,0.0341565248532842,0.17142857142857143,0.4046077344113333,0.1925508,0.2765308
Itgav,-2.9125752,-0.968844,0.0035846174580969003,0.034107178151226526,0.08571428571428572,0.29846528100740527,0.13451011,0.24826616
Morc3,-2.9134924,-1.0613496,0.003574104294935085,0.03401919320046253,0.12857142857142856,0.3361356562801846,0.1159752,0.22842537
Nav1,-2.913648,-0.5842537,0.003572326619714866,0.034014321853911574,0.4,0.6939863342038421,0.6509669,0.86517155
Fyco1,-2.9144762,-0.68190575,0.0035628592618839805,0.033936202895009766,0.2,0.42113547740850715,0.20156173,0.30619648
Zeb1,-2.9149053,-0.73339874,0.0035579654988443254,0.03390160743047767,0.38571428571428573,0.6944156262297427,0.6940663,0.98043174
Bmerb1,-2.916355,-0.5587647,0.003541473169524298,0.033756432800680344,0.32857142857142857,0.5954638142596501,0.43986017,0.595437
Kif21b,-2.9183447,-1.7927632,0.003518951517295583,0.033553664751501885,0.1,0.3053339534218152,0.062385462,0.2013371
Kcnc3,-2.919898,-0.2786591,0.0035014602241762558,0.03339873490366205,0.17142857142857143,0.4089364290058312,0.26444617,0.3127695
Ppargc1b,-2.9206007,-0.7170422,0.0034935735176161594,0.03333534105765135,0.18571428571428572,0.40188888491396274,0.17737496,0.276895
Slc4a8,-2.9208817,-0.58787304,0.00349042336390068,0.03331711395666475,0.12857142857142856,0.3440060100883626,0.15418908,0.2236017
Mcm3ap,-2.921037,-1.6105673,0.003488683598665093,0.03331234125662084,0.1,0.3082674489321361,0.06660345,0.19088031
Prkaa1,-2.921111,-1.2877036,0.0034878554164277133,0.03331234125662084,0.05714285714285714,0.26587486137445,0.06739654,0.15718536
Zkscan16,-2.9214218,-1.0457735,0.0034843790044419335,0.03329490179564536,0.11428571428571428,0.33681536865452727,0.10892036,0.21314698
Pdxdc1,-2.9216878,-0.5575369,0.0034814017328636047,0.0332782869306457,0.21428571428571427,0.4251422029835796,0.2231451,0.31330672
Wasf3,-2.921821,-0.6448931,0.003479913965433141,0.0332759032922379,0.21428571428571427,0.44560512288484244,0.22871053,0.3377685
Tbc1d9,-2.9218433,-0.6722535,0.003479666060456841,0.0332759032922379,0.15714285714285714,0.38564733660072265,0.18566978,0.28150776
Sf3b3,-2.9220355,-0.6771186,0.0034775182238201818,0.0332759032922379,0.18571428571428572,0.40271169463027223,0.18435827,0.2804313
Faim2,-2.9225385,-0.39300832,0.003471906508070124,0.03323481577194308,0.2,0.4385218044574822,0.27273926,0.3448235
Iws1,-2.9228566,-0.5256698,0.003468362178023316,0.033212719787415,0.2,0.42267377383465105,0.2189464,0.3018535
Vav3,-2.9232116,-0.9601552,0.0034644096065121763,0.033186697371473145,0.18571428571428572,0.39759596465495656,0.21164052,0.37745342
Ppp3cb,-2.923944,-0.32154626,0.003456270372332216,0.03312053669920351,0.4142857142857143,0.6981003827853898,0.69884664,0.8171164
Rad52,-2.9251866,-2.2146964,0.003442498157056068,0.033000330174847145,0.05714285714285714,0.2610095517475763,0.032694925,0.14347029
Dnmt3a,-2.9255416,-0.44787326,0.0034385724235932716,0.032974461463936906,0.4,0.6771723965227346,0.62012106,0.77560806
Anapc10,-2.9268434,-0.34778148,0.003424212906854983,0.032848482972935876,0.2,0.4332272028047079,0.25855622,0.3188119
Inpp5f,-2.9275682,-0.7721361,0.003416240947535868,0.03278371223581742,0.21428571428571427,0.43197510106249776,0.21535715,0.3438666
Pik3ca,-2.9277236,-0.61734897,0.0034145348702569484,0.03277904678949775,0.2857142857142857,0.511680320538046,0.29674423,0.4252495
Neurod6,-2.9281452,-0.5782304,0.003409907998225851,0.03274632877495662,0.1,0.3225056344578399,0.17916785,0.2569355
Gtf3c1,-2.928663,-0.66585296,0.0034042336838562078,0.03270352487851852,0.21428571428571427,0.4374843487282224,0.21251784,0.3189378
Fras1,-2.9288182,-1.1492099,0.003402533066627095,0.0326988782189807,0.18571428571428572,0.4019962079204379,0.23148076,0.4559637
Zxdc,-2.9290254,-2.401304,0.0034002667801332894,0.032688790118848475,0.04285714285714286,0.2490966980288341,0.027855031,0.13908473
Stk32c,-2.9302828,-1.4329962,0.0033865366597494897,0.03256844668842834,0.05714285714285714,0.26444388795478124,0.06343764,0.1628292
Bcl2l13,-2.9307857,-1.7230214,0.003381058759947789,0.03252740740415219,0.1,0.3088040639645119,0.061441332,0.18995498
Adnp,-2.9322355,-0.31652775,0.003365314629747496,0.03238753728557135,0.3,0.567166314885701,0.42971438,0.5119349
Acvr2a,-2.9324574,-0.6605338,0.0033629107136140353,0.032375998163672204,0.35714285714285715,0.644367330876829,0.5822778,0.81044185
Ttc27,-2.932746,-0.7558458,0.0033597879602908108,0.03235752777527386,0.1,0.3210388867026795,0.12315137,0.19991879
Gabrb3,-2.9337444,-0.8362839,0.0033489988085534535,0.03226518393181474,0.6142857142857143,0.8218080349157515,1.4943012,1.9700221
Rab14,-2.934839,-0.35450545,0.0033372069636690782,0.03217465056110087,0.34285714285714286,0.6133509820055092,0.5025104,0.60689175
Rchy1,-2.9350166,-1.2551235,0.003335298339524761,0.032167791235832854,0.12857142857142856,0.3422172933137767,0.09755744,0.21880972
Tab3,-2.935061,-0.78621715,0.0033348213388459044,0.032167791235832854,0.1,0.31055700640360606,0.11416312,0.18942776
Efna5,-2.9368436,-1.0859427,0.003315713100107778,0.032001871767204024,0.2,0.4135513182842629,0.27979198,0.5219698
Mettl16,-2.9377978,-0.3213237,0.0033055260641137105,0.031915014496132016,0.17142857142857143,0.40897220334132295,0.23301828,0.2835747
Ift43,-2.9378421,-1.2743564,0.0033050529430316386,0.031915014496132016,0.07142857142857142,0.2824383787071155,0.073438294,0.16917378
Srr,-2.937857,-0.6419582,0.003304895249711672,0.031915014496132016,0.22857142857142856,0.46646156047651416,0.24273905,0.35677198
Peli2,-2.937857,-2.755493,0.003304895249711672,0.031915014496132016,0.05714285714285714,0.25700282617250386,0.033624772,0.20776464
Elp3,-2.9384634,-2.0266106,0.003298435721222456,0.03189239576439273,0.07142857142857142,0.2754981576217222,0.04291018,0.16436203
Ccser1,-2.9387298,-0.88260347,0.0032956034650858676,0.03187648131996302,0.6428571428571429,0.8619110650019676,1.7323607,2.2597365
Tmem65,-2.9393215,-1.0595106,0.0032893174920941492,0.03183860267023407,0.11428571428571428,0.3235788645225915,0.11248427,0.22165188
Pcyt1b,-2.9417326,-2.0729868,0.00326381492736864,0.03160313769311544,0.04285714285714286,0.25231638822308877,0.039474353,0.15650171
2210408I21Rik,-2.941888,-0.60322976,0.0032621783161027023,0.03159867748870931,0.42857142857142855,0.7022144313669374,0.7401675,0.98034495
Fgfr1,-2.9422135,-0.6804888,0.003258751649969874,0.03157686867460892,0.11428571428571428,0.3386756341000966,0.17512456,0.26753908
Per3,-2.9423244,-2.4842246,0.0032575842180755927,0.03157686867460892,0.04285714285714286,0.24745107859621507,0.02791769,0.14704798
Med26,-2.9423687,-2.753437,0.0032571173520162824,0.03157686867460892,0.04285714285714286,0.24473222909884448,0.021309426,0.13561086
Zc3h18,-2.9427757,-1.3026236,0.003252840586144324,0.03155372799628086,0.07142857142857142,0.2768575823704075,0.06742877,0.15876941
Mtmr10,-2.9433377,-1.3793619,0.00324693929265587,0.03150785799698925,0.05714285714285714,0.2685579365363288,0.072434865,0.17851004
Chic1,-2.943397,-0.43770313,0.0032463186716417624,0.03150785799698925,0.22857142857142856,0.4802704539763174,0.2914094,0.3772198
Zfp821,-2.9439516,-1.3381124,0.0032405056037839997,0.03146815524888908,0.1,0.3084820949450864,0.07773054,0.18594684
Dctn1,-2.9449282,-0.37456968,0.003230297635096647,0.031380367843473214,0.22857142857142856,0.47722963545952135,0.31483606,0.39186138
Lsamp,-2.946607,-0.27846283,0.0032128115196049184,0.03122178861909011,0.9714285714285714,0.9727757306908024,3.8825104,4.0719104
Mast1,-2.946999,-0.8286132,0.0032087412987649995,0.031193516171423855,0.17142857142857143,0.3945909204736522,0.15925129,0.26742163
Ube2v2,-2.9473023,-0.6141687,0.0032055958615370256,0.031174216720774476,0.18571428571428572,0.42295996851858475,0.21242724,0.30915567
Aldh7a1,-2.947539,-1.5584574,0.003203142838806143,0.031161639420246585,0.1,0.30858941795156153,0.06795487,0.18822941
Pced1b,-2.9481087,-1.118108,0.003197247261819913,0.031115550135856956,0.12857142857142856,0.33685114299001895,0.11358162,0.23197673
Nubpl,-2.9487522,-4.54675,0.003190597925623273,0.031062089225180195,0.014285714285714285,0.2175079597896469,0.0058368696,0.12823682
Bcl6,-2.94944,-3.9005437,0.003183503953347092,0.031004259233938517,0.02857142857142857,0.2296712338568311,0.011257669,0.15621191
Cdh10,-2.949573,-0.8703933,0.003182132588003284,0.031002140188414882,0.4714285714285714,0.7547669302042714,1.0180362,1.4426146
Npas3,-2.950801,-0.9120804,0.0031695109073801545,0.030890372898550872,0.35714285714285715,0.5843737702572175,0.6745736,1.0340742
Cmtm4,-2.9511633,-1.8067168,0.003165793962823731,0.03086534244596286,0.1,0.3044038206990305,0.05909353,0.19306901
Zcrb1,-2.9521546,-0.9220797,0.003155649537469781,0.030788781071827528,0.11428571428571428,0.32708474940077986,0.123152256,0.2218083
Usp33,-2.9529312,-0.4225411,0.003147721263035297,0.030722582759810546,0.3,0.5753228633778128,0.42019874,0.53061754
