names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Rbm5,10.5707245,0.3083964,7.142555984034992e-26,2.2825303546675513e-24,23.641583438206826
Chst8,10.54335,0.66726625,9.123398156781835e-26,2.8905532045872504e-24,23.539019032431057
Fam172a,10.529959,0.26352718,1.1085235210941402e-25,3.497131529278214e-24,23.4562880332997
Phactr3,10.529095,0.37649402,1.095210360257707e-25,3.46005347148083e-24,23.460917189591726
Spink10,10.522545,0.506385,1.14665789395072e-25,3.607174293906251e-24,23.442832872637847
Lonrf1,10.520022,0.61025244,1.1673068555899992e-25,3.666930799330738e-24,23.435697285772253
Ccdc88a,10.490177,0.22375736,1.6613777963319058e-25,5.182283652186921e-24,23.285478819600264
Map4k2,10.475437,0.6882278,1.8472226210524104e-25,5.745820938246895e-24,23.240647912410033
Dlgap2,10.455517,0.18358521,2.3399208673513215e-25,7.205481726435618e-24,23.14233697888342
Pitpnm3,10.446237,0.6077063,2.5088394152561923e-25,7.706515311849284e-24,23.113141954366604
Ldb2,10.40265,0.5118151,4.0578751215473514e-25,1.2396081879569857e-23,22.90671556378739
Mir100hg,10.387115,0.4100097,4.947974646274087e-25,1.4991281653697636e-23,22.82416123630886
Rmst,10.381766,0.92483217,4.839374424785628e-25,1.4682304513392016e-23,22.83320577283272
Mgat5,10.374966,0.40539506,5.385357509228385e-25,1.6271997117120865e-23,22.78855914136446
Unc79,10.366453,0.21060906,5.993139923803742e-25,1.8059219732353177e-23,22.743301017768573
Galnt18,10.3646965,0.3175743,5.973358660284708e-25,1.802410181874752e-23,22.7441463679334
Fbxl20,10.342857,0.350608,7.51203171306374e-25,2.2513762071936165e-23,22.647551927897478
Tnrc6c,10.32039,0.20457768,9.465895309710057e-25,2.82930763044137e-23,22.548319829163862
Lmtk2,10.310772,0.36345598,1.0466290564836191e-24,3.1115468116211395e-23,22.507023660893292
Ppargc1b,10.2754345,0.51741296,1.460969343831622e-24,4.3029718602254597e-23,22.366231494026383
Cobl,10.26953,0.5356733,1.564696520317107e-24,4.6023659718292835e-23,22.337018849981472
Ext1,10.242766,0.34427005,2.214765808118679e-24,6.463036327954746e-23,22.18956340295309
Inpp5k,10.236462,0.6180956,2.1555475507778237e-24,6.30682501070588e-23,22.20018921878298
Gabrg3,10.233694,0.4932819,2.278518912335986e-24,6.631626304171587e-23,22.17837995450374
Hectd4,10.223004,0.28475872,2.580671164370733e-24,7.462076282061814e-23,22.12714031563971
Gsg1l,10.214531,0.71464527,2.6879348281229835e-24,7.762111799233272e-23,22.110020106321535
Apba1,10.210133,0.31691286,2.8696029705497687e-24,8.275949893478905e-23,22.08218214742287
Sclt1,10.202613,0.34955165,3.1531807172291683e-24,9.058451029366385e-23,22.042946059156662
9330185C12Rik,10.202007,2.1276176,3.2088805310659585e-24,9.194645015243001e-23,22.036465033244514
Gnao1,10.193594,0.28622505,3.501440467060606e-24,9.981355614199244e-23,22.000810471159017
Ttbk1,10.1926565,0.5831693,3.36454296151525e-24,9.615829098000671e-23,22.017013263982644
Gm19410,10.188447,0.79558367,3.474924680295203e-24,9.918517317836165e-23,22.00355324405635
Prpf39,10.184023,0.3741931,3.7462132379545636e-24,1.0610921735805405e-22,21.974246888729482
Hivep1,10.1836815,0.6702593,3.685063141280326e-24,1.0451065261804995e-22,21.98083944029504
Car10,10.183518,0.50474703,3.808232424436572e-24,1.0772828916983967e-22,21.967670237118877
Zbtb4,10.150175,0.5888827,5.194947081770177e-24,1.4621007154758756e-22,21.83502271036798
Tcf20,10.148424,0.26792404,5.467311301394841e-24,1.5368064644148895e-22,21.813380821328423
2810049E08Rik,10.111233,1.090408,7.562882064293436e-24,2.1071557590690934e-22,21.676303360545667
Zc3h12b,10.107355,0.3526548,8.125384496265459e-24,2.2610386117713344e-22,21.645692021141574
Dmxl1,10.106674,0.24769695,8.34907422568308e-24,2.320373034801997e-22,21.63444219013805
Dnm1,10.10087,0.28424504,8.863602645244695e-24,2.4572122433279604e-22,21.609557329427467
Nfasc,10.0938,0.30917332,9.417259018284241e-24,2.600946083530609e-22,21.584868650444587
Tmem63c,10.093139,0.49437258,9.208700185630402e-24,2.5496947904732967e-22,21.593511803388164
Coro6,10.032883,1.1934862,1.657569883759048e-23,4.555338894920466e-22,21.34147930810503
Amy1,10.02687,0.4244224,1.8127698855490228e-23,4.969543945822771e-22,21.303683464566546
Osbpl6,10.00523,0.30164942,2.2809362075989715e-23,6.214570419180589e-22,21.206588886495766
Mphosph9,10.00053,0.38993868,2.3563585335534874e-23,6.412186448729969e-22,21.192993858046318
Rora,9.984218,0.30813795,2.782818197565432e-23,7.554142225900385e-22,21.121814842735624
Casc3,9.96605,0.4480463,3.293779709637013e-23,8.930250171189447e-22,21.049136374656218
Plekha7,9.934724,0.6249984,4.419473271367423e-23,1.1909487024591338e-21,20.924106944410354
Ranbp2,9.890582,0.31130716,7.081329221396199e-23,1.8921652948448783e-21,20.72304092739333
Mdn1,9.882555,0.37561345,7.569345491766222e-23,2.0201317005582583e-21,20.694620316216135
Itsn2,9.876775,0.31056878,8.045656767125508e-23,2.1439417616193342e-21,20.668787016064567
Myo9b,9.875038,0.45960456,8.052590348223038e-23,2.1439417616193342e-21,20.668787016064567
Ccdc30,9.86572,0.4048097,8.882019745796709e-23,2.356285094764108e-21,20.627772163973148
Rbms3,9.8612175,0.5429455,9.158117831460364e-23,2.4237319482831497e-21,20.615515412483724
Mir124-2hg,9.861048,0.4904064,9.258720527651289e-23,2.4474362796454143e-21,20.61128860647421
Snx14,9.852192,0.4062734,1.0103390738919417e-22,2.661199522657421e-21,20.57492256312591
Cd44,9.850654,1.4797242,1.0271724233018867e-22,2.7023285888480715e-21,20.568261844193657
Nipbl,9.844009,0.2445557,1.1260348220411135e-22,2.951914927095487e-21,20.529896162846754
Cracd,9.823585,0.40804002,1.3459150235997347e-22,3.520012192617325e-21,20.45345583221015
Rspo2,9.804148,0.5864715,1.614727601173082e-22,4.208158488697604e-21,20.375907912040955
Zmym4,9.79409,0.2501062,1.8319750759873807e-22,4.7687257318366346e-21,20.321597654830796
Plch2,9.778828,0.62291384,2.0371211139191515e-22,5.2841253876606956e-21,20.277026885508107
Dlg4,9.774182,0.3758644,2.1817645314424847e-22,5.652707217094793e-21,20.24774350831187
Gm29260,9.771452,2.633191,2.4502068637410624e-22,6.311345856451717e-21,20.199878020200295
Rbm25,9.770992,0.23937951,2.2812738414871573e-22,5.8967472326925604e-21,20.229387488094602
Trpc5,9.75994,0.38410854,2.4925296689947095e-22,6.412914501039984e-21,20.19294455019255
Kcnq5,9.757093,0.48750594,2.6744756397294453e-22,6.865106566888847e-21,20.163352716831806
Zfp638,9.73908,0.24335876,3.110778624162527e-22,7.929982566284658e-21,20.100727767458523
Crocc,9.738091,0.5881148,3.028441759881471e-22,7.737878035789317e-21,20.11137811989794
Efr3b,9.736116,0.46825597,3.1179478411857686e-22,7.939132861287942e-21,20.10022693008214
Meis2,9.723995,0.5381963,3.49280801942862e-22,8.83033377940536e-21,20.05402288013543
Gtf3c2,9.722912,0.451723,3.5333268817674287e-22,8.914917358798411e-21,20.049882678375802
Nrg1,9.714456,0.53482413,4.0170773386933145e-22,1.0123947865629582e-20,19.994650099954686
Cdc14a,9.702592,1.3094378,4.309566545066226e-22,1.0811941949827913e-20,19.9660962947285
Atrx,9.699034,0.23864754,4.573818117034147e-22,1.14489997967927e-20,19.941232452337836
Sgcd,9.697842,0.48381808,4.557407762850655e-22,1.1420812357570828e-20,19.94230300380797
Epb41l4b,9.689746,0.4439267,4.90029692455685e-22,1.222483522978873e-20,19.912756985723835
Trpm2,9.676799,0.7531317,5.440700817756564e-22,1.3512190675946816e-20,19.869274234890035
Rapgef4,9.656893,0.25302514,6.854539628062779e-22,1.6928728270732327e-20,19.771375665975423
Emb,9.656581,0.5184857,6.663511170498531e-22,1.6493677537870137e-20,19.782682500429647
Ephb2,9.640507,0.51613563,7.821473533031132e-22,1.929528809961785e-20,19.71454873255565
Phkg2,9.582896,0.58986855,1.3466343879125016e-21,3.285550875151096e-20,19.483391803583398
Dync1i1,9.580793,0.24495476,1.4358645928987794e-21,3.4955658552479835e-20,19.456482511500532
Clasp2,9.550603,0.21390457,1.897842035089606e-21,4.6050700934592213e-20,19.33676375505
Ankrd27,9.546952,0.50138336,1.9046907983270725e-21,4.6166374344587776e-20,19.33567423123113
Gm38413,9.542021,0.6724871,1.976613442516672e-21,4.785735035822571e-20,19.320051349948578
Gm19744,9.528858,0.9829608,2.232262436714177e-21,5.381208295809458e-20,19.26912019695744
Ryr3,9.513419,0.30465177,2.643059053192641e-21,6.350786964431895e-20,19.197172455316892
Fn1,9.510526,1.276012,2.682205688718369e-21,6.430914352907674e-20,19.191727274324442
Tmem145,9.50772,0.97174567,2.7275733824630235e-21,6.532626617307228e-20,19.184912163894563
Dennd1b,9.505548,0.34092736,2.8600192548319496e-21,6.827718733440578e-20,19.165724377866425
Iqsec3,9.495736,0.46763802,3.1140697945607673e-21,7.394415407255748e-20,19.13109615505974
Aopep,9.485093,0.28415975,3.4920739881578665e-21,8.274275310829611e-20,19.082270032874284
Gm9989,9.483403,1.6806933,3.515911347484368e-21,8.321865727268762e-20,19.07977929579814
Gigyf1,9.467837,0.5339899,4.045146139169925e-21,9.543962880267086e-20,19.020271258454073
Nipal2,9.445377,0.5801578,4.935345818870291e-21,1.161954347886468e-19,18.934810934639724
Tspan9,9.442476,0.65142053,5.086672978469511e-21,1.1950448444544156e-19,18.922615797365488
Speg,9.435037,0.40457064,5.518522037355565e-21,1.2937609063897644e-19,18.88814597608602
Madd,9.42417,0.37237984,6.114306547195973e-21,1.430412348140425e-19,18.844538749452727
Aak1,9.42409,0.21213846,6.371515652272574e-21,1.4890144798324675e-19,18.827101078956513
Gak,9.408773,0.4296277,7.050214553934417e-21,1.6424333863146796e-19,18.78451223549276
Pnisr,9.399496,0.24281393,7.820024900591983e-21,1.817950862110367e-19,18.7404178596194
Hnrnpr,9.390877,0.30483857,8.451590048235032e-21,1.9586140448250425e-19,18.708051135580906
Dlgap3,9.378239,0.3589317,9.435195658521278e-21,2.181999680027997e-19,18.661145317433327
Zfp462,9.371523,0.399517,1.0028139702484173e-20,2.316709190850979e-19,18.635128478396126
Ralgps1,9.352203,0.2846058,1.214817943429041e-20,2.797739600142188e-19,18.55319270996003
Hs6st3,9.34652,0.47025213,1.2845790717583238e-20,2.949212697045146e-19,18.530293905026372
Usp48,9.335657,0.36050272,1.4049371665974698e-20,3.218873603388294e-19,18.492296076569666
Farp1,9.320757,0.39691147,1.6304187476649882e-20,3.727775977908671e-19,18.428550194623156
Osbpl1a,9.313737,0.38110194,1.7252832803253068e-20,3.9284735719768637e-19,18.405776164138846
Slc26a4,9.30642,0.5462803,1.8108528586655535e-20,4.119086635844579e-19,18.385199073527062
Megf8,9.29495,0.5336287,2.025826706218658e-20,4.598647358292467e-19,18.33736989249589
Herc2,9.287133,0.24572188,2.2276606463886336e-20,5.036193457248432e-19,18.29789759552173
Sergef,9.282962,0.40781933,2.284021101366865e-20,5.1583523407448405e-19,18.287488996743424
Dzank1,9.262869,0.3749226,2.755492278958547e-20,6.172859369974006e-19,18.209513617013123
Myo5a,9.262484,0.23193449,2.7778871471785795e-20,6.216748854704998e-19,18.206436676981028
Mctp2,9.259261,1.2762289,2.798267167642382e-20,6.256045286690801e-19,18.20370011613607
Mark2,9.256736,0.28605357,2.940047806219561e-20,6.54662452272464e-19,18.183982567033556
Miga2,9.255877,0.4722392,2.9266922104520635e-20,6.523435160141293e-19,18.185523649939178
Cux1,9.253809,0.5098744,2.957924866604862e-20,6.579825244890936e-19,18.181785640761028
1500004A13Rik,9.247066,0.304071,3.1879241322532944e-20,7.067922967386972e-19,18.150708192473292
Osbpl10,9.246365,0.44993114,3.190094188093768e-20,7.067922967386972e-19,18.150708192473292
Hspa4l,9.239186,0.38154355,3.4208068755436816e-20,7.548920884159977e-19,18.122115126192007
Rap1gap,9.229788,0.44585747,3.7128441670559267e-20,8.1852343873724e-19,18.08696887988246
Synj1,9.221288,0.24697225,4.088299900578131e-20,8.98615611447193e-19,18.04642604077696
Fubp1,9.210297,0.26674083,4.511994918379652e-20,9.888045780615011e-19,18.0048895315127
Zzef1,9.20768,0.31301728,4.604755438336267e-20,1.007142663820727e-18,17.996909006386147
Gprasp1,9.192182,0.24673751,5.3530083731408955e-20,1.1650541678068575e-18,17.93365388216352
Trip12,9.175063,0.2165799,6.294943187273537e-20,1.3673775710808276e-18,17.86411154805432
Hivep3,9.173548,0.23396891,6.393262455916158e-20,1.3873754867642716e-18,17.85780598322344
Gapvd1,9.157579,0.27741036,7.327845475821394e-20,1.5839859353096187e-18,17.800248678961513
Bltp2,9.15609,0.42298478,7.339879608550202e-20,1.585042355972993e-18,17.799959127944927
Peg3,9.152108,0.31630552,7.627316975860904e-20,1.6423168533072148e-18,17.784543050403133
Zfp950,9.15055,0.28418443,7.775756072442412e-20,1.6710340908394167e-18,17.77701468995555
Lgi2,9.149958,0.8037487,7.607934883938141e-20,1.6397354699317793e-18,17.785226208790867
Cds1,9.149736,0.4870634,7.728501166017335e-20,1.6624898046550191e-18,17.779241009360582
Usp9x,9.149056,0.23548068,7.938465764744886e-20,1.7043494068781421e-18,17.768441366187005
Clip1,9.141908,0.28378925,8.412896138051516e-20,1.8044604501905855e-18,17.74365263228124
Rbm6,9.110611,0.20072904,1.1394518562711726e-19,2.4275469037830993e-18,17.61483237012958
Dnajc13,9.110519,0.3170113,1.1175864155581807e-19,2.3855468262030155e-18,17.62241205419959
Mpped1,9.10002,0.4284183,1.2268549922280703e-19,2.6087430505881253e-18,17.5835686948389
Gm14443,9.093142,0.6728455,1.2828798267789977e-19,2.7226515596463743e-18,17.565007935378965
Mtss1,9.077212,0.5157267,1.4845568705734978e-19,3.1326833754118964e-18,17.504083497636742
Dgkg,9.04289,0.30880448,2.0303299279439768e-19,4.2560167430946616e-18,17.37099667220283
Nsd3,9.040017,0.22686918,2.140303411874275e-19,4.469646804947992e-18,17.349726793808216
Cxadr,9.038589,0.49399203,2.1166326760957025e-19,4.424380724830395e-18,17.35414750838089
Tln2,9.025339,0.31831488,2.4145640298087367e-19,5.028187892309687e-18,17.29858850205437
Tacr3,9.0140915,1.3272065,2.630245549071643e-19,5.456836836979504e-18,17.263059031714167
Kcnn3,9.013604,0.50925875,2.6489407862931492e-19,5.490486799851352e-18,17.260389148242677
Hexdc,8.997139,0.5768419,3.0563323072687477e-19,6.311297757039692e-18,17.199881330015558
Vsnl1,8.9888735,0.29062435,3.344712498043908e-19,6.90037523549933e-18,17.16112729212132
Cstpp1,8.980814,0.25287703,3.60793924665937e-19,7.41583657204926e-18,17.129839849607798
Dock3,8.980064,0.21527396,3.612220502214586e-19,7.417761694269916e-18,17.129727123086948
Pknox2,8.980046,0.3836563,3.589161743854685e-19,7.384084337217923e-18,17.13170335166535
Nrd1,8.970746,0.30482778,3.946659053571579e-19,8.082087210536517e-18,17.092476467571863
Hdac8,8.969305,0.3434346,3.9902881054164775e-19,8.148859079367094e-18,17.088903192514092
Gm14399,8.953013,0.5564712,4.543919286579201e-19,9.253906514026953e-18,17.033674892198054
Gm17276,8.952703,0.69715494,4.540344400917285e-19,9.253906514026953e-18,17.033674892198054
Rictor,8.933207,0.298893,5.521759764558571e-19,1.1192274835881302e-17,16.951081633912835
Lrfn2,8.932519,0.33668405,5.525990145770595e-19,1.1192274835881302e-17,16.951081633912835
Sptbn2,8.931014,0.3366008,5.614556455673999e-19,1.1361280389957843e-17,16.944572721885695
Septin8,8.910848,0.3859771,6.702913110519309e-19,1.3538907738169148e-17,16.868416371280137
Chuk,8.904161,0.37406778,7.1123077583467265e-19,1.4339705587692154e-17,16.843459765192158
Hook1,8.892213,0.30071416,7.9322925724969e-19,1.5963918754340857e-17,16.796860491150557
Camk2d,8.888803,0.50377923,8.144218438549773e-19,1.634592547784225e-17,16.786590485390036
Deptor,8.886372,0.7879806,8.171216589387009e-19,1.6385284043347657e-17,16.78554602560359
Ift88,8.880676,0.40900397,8.711001586641022e-19,1.7451905437084425e-17,16.75815714889767
Ica1,8.878313,0.25103614,9.041248706401835e-19,1.808086689004327e-17,16.74278075104336
Kdm3a,8.877256,0.44610184,8.970491227076378e-19,1.7955555454341146e-17,16.74580115544885
Gm28905,8.850425,0.6113042,1.128102553118651e-18,2.2438617419789634e-17,16.649003906125966
Kif21a,8.847082,0.22650374,1.1929506987242539e-18,2.368599874333617e-17,16.625508298097735
Cabp1,8.844895,0.42372835,1.1961948329698671e-18,2.3729167267983643e-17,16.6247175022911
Mast1,8.839384,0.41155702,1.2576677088627797e-18,2.4881850532701807e-17,16.604117323086747
Mccc1,8.824616,0.48780492,1.4283448014703241e-18,2.820821995281287e-17,16.54962431863237
Gm44643,8.823528,0.49566388,1.4386102283492462e-18,2.8385674060791444e-17,16.54690078833635
Gm14393,8.812981,1.3139294,1.5674933226147588e-18,3.0901215030177884e-17,16.51002444385907
Vps13b,8.808375,0.17994878,1.6930531209038916e-18,3.33468313635937e-17,16.476945426715478
Ank3,8.804181,0.120984636,1.7369390312403773e-18,3.4180864094808415e-17,16.46621696247942
Abca3,8.791411,0.435234,1.9164490231139396e-18,3.761328003063801e-17,16.424658792685186
6820431F20Rik,8.771705,0.25392964,2.3069229244918172e-18,4.503779631987634e-17,16.346422867480225
Grm8,8.7701645,0.54224384,2.3409136803427896e-18,4.562107522200561e-17,16.340834483253122
Kdm5b,8.769386,0.30298513,2.352988240388528e-18,4.581613098800419e-17,16.338981588248007
Nbeal1,8.76704,0.31639102,2.402067784697821e-18,4.6648913598098314e-17,16.331158466040634
Mroh1,8.756334,0.6575606,2.5850018651550604e-18,5.0070018659745785e-17,16.300422246751218
Fnbp1,8.737654,0.31280267,3.1100667066317005e-18,6.003051298492416e-17,16.22162794540691
Pgr,8.734541,0.49380323,3.1475454801498824e-18,6.070109883370791e-17,16.216803447094488
Necab2,8.696091,0.67983556,4.372486936654473e-18,8.374180939647919e-17,16.077057659608904
Ptprt,8.692801,0.49476048,4.58288688383062e-18,8.769565600482785e-17,16.05702191883302
Chd6,8.692052,0.2556168,4.608382019123711e-18,8.810749691390144e-17,16.05498713665246
Pde9a,8.68804,0.6359094,4.690504520976213e-18,8.960035251180918e-17,16.047690281703584
Ank1,8.682889,0.6223586,4.9077358558699995e-18,9.366933374482344e-17,16.028402568827012
Rab40c,8.6782465,0.34476712,5.1629190315378475e-18,9.837046244110515e-17,16.007135286980922
Caskin1,8.674924,0.48490608,5.2700418012347344e-18,1.0015337366562463e-16,15.999334416917712
Zfp697,8.673784,0.38160744,5.338493647776826e-18,1.0128067760512785e-16,15.994473401726568
Cmip,8.657972,0.2614984,6.235610006923762e-18,1.1809851300901381e-16,15.92775557060025
Cdk12,8.653812,0.26127285,6.428176993216296e-18,1.216417315320401e-16,15.914917406437656
Rnf157,8.644194,0.29966015,6.989845725650548e-18,1.3204497317161657e-16,15.879278127326293
Zfp385b,8.637756,0.34379905,7.445948714488128e-18,1.4018357435476884e-16,15.85330287071314
Intu,8.636116,0.5836643,7.350245523640201e-18,1.3861713029191529e-16,15.858183096336468
Gm28175,8.629305,0.68402666,7.777841153484101e-18,1.4618386534065288e-16,15.835100558843328
Bicral,8.627358,0.28415892,8.062790057692378e-18,1.5102749822593036e-16,15.82094397164377
Cdh12,8.627011,0.35105774,8.038405441427543e-18,1.5069801849533393e-16,15.821892458118016
Slc17a6,8.621517,0.9769516,8.304878667678821e-18,1.5529983060015254e-16,15.808829017996226
Nwd2,8.619617,0.39690885,8.676182573876308e-18,1.6210646766927444e-16,15.790199657470781
Ogt,8.615469,0.21540736,8.949481444848967e-18,1.6693153867439897e-16,15.777461603534832
Susd4,8.612566,0.27735525,9.176562959820282e-18,1.7086328582234672e-16,15.767351246101393
Ehmt1,8.612529,0.25649944,9.183381580856582e-18,1.7086328582234672e-16,15.767351246101393
Fam124a,8.6104,0.6475737,9.172451709748544e-18,1.7086328582234672e-16,15.767351246101393
