names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_BAM NN (for_DEGs),mean_expr_Rest (for_DEGs)
Klhl32,-3.7184856,-2.3436306,0.00020042075085979517,0.006218597662358771,0.07407407407407407,0.5181694380733946,0.11994233,0.49884453
Epha3,-3.7195005,-2.1534033,0.0001996172062000224,0.006200825815716304,0.14814814814814814,0.5948251146788991,0.2718415,0.8711671
Pdzd2,-3.7203958,-3.1345015,0.00019891071076363686,0.0061860310164570855,0.037037037037037035,0.46434202981651373,0.06610041,0.4700605
Efna5,-3.726951,-29.354345,0.00019381025489125493,0.0060343934518285285,0.0,0.41431336009174313,0.0,0.52256024
Nvl,-3.7269986,-2.0711591,0.00019377354818223453,0.0060343934518285285,0.07407407407407407,0.5239750573394495,0.11979688,0.42840695
Tox,-3.7285626,-29.559595,0.00019257500772623274,0.006009861158657228,0.0,0.41449254587155965,0.0,0.58292454
Ercc6,-3.7292075,-28.29921,0.00019208298358781137,0.006001476475586618,0.0,0.41456422018348627,0.0,0.28540537
Rap1gap2,-3.7309864,-2.1940608,0.00019073148163480244,0.005966187324245798,0.07407407407407407,0.517524369266055,0.12634543,0.48011386
Kcnab2,-3.7314641,-28.416801,0.00019037018690283802,0.005961826249509625,0.0,0.41481508027522934,0.0,0.30627203
Nova2,-3.732443,-2.143334,0.00018963154263189818,0.005945623746229993,0.07407407407407407,0.5233299885321101,0.11777486,0.4396657
Cspp1,-3.732443,-1.6412022,0.00018963154263189818,0.005945623746229993,0.18518518518518517,0.6840596330275229,0.3388724,0.8145682
Agpat5,-3.7330759,-28.39461,0.00018915556027856477,0.005944572987935714,0.0,0.41499426605504586,0.0,0.3022372
Ndrg4,-3.7331116,-1.7654978,0.00018912865148915982,0.005944572987935714,0.1111111111111111,0.5761897935779816,0.1996638,0.5603894
Lncppara,-3.7331953,-2.6610382,0.00018906587830503166,0.005944572987935714,0.037037037037037035,0.46828411697247707,0.06757714,0.3661627
Sidt1,-3.733243,-1.7430415,0.00018903001670684107,0.005944572987935714,0.1111111111111111,0.5888761467889908,0.24896352,0.6659269
Ppp1r12b,-3.7335775,-1.5361757,0.00018877916447538622,0.005944572987935714,0.18518518518518517,0.6942015481651376,0.38065904,0.8516609
Stox2,-3.7343774,-1.6522,0.0001881801804529514,0.005944572987935714,0.2222222222222222,0.7484231651376146,0.47522777,1.0689168
Fam120c,-3.7365026,-1.4893438,0.00018659751531732832,0.005905624542493065,0.1111111111111111,0.5885894495412844,0.23815452,0.56245935
Arhgap26,-3.738007,-1.8975304,0.00018548477414724734,0.0058773300487459145,0.18518518518518517,0.6721975344036697,0.33465695,0.9086007
Usp46,-3.7391891,-3.3636973,0.0001846148566360167,0.005856672016304331,0.037037037037037035,0.46459288990825687,0.043398507,0.37608278
Thy1,-3.7401323,-3.4209793,0.0001839234329482863,0.0058416343301660205,0.037037037037037035,0.4637327981651376,0.043398507,0.3886998
Ap3s1,-3.740598,-2.0699291,0.000183582995437359,0.00583772199692525,0.07407407407407407,0.5210005733944955,0.12634543,0.4481743
Lingo2,-3.7426755,-1.3359636,0.00018207132514202736,0.005796512448538241,0.7777777777777778,0.883170871559633,1.8075271,2.6292114
6530403H02Rik,-3.7445738,-3.5909464,0.00018070021121337226,0.005759685261332518,0.037037037037037035,0.4626935206422018,0.07258338,0.6456045
Map7d2,-3.7446694,-1.4602941,0.00018063148151501886,0.005759685261332518,0.1111111111111111,0.587944380733945,0.24910818,0.5757082
Plekha6,-3.7511766,-2.7390945,0.00017600671594145156,0.005630119592079527,0.037037037037037035,0.47072104357798167,0.06610041,0.37585402
Pibf1,-3.7524898,-1.5723268,0.00017508688448801644,0.0056140627520202884,0.1111111111111111,0.5869051032110092,0.22412017,0.557953
Kcnh7,-3.7549376,-1.6125277,0.00017338470412756784,0.005566125447918456,0.5185185185185185,0.7973408830275229,1.020536,1.8604666
C2cd5,-3.7578986,-1.8656274,0.00017134628356211808,0.005507266314969034,0.18518518518518517,0.6906536697247706,0.32278696,0.8706046
Tmem117,-3.7579463,-1.9826027,0.00017131359127861505,0.005507266314969034,0.07407407407407407,0.5197462729357798,0.1515518,0.49877995
Khdc4,-3.760991,-3.0101457,0.0001692415248753998,0.005452661598803349,0.037037037037037035,0.469932626146789,0.051674455,0.35575542
Sympk,-3.7614448,-28.318853,0.00016893477219420897,0.0054493125196379295,0.0,0.4181479357798165,0.0,0.28880352
Nek1,-3.7616835,-1.739716,0.0001687735335601491,0.0054493125196379295,0.1111111111111111,0.5871559633027523,0.20957,0.57584876
Sorcs3,-3.761779,-2.3024664,0.00016870907864910122,0.0054493125196379295,0.14814814814814814,0.585113245412844,0.26518333,0.91549486
Ctnna3,-3.7630684,-3.5293477,0.0001678412005527565,0.005433606095003094,0.037037037037037035,0.46534547018348627,0.05658097,0.51409924
Nol4l,-3.7648356,-2.8436642,0.00016665870555992085,0.005401832832804672,0.037037037037037035,0.4716528096330275,0.061671242,0.37613028
Cry2,-3.7656355,-28.361807,0.00016612596799214007,0.005391068550662806,0.0,0.41861381880733944,0.0,0.29635593
Mysm1,-3.7677608,-2.01524,0.00016471840680748622,0.005351854402560042,0.07407407407407407,0.5251218463302753,0.12634543,0.43464595
Gramd1b,-3.7683578,-1.7759143,0.00016432504763890107,0.005345537566655293,0.18518518518518517,0.681694380733945,0.3260313,0.8415768
Ube2b,-3.7688472,-1.6452587,0.00016400315279136116,0.005341532988489544,0.18518518518518517,0.7111525229357798,0.36117265,0.8589736
Snap47,-3.7691817,-28.47643,0.0001637836631905326,0.005340858046031081,0.0,0.41900802752293576,0.0,0.31734204
Chuk,-3.7705667,-2.7566032,0.00016287729003958674,0.005324224797279435,0.037037037037037035,0.4724412270642202,0.061338767,0.35592955
Klf12,-3.7712114,-1.8752097,0.00016245696948624742,0.005316953434951849,0.25925925925925924,0.7174240252293578,0.426533,1.0822904
Vldlr,-3.7736948,-28.533041,0.00016084747478471698,0.005270697131055299,0.0,0.419509747706422,0.0,0.3281662
Armc8,-3.7738621,-1.8846734,0.000160739684139491,0.005270697131055299,0.1111111111111111,0.5863675458715596,0.17742844,0.54052615
Arhgap20,-3.7775753,-1.8430767,0.0001583626465798581,0.005201961263570644,0.07407407407407407,0.5319309059633027,0.16475002,0.49625513
Ttc8,-3.7783394,-1.8973013,0.0001578776033880759,0.005192376013509913,0.07407407407407407,0.530067373853211,0.13881442,0.44129395
Slit1,-3.7787693,-2.7037442,0.00015760538136112224,0.005189775241634013,0.07407407407407407,0.5142273509174312,0.101524144,0.5283676
Emc2,-3.7808588,-2.8184412,0.0001562883612895415,0.005152721801042921,0.037037037037037035,0.4730504587155963,0.061338767,0.3689587
Ppip5k1,-3.7848942,-2.8726506,0.0001537739022768766,0.005076050066559796,0.037037037037037035,0.4740180619266055,0.05827109,0.36426926
Cers4,-3.785157,-2.3851657,0.0001536115662810844,0.005076050066559796,0.037037037037037035,0.47505733944954126,0.08180311,0.3683224
Pals2,-3.785372,-1.8081017,0.00015347886592096018,0.005076050066559796,0.1111111111111111,0.5917789564220184,0.2254309,0.6341807
Kazn,-3.7866256,-2.1307778,0.00015270692861971016,0.0050594761677085235,0.1111111111111111,0.5751863532110092,0.20267865,0.6851078
Cntnap5b,-3.789933,-2.2250261,0.00015068798605209107,0.0049987483768144285,0.14814814814814814,0.596831995412844,0.27247292,0.9019133
Tbc1d19,-3.792106,-1.8656371,0.0001493751688761116,0.004961323594191741,0.07407407407407407,0.5332210435779816,0.14442696,0.44867748
Pdcd4,-3.7922254,-1.4806757,0.00014930334905992402,0.004961323594191741,0.1111111111111111,0.5855432912844036,0.23851684,0.5606119
Rph3a,-3.7923925,-28.794123,0.00014920285593321203,0.004961323594191741,0.0,0.4215883027522936,0.0,0.38217893
Tmem245,-3.793837,-1.736227,0.00014833695800832672,0.004945178736580322,0.07407407407407407,0.5334360665137615,0.16316837,0.46403676
Strada,-3.794661,-2.9366274,0.00014784530208476946,0.004934910890705286,0.037037037037037035,0.47462729357798167,0.05658097,0.36858362
Xpo6,-3.7964163,-1.755413,0.0001468029729165946,0.004906213783916538,0.07407407407407407,0.5342244839449541,0.15539482,0.44955027
Dlg4,-3.7970848,-2.2234979,0.00014640771827301047,0.004899097621414435,0.07407407407407407,0.5308557912844036,0.11825221,0.4613709
Smpd3,-3.7973237,-2.3376498,0.00014626679890570294,0.004899097621414435,0.07407407407407407,0.5289922591743119,0.114706606,0.47895178
Pgbd5,-3.7976818,-1.8486854,0.00014605565930543238,0.004899097621414435,0.07407407407407407,0.5340452981651376,0.16330387,0.49403957
Raver2,-3.8004518,-28.913767,0.00014443251118679743,0.004851126969486559,0.0,0.42248423165137616,0.0,0.409273
Astn2,-3.802386,-2.1285336,0.00014330919447445221,0.004819421846719063,0.18518518518518517,0.6354644495412844,0.3515281,1.0444921
Ep400,-3.8024697,-1.8988813,0.0001432608420254742,0.004819421846719063,0.1111111111111111,0.5850057339449541,0.17410752,0.53604984
Mamld1,-3.8043203,-28.511,0.0001421941091245774,0.0047939218471485506,0.0,0.42291427752293576,0.0,0.323916
Adgrb2,-3.8044517,-2.1924572,0.00014211869048222413,0.0047939218471485506,0.037037037037037035,0.47727924311926606,0.097309045,0.38331786
Chsy3,-3.804798,-1.9305246,0.00014192004005954387,0.0047939218471485506,0.25925925925925924,0.7045584862385321,0.505899,1.255637
Asxl3,-3.8055382,-1.941782,0.00014149621602073783,0.004788417285235801,0.07407407407407407,0.5340452981651376,0.15324037,0.49239
Htr4,-3.8062546,-29.012989,0.00014108719896122147,0.0047805965146128886,0.0,0.4231293004587156,0.0,0.43290326
Fam13c,-3.8110423,-1.7999508,0.00013838206065870925,0.004694856022600401,0.14814814814814814,0.634711869266055,0.27187067,0.7361398
A330008L17Rik,-3.811735,-28.929655,0.0001379948622748832,0.004687638368301026,0.0,0.42373853211009177,0.0,0.41298437
Mink1,-3.8157465,-2.9949732,0.00013577178759406478,0.0046238123354277825,0.037037037037037035,0.4758815940366973,0.05658097,0.38122463
Jakmip3,-3.8159735,-3.0202873,0.000135647091371596,0.0046238123354277825,0.037037037037037035,0.4767416857798165,0.05367187,0.36973634
Snrpn,-3.8168929,-1.7497451,0.00013514284731497517,0.004614089335900105,0.18518518518518517,0.7019782110091743,0.365345,0.9095134
Far2,-3.8168929,-28.543964,0.00013514284731497517,0.004614089335900105,0.0,0.4243119266055046,0.0,0.33029076
Pfkp,-3.8197942,-2.2847233,0.0001335630874608675,0.0045717709045522414,0.07407407407407407,0.5318950688073395,0.12293185,0.4931018
Abca5,-3.8202598,-2.0092845,0.00013331117186852034,0.004568968352177476,0.07407407407407407,0.5359088302752294,0.14099728,0.47598407
Srsf1,-3.8244388,-2.7961674,0.00013107034209618903,0.004497905609354533,0.037037037037037035,0.47835435779816515,0.06283682,0.37188363
Sphkap,-3.8263013,-2.1011713,0.00013008305043325267,0.00446973345926023,0.18518518518518517,0.6634891055045872,0.35070127,1.030445
Jph1,-3.8296921,-2.1039343,0.00012830364137706674,0.004414236675802539,0.1111111111111111,0.5757955848623854,0.19663887,0.6596676
Cul1,-3.8300624,-1.7097179,0.00012811080486236493,0.004413252982886853,0.14814814814814814,0.6419151376146789,0.24978606,0.6565554
Smarca1,-3.8317697,-2.43951,0.0001272247995775579,0.004388357335878023,0.037037037037037035,0.4803970756880734,0.08442645,0.3905995
Tmtc2,-3.832689,-2.7619646,0.0001267501151338984,0.004377603590807005,0.07407407407407407,0.5194595756880734,0.12000677,0.62320113
Usf3,-3.8355904,-28.418655,0.00012526300821100086,0.0043318108502311365,0.0,0.42639048165137616,0.0,0.30661157
Pcbp3,-3.8391724,-2.4777584,0.00012344975607826868,0.004280122510739458,0.037037037037037035,0.48100630733944955,0.08159014,0.38766605
Slco3a1,-3.83965,-1.8930465,0.00012320986714393656,0.004277324457567927,0.1111111111111111,0.584396502293578,0.2098668,0.6245014
Xkr6,-3.839817,-2.100098,0.00012312600988708056,0.004277324457567927,0.1111111111111111,0.5859733371559633,0.20267865,0.6746186
Chic1,-3.840056,-2.4081335,0.0001230063071356037,0.004277324457567927,0.037037037037037035,0.48122133027522934,0.08294692,0.37778246
Epha5,-3.8405097,-1.4592959,0.00012277917409587294,0.004277324457567927,0.5925925925925926,0.8535335435779816,1.208587,2.0093484
Grip1,-3.8435662,-1.9497747,0.00012125928800242067,0.004236979282997455,0.37037037037037035,0.7810349770642202,0.7332373,1.644647
Unc13b,-3.845381,-2.2033315,0.00012036526701893571,0.004211217089581774,0.07407407407407407,0.5380590596330275,0.14463992,0.54041094
Ccdc30,-3.845978,-2.486771,0.00012007254213127604,0.004206452681965302,0.07407407407407407,0.5305690940366973,0.10473728,0.48176196
Cpt1c,-3.8468378,-2.097454,0.00011965219730577722,0.004197199140478112,0.07407407407407407,0.5333285550458715,0.12634543,0.4551068
Nfix,-3.8487837,-1.8356667,0.00011870570386230414,0.004169440866379232,0.1111111111111111,0.5938216743119266,0.21017088,0.60695314
Tbcd,-3.8490465,-2.3172917,0.00011857849835724412,0.004169440866379232,0.07407407407407407,0.5357654816513762,0.11179751,0.46344095
Kif5a,-3.8490584,-1.9720811,0.000118572719344031,0.004169440866379232,0.07407407407407407,0.5374498279816514,0.14899158,0.48878643
Scai,-3.8517091,-1.7846916,0.00011729633156398063,0.004136158043470025,0.18518518518518517,0.7189291857798165,0.41215622,1.0142977
Unc13a,-3.8535001,-2.0202956,0.00011644125443268456,0.004111401454147482,0.07407407407407407,0.5395283830275229,0.13952789,0.47462395
Pvt1,-3.8536193,-2.366719,0.00011638445881023114,0.004111401454147482,0.07407407407407407,0.5356221330275229,0.12422604,0.52011204
Orc4,-3.8550165,-1.755769,0.00011572188811513559,0.004096768292033852,0.1111111111111111,0.5934991399082569,0.20027286,0.55893934
Dcun1d4,-3.8562224,-28.440176,0.00011515278787734613,0.0040819992219845525,0.0,0.4286840596330275,0.0,0.310572
Rnf112,-3.8567715,-2.4425218,0.00011489446950232978,0.004078222451159315,0.037037037037037035,0.4834073967889908,0.097309045,0.44183233
Zbtb11,-3.857428,-1.9667213,0.00011458632796367623,0.004072664857650767,0.07407407407407407,0.5396000573394495,0.1443513,0.47436616
Scn3b,-3.8617027,-28.546335,0.00011259957596857832,0.004007351796391655,0.0,0.4292932912844037,0.0,0.33075273
Sv2b,-3.862204,-2.2592099,0.00011236863472182759,0.004004436624635952,0.14814814814814814,0.6223122133027523,0.29617125,0.9746279
Igsf11,-3.8652487,-28.80499,0.0001109760546280066,0.00396006186966074,0.0,0.4296875,0.0,0.38457742
Rit2,-3.86581,-1.8733591,0.00011072116648003658,0.0039562204033491795,0.18518518518518517,0.6676820527522935,0.3385681,0.90676725
Camta1,-3.8658934,-1.871785,0.00011068325170082523,0.0039562204033491795,0.2962962962962963,0.773795871559633,0.49878278,1.2139909
Abca8b,-3.866395,-3.5006733,0.00011045602011361025,0.0039562204033491795,0.037037037037037035,0.4778168004587156,0.043398507,0.40682578
Gmds,-3.8671591,-1.6003162,0.00011011060854946645,0.003950162952902755,0.14814814814814814,0.667144495412844,0.3443006,0.809239
Ctdspl,-3.8678753,-2.2416224,0.00010978771090700718,0.003943844641806528,0.07407407407407407,0.5351920871559633,0.11999982,0.47185573
Kcnip4,-3.868544,-1.0510991,0.00010948714593172026,0.003938312732510473,0.9259259259259259,0.9528741399082569,2.9970737,3.699471
Zfp236,-3.868759,-2.282327,0.00010939070074517888,0.003938312732510473,0.037037037037037035,0.48480504587155965,0.09104444,0.3809556
Kif1b,-3.8696306,-1.7536852,0.0001090003830119071,0.003931329250375763,0.4074074074074074,0.8618836009174312,0.77156025,1.5937766
Gabra3,-3.869762,-28.786736,0.00010894168205067822,0.003931329250375763,0.0,0.43018922018348627,0.0,0.38055515
Pcdh7,-3.8707528,-1.811411,0.00010849971722698968,0.003923805386122763,0.4074074074074074,0.7859446674311926,0.8108268,1.6838893
Ncam2,-3.8720663,-1.6201423,0.00010791658697763326,0.003907976673974401,0.5555555555555556,0.860199254587156,1.1934837,2.087647
Epn2,-3.872114,-1.8435044,0.00010789543806294739,0.003907976673974401,0.14814814814814814,0.6472907110091743,0.26492363,0.7364941
Cplane1,-3.8752422,-1.8135651,0.00010651866956695181,0.0038677792584648585,0.18518518518518517,0.7044868119266054,0.34776217,0.9009393
Tmem200a,-3.875887,-28.915195,0.00010623697622132711,0.0038675093545301868,0.0,0.430870126146789,0.0,0.40960535
Brdt,-3.8804002,-28.448896,0.00010428471703322744,0.00380207645411509,0.0,0.43137184633027525,0.0,0.31218898
Ttll5,-3.8805315,-2.0084543,0.00010422841543691591,0.00380207645411509,0.1111111111111111,0.5951118119266054,0.18610945,0.60049707
Ddhd2,-3.885391,-1.7558769,0.00010216530880327605,0.0037349412891755475,0.07407407407407407,0.544509747706422,0.16340944,0.46971515
Pkd1,-3.8858805,-1.7544487,0.000101959628134022,0.003732500283325846,0.1111111111111111,0.5965094610091743,0.20828469,0.5773368
Ubn2,-3.8860598,-1.7369765,0.0001018844768083008,0.003732500283325846,0.2222222222222222,0.7871272935779816,0.52839506,1.2001824
Chfr,-3.8893192,-2.9900682,0.0001005258240455524,0.003690066792491794,0.037037037037037035,0.4856651376146789,0.05658097,0.3801501
Zmat4,-3.889928,-2.3132017,0.00010027391323477543,0.0036858550596695155,0.14814814814814814,0.6015983371559633,0.24528998,0.8677633
Taco1,-3.892328,-28.42932,9.928687888079048e-05,0.0036545731993518358,0.0,0.4326978211009174,0.0,0.30856937
Pak5,-3.8923519,-1.9744765,9.927710388769027e-05,0.0036545731993518358,0.25925925925925924,0.7420083142201835,0.45762748,1.1880194
Pabpn1,-3.8968651,-1.7663158,9.744585419758944e-05,0.0035966622284192696,0.14814814814814814,0.6637399655963303,0.27066362,0.7214476
Gabra2,-3.896889,-1.8241913,9.743625041363969e-05,0.0035966622284192696,0.3333333333333333,0.7701404816513762,0.6414468,1.4313248
Fermt2,-3.8975098,-2.730622,9.718686547299895e-05,0.0035966622284192696,0.037037037037037035,0.4867044151376147,0.07258338,0.40525293
Mrps9,-3.8998263,-2.991314,9.626177588734335e-05,0.0035676605766798842,0.037037037037037035,0.48659690366972475,0.05658097,0.3804233
Pnpla8,-3.9004948,-1.6060784,9.599629005949324e-05,0.0035627352401914132,0.07407407407407407,0.5471616972477065,0.18522404,0.48209596
Nwd2,-3.9035394,-2.6767664,9.479609943870567e-05,0.0035230583567330866,0.07407407407407407,0.5343678325688074,0.13716318,0.6627118
Arfgef3,-3.9036589,-1.8959833,9.474932310253234e-05,0.0035230583567330866,0.14814814814814814,0.6690797018348624,0.29496843,0.8228028
Tafa1,-3.904184,-1.8423151,9.454376604077252e-05,0.0035230583567330866,0.5185185185185185,0.7916786123853211,0.97617847,1.9361501
Ccdc148,-3.9043512,-1.843947,9.447844988491124e-05,0.0035230583567330866,0.07407407407407407,0.5481293004587156,0.18417072,0.5457799
Eml1,-3.9054618,-3.3234258,9.404564451289828e-05,0.003514612612046699,0.037037037037037035,0.4844466743119266,0.051674455,0.42584267
Anapc10,-3.9055452,-28.487877,9.401314364761397e-05,0.003514612612046699,0.0,0.4341671444954128,0.0,0.31950662
Grik4,-3.908781,-2.5197556,9.276301897227813e-05,0.00347634912103921,0.1111111111111111,0.5693090596330275,0.18388313,0.7690554
Otud4,-3.910166,-2.8724139,9.223272298399351e-05,0.0034613034449440024,0.037037037037037035,0.4883170871559633,0.060723882,0.3773767
Gmcl1,-3.9108944,-2.7660768,9.195501043005924e-05,0.003455707874483485,0.037037037037037035,0.48903383027522934,0.06757714,0.38905498
Chn1,-3.9110136,-1.8784068,9.190955919870251e-05,0.003455707874483485,0.2222222222222222,0.7599268922018348,0.4422837,1.1135619
Chka,-3.912351,-1.9420456,9.140195295144075e-05,0.0034445588720970733,0.14814814814814814,0.6556766055045872,0.25366646,0.7464466
Tenm1,-3.9139628,-1.8914502,9.079362547474301e-05,0.003426439208576327,0.3333333333333333,0.7532253440366973,0.65032184,1.4813774
Ilf3,-3.91844,-28.471169,8.912383026434818e-05,0.0033681537541533552,0.0,0.43560063073394495,0.0,0.3163523
Cpeb3,-3.922846,-1.7385561,8.750910105166684e-05,0.0033117880919130813,0.2222222222222222,0.7477422591743119,0.46566138,1.0916091
Osbpl6,-3.9245653,-2.050642,8.688649278335632e-05,0.0032928632737500487,0.18518518518518517,0.6755303899082569,0.31141528,0.9217321
Zwint,-3.9257712,-1.8105735,8.645230205336602e-05,0.003281035813805007,0.1111111111111111,0.6010607798165137,0.21219476,0.6038839
Emsy,-3.9294963,-1.670815,8.512395146490862e-05,0.0032351917621811803,0.1111111111111111,0.6121344610091743,0.23209345,0.6052793
Unc79,-3.930941,-1.942293,8.461399901729613e-05,0.0032203656566497834,0.2962962962962963,0.7410407110091743,0.5383629,1.3193387
Shisa9,-3.9317172,-2.1312163,8.434125093303763e-05,0.003214538173859179,0.2222222222222222,0.6644567087155964,0.3805533,1.1081501
Rcor1,-3.9328036,-2.4444818,8.396079912693966e-05,0.003206016715336211,0.037037037037037035,0.49204415137614677,0.087914996,0.405608
Ankrd12,-3.9335678,-1.6917591,8.369420065810663e-05,0.0032035087915716883,0.2222222222222222,0.759353497706422,0.45658097,1.054097
Chl1,-3.9354901,-2.0072122,8.30270720859529e-05,0.0031825070284587083,0.2222222222222222,0.748100630733945,0.4469591,1.1834093
Srcin1,-3.93789,-1.8810216,8.220124998918098e-05,0.0031553536960132757,0.1111111111111111,0.6052178899082569,0.20606095,0.61131686
Trpc5,-3.939502,-2.6312373,8.165095811646185e-05,0.0031387142268803005,0.1111111111111111,0.5630733944954128,0.15840915,0.7243769
Frmd5,-3.9410062,-2.0111341,8.114049544702622e-05,0.0031235603333260665,0.2962962962962963,0.7405748279816514,0.54590315,1.3679174
Carmil1,-3.9427376,-2.105075,8.05567915623455e-05,0.003105539439426433,0.07407407407407407,0.5510679472477065,0.15954822,0.55629605
Meis2,-3.9429047,-3.3354259,8.050064454911683e-05,0.003105539439426433,0.037037037037037035,0.49035980504587157,0.09072048,0.6722078
Add2,-3.9448032,-2.095892,7.986556523070205e-05,0.003087752140645992,0.1111111111111111,0.6046803325688074,0.1913337,0.6426021
Trhde,-3.948003,-3.0980408,7.880582397600613e-05,0.003051170735209344,0.07407407407407407,0.5222190366972477,0.11214779,0.70120806
Trpc4,-3.9481223,-2.6548538,7.876653982932287e-05,0.003051170735209344,0.07407407407407407,0.5431837729357798,0.15000403,0.7027181
Kdm5b,-3.9489462,-1.5326929,7.849598337857115e-05,0.0030479581985292004,0.1111111111111111,0.6131020642201835,0.25634018,0.61268824
Skic3,-3.9495432,-2.5882854,7.83004772502609e-05,0.003044766749225051,0.037037037037037035,0.49387184633027525,0.076601304,0.39121032
Ctif,-3.9515014,-2.1956933,7.766244356061217e-05,0.0030243331282226796,0.07407407407407407,0.5505303899082569,0.13299309,0.50176066
Acyp2,-3.95371,-2.206451,7.694861122712312e-05,0.0030008841562740177,0.1111111111111111,0.6009891055045872,0.17998789,0.64719164
Cdh12,-3.9546654,-2.153073,7.664185230438259e-05,0.0029958074455456152,0.2222222222222222,0.685959002293578,0.45354465,1.2676457
Slc7a6,-3.9558353,-28.45179,7.626764839259808e-05,0.0029916959303782635,0.0,0.4397577408256881,0.0,0.31272644
Gria3,-3.9563847,-1.6231545,7.609259805221761e-05,0.0029891931427822914,0.48148148148148145,0.8051533830275229,0.97742754,1.8093091
Rab11fip3,-3.957507,-1.9796742,7.573606720231809e-05,0.002979543375880362,0.1111111111111111,0.6098408830275229,0.19188617,0.6066584
Sgsm2,-3.958092,-28.503077,7.555084293343529e-05,0.0029766145888876923,0.0,0.4400086009174312,0.0,0.32239962
Myo1d,-3.958737,-28.835827,7.534721441942531e-05,0.002972951030029307,0.0,0.4400802752293578,0.0,0.39145166
Ppp1r16b,-3.9590592,-28.865677,7.52455948926976e-05,0.002972951030029307,0.0,0.4401161123853211,0.0,0.39819825
Map3k7,-3.960886,-2.907322,7.467219461985164e-05,0.0029593537897277485,0.037037037037037035,0.49408686926605505,0.061735686,0.39052144
Cap2,-3.9613636,-1.8993497,7.452296885198269e-05,0.0029578023235639216,0.14814814814814814,0.634353497706422,0.28305343,0.79773915
Bcl11b,-3.961435,-2.3513916,7.450060932616732e-05,0.0029578023235639216,0.07407407407407407,0.5502078555045872,0.16197789,0.64043665
Acadsb,-3.9640858,-2.977161,7.367775288457847e-05,0.0029329203259387017,0.037037037037037035,0.49412270642201833,0.060723882,0.40077367
Rgs17,-3.9650648,-2.4055064,7.337599454936018e-05,0.0029252418005063915,0.07407407407407407,0.541786123853211,0.12782496,0.5437378
Sumo1,-3.9666886,-2.516402,7.287809284089462e-05,0.002909709293662464,0.037037037037037035,0.4951978211009174,0.08442645,0.40814504
Btbd3,-3.9675364,-3.1581955,7.261943015132282e-05,0.0029036965597708992,0.037037037037037035,0.49311926605504586,0.061671242,0.4497243
Pkp4,-3.9679902,-1.8988117,7.248134795250246e-05,0.002902494514878899,0.25925925925925924,0.7537270642201835,0.44922966,1.1361547
Rragb,-3.9700198,-28.561409,7.186664683261262e-05,0.0028821743289437333,0.0,0.4413345756880734,0.0,0.33370635
Gm9801,-3.9704616,-1.9996836,7.173351395361392e-05,0.00288113530632826,0.07407407407407407,0.5553684059633027,0.14918469,0.49677294
Cacng3,-3.9724793,-3.0903008,7.112838136973352e-05,0.0028611071967136826,0.037037037037037035,0.49548451834862384,0.06874928,0.47381768
Slc1a2,-3.977136,-2.0658014,6.975030001185179e-05,0.002809880901526923,0.2222222222222222,0.7312213302752294,0.44506156,1.2080591
Sergef,-3.9797268,-2.8080559,6.89944985130238e-05,0.002783606869436861,0.037037037037037035,0.4970971903669725,0.07258338,0.42345807
Trpm3,-3.982688,-2.3099456,6.814021466200006e-05,0.0027532745382976564,0.25925925925925924,0.6875716743119266,0.4882702,1.4162002
Ankrd33b,-3.983237,-28.809687,6.798286321630818e-05,0.0027510535159972907,0.0,0.4428038990825688,0.0,0.38561797
Dpm1,-3.9841685,-3.407557,6.771683539964947e-05,0.002744421368308569,0.037037037037037035,0.49311926605504586,0.043398507,0.38571304
Nin,-3.9856608,-2.1133888,6.729256197486912e-05,0.002731346133330413,0.1111111111111111,0.6124928325688074,0.21097317,0.7012827
Med14,-3.989637,-2.435229,6.617454032336607e-05,0.002690030103613988,0.07407407407407407,0.5513546444954128,0.10980009,0.48715794
Glrb,-3.9907234,-1.9093729,6.58720869510652e-05,0.0026817923884471548,0.1111111111111111,0.6057196100917431,0.19657424,0.5966378
Ranbp17,-3.9939828,-3.1257074,6.497255718270816e-05,0.002649184539452759,0.037037037037037035,0.4972047018348624,0.061735686,0.44201002
Slain1,-3.9940784,-3.1021376,6.494637349582609e-05,0.002649184539452759,0.037037037037037035,0.49595040137614677,0.061735686,0.436203
Hspa4l,-3.9953918,-2.630302,6.458735904057912e-05,0.0026414951863323608,0.037037037037037035,0.4986023509174312,0.08294692,0.4288374
Nrxn3,-3.9960008,-1.3390409,6.44215449737005e-05,0.00263873005098069,0.8518518518518519,0.9293649655963303,2.2432442,3.1050699
Sod2,-3.9983885,-28.547007,6.377517392046979e-05,0.002616242630905379,0.0,0.44448824541284404,0.0,0.33088297
Npas2,-4.0009675,-3.855948,6.308399038881483e-05,0.0025918452931918265,0.037037037037037035,0.48752866972477066,0.043398507,0.49605352
Tead1,-4.0019345,-29.033913,6.282662949225446e-05,0.0025891894700258854,0.0,0.44488245412844035,0.0,0.4380231
Epha4,-4.0023527,-2.0995555,6.271573197180887e-05,0.0025885894286981634,0.2222222222222222,0.7013689793577982,0.40412578,1.1423998
Cdh20,-4.0074034,-4.464221,6.139002635723456e-05,0.002541679519597677,0.037037037037037035,0.48003870412844035,0.043398507,0.68260753
