names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_P GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Cdh11,-5.278833,-1.9784338,1.300094025496734e-07,5.36613309755718e-06,0.19148936170212766,0.7277666571346869,0.46406138,1.2020808
Limch1,-5.2810526,-1.7556052,1.2844393018841355e-07,5.309674467942572e-06,0.2127659574468085,0.7311624249356591,0.45980993,1.0889709
Mkln1,-5.2813683,-1.5452977,1.2822268763908652e-07,5.308695865735369e-06,0.1702127659574468,0.7200814984272234,0.3931952,0.87793654
Hmbox1,-5.281702,-1.5807574,1.2798920355248398e-07,5.3072066349617965e-06,0.10638297872340426,0.6108450100085788,0.24774018,0.6102692
8030462N17Rik,-5.282144,-1.8370856,1.2768062787026586e-07,5.302594236281366e-06,0.10638297872340426,0.575564769802688,0.17638823,0.52426195
Gm3764,-5.282947,-2.1790988,1.271219935788518e-07,5.287566513101777e-06,0.06382978723404255,0.538818987703746,0.14992444,0.5495669
Map2k6,-5.284337,-3.958307,1.2616094894801567e-07,5.2557282143150094e-06,0.02127659574468085,0.47497855304546754,0.031286236,0.40146354
Sorbs2,-5.284391,-2.1378868,1.26123648276684e-07,5.2557282143150094e-06,0.2553191489361702,0.7819202173291393,0.63134545,1.5838333
Abca8b,-5.2848063,-3.1162972,1.258380307190158e-07,5.2557282143150094e-06,0.02127659574468085,0.4767657992565056,0.056156084,0.40606174
Lamp2,-5.2857804,-3.1913316,1.251699075397041e-07,5.2388090585542824e-06,0.0425531914893617,0.49324420932227625,0.054264955,0.4116999
Tcerg1,-5.285907,-1.8549564,1.250835506664178e-07,5.2388090585542824e-06,0.06382978723404255,0.5418930511867315,0.15116192,0.46392667
Elavl1,-5.2865744,-3.342133,1.2462804962201157e-07,5.232430770849142e-06,0.02127659574468085,0.47651558478696027,0.042887803,0.36768532
Fnbp1,-5.2885776,-1.5051346,1.2327115486722e-07,5.183561707796872e-06,0.1702127659574468,0.6924506720045753,0.40186152,0.8771107
Mtf2,-5.2885957,-1.5292385,1.2325899579777077e-07,5.183561707796872e-06,0.1276595744680851,0.6203174149270804,0.26891974,0.63688254
Tmx3,-5.291122,-2.9593356,1.215681304357518e-07,5.12799947379694e-06,0.02127659574468085,0.477301973119817,0.057878055,0.3807882
Nbas,-5.291339,-1.6622396,1.2142424796078191e-07,5.12799947379694e-06,0.1276595744680851,0.6268944809837003,0.25811338,0.6585896
Rabgap1l,-5.295751,-2.05456,1.1852826877697184e-07,5.015519026830289e-06,0.2553191489361702,0.8301043751787246,0.6699787,1.6021917
Dcaf5,-5.2962203,-1.9890658,1.1822427264091781e-07,5.010546066027542e-06,0.0851063829787234,0.557656562768087,0.15143512,0.50021446
Armc9,-5.2965994,-2.1177928,1.179792881826643e-07,5.008062359349431e-06,0.0851063829787234,0.5649127823849014,0.14637268,0.5212621
Osbpl9,-5.297168,-1.7835509,1.1761273229291801e-07,5.000402083403017e-06,0.10638297872340426,0.5927580783528739,0.21015534,0.5906436
Fto,-5.2994323,-1.6029412,1.161632380688227e-07,4.946602546607395e-06,0.19148936170212766,0.7413854732627967,0.4234607,0.95610803
Rhot1,-5.299757,-2.0673392,1.1595676516836756e-07,4.945648063609582e-06,0.06382978723404255,0.5265227337718044,0.124227926,0.44107425
Opa1,-5.300822,-2.061986,1.1528247957694109e-07,4.924706242022905e-06,0.0851063829787234,0.5549042036030883,0.14081948,0.48945257
Gm49797,-5.3013544,-2.081697,1.1494676115090822e-07,4.918183872810356e-06,0.0851063829787234,0.572419216471261,0.1505014,0.5232584
Lrp6,-5.3025723,-1.5890892,1.1418214695223249e-07,4.893260428399501e-06,0.10638297872340426,0.5927938232770946,0.22054884,0.55526555
Vps54,-5.30398,-1.7488277,1.1330472183841771e-07,4.863415137057962e-06,0.10638297872340426,0.5880040034315127,0.20067815,0.557835
Agpat4,-5.306326,-3.1031842,1.1185682650075275e-07,4.808948684920362e-06,0.0425531914893617,0.5006791535601944,0.059464063,0.42296404
Spred2,-5.308401,-1.6036047,1.1059093443833803e-07,4.762144885189331e-06,0.1276595744680851,0.6513797540749213,0.32193762,0.7674277
Mtmr3,-5.308627,-1.5734506,1.1045417580484221e-07,4.762144885189331e-06,0.14893617021276595,0.6835501858736059,0.33014256,0.7720367
Ccny,-5.31063,-1.6598631,1.0924691718347957e-07,4.7193965670741095e-06,0.14893617021276595,0.6810837861023734,0.32196763,0.7885731
Usp32,-5.3114243,-1.558077,1.087719070299589e-07,4.706443062632843e-06,0.1702127659574468,0.7190091507006006,0.412964,0.9185097
Vps13c,-5.313274,-1.584199,1.076730881839127e-07,4.666412708873765e-06,0.14893617021276595,0.6722190448956248,0.3448425,0.8040855
Dock9,-5.3158545,-1.753133,1.0615803404280044e-07,4.608184773392646e-06,0.19148936170212766,0.7136116671432656,0.4378145,1.0479134
Camsap2,-5.316044,-1.8502214,1.060476056015363e-07,4.608184773392646e-06,0.10638297872340426,0.5880040034315127,0.18842813,0.55825126
Prpf40a,-5.318561,-1.538551,1.0459099371637211e-07,4.554878445962591e-06,0.1276595744680851,0.6433371461252502,0.28452456,0.67097056
Akap9,-5.318561,-1.763771,1.0459099371637211e-07,4.554878445962591e-06,0.1276595744680851,0.6105590506148127,0.22559655,0.62024814
Adcy8,-5.319563,-2.5475838,1.0401688233266997e-07,4.544607525656654e-06,0.0851063829787234,0.557048899056334,0.15755552,0.6919908
Ablim1,-5.3205376,-1.8215488,1.0346121569793305e-07,4.527691963849285e-06,0.1276595744680851,0.613347154704032,0.2654723,0.7298111
Ncor2,-5.3210244,-2.9937959,1.0318446086755975e-07,4.522946922530719e-06,0.02127659574468085,0.4798041178152702,0.056156084,0.37851843
Mon2,-5.3225493,-1.8328682,1.0232294327174076e-07,4.492512231555023e-06,0.10638297872340426,0.5891120960823563,0.18733665,0.5504213
Zfp40,-5.3231,-28.567894,1.0201369462757452e-07,4.486265097615267e-06,0.0,0.4486702888189877,0.0,0.33498457
Arid4b,-5.323136,-1.6113119,1.019934476642693e-07,4.486265097615267e-06,0.1702127659574468,0.7164355161567058,0.37621573,0.87361056
Ppp1cb,-5.3232985,-1.5488398,1.0190238445219244e-07,4.486265097615267e-06,0.10638297872340426,0.6169216471261081,0.2557649,0.6166591
Cnrip1,-5.3246517,-1.9942576,1.0114657859062063e-07,4.4700798794900926e-06,0.06382978723404255,0.5463969116385473,0.14762366,0.49089572
Slit1,-5.3253374,-2.2882593,1.0076571085432442e-07,4.460584267966552e-06,0.0425531914893617,0.5131898770374607,0.13292466,0.52734256
Mllt10,-5.325392,-1.8428593,1.0073570154223939e-07,4.460584267966552e-06,0.23404255319148937,0.7898555905061482,0.5109178,1.2214296
Cdc42,-5.3268895,-1.8048521,9.990886591596704e-08,4.4372747556397266e-06,0.10638297872340426,0.5916857306262511,0.19537932,0.56183934
Pan3,-5.328649,-1.6940048,9.894597238102099e-08,4.40178522827489e-06,0.19148936170212766,0.7495710609093509,0.44163206,1.0283728
Cox16,-5.329461,-1.8369752,9.850459555805859e-08,4.389417052479327e-06,0.1702127659574468,0.7275879325135831,0.38376492,0.98255384
Nck2,-5.3298492,-3.4248424,9.829438891584928e-08,4.387325963735665e-06,0.02127659574468085,0.4804832713754647,0.042887803,0.3856769
Vsnl1,-5.3299394,-1.7105696,9.824556591825901e-08,4.387325963735665e-06,0.14893617021276595,0.6696811552759508,0.36542678,0.89354396
Sppl3,-5.330093,-1.9192932,9.816262069047161e-08,4.387325963735665e-06,0.10638297872340426,0.5883257077494995,0.17613435,0.54724073
Cul3,-5.3304358,-1.7140601,9.797745874610276e-08,4.387325963735665e-06,0.1276595744680851,0.6214969974263654,0.23207638,0.6189659
R3hdm1,-5.3304896,-2.1240964,9.794825357227117e-08,4.387325963735665e-06,0.3191489361702128,0.8400414641120961,0.7944652,1.8387936
Ccdc85a,-5.331627,-2.059121,9.733688793413939e-08,4.3809751738531414e-06,0.1702127659574468,0.6931298255647698,0.39506668,1.1049235
Kdm5a,-5.333034,-1.9674996,9.658507552367406e-08,4.354431173357587e-06,0.10638297872340426,0.5810694881326851,0.16415754,0.5292769
Snx27,-5.3331695,-2.4222693,9.651308282190442e-08,4.354431173357587e-06,0.06382978723404255,0.527630826422648,0.09907854,0.44358024
Atp8a1,-5.334595,-1.8855478,9.575790811447683e-08,4.3316750690841625e-06,0.23404255319148937,0.8158064054904204,0.5999231,1.3955401
Ep400,-5.33834,-1.408857,9.380152178059194e-08,4.2503320240210885e-06,0.0851063829787234,0.583929082070346,0.23630893,0.5352087
Rabgap1,-5.3402166,-1.6559912,9.28355845848244e-08,4.213669185463229e-06,0.1702127659574468,0.7361667143265657,0.41764954,0.9683723
Ythdc1,-5.3426437,-1.876465,9.160063874054071e-08,4.164651713973484e-06,0.0851063829787234,0.5678796110952244,0.16873667,0.5157519
Hectd2,-5.3439975,-2.4983227,9.091892979620324e-08,4.140663802752511e-06,0.0425531914893617,0.5141192450672004,0.10326531,0.4791304
Tango2,-5.3475075,-2.739079,8.91738378673166e-08,4.068083231739893e-06,0.0425531914893617,0.512403488704604,0.07884071,0.436758
Dcaf8,-5.3529572,-2.2018611,8.65283291237808e-08,3.954109189721072e-06,0.06382978723404255,0.5397483557334859,0.11964193,0.4604091
Tmtc1,-5.3531737,-2.8550801,8.64247949585751e-08,3.954109189721072e-06,0.0425531914893617,0.5113311409779812,0.09384539,0.53760034
P4ha1,-5.3550687,-3.6744251,8.55239729723681e-08,3.92155145694118e-06,0.02127659574468085,0.4819130683442951,0.03809597,0.4026487
Nufip2,-5.355619,-1.9579697,8.526401411414676e-08,3.9163146311916636e-06,0.10638297872340426,0.5814984272233343,0.16874942,0.53893584
Nsmce2,-5.3558354,-1.6633763,8.516194508805342e-08,3.9163146311916636e-06,0.10638297872340426,0.6122390620531885,0.23581299,0.61105734
Kcnj6,-5.3579197,-1.9294344,8.418556099671405e-08,3.880044638047524e-06,0.1276595744680851,0.6318630254503861,0.2918042,0.82884365
Shank2,-5.358362,-1.9612908,8.397984715454748e-08,3.877213905571634e-06,0.1276595744680851,0.6389762653703174,0.26333892,0.7761833
Vps13d,-5.3609967,-1.558842,8.276401615971018e-08,3.827657683668525e-06,0.14893617021276595,0.6524521018015442,0.30212918,0.71256566
Rap1a,-5.3616643,-2.1205733,8.245861216206363e-08,3.820108463439051e-06,0.0851063829787234,0.552866742922505,0.148534,0.5284869
Arhgap12,-5.363189,-2.8887718,8.176522186415802e-08,3.7945276536958995e-06,0.06382978723404255,0.5345653417214755,0.09787035,0.5661793
Fndc3b,-5.365815,-2.3588352,8.058448726444044e-08,3.7462027210995063e-06,0.06382978723404255,0.5365670574778382,0.118796244,0.49898246
Basp1,-5.3668165,-1.5833427,8.013846838183016e-08,3.731924862079335e-06,0.2127659574468085,0.749857020303117,0.4551013,1.0032241
Dennd6a,-5.367322,-1.9701563,7.991435804419298e-08,3.7279493066796273e-06,0.0851063829787234,0.5636974549613954,0.1570472,0.5105913
Sh3bp5,-5.368053,-28.677713,7.959127195118579e-08,3.7193347431797603e-06,0.0,0.4524592507863883,0.0,0.3572479
Lmbrd2,-5.368567,-2.9126644,7.936467371561074e-08,3.715206938568747e-06,0.06382978723404255,0.5216256791535602,0.07076032,0.43963262
Abca5,-5.3694153,-2.4433386,7.899234941174408e-08,3.704231114648453e-06,0.06382978723404255,0.5349227909636831,0.106071554,0.47538385
Foxj3,-5.3699746,-1.7408432,7.874770018566798e-08,3.6992145174631095e-06,0.06382978723404255,0.55122247640835,0.17159574,0.4859204
Cdc73,-5.3704166,-1.6446989,7.855486765972086e-08,3.6966187285756555e-06,0.10638297872340426,0.6135258793251358,0.23596168,0.60547966
Mical2,-5.3726273,-1.9052043,7.759754396242598e-08,3.657975449597169e-06,0.14893617021276595,0.6907706605661996,0.38595277,1.016766
Pak1,-5.372916,-1.9181497,7.747334309483629e-08,3.657975449597169e-06,0.1276595744680851,0.6117028881898771,0.22645491,0.67320895
Rsrc2,-5.3739176,-1.7544795,7.704401171134306e-08,3.644670061063007e-06,0.10638297872340426,0.606484129253646,0.20801686,0.57672125
Fnip1,-5.374865,-1.5964602,7.664000871894885e-08,3.631952441407682e-06,0.14893617021276595,0.669502430654847,0.31007427,0.7416064
Map7,-5.3761735,-1.6053597,7.608547128936424e-08,3.612043486829006e-06,0.14893617021276595,0.6958106948813269,0.42159653,0.9538109
Fer,-5.376733,-1.5453818,7.584954657175479e-08,3.6072164891735418e-06,0.14893617021276595,0.6549542464969974,0.32771784,0.7570188
Lars,-5.3773828,-28.602873,7.557645855981888e-08,3.600601846635343e-06,0.0,0.4532456391192451,0.0,0.34194607
Kmt2e,-5.378294,-1.6957842,7.519498103550781e-08,3.588790657946882e-06,0.19148936170212766,0.7734129253645983,0.47468883,1.0879098
Gm45159,-5.387633,-4.278066,7.13917215460765e-08,3.413337291713658e-06,0.02127659574468085,0.48223477266228193,0.025369657,0.40446094
Clk1,-5.388066,-1.6484244,7.121993656634745e-08,3.4111937531867307e-06,0.10638297872340426,0.5965827852444953,0.21324931,0.55683917
Nek1,-5.392397,-1.8602533,6.952396133710095e-08,3.335908644871255e-06,0.0851063829787234,0.5861452673720332,0.19402078,0.57515806
ENSMUSG00000095041,-5.3929114,-2.5914981,6.93251820787438e-08,3.3323213639639463e-06,0.0851063829787234,0.5621961681441235,0.14460778,0.6615313
Uvrag,-5.393209,-1.7683804,6.921035109516992e-08,3.3323213639639463e-06,0.10638297872340426,0.6055190162996854,0.21859473,0.6056001
Upf2,-5.395212,-1.8776178,6.844262678392558e-08,3.301711636775728e-06,0.06382978723404255,0.5526165284529597,0.15908313,0.49081346
Hspa12a,-5.3953567,-2.1817167,6.838761514454368e-08,3.301711636775728e-06,0.06382978723404255,0.5335287389190735,0.12719049,0.47955734
Srcap,-5.400969,-1.8719296,6.628192326885449e-08,3.2090005013227387e-06,0.10638297872340426,0.5866814412353446,0.1812742,0.54664344
Pspc1,-5.4038653,-1.7702534,6.52199346556167e-08,3.163284556311229e-06,0.10638297872340426,0.6144909922790963,0.21723959,0.6030503
Supt20,-5.4041,-28.609957,6.513464225221987e-08,3.163284556311229e-06,0.0,0.455497569345153,0.0,0.3433702
Abi1,-5.4046683,-1.6715336,6.492842010432558e-08,3.1605555221072976e-06,0.14893617021276595,0.6767229053474406,0.31162474,0.77231306
Spop,-5.405986,-1.729718,6.445293705148245e-08,3.143104207937084e-06,0.14893617021276595,0.6614598227051759,0.27998105,0.7283289
Zfp532,-5.406969,-1.5579827,6.410015430027572e-08,3.1315839019061975e-06,0.10638297872340426,0.6242851015155848,0.26234674,0.63300043
Rufy3,-5.407691,-1.6441411,6.384242229507927e-08,3.1246737469376686e-06,0.14893617021276595,0.6861238204175008,0.32408327,0.7868063
Arid2,-5.4103346,-2.729498,6.290702343966975e-08,3.084510437634902e-06,0.06382978723404255,0.5412496425507578,0.08768576,0.47487426
Gnb1,-5.412284,-1.4443555,6.222596280302347e-08,3.056694004601902e-06,0.1702127659574468,0.6975264512439233,0.37349817,0.8030232
Ttc14,-5.4144583,-1.9262784,6.147450731752597e-08,3.025311376596928e-06,0.19148936170212766,0.7584715470403203,0.42867708,1.1099654
1700025G04Rik,-5.416254,-1.622017,6.086064529412822e-08,3.000597319363716e-06,0.1276595744680851,0.6193880468973406,0.26568002,0.6609884
Sos1,-5.417481,-1.7795999,6.044454242506182e-08,2.9855603951496528e-06,0.10638297872340426,0.5942593651701459,0.20071714,0.5671021
Zfp644,-5.418744,-1.7019567,6.001908095463521e-08,2.970004982046129e-06,0.14893617021276595,0.6698956248212754,0.28937256,0.73803115
Zfp654,-5.4189787,-3.133325,5.994038681349959e-08,2.970004982046129e-06,0.0425531914893617,0.5171575636259651,0.059281126,0.42911243
Map3k3,-5.4225793,-1.8501359,5.874520107018025e-08,2.917714515260154e-06,0.10638297872340426,0.5962253360022877,0.19836932,0.58280784
Xylt1,-5.425593,-2.2279472,5.776250472368482e-08,2.8742194480100206e-06,0.14893617021276595,0.6412639405204461,0.28623515,0.9370833
Rbfox3,-5.42562,-2.0799265,5.7753750705193715e-08,2.8742194480100206e-06,0.1702127659574468,0.7197597941092365,0.4160081,1.1572406
Snd1,-5.426315,-1.7056836,5.7529503672761474e-08,2.8732672187492578e-06,0.1276595744680851,0.6643194166428367,0.29893002,0.75915873
Tbc1d23,-5.4266934,-4.814991,5.7407542972004373e-08,2.8725152321373513e-06,0.02127659574468085,0.4804117815270232,0.01626127,0.3794456
Creb1,-5.429211,-2.2869375,5.6603712284478447e-08,2.83757789008197e-06,0.06382978723404255,0.5447526451243924,0.12605602,0.50418323
Peli1,-5.430384,-1.8658465,5.623290295277524e-08,2.824258135216955e-06,0.10638297872340426,0.6159565341721476,0.2182226,0.6359613
Pitpnc1,-5.431954,-3.7944934,5.5740271069954464e-08,2.8047585836136263e-06,0.0425531914893617,0.507327709465256,0.059281126,0.613802
Crebbp,-5.4327483,-1.7234178,5.54927189634771e-08,2.7975410104101874e-06,0.2127659574468085,0.7690520446096655,0.45698243,1.0691696
Cmip,-5.4340925,-1.698311,5.507599545055505e-08,2.7817518754819815e-06,0.14893617021276595,0.694309408064055,0.3384105,0.835904
Mark2,-5.436023,-1.6612028,5.448278134755114e-08,2.7569723819372865e-06,0.1276595744680851,0.6543108378610237,0.28364646,0.7116163
Add1,-5.4363213,-1.570289,5.439185721628671e-08,2.7569723819372865e-06,0.1276595744680851,0.6577780955104375,0.29300955,0.6986468
Cpeb4,-5.4368625,-1.7078693,5.4226917223903574e-08,2.7543993682538546e-06,0.1702127659574468,0.7290177294824135,0.40612558,0.9694999
Ino80,-5.4400296,-1.7447402,5.327168686736108e-08,2.7110042161477124e-06,0.1276595744680851,0.6194952816700029,0.23074873,0.6258406
Purb,-5.4424477,-2.41176,5.2553336949407125e-08,2.6795221325058245e-06,0.0425531914893617,0.5222690877895338,0.109705634,0.48057023
Smarca4,-5.443693,-1.6998855,5.218711114562579e-08,2.665908130195751e-06,0.0851063829787234,0.5871818701744352,0.20158225,0.54555726
Ap3b1,-5.44538,-1.5933878,5.169479326250391e-08,2.645788752311391e-06,0.10638297872340426,0.6219974263654561,0.25717276,0.6339062
Glcci1,-5.445678,-2.7404492,5.16083821858046e-08,2.645788752311391e-06,0.06382978723404255,0.5332427795253074,0.09031912,0.48961136
Synrg,-5.446084,-28.664566,5.149077448110738e-08,2.6454246851001055e-06,0.0,0.4590363168430083,0.0,0.35451862
Grid1,-5.4497113,-2.3123696,5.045160698885057e-08,2.597001302280488e-06,0.2127659574468085,0.7836359736917358,0.5478272,1.5311275
A930015D03Rik,-5.451155,-2.3562396,5.004368847576037e-08,2.5809480025790427e-06,0.06382978723404255,0.5411066628538748,0.11008792,0.4674281
Pnpla8,-5.452373,-2.4053378,4.970199543131998e-08,2.5682550331530155e-06,0.06382978723404255,0.5463611667143266,0.110537566,0.48191643
Csmd2,-5.4524274,-2.0609417,4.968686167885274e-08,2.5682550331530155e-06,0.19148936170212766,0.724764083500143,0.44063818,1.1970575
Sacm1l,-5.4524274,-2.1115336,4.968686167885274e-08,2.5682550331530155e-06,0.0851063829787234,0.5591578495853589,0.1395518,0.4990667
Rapgefl1,-5.453095,-3.1109183,4.950057892380226e-08,2.5682550331530155e-06,0.02127659574468085,0.4912067486416929,0.055850327,0.40295413
Ireb2,-5.453483,-2.723692,4.939264469996669e-08,2.5682550331530155e-06,0.0425531914893617,0.5216256791535602,0.07884071,0.43299747
Ehmt1,-5.4539976,-1.5399437,4.92499206675733e-08,2.5682550331530155e-06,0.1702127659574468,0.6911995996568487,0.35109186,0.79889894
Tasor,-5.4543133,-1.7052732,4.9162481283572924e-08,2.5682550331530155e-06,0.1276595744680851,0.6640334572490706,0.28731713,0.73495364
Ppm1h,-5.4563074,-1.739492,4.861382886031226e-08,2.546303277732145e-06,0.14893617021276595,0.6747569345152988,0.3300891,0.8354839
Zfand3,-5.458933,-1.6943178,4.7900440972257405e-08,2.5138375955557744e-06,0.1702127659574468,0.7477123248498713,0.43576387,1.0179274
Kif3a,-5.4598894,-1.7552277,4.764311148198731e-08,2.5052258425068473e-06,0.0851063829787234,0.5726694309408064,0.18725285,0.5277915
Lims1,-5.460196,-2.383626,4.7560856058080135e-08,2.5052258425068473e-06,0.0851063829787234,0.5645910780669146,0.13433775,0.55978966
Cabin1,-5.463192,-5.303362,4.676485752085615e-08,2.4687067221717184e-06,0.02127659574468085,0.47715899342293394,0.011062159,0.36412513
Rictor,-5.463986,-1.706827,4.655604468546105e-08,2.4625214974376743e-06,0.1276595744680851,0.6470188733199885,0.26314318,0.6844277
Focad,-5.467604,-1.925756,4.561591101569823e-08,2.41755331162093e-06,0.1702127659574468,0.6949885616242494,0.37228233,0.99830586
Rcor1,-5.46792,-3.9734685,4.553473338141111e-08,2.41755331162093e-06,0.02127659574468085,0.49099227909636833,0.031286236,0.4049499
Taok1,-5.469084,-1.6625887,4.523674341897318e-08,2.4069530607283352e-06,0.1702127659574468,0.735523305690592,0.39787748,0.9349269
Srsf11,-5.469652,-1.7020031,4.5091901401199176e-08,2.404006727480599e-06,0.14893617021276595,0.6858021160995139,0.31286916,0.7862581
Shank1,-5.4720163,-2.19078,4.449435064968906e-08,2.376865212638459e-06,0.0851063829787234,0.5858950529024879,0.16318165,0.59290797
Nrg2,-5.4727926,-2.905283,4.429988695385805e-08,2.3711911602592945e-06,0.0425531914893617,0.5208750357449242,0.08670894,0.5179532
Epn2,-5.474534,-1.7073306,4.386646908487515e-08,2.3526786912387128e-06,0.1276595744680851,0.6462324849871318,0.28732744,0.7357175
Entrep2,-5.4775205,-2.1439447,4.313269965098387e-08,2.317951279243873e-06,0.1702127659574468,0.6853016871604232,0.38610616,1.1258172
Acin1,-5.477638,-2.05288,4.3104125135085725e-08,2.317951279243873e-06,0.0851063829787234,0.5869674006291107,0.15852855,0.5381273
Rev1,-5.478179,-1.9527259,4.297248041740984e-08,2.317951279243873e-06,0.0851063829787234,0.588861881612811,0.17577969,0.5561359
Gabrb2,-5.4797854,-2.141447,4.258422397100646e-08,2.3022899358167875e-06,0.19148936170212766,0.7208321418358593,0.42739576,1.2097833
Zc3h12b,-5.4814186,-1.8723743,4.2192912294702725e-08,2.285732970481174e-06,0.10638297872340426,0.5987989705461825,0.20716564,0.61128235
Sh3kbp1,-5.485064,-2.283875,4.1332022113989104e-08,2.243619058995732e-06,0.0851063829787234,0.5752788104089219,0.16884305,0.6396043
Pik3c2a,-5.4853435,-2.601729,4.126667192025306e-08,2.243619058995732e-06,0.06382978723404255,0.5397483557334859,0.09574314,0.47617504
Ints6l,-5.486742,-3.8557847,4.094142086466476e-08,2.2314320053418704e-06,0.0425531914893617,0.5097941092364884,0.03995758,0.4638693
Fut8,-5.4869404,-1.6535592,4.089545811732339e-08,2.2314320053418704e-06,0.19148936170212766,0.7372390620531885,0.43637863,1.0010784
Pip5k1b,-5.4880686,-2.3340023,4.0635254376616274e-08,2.223766364765131e-06,0.0851063829787234,0.5931155275950815,0.2163623,0.79656637
Sik2,-5.488168,-1.9170792,4.0612433453381766e-08,2.223766364765131e-06,0.0851063829787234,0.5902559336574207,0.19451389,0.5938288
Srsf2,-5.488303,-2.9712934,4.058133403935106e-08,2.223766364765131e-06,0.0425531914893617,0.5232699456677152,0.07088269,0.4549318
Vps50,-5.488366,-4.180515,4.056682888330259e-08,2.223766364765131e-06,0.0425531914893617,0.500893623105519,0.027323429,0.4069818
Slc6a6,-5.492887,-2.1719103,3.954162802115943e-08,2.18169105734816e-06,0.06382978723404255,0.5603016871604232,0.13633516,0.5057344
Psd3,-5.4938793,-1.8450586,3.9319921279905156e-08,2.1739223966894065e-06,0.2127659574468085,0.7810980840720617,0.51121813,1.2230288
Synj1,-5.4946914,-1.734111,3.913942190533226e-08,2.168404673394387e-06,0.1702127659574468,0.7212610809265084,0.3798674,0.9310848
Scaf4,-5.494836,-2.6529267,3.910741735838826e-08,2.168404673394387e-06,0.06382978723404255,0.5320274521018016,0.085658096,0.4462789
Clcn3,-5.49535,-1.6453454,3.8993607275699115e-08,2.168404673394387e-06,0.14893617021276595,0.67622247640835,0.30107647,0.7414563
Actr3,-5.4958644,-2.1950688,3.8880118404586974e-08,2.1674456048366225e-06,0.0851063829787234,0.5627323420074349,0.13826175,0.51818246
Igf1r,-5.49655,-1.8813726,3.8729298057383635e-08,2.1635264839956302e-06,0.1702127659574468,0.6866599942808121,0.3179466,0.8666935
Sclt1,-5.4981384,-1.9828628,3.838220489853182e-08,2.1486038450490626e-06,0.10638297872340426,0.6235702030311696,0.22005925,0.67954427
Tet2,-5.4989862,-2.6894276,3.819806336283959e-08,2.1427598383288096e-06,0.06382978723404255,0.5440020017157564,0.09164675,0.48187694
Ralgapa1,-5.4990587,-2.0385745,3.8182431361912475e-08,2.1427598383288096e-06,0.2127659574468085,0.7945739205032886,0.49527687,1.2901369
Usp33,-5.502036,-2.0495422,3.75429896548535e-08,2.1148430440794834e-06,0.0851063829787234,0.5754575350300257,0.15634821,0.53097
St7l,-5.5022345,-2.5469882,3.750073147039069e-08,2.1148430440794834e-06,0.06382978723404255,0.5485773520160138,0.09982929,0.47842455
4933406I18Rik,-5.5029473,-2.0803473,3.734936606915078e-08,2.1127946658485927e-06,0.10638297872340426,0.5899699742636546,0.19540563,0.6484945
Mdn1,-5.5049233,-2.5326006,3.693284958934233e-08,2.093640650771368e-06,0.06382978723404255,0.5417858164140692,0.09853895,0.46950138
Pikfyve,-5.505194,-2.3512719,3.6876144531438045e-08,2.093640650771368e-06,0.06382978723404255,0.549292250500429,0.115423374,0.48508465
Atp13a3,-5.5060425,-2.1740987,3.669901491669744e-08,2.089200277143348e-06,0.06382978723404255,0.5525092936802974,0.1332039,0.49654323
Xpr1,-5.50653,-1.8693876,3.659763306808219e-08,2.087852230444519e-06,0.1276595744680851,0.6342936802973977,0.24264887,0.69484895
Slc22a23,-5.5092278,-2.0740628,3.6041175017480356e-08,2.0604816440844622e-06,0.0851063829787234,0.5754932799542465,0.1772155,0.59686065
Kdm1a,-5.5112395,-4.2192407,3.563150905087661e-08,2.0414043671578983e-06,0.02127659574468085,0.4934586788676008,0.025369657,0.39108053
Ablim2,-5.5131254,-2.1187987,3.525166424865874e-08,2.0239577315415815e-06,0.0851063829787234,0.5834286531312554,0.16912037,0.58796036
Tent2,-5.5141,-1.9793134,3.505692290398441e-08,2.0170867632335355e-06,0.10638297872340426,0.5941163854732628,0.17451483,0.5606534
Pde10a,-5.5151467,-2.2917194,3.4848918570918064e-08,2.0094215493574427e-06,0.19148936170212766,0.7449957106090935,0.50249344,1.4342625
Tsc22d2,-5.521192,-1.9821659,3.367073586455763e-08,1.945661661678846e-06,0.10638297872340426,0.5958678867600801,0.18175466,0.58081067
Chst1,-5.5228887,-3.2885256,3.334714380143117e-08,1.931115849018223e-06,0.02127659574468085,0.49689019159279385,0.05439359,0.4358055
Eif4e,-5.5233397,-2.9733088,3.326159118528884e-08,1.9303217173838252e-06,0.02127659574468085,0.4973548756076637,0.059806544,0.3947497
Ahcyl1,-5.5237637,-1.8184994,3.3181365876558304e-08,1.9298339850716917e-06,0.0851063829787234,0.5963683156991707,0.19461684,0.56405884
Nr2c2,-5.527111,-1.9119349,3.255465277410346e-08,1.901616347913391e-06,0.10638297872340426,0.6095939376608521,0.19865704,0.6026748
Lmo7,-5.527364,-2.2907238,3.250782251109106e-08,1.901616347913391e-06,0.06382978723404255,0.565413211323992,0.17457964,0.65923804
Chka,-5.5283837,-1.8123807,3.2319492099335866e-08,1.8961239142121283e-06,0.1276595744680851,0.654418072633686,0.27386832,0.7450247
Rab40c,-5.5303326,-2.4327025,3.196243852760311e-08,1.879279481918371e-06,0.06382978723404255,0.5447883900486131,0.109121546,0.48396644
