names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Cacnb2,-6.1120586,-2.5174525,9.83539940254544e-10,1.0699481050461375e-07,0.375,0.7822953640959449,0.59234536,1.727693
Epha5,-6.1190643,-1.9649843,9.412641934391303e-10,1.0281206860857494e-07,0.575,0.8536803986949195,0.976682,2.0100543
Cap2,-6.1226454,-3.6659732,9.203425005273332e-10,1.0093715505783446e-07,0.075,0.6346850238428167,0.091891274,0.7982532
Dock9,-6.1350965,-2.7967036,8.510738724093795e-10,9.410845659111123e-08,0.175,0.7148542540604496,0.23672898,1.0493982
Sptbn4,-6.1534643,-3.6180754,7.580840744905582e-10,8.417239289901364e-08,0.075,0.6384138252482879,0.084536776,0.7338737
Rian,-6.1587334,-2.448313,7.332909430382495e-10,8.175737609725214e-08,0.375,0.7623606181205407,0.5319139,1.575341
Kcnj3,-6.1599894,-2.2505543,7.274989902581193e-10,8.155056554463875e-08,0.425,0.7855222114660643,0.63981694,1.6609586
9530059O14Rik,-6.1628933,-4.112011,7.142754971523892e-10,8.078118434378053e-08,0.075,0.6144634469900685,0.07040839,0.8159686
Sobp,-6.1633644,-2.607978,7.121533586500366e-10,8.078118434378053e-08,0.225,0.7408483023197447,0.3116535,1.172286
Pde8b,-6.1636,-3.6298754,7.110945971338418e-10,8.078118434378053e-08,0.075,0.6394894410383277,0.08906837,0.76695955
Syn2,-6.202965,-2.0902944,5.540924058656768e-10,6.36259100239775e-08,0.425,0.8037718260370729,0.59704345,1.4991635
Myt1l,-6.2310557,-1.7292482,4.6330174003409586e-10,5.365912825308687e-08,0.6,0.8039152414757449,0.88534516,1.7440993
Gabrg2,-6.2336264,-3.0314116,4.55758750241091e-10,5.3014015666571925e-08,0.075,0.6869599512387509,0.16340356,0.89664054
Pak3,-6.239857,-2.726238,4.379709224112843e-10,5.138986325411009e-08,0.175,0.7442185651285361,0.28682333,1.1625856
Shank2,-6.2553105,-3.7430656,3.96725527889733e-10,4.675445146665405e-08,0.075,0.6406009106880356,0.084300265,0.7782712
Samd12,-6.2654757,-2.5095694,3.716891894441555e-10,4.399686572847779e-08,0.3,0.7516403140798107,0.41850823,1.3760855
5730522E02Rik,-6.277377,-2.7530744,3.4433182740580156e-10,4.122736400556873e-08,0.275,0.749775913377075,0.45841566,1.5934398
Hecw2,-6.284736,-2.8476715,3.284110392145889e-10,3.957132118249329e-08,0.2,0.728729697751963,0.27845067,1.1973275
Gpr158,-6.2882686,-2.5904691,3.210266276067974e-10,3.8855790467543446e-08,0.275,0.7535764225018823,0.40440884,1.3867778
Mical2,-6.2918105,-3.1900852,3.1378458875680994e-10,3.815109456966282e-08,0.125,0.6924097379082859,0.17735131,1.0192183
Unc5c,-6.295843,-2.4050815,3.057336048069681e-10,3.749267489923122e-08,0.425,0.8081459969165681,0.63745487,1.7444521
Tmem178b,-6.2995224,-2.431123,2.985640313231816e-10,3.6800071200247196e-08,0.325,0.7861675809400882,0.5289979,1.5602988
Arpp21,-6.3002386,-2.195222,2.971875714388871e-10,3.679921679522072e-08,0.525,0.7997561937542577,0.8095009,1.9035635
Grm1,-6.3182726,-3.3298697,2.6450285866817964e-10,3.30567061042511e-08,0.15,0.6892904521171704,0.20862989,1.2037791
Dok6,-6.3225803,-2.2132652,2.572315473648919e-10,3.229818540978806e-08,0.425,0.813703345165107,0.7113713,1.7592031
Nrxn3,-6.330783,-1.7128655,2.4392054051356066e-10,3.077063344412852e-08,0.925,0.9292961887347173,2.0156937,3.105798
Pclo,-6.343273,-2.014059,2.2493406821711655e-10,2.850933213676378e-08,0.475,0.8335663834211753,0.7619355,1.7253327
Dscam,-6.343381,-2.6886795,2.2477646928575877e-10,2.850933213676378e-08,0.3,0.7574486393460256,0.4474948,1.5344464
Apba1,-6.3584714,-2.993951,2.037710396957937e-10,2.6197740845100366e-08,0.15,0.7301279982790148,0.20471025,1.0330974
Pde10a,-6.3676357,-2.7090755,1.9196406108580708e-10,2.4918233436597276e-08,0.3,0.7460829658312718,0.39892823,1.4364178
Zdhhc14,-6.3797927,-3.407112,1.773279783284945e-10,2.3242940378959254e-08,0.1,0.6874977591337708,0.13287634,0.9192936
Hs6st3,-6.4013686,-2.9871597,1.5399022082971432e-10,2.0382843515736078e-08,0.35,0.7950951919974185,0.582875,1.9842122
Schip1,-6.4016533,-2.1487873,1.5370345029723777e-10,2.0382843515736078e-08,0.575,0.8338532142985192,0.8766357,1.9769565
Slit3,-6.4022813,-2.994007,1.530724228526565e-10,2.0382843515736078e-08,0.3,0.7273672510845792,0.4243204,1.6507488
Nav1,-6.417352,-3.3474393,1.3866499285320692e-10,1.862964178982835e-08,0.1,0.6955648775590693,0.1271384,0.86706984
Ppfia2,-6.422258,-1.8893553,1.3426764053056954e-10,1.8129505030434187e-08,0.65,0.8466530421999928,1.045411,2.0584207
Neto1,-6.434542,-3.4484851,1.2384594881949965e-10,1.6806770933232098e-08,0.125,0.6927682765049658,0.1718756,1.1142375
Kcnq2,-6.437996,-5.1201916,1.2106115667131545e-10,1.6512250151057086e-08,0.025,0.6141766161127246,0.026765417,0.6644763
Snhg11,-6.4441676,-2.28333,1.1623654511579185e-10,1.5935081465619017e-08,0.575,0.8289412355240041,0.97346485,2.1992283
Ptprn2,-6.492049,-2.5940218,8.467664446370971e-11,1.1850319983020208e-08,0.325,0.7648345344376322,0.50192827,1.5965638
Hivep2,-6.521357,-1.9737203,6.96741843034028e-11,1.0011472364879322e-08,0.525,0.8267182962245886,0.84306777,1.824289
Gabra4,-6.5260763,-5.6203456,6.751491689767326e-11,9.753364607744518e-09,0.025,0.6140332006740525,0.020480324,0.70203334
Cers6,-6.567021,-3.5472128,5.133185121584685e-11,7.496124142227201e-09,0.1,0.691298268258578,0.13595214,0.9941367
Dcc,-6.5912266,-2.4253938,4.362077167874565e-11,6.404864125726205e-09,0.55,0.8463303574629809,0.9044838,2.186046
Atrnl1,-6.595249,-2.8854232,4.24541700948568e-11,6.267821705762649e-09,0.25,0.7511025061847908,0.3436719,1.39387
Gabrb3,-6.613499,-2.3016014,3.753398820798821e-11,5.572034603031178e-09,0.5,0.8229536409594493,0.8135661,1.9729382
Nlgn1,-6.6215253,-1.1556036,3.555111834191482e-11,5.306991943595839e-09,0.975,0.9545014520813165,2.6422234,3.403187
Dlgap2,-6.6394415,-2.4382029,3.1487374546253606e-11,4.726624324345443e-09,0.525,0.8135599297264351,0.8624407,2.1305163
Cdr1os,-6.7072015,-2.7972732,1.9839194827528076e-11,3.0117466950038385e-09,0.275,0.771324083037539,0.4313387,1.5579168
Gabrb2,-6.716219,-3.1569536,1.8650078206513296e-11,2.8800436862586915e-09,0.2,0.7222401491520563,0.234763,1.2119882
Cacna2d3,-6.7210855,-3.0943925,1.803758706984021e-11,2.801560488824315e-09,0.275,0.7470510200423075,0.35352403,1.5308286
Gria1,-6.737844,-2.290985,1.607541538944595e-11,2.5266846020443657e-09,0.625,0.8499874511491162,1.0120326,2.258647
Kcnip4,-6.7636685,-1.6277815,1.345407591902237e-11,2.1518513091912564e-09,0.975,0.9528163206769209,2.6224122,3.700336
Tenm2,-6.7745986,-1.6172668,1.2475196821334104e-11,2.0072367580194453e-09,0.95,0.9401599082141192,2.32152,3.3740933
Cnksr2,-6.7777777,-2.1541903,1.2203834154951363e-11,1.975403757491224e-09,0.6,0.861675809400882,1.045547,2.220526
Unc79,-6.7855783,-3.0721664,1.1562252992542395e-11,1.882895381270389e-09,0.2,0.7413861102147646,0.2823375,1.3200699
St6galnac5,-6.786265,-3.4711022,1.1507370853144382e-11,1.882895381270389e-09,0.175,0.7218099028360403,0.22907448,1.3493168
Mapk10,-6.824688,-2.1450627,8.81166722188738e-12,1.4706180015659247e-09,0.475,0.8126635832347352,0.7509403,1.7832947
Kcnq3,-6.885148,-2.401373,5.7727464233747375e-12,9.817322556713872e-10,0.425,0.8133448065684271,0.6369394,1.7414354
Marchf1,-6.89442,-2.402278,5.408494239686951e-12,9.256448421680787e-10,0.525,0.8374386002653186,0.82535493,2.0516505
Kcnma1,-6.9358163,-1.9760438,4.038828316020359e-12,7.093027245193924e-10,0.65,0.8578035925567388,1.128582,2.2221684
Sntg1,-6.9492583,-2.291011,3.6721194961909415e-12,6.491437556753329e-10,0.525,0.8149582302534868,0.7777705,1.9107739
Pcsk2,-6.9515347,-3.0136063,3.6133395655517506e-12,6.429830074594406e-10,0.275,0.771001398300527,0.35332876,1.4867096
Dgkg,-7.008443,-5.760975,2.409850741441551e-12,4.465702718795481e-10,0.025,0.659352479294396,0.030407906,0.9836891
Nrcam,-7.0156054,-2.2849815,2.289553696243641e-12,4.2722435984768496e-10,0.475,0.8249973109605249,0.7057283,1.7912539
Grin2a,-7.0218654,-2.527415,2.1892551047514295e-12,4.1426256806106274e-10,0.575,0.8358968842995949,0.8987873,2.2404902
Ctnnd2,-7.0594344,-2.1508367,1.6718142342939852e-12,3.2317732716172216e-10,0.6,0.8856261876591015,1.2277915,2.4611907
Slc4a10,-7.0620937,-3.0415478,1.640124398627671e-12,3.19348859355982e-10,0.225,0.7751604460220143,0.31466454,1.3974385
Dlg2,-7.0721016,-1.1906631,1.526046045441621e-12,2.993055273066887e-10,1.0,0.9553977985730164,2.9268808,3.721627
Pde4dip,-7.076262,-3.4057124,1.4809496166891397e-12,2.925964426502734e-10,0.15,0.7529669068875264,0.19074717,1.1716117
Cacna2d1,-7.085112,-2.6733036,1.389318681240583e-12,2.765258738143294e-10,0.375,0.8280090351726364,0.637077,1.8995957
Cadps,-7.102469,-2.2938569,1.2254747597197742e-12,2.45735125325898e-10,0.55,0.829801728156036,0.8374944,2.0050488
Rims1,-7.1153126,-2.3161027,1.1165941202360558e-12,2.2729457583896076e-10,0.55,0.8447527876375892,0.94387114,2.176786
Dab1,-7.1326404,-2.471801,9.846165470496963e-13,2.0195913449790335e-10,0.65,0.8780968771288229,1.1798483,2.6029212
Lrrc7,-7.1348968,-1.9419296,9.685968310421702e-13,2.0020151423156241e-10,0.775,0.8635402101036177,1.3398052,2.470514
Lsamp,-7.1383996,-1.3923217,9.442367938837664e-13,1.9821595821606877e-10,1.0,0.972894482090997,3.136201,4.074027
Kcnb2,-7.145572,-3.32576,8.962178090923653e-13,1.8961710653788863e-10,0.25,0.7725431142662508,0.36587292,1.6918428
Grin2b,-7.164617,-2.0226119,7.800441691146631e-13,1.67678294592888e-10,0.7,0.8859847262557814,1.3078749,2.4818788
Dclk1,-7.1851625,-2.3428006,6.712720362082687e-13,1.4664292368224537e-10,0.5,0.8288695278046682,0.739092,1.8794415
Xkr4,-7.1963677,-2.2231221,6.183771270309179e-13,1.373206066390146e-10,0.6,0.8622853250152379,1.0427519,2.2593684
Magi2,-7.203383,-1.676958,5.873661510571732e-13,1.3152107065755204e-10,0.85,0.9235237173281704,1.9097134,2.9647298
Ryr2,-7.213195,-3.0672534,5.465408566066776e-13,1.2537223691431192e-10,0.35,0.8054211035818006,0.51778954,1.8999368
Stxbp5l,-7.2208285,-2.8950367,5.167178786250893e-13,1.1969146033324265e-10,0.325,0.7960273923487864,0.4767874,1.7127495
Rbfox1,-7.2301793,-1.899782,4.823574185285308e-13,1.1270385944227496e-10,0.925,0.9406977161091391,2.191461,3.4229546
Cacna1a,-7.2803664,-3.7664595,3.3291487225635155e-13,7.846861945200145e-11,0.15,0.7536481302212183,0.19003777,1.3476131
Snhg14,-7.293946,-2.6651583,3.010064776732395e-13,7.286526175747699e-11,0.45,0.8175397081495823,0.6967925,2.000034
Snap25,-7.3350472,-2.5969765,2.2164308508681557e-13,5.4638070608098475e-11,0.4,0.8540747911512674,0.63668954,1.8540925
Meg3,-7.3588214,-2.392376,1.8554121662386813e-13,4.6593387763395663e-11,0.875,0.9139507367968162,1.7462168,3.2522473
Ube2e2,-7.3773556,-2.59982,1.6146417033566286e-13,4.1156405501975494e-11,0.375,0.8388369007923703,0.61163795,1.8104289
Phactr1,-7.3863726,-2.1601932,1.5088840496621639e-13,3.89843407830984e-11,0.65,0.8902871894159406,1.1732085,2.3959012
Prkcb,-7.4283867,-3.5738442,1.0993011819837014e-13,2.9538222759902055e-11,0.175,0.7990749704205657,0.2584551,1.5067344
Otud7a,-7.4561443,-3.21656,8.909117674773558e-14,2.4427346114404645e-11,0.25,0.7703918826861712,0.30934435,1.4747583
Lrp1b,-7.475797,-2.0475907,7.673717648039704e-14,2.1478415958627796e-11,0.85,0.9390842924240794,1.797499,3.0825388
Slc8a1,-7.4772887,-2.6744616,7.587163858721177e-14,2.1459693987772423e-11,0.5,0.877559069233803,0.8511628,2.2586002
Gabrb1,-7.4885035,-2.6458118,6.966331737510215e-14,2.012745524590317e-11,0.45,0.845900111146965,0.75027114,2.0787325
Ptprd,-7.489995,-1.8145549,6.887628322774216e-14,2.0116366634015564e-11,0.975,0.9654368792800545,2.4670472,3.6621614
Ccser1,-7.491761,-2.6367986,6.795556822186806e-14,2.0065561737599942e-11,0.525,0.8630382560682658,0.8692001,2.2632244
Kcnd2,-7.508147,-1.9409499,5.997028243174518e-14,1.7904460988233256e-11,0.85,0.9129109748664443,1.6694791,2.8648388
Dock4,-7.527211,-2.6868465,5.1835580359957096e-14,1.5672036981818527e-11,0.475,0.8609228783478542,0.69427586,2.0086973
Csmd3,-7.5475903,-2.0470278,4.43386031259727e-14,1.3853235651103332e-11,0.775,0.9006848087196587,1.3612535,2.5640848
Ank3,-7.5506806,-2.003489,4.329890537690237e-14,1.3687548087969021e-11,0.675,0.8925818364346922,1.2922682,2.4501183
Erc2,-7.569451,-2.6605463,3.748057649535786e-14,1.1989322505122211e-11,0.55,0.8478003657093686,0.8864915,2.3045826
Fry,-7.624897,-3.4236352,2.4422930317241698e-14,8.306887818028917e-12,0.2,0.8053493958624646,0.2674765,1.4564315
Lrfn5,-7.630058,-2.5189397,2.3464812180012328e-14,8.083326965088862e-12,0.6,0.8589150622064465,0.93240196,2.2854552
Cadm1,-7.665184,-2.7085688,1.7857479609889042e-14,6.313558909443665e-12,0.45,0.8598472625578143,0.7009254,2.0332425
Nalf1,-7.733592,-2.1669428,1.0455387528895154e-14,3.8484419575536e-12,0.825,0.9002904162633107,1.5351435,2.8538802
Fgf14,-7.7344847,-2.111795,1.0382274957842445e-14,3.8484419575536e-12,0.85,0.9247068946972141,1.756087,3.077433
Syt1,-7.839353,-1.8048373,4.5287389349580536e-15,1.8162270922734761e-12,0.9,0.9509877738338532,1.9907274,3.139162
Nav3,-7.852491,-2.1681695,4.0785437882786096e-15,1.6860072552468652e-12,0.75,0.8983543078412392,1.4078676,2.6997287
Grm7,-7.9113617,-2.4178896,2.5458890116846797e-15,1.140133962399456e-12,0.75,0.893298913628052,1.2731969,2.6909547
Ctnna2,-7.9296017,-2.3561907,2.1984990521022247e-15,1.0012486361014709e-12,0.65,0.8869169266071493,1.1406391,2.4765031
Rgs7,-8.058607,-3.7636256,7.716882887188591e-16,3.7027257710492396e-13,0.25,0.8087913663905919,0.31806225,1.8059841
Grm5,-8.117949,-2.346709,4.741298950717516e-16,2.403749109543012e-13,0.8,0.9193288157470152,1.4539696,2.8726878
Nrg3,-8.2989855,-2.1269653,1.0500413139397561e-16,6.003108533098137e-14,0.95,0.9477967803234019,2.226321,3.6137419
Gria2,-8.431837,-2.4519227,3.4028077196495143e-17,2.3444472673585243e-14,0.7,0.9218027320641067,1.2344143,2.6623855
Nrxn1,-8.557535,-1.8729955,1.1530574260833154e-17,9.112545011429026e-15,1.0,0.9667634720877702,2.3949256,3.6245973
Adgrb3,-8.798827,-2.4830365,1.3825386790042214e-18,1.2809935967187389e-15,0.85,0.93621598365064,1.6731412,3.22691
