names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Peri NN (for_DEGs),mean_expr_Rest (for_DEGs)
Edrf1,-2.814862,-0.6772679,0.004879817734605445,0.03810540614032208,0.08695652173913043,0.35470683162990857,0.14958684,0.22954094
Cplx2,-2.8151367,-0.45505854,0.004875651114002085,0.0380839376259407,0.21739130434782608,0.5501882732651964,0.46792156,0.5977056
Atg9a,-2.8153927,-0.55785954,0.004871765172143534,0.03806464965847536,0.06521739130434782,0.3254437869822485,0.14953734,0.21304724
Rpap2,-2.8155575,-27.158087,0.004869268546449073,0.03805620879670931,0.0,0.2398780706473014,0.0,0.13955423
Purb,-2.816747,-0.3190457,0.004851271700863277,0.037926584405643365,0.1956521739130435,0.5231127846512462,0.40168208,0.4803802
Tspan13,-2.8174698,-0.57681006,0.004840364575272256,0.03785232716459997,0.2608695652173913,0.6130536130536131,0.49884003,0.6753667
Washc5,-2.8179367,-1.6207162,0.004833335056528454,0.037808358942916905,0.021739130434782608,0.2675632060247445,0.053186033,0.15528385
Mtpap,-2.8190439,-0.49720803,0.004816694119156016,0.03768915870172456,0.08695652173913043,0.35671507979200284,0.16807571,0.22979131
Mtmr2,-2.8190897,-0.43538642,0.004816007593853127,0.03768915870172456,0.08695652173913043,0.3567868029406491,0.19324693,0.25330815
Tbca,-2.819236,-0.47610632,0.004813811307841675,0.03768855181867885,0.08695652173913043,0.355173032096109,0.1914162,0.2573106
Peds1,-2.8212857,-0.9947269,0.004783158321807646,0.03745947656863055,0.043478260869565216,0.29636005020620404,0.097562395,0.18582603
Cds2,-2.8212948,-0.34686816,0.004783021875076159,0.03745947656863055,0.15217391304347827,0.4544737313968083,0.28326538,0.34816006
Sgpl1,-2.8216152,-1.1388477,0.004778248458083398,0.03744285099699647,0.043478260869565216,0.29600143446297295,0.08862116,0.18569653
Dnaja1,-2.82447,-0.48933074,0.004735886988124543,0.037121727937837364,0.1956521739130435,0.5060785368477676,0.34971714,0.46229947
Map3k2,-2.8267944,-0.3388742,0.004701651744914427,0.036864132589976846,0.2391304347826087,0.6058095750403443,0.4828096,0.57938695
Fdft1,-2.8273432,-27.334322,0.004693597461856021,0.03681172323411304,0.0,0.24088219472834857,0.0,0.15633623
Celsr2,-2.8277369,-0.53530794,0.004687832911549297,0.03677724681265098,0.10869565217391304,0.38547606239913934,0.2023038,0.28137523
Clcn5,-2.828972,-1.7865453,0.004669776530523719,0.03664628953714145,0.021739130434782608,0.26856733010579165,0.061396163,0.19757652
Arid4b,-2.829219,-0.7343653,0.004666172819424923,0.03662870688225174,0.30434782608695654,0.717661825354133,0.60969865,0.8743341
Gpt2,-2.830116,-2.3496256,0.004653113828427737,0.03653686983338787,0.021739130434782608,0.2681728527882374,0.034308378,0.16373445
Narf,-2.8310492,-0.9349337,0.004639556970939722,0.03644106863757683,0.043478260869565216,0.297292451138605,0.100144856,0.18346457
Rcbtb1,-2.8319736,-1.4458472,0.004626168274594297,0.03634653261355227,0.06521739130434782,0.3223596915904608,0.09204804,0.23322302
Ss18l1,-2.8328154,-27.07591,0.004614003090258542,0.036261556898288104,0.0,0.24134839519454904,0.0,0.13231611
Ttc5,-2.8332636,-1.739209,0.0046075356377977385,0.03622132316782482,0.043478260869565216,0.2960731576116192,0.05555918,0.17457093
Rps6kb2,-2.8341513,-1.0692171,0.004594756928125485,0.03613143654045413,0.043478260869565216,0.29747175901022055,0.086572565,0.17374334
Morn1,-2.8351214,-2.7638698,0.00458082927459474,0.03603245977996507,0.021739130434782608,0.26835216065985296,0.023019878,0.14683968
Fbxl3,-2.835231,-0.47263363,0.004579254970861862,0.036030624031349406,0.13043478260869565,0.4183252644791106,0.22669278,0.30238155
Tpd52l1,-2.835341,-27.289085,0.004577681157174037,0.03602879106422565,0.0,0.24156356464048773,0.0,0.1518589
Ro60,-2.8355422,-0.5797421,0.0045747971043923,0.03601664172136569,0.10869565217391304,0.38784292630446476,0.19082859,0.2732574
Gm56610,-2.8361828,-26.999077,0.004565631518326084,0.03596555816400524,0.0,0.24163528778913396,0.0,0.1258675
Megf11,-2.8361828,-27.660648,0.004565631518326084,0.03596555816400524,0.0,0.24163528778913396,0.0,0.19241272
Trmt6,-2.836265,-1.6761649,0.004564454293333053,0.03596555816400524,0.021739130434782608,0.2691052537206383,0.051544785,0.15618698
Ermp1,-2.8370247,-27.311419,0.004553610615261859,0.035912978348132125,0.0,0.24170701093778016,0.0,0.1540546
Plch2,-2.8370247,-27.190472,0.004553610615261859,0.035912978348132125,0.0,0.24170701093778016,0.0,0.14250682
Smchd1,-2.8378298,-0.2814959,0.00454213919366997,0.03585407759515631,0.21739130434782608,0.5734624350008966,0.44685957,0.5216366
Spag6l,-2.83869,-1.8587279,0.0045299145511190075,0.03577860199546377,0.021739130434782608,0.2693562847409001,0.046017606,0.15768752
N4bp2l2,-2.8392208,-0.58324677,0.004522386563096001,0.035729646265918714,0.2826086956521739,0.6873229334767796,0.58043283,0.7787808
Tet3,-2.8393397,-0.4801594,0.00452070081100078,0.03572683258576205,0.21739130434782608,0.5571812802582033,0.381824,0.49990445
Fam76b,-2.8393762,-0.6688709,0.004520182232586054,0.03572683258576205,0.08695652173913043,0.3566792182176798,0.15212375,0.23207596
Pdzd8,-2.8397515,-0.33066785,0.004514869910144317,0.03570175235008175,0.13043478260869565,0.42205486820871435,0.2530609,0.3090571
Rab18,-2.8401449,-0.7448834,0.004509304527258383,0.035678743417971955,0.06521739130434782,0.32720100412408104,0.13515219,0.21713558
4930419G24Rik,-2.8403919,-27.308968,0.004505813161787684,0.03566161992849339,0.0,0.24199390353236508,0.0,0.15381226
Sec22b,-2.8407304,-2.3767333,0.0045010326755986615,0.0356342804930277,0.021739130434782608,0.2691052537206383,0.032539304,0.15851985
Rnf11,-2.8416638,-0.7129375,0.004487877823242987,0.03555108405381458,0.10869565217391304,0.3859781244396629,0.18166383,0.28256992
Rhoq,-2.842222,-2.261749,0.0044800273608884885,0.03549936160043459,0.021739130434782608,0.269320423166577,0.04430526,0.19659704
Ybx3,-2.8424873,-0.9065416,0.004476299539431546,0.03548028572994857,0.06521739130434782,0.3269141115294961,0.113268726,0.20279418
Adam19,-2.842579,-1.9573364,0.00447501473558703,0.03548028572994857,0.021739130434782608,0.2696073157611619,0.046356153,0.1691176
Gas6,-2.8435214,-2.4156654,0.004461800687971002,0.03538624099344181,0.021739130434782608,0.26921283844360766,0.033352517,0.16632651
Plpbp,-2.843979,-2.4151525,0.004455398858056795,0.03534590118570596,0.021739130434782608,0.26942800788954635,0.031303916,0.1566691
Fam216a,-2.8452418,-1.6357963,0.004437772973298517,0.035216467747351196,0.021739130434782608,0.26985834678142373,0.055268645,0.16261773
Rbm27,-2.8452966,-0.439426,0.004437008065892849,0.035216467747351196,0.15217391304347827,0.457235072619688,0.2709284,0.35205132
Erbb4,-2.8453882,-1.1773597,0.00443573348572216,0.035216467747351196,0.45652173913043476,0.720494889725659,0.98620605,1.5690136
Taok3,-2.8454156,-0.3008937,0.004435351176378545,0.035216467747351196,0.1956521739130435,0.5301775147928994,0.38867518,0.46070218
Map3k3,-2.845745,-0.42863002,0.004430765792860421,0.035202447325298494,0.2391304347826087,0.597453828223059,0.46285903,0.58346874
B3glct,-2.8481243,-0.9870083,0.004397776486233871,0.03496102194825565,0.06521739130434782,0.32634032634032634,0.1256715,0.23540263
Atp5c1,-2.8493686,-0.42384112,0.004380609368670224,0.03483485461265728,0.15217391304347827,0.45260892953200643,0.2799712,0.36006737
Cask,-2.8499086,-0.78692436,0.004373180779245585,0.03478607683195052,0.32608695652173914,0.737062937062937,0.6959634,1.0061744
Kdm4a,-2.8504941,-27.15397,0.0043651355615806605,0.03474265181862333,0.0,0.24285458131611978,0.0,0.13918288
Intu,-2.8504941,-27.193378,0.0043651355615806605,0.03474265181862333,0.0,0.24285458131611978,0.0,0.14277445
Psmb7,-2.8505216,-0.33565664,0.004364758771406636,0.03474265181862333,0.10869565217391304,0.38888291195983504,0.22976087,0.2821372
Mok,-2.8517568,-27.096397,0.004347833697919266,0.03464599390957612,0.0,0.24296216603908913,0.0,0.134087
Gm16759,-2.8521779,-27.442587,0.004342080240605041,0.03461041117325941,0.0,0.24299802761341222,0.0,0.16755213
Mdga1,-2.8530197,-27.366821,0.004330594028194789,0.034529098379108,0.0,0.24306975076205845,0.0,0.15962864
Gnptg,-2.853221,-1.4387211,0.004327851409805058,0.03451747325065655,0.021739130434782608,0.2706831629908553,0.061396163,0.15841189
Carm1,-2.8536236,-1.7392468,0.004322370896835916,0.03448399821792787,0.043478260869565216,0.2978303747534517,0.056372393,0.17698362
Kpna1,-2.853779,-0.41867727,0.004320255111690197,0.0344773551681365,0.2391304347826087,0.6020441097364174,0.46343547,0.5811086
Pgap2,-2.8547034,-27.246744,0.004307704209027777,0.0343874070399811,0.0,0.2432131970593509,0.0,0.14777578
Gm15155,-2.8547034,-27.811247,0.004307704209027777,0.0343874070399811,0.0,0.2432131970593509,0.0,0.21148819
Acp1,-2.85474,-3.0665846,0.004307207824859674,0.0343874070399811,0.021739130434782608,0.26921283844360766,0.021597907,0.16797972
Fnta,-2.8551242,-27.246948,0.004301998921482966,0.034372498073222506,0.0,0.24324905863367402,0.0,0.14779504
Zfp182,-2.8565884,-0.7097266,0.0042822077652846366,0.03422454570291439,0.08695652173913043,0.35782678859601935,0.1538786,0.24064033
A330015K06Rik,-2.856689,-2.4226224,0.004280850161308144,0.034223874987905335,0.021739130434782608,0.27053971669356286,0.036573242,0.18208452
Tmem67,-2.8566983,-2.2440505,0.004280726762120617,0.034223874987905335,0.021739130434782608,0.27071902456517843,0.034308378,0.1530194
Mrpl41,-2.8577414,-0.9968518,0.004266680380576455,0.034130902597823566,0.043478260869565216,0.29944414559799176,0.100528054,0.19148655
Ubn2,-2.8587754,-0.9504094,0.004252798475669054,0.03402998661144356,0.34782608695652173,0.7873050026896181,0.7889036,1.2002106
Nap1l5,-2.8593152,-0.923667,0.004245566690038249,0.03398223919014827,0.08695652173913043,0.3562130177514793,0.1624233,0.2885858
Eif2d,-2.8597546,-27.092821,0.004239691433376121,0.03394532443826471,0.0,0.24364353595122826,0.0,0.13377634
Ndufa10,-2.859782,-0.62872124,0.00423932447479635,0.03394532443826471,0.10869565217391304,0.38809395732472657,0.18894477,0.27881855
Podxl2,-2.859901,-2.5521233,0.004237734653807215,0.03394532443826471,0.021739130434782608,0.2704321319705935,0.033352517,0.18141264
Enc1,-2.8599467,-0.56635845,0.0042371233281973215,0.03394532443826471,0.15217391304347827,0.44970414201183434,0.2965263,0.41286
Hs3st5,-2.8599741,-3.0684264,0.004236756571225561,0.03394532443826471,0.021739130434782608,0.26942800788954635,0.033352517,0.25036797
Apbb1,-2.86034,-0.85562044,0.004231869228840445,0.03393325162009632,0.06521739130434782,0.3282409897794513,0.13001838,0.22414522
Miga2,-2.862884,-0.2995806,0.00419804322525645,0.03367206610825099,0.08695652173913043,0.3613412228796844,0.19286041,0.23254348
Rsbn1l,-2.8630943,-0.26784214,0.004195255686061111,0.03365975523573068,0.17391304347826086,0.49209252286175365,0.34314996,0.40071866
Chid1,-2.863488,-2.1689613,0.00419004870333251,0.03362801931258798,0.021739130434782608,0.271221086605702,0.03772424,0.15946765
Gfpt1,-2.8639178,-0.7717256,0.004184364056847281,0.033592429700473984,0.06521739130434782,0.32956786802940646,0.12997608,0.21267083
Mindy2,-2.865016,-0.57365716,0.004169881788416956,0.033486169651752426,0.15217391304347827,0.45332616101846873,0.2528919,0.35644796
Arfgef1,-2.8651717,-0.6844591,0.004167833815244497,0.03347972933202381,0.30434782608695654,0.7090191859422629,0.62207794,0.8698705
Nup205,-2.8654094,-0.40907696,0.0041647033860281275,0.03346458731536357,0.06521739130434782,0.33060785368477674,0.16007446,0.20742893
Naa50,-2.8662238,-1.1783736,0.004154003828208369,0.033388597925204565,0.043478260869565216,0.2998744844898691,0.08755175,0.18820508
Gatad2b,-2.86648,-0.8013245,0.004150642836280055,0.03337156583209009,0.30434782608695654,0.6892953200645509,0.5177638,0.78025234
Ppp6r3,-2.867084,-0.5877464,0.004142730258377472,0.033317917402754464,0.2608695652173913,0.6334947104177874,0.4638585,0.6349916
Ccdc92,-2.867331,-27.14974,0.004139497241358819,0.03330188349560224,0.0,0.2442890442890443,0.0,0.13880253
Prpf38b,-2.8699572,-0.4876883,0.004105272698217285,0.033056241354839214,0.13043478260869565,0.4233100233100233,0.22823869,0.30711913
Chd1,-2.8705885,-0.4825554,0.004097082880788722,0.03300018495407463,0.15217391304347827,0.45906401291016674,0.26026562,0.34738204
Hnrnpu,-2.8708723,-0.7322207,0.004093408227145049,0.032980473482275105,0.32608695652173914,0.7568943876636184,0.71856123,1.0104036
Prpf6,-2.8718147,-0.37975055,0.0040812203629131336,0.03289213891765924,0.13043478260869565,0.42571274878967186,0.24502732,0.30841312
Maea,-2.8725011,-1.9010518,0.004072366436881602,0.03283062891059365,0.021739130434782608,0.27218934911242604,0.04526623,0.15952028
Ppp4r3b,-2.8731782,-0.27748385,0.004063647653254293,0.03277017180160349,0.21739130434782608,0.5772996234534696,0.4457813,0.5192924
Tnpo2,-2.8739378,-2.0979505,0.004053888638733494,0.032711107424254954,0.021739130434782608,0.27222521068674915,0.03951387,0.1591771
Map3k7,-2.874075,-0.32062644,0.0040521272327992885,0.03270671635485638,0.17391304347826086,0.49417249417249415,0.32374868,0.3903132
Ift172,-2.8742123,-2.4095972,0.0040503665215830525,0.03270232825569009,0.021739130434782608,0.2720817643894567,0.031303916,0.15611167
Rheb,-2.8749077,-0.4819016,0.004041456253080438,0.03264019522701274,0.15217391304347827,0.4525730679576833,0.26832032,0.35754853
Wnk3,-2.8753011,-1.0664752,0.004036422802072665,0.032609344765992934,0.043478260869565216,0.3012013627398243,0.092278525,0.18436728
Mms19,-2.875777,-1.2601067,0.004030343440403065,0.03257002353191891,0.06521739130434782,0.3275596198673122,0.093029164,0.20986481
Gramd1a,-2.8759692,-1.6530452,0.004027890670653473,0.03255999468124513,0.021739130434782608,0.2725838264299803,0.054175805,0.16133729
Trub1,-2.8770123,-27.104712,0.004014599263812938,0.03246231785093399,0.0,0.2451138604984759,0.0,0.13481201
2700049A03Rik,-2.8773143,-0.4441049,0.004010759189614733,0.03244479279234484,0.08695652173913043,0.3624529316837009,0.18665059,0.2462172
Glrx3,-2.8777351,-0.5590938,0.004005411922836541,0.03241729468874032,0.10869565217391304,0.3906759906759907,0.1963635,0.27738148
Gm28175,-2.877854,-27.653154,0.004003901912247242,0.032414837114216145,0.0,0.24518558364712212,0.0,0.19150557
Hadhb,-2.8782384,-1.262821,0.0039990269480137215,0.032385127815891715,0.043478260869565216,0.300161377084454,0.0825159,0.18764754
Suco,-2.8783848,-0.34328,0.0039971712367264205,0.032379858646620116,0.15217391304347827,0.4617536309844002,0.29207534,0.35790244
Rnf8,-2.8789613,-0.56370014,0.003989871971076978,0.032330476436320386,0.06521739130434782,0.3315761161915008,0.14591593,0.20880204
Usp3,-2.8793182,-0.3565922,0.003985359445066023,0.032303652575844354,0.17391304347826086,0.4894387663618433,0.34840953,0.42767343
Wdfy1,-2.8814046,-1.7152938,0.00395907113197392,0.03210025386727195,0.06521739130434782,0.32666308050923437,0.067823805,0.20736781
Zfand4,-2.8828778,-1.8881197,0.003940602853795314,0.031960156559456714,0.021739130434782608,0.2731934731934732,0.046356153,0.16180247
Ipcef1,-2.8829052,-2.7584226,0.003940259468118918,0.031960156559456714,0.021739130434782608,0.27244038013268784,0.033315346,0.20638585
Fkbp5,-2.884479,-1.9697856,0.003920617405162973,0.031817272629637294,0.043478260869565216,0.29962345346960734,0.05655854,0.20533022
Trappc13,-2.8856046,-1.8874309,0.003906625627959416,0.03171422425408051,0.021739130434782608,0.27333691949076566,0.04677436,0.16310908
Cep95,-2.8859158,-2.0661814,0.003902765991492776,0.03170112520901176,0.021739130434782608,0.27333691949076566,0.041846722,0.16463546
Nus1,-2.8862085,-1.830153,0.0038991365567255854,0.031681221433086326,0.043478260869565216,0.3003765465303927,0.055745322,0.18552051
Dnai4,-2.887151,-0.8706103,0.0038874751191941624,0.03159602433537421,0.06521739130434782,0.33082302313071543,0.117541626,0.20543383
Farsa,-2.8875353,-27.140205,0.0038827290697016864,0.03156699851827059,0.0,0.2460103998565537,0.0,0.13794842
Gnai3,-2.8875446,-0.8354093,0.0038826161327020336,0.03156699851827059,0.06521739130434782,0.33028509951586876,0.12618315,0.21509387
Hivep1,-2.8879929,-1.2198583,0.0038770858738075716,0.031540205095128504,0.06521739130434782,0.32888649811726733,0.11777547,0.25552183
Mir670hg,-2.8883772,-27.557129,0.0038723513482126362,0.03151122977785389,0.0,0.24608212300519994,0.0,0.18021925
Cand1,-2.8887157,-0.56231844,0.0038681848087393686,0.03148686028804206,0.08695652173913043,0.3626322395553165,0.17302589,0.24602559
Hpf1,-2.8897681,-1.2309953,0.003855260740873999,0.03140068387610923,0.043478260869565216,0.30199031737493276,0.08791943,0.19533369
Srgap2,-2.8934283,-0.73546326,0.0038106124103557777,0.031055855464440323,0.30434782608695654,0.7223596915904609,0.7381425,1.036096
Ppp1r1a,-2.8935657,-1.1831625,0.00380894727519691,0.031051703059630148,0.043478260869565216,0.3021337636722252,0.10196431,0.21813145
Zfp64,-2.8936846,-2.3595283,0.003807504692905311,0.03104936300405636,0.021739130434782608,0.2738031199569661,0.034172986,0.16416408
Fam91a1,-2.894087,-1.5434085,0.003802625789774511,0.031018990580218918,0.043478260869565216,0.30173928635467095,0.07107676,0.19451022
Tbc1d5,-2.894188,-0.93083775,0.0038014069519862704,0.031018464864825717,0.3695652173913043,0.7804913035682266,0.7797661,1.1790758
Adgra1,-2.8942518,-0.92422825,0.00380063151278778,0.031018464864825717,0.06521739130434782,0.33236507082660927,0.13518403,0.24269746
Zcchc8,-2.8944256,-1.048138,0.003798527473764377,0.031013805293238775,0.06521739130434782,0.33200645508337817,0.10560141,0.2072709
Anp32a,-2.8950663,-1.0724026,0.0037907848813366293,0.03095999688799855,0.08695652173913043,0.35779092702169624,0.13665497,0.26845166
Zmynd11,-2.8958714,-0.79985446,0.0037810716853608267,0.030899451394661014,0.30434782608695654,0.7278465124618971,0.6303006,0.9277595
Kras,-2.89718,-0.3192997,0.003765335973329934,0.03078021831559943,0.15217391304347827,0.4594226286533979,0.29468682,0.35599628
Tbc1d14,-2.897308,-0.7985285,0.003763798617293077,0.030777014256440957,0.06521739130434782,0.33146853146853145,0.1334871,0.22185218
Asap1,-2.8975644,-0.94098586,0.003760725616557714,0.030761247280641026,0.32608695652173914,0.7025999641384256,0.67503595,1.047645
Gtf2h1,-2.8979487,-0.9279526,0.003756120391003766,0.030732933893505236,0.06521739130434782,0.33218576295499375,0.11730014,0.21251841
Chm,-2.8981774,-0.51044005,0.003753381619415357,0.030719879413247227,0.2391304347826087,0.6152770306616461,0.46966037,0.6172968
Kcnk2,-2.8983696,-1.0218236,0.003751082454103982,0.03071041607001036,0.10869565217391304,0.3857629549937242,0.17632152,0.33039647
Zfyve9,-2.898461,-0.5120699,0.003749988063464482,0.03071041607001036,0.2608695652173913,0.6558723327954097,0.55484545,0.7215868
Prpf8,-2.8989003,-27.347815,0.0037447390270646357,0.030677176115008156,0.0,0.24697866236327776,0.0,0.15769581
