names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Itm2c,-4.4022875,1.153403,1.0711555076965775e-05,2.497565818449066e-05,0.3435950952256718,0.5717769602777663,0.86499727,0.4812837
Ubqln2,-4.4082994,1.4693805,1.0418536001621393e-05,2.429876420133381e-05,0.12653274197756326,0.19422973587401315,0.2902888,0.114788264
Phf23,-4.4158373,0.71349096,1.0061967666889237e-05,2.3477342064025165e-05,0.02765457865901383,0.07386434092506097,0.059304874,0.036583167
Pllp,-4.4210687,0.5324675,9.8213980842489e-06,2.2927972764879928e-05,0.054787372815027394,0.10374901831108171,0.11631243,0.081836574
Dnlz,-4.424933,1.1534779,9.647215065183315e-06,2.2529173370543688e-05,0.04669971301852335,0.09539949572190302,0.106252156,0.049165737
Pofut2,-4.44182,0.56346077,8.920105670896744e-06,2.0849272736342686e-05,0.02374119488651187,0.06985491671144546,0.051467266,0.035114672
Ssr2,-4.4434514,1.3048766,8.852725353281377e-06,2.0693582448253202e-05,0.07357161492303678,0.1270615467283925,0.17121424,0.07286568
Cnpy2,-4.449543,1.3064225,8.605323628303941e-06,2.012227359607753e-05,0.07670232194103835,0.1309883024015211,0.17981443,0.07663654
Psmg4,-4.4516897,0.5739786,8.519729113479305e-06,1.9923857378519488e-05,0.019827811114009913,0.06576282395734304,0.04650826,0.03147964
Acd,-4.4537897,0.4882659,8.436764732565737e-06,1.9731557869618012e-05,0.019306026611009653,0.0651841441739346,0.043254316,0.031025523
Dad1,-4.45586,1.5254877,8.355744599768655e-06,1.9547175465417357e-05,0.15418732063657709,0.23320795271359485,0.36897984,0.14411142
Snu13,-4.461691,1.41556,8.131545030930607e-06,1.903097421662794e-05,0.09757370206104879,0.15678088703343943,0.22691897,0.091200314
Get3,-4.4685593,0.94566405,7.874813049110332e-06,1.8441365402614137e-05,0.038612053222019306,0.0865952961600463,0.08493413,0.044996098
Resp18,-4.472238,1.4439029,7.74051644814331e-06,1.813160813892518e-05,0.08844247325854422,0.14570330260819245,0.20787789,0.08151737
Sstr3,-4.480315,0.38173747,7.453284940379403e-06,1.7469449262735044e-05,0.015392642838507697,0.061298722771049474,0.03349123,0.02580441
Aplp2,-4.4833717,0.8249671,7.347270782101291e-06,1.7225474733012973e-05,0.4007304983042004,0.7099987599718927,1.0138165,0.6887921
Tm2d2,-4.489297,1.423668,7.145856448207314e-06,1.6766430559145173e-05,0.09783459431254891,0.15756623816806514,0.2255103,0.0901101
Snrpf,-4.4959316,1.3211731,6.926605755803585e-06,1.625625789662349e-05,0.06861466214453431,0.12156408878601248,0.16108987,0.06761452
Mgat2,-4.5062027,0.8541067,6.5998105404772595e-06,1.5496059876146798e-05,0.036003130707018,0.08403257140495185,0.0801601,0.04513678
Med30,-4.5073338,0.42296907,6.564730656139533e-06,1.541638810788929e-05,0.021132272371510566,0.0677055346587856,0.04536078,0.034027625
Ak1,-4.513128,1.1280618,6.387845484652332e-06,1.5011492756044092e-05,0.04122097573702061,0.0901087091307403,0.0952859,0.044725493
Sncb,-4.513707,1.4906286,6.370419629529051e-06,1.4971851259113583e-05,0.2713279415601357,0.42896705658661594,0.6828125,0.2990227
Idi1,-4.5161963,0.82923,6.296027735274315e-06,1.4802193126854567e-05,0.035481346204017744,0.08353656016203034,0.07698458,0.044055793
Mrpl14,-4.5163317,1.1526874,6.292006177648443e-06,1.4794032726059998e-05,0.04826506652752413,0.09812755755797131,0.11087729,0.051397238
Slc25a39,-4.51984,0.71428114,6.188649713473748e-06,1.4552289997465617e-05,0.026089225150013044,0.07328566114165254,0.058026638,0.035766695
Sdr39u1,-4.5323725,0.5208637,5.832494651344582e-06,1.372562018581441e-05,0.020349595617010174,0.06712685487537717,0.044446234,0.03118438
Kbtbd7,-4.537232,0.48953444,5.6997478537475105e-06,1.3415576807129959e-05,0.021914949126010958,0.0689042284958459,0.046915147,0.033639576
Slc35a4,-4.5386047,0.5915715,5.662766630511826e-06,1.333203709470365e-05,0.02478476389251239,0.07200429876410532,0.052068926,0.034854844
Guk1,-4.550193,1.4415449,5.359673037660355e-06,1.2629519821269294e-05,0.09574745630054787,0.15566486173686603,0.2198637,0.086669415
Alkbh6,-4.5523987,0.57713413,5.303769794487252e-06,1.2501078454199337e-05,0.02374119488651187,0.07105361054850577,0.051136438,0.034563683
Yrdc,-4.564419,0.4523853,5.0087982953762415e-06,1.1817228044319924e-05,0.018784242108009393,0.06580415822758649,0.04240361,0.031165648
Tubg1,-4.5686746,0.64752483,4.908183387773007e-06,1.1581881762488864e-05,0.02321941038351161,0.07064026784607118,0.051200937,0.032986525
Carmil2,-4.573373,0.9894335,4.79935172462982e-06,1.1328055239002394e-05,0.03391599269501696,0.0824618691357004,0.07474517,0.038345348
Exoc8,-4.5734663,0.29034537,4.797210167595152e-06,1.1323995186091692e-05,0.019566918862509785,0.06667217790269912,0.039065346,0.032056827
Atox1,-4.5766034,1.2700756,4.725861176523116e-06,1.1157533592230573e-05,0.07983302895903992,0.13603108337122308,0.18489979,0.08085342
Spsb3,-4.5875235,0.42418468,4.485351084180764e-06,1.059528647313733e-05,0.019827811114009913,0.06712685487537717,0.042787172,0.032060124
Mrps18b,-4.588633,0.34739685,4.46157452864638e-06,1.0540048143549166e-05,0.01747978085050874,0.06460546439052618,0.038494293,0.030380242
Cox17,-4.593386,1.5111872,4.361106357356646e-06,1.0304513526395804e-05,0.12444560396556223,0.19344438473938744,0.3004768,0.115971915
Mrpl57,-4.5985303,1.2841705,4.254815264514847e-06,1.0056904130675047e-05,0.06470127837203235,0.11825734716653577,0.15499757,0.06657427
Nxph3,-4.6033363,0.55665207,4.1577631249738845e-06,9.830965783883164e-06,0.025045656144012524,0.07299632124994833,0.058492195,0.04013718
Saysd1,-4.6056666,0.5734472,4.111468870881058e-06,9.724070817760234e-06,0.025567440647012784,0.07357500103335676,0.056468047,0.038296167
Tmem256,-4.605893,1.3728921,4.1069918304211795e-06,9.714337190441645e-06,0.08296373597704149,0.1403298474765428,0.20220317,0.08298671
Ppp1ca,-4.612389,1.3221555,3.980673492132491e-06,9.41721224983272e-06,0.08478998173754239,0.14256189806968958,0.19673885,0.083381824
Vit,-4.616191,0.33702162,3.9084703490401865e-06,9.248027322887444e-06,0.024523871641012263,0.07250031000702682,0.054426175,0.043329414
Aamp,-4.629724,1.431751,3.661534226695515e-06,8.667106934011007e-06,0.1054004696060527,0.16868515686355556,0.24156772,0.0964788
Mrps23,-4.6448736,0.6512741,3.4028432075948606e-06,8.060154882587616e-06,0.02765457865901383,0.07622039432893812,0.058226716,0.037463974
Polr3d,-4.6492023,0.6320388,3.332208927110049e-06,7.89632717800926e-06,0.025828332898512916,0.07427768362749555,0.054250706,0.035341013
Eif5a2,-4.661808,0.67600274,3.1344318837554786e-06,7.43421173241325e-06,0.024523871641012263,0.07295498697970487,0.053774983,0.033994563
Stmp1,-4.6630073,0.4920045,3.1162178493180043e-06,7.391664337144666e-06,0.026089225150013044,0.07460835778944323,0.05524137,0.039589655
Ptgs2,-4.666977,0.55538005,3.0566341799107553e-06,7.253533552433277e-06,0.02295851813201148,0.07134295044020998,0.05002934,0.0343143
Dhrs1,-4.666993,0.6385402,3.056394539779313e-06,7.253533552433277e-06,0.024523871641012263,0.07307898979043526,0.054657042,0.035450988
Yjefn3,-4.6680417,0.40043652,3.0408406342363463e-06,7.217967123845461e-06,0.018001565353509,0.06601082957880379,0.041862115,0.031875696
Pes1,-4.673178,0.40019253,2.9657394328540893e-06,7.0415674260660405e-06,0.02269762588051135,0.07105361054850577,0.045960147,0.03501898
Prmt1,-4.7206855,1.2014991,2.3505130931716853e-06,5.593684068153679e-06,0.05896164883902948,0.11263588641342537,0.13322355,0.06012069
Txnl4a,-4.725724,0.82719696,2.2929669718005855e-06,5.458671261830578e-06,0.034437777198017216,0.08465258545860373,0.076178096,0.04364695
Cfap298,-4.7318945,0.9833255,2.2243417391897116e-06,5.297647804647009e-06,0.03469866944951735,0.08502459389079486,0.080140576,0.041338354
Trp53i11,-4.7327433,0.82967526,2.2150574721653583e-06,5.2760033930576346e-06,0.034437777198017216,0.08469391972884718,0.078247756,0.04477727
Adrm1,-4.7380238,1.0908992,2.158125795429927e-06,5.1435905732838515e-06,0.04330811374902165,0.09477948166825115,0.09853966,0.04747244
Pqbp1,-4.739916,0.60477155,2.1380717393528307e-06,5.096698690242243e-06,0.03026350117401513,0.07998181292109288,0.061561577,0.040905207
Exosc5,-4.7595553,0.43023765,1.9401991067346715e-06,4.630764789301885e-06,0.020088703365510045,0.06915223411730666,0.044440053,0.033168323
Sfr1,-4.770328,1.3551517,1.8392602776907004e-06,4.392190158331774e-06,0.0881815810070441,0.1485553672549911,0.20344695,0.08451896
Tubg2,-4.788886,0.41101143,1.6770976826499807e-06,4.010288754365488e-06,0.01695799634750848,0.0660934981192907,0.038008757,0.02872
Slirp,-4.792483,1.2876369,1.6472976496866806e-06,3.940082592761359e-06,0.060005217845030004,0.11478526846608524,0.14448294,0.06172747
Fcor,-4.821806,0.25026208,1.422642546778988e-06,3.4075954030978253e-06,0.01695799634750848,0.06638283801099491,0.038896587,0.032802388
Cdc34,-4.842336,0.6829044,1.2832130396625505e-06,3.075544944762531e-06,0.030002608922515002,0.08084983259620551,0.06561058,0.04137224
Grcc10,-4.8502793,1.477988,1.2328777554321797e-06,2.9564859695192026e-06,0.18210279154709105,0.2791716612243211,0.43802947,0.18008463
Glrx5,-4.853234,1.2526414,1.214643505649658e-06,2.9135396354942247e-06,0.06287503261153143,0.11871202413921382,0.14717673,0.06442338
Csrp1,-4.8568006,0.42437252,1.1929753507433032e-06,2.8633539682423004e-06,0.06444038612053223,0.11896002976067457,0.13066967,0.09895645
Eif6,-4.8578043,0.74160093,1.186946890099626e-06,2.849139086740839e-06,0.031046177928515523,0.08221386351423966,0.068159945,0.04132058
Ap2s1,-4.8612657,1.5255063,1.1663747766716674e-06,2.800758735403727e-06,0.16514479519958258,0.254123093456785,0.39271072,0.15450121
Ctsl,-4.867092,1.2820855,1.132521845902024e-06,2.721171599694839e-06,0.12548917297156276,0.19695779771008143,0.29000095,0.12957084
Mrpl17,-4.8740196,0.9186097,1.0935000377998848e-06,2.628822225613573e-06,0.04148186798852074,0.09407679907411234,0.09297354,0.050259326
Arl6ip4,-4.8877244,1.1345166,1.0200807454623082e-06,2.454954736280539e-06,0.055048265066527526,0.10982515603687017,0.12303391,0.05792324
Mypop,-4.8956547,0.29321617,9.79790122982559e-07,2.358623956687095e-06,0.017740673102008872,0.06803620882073327,0.039508786,0.03235851
Dnajc30,-4.9056764,0.8864521,9.310589543535056e-07,2.2423190914653307e-06,0.038351160970519174,0.09093539453560948,0.08572723,0.047283523
5730409E04Rik,-4.912777,0.9225631,8.9795374834686e-07,2.163559650114789e-06,0.03704669971301852,0.08948869507708841,0.08009693,0.043054976
Arxes2,-4.913575,1.089161,8.943036480738106e-07,2.155151481950071e-06,0.056874510827028435,0.11222254371099079,0.12809761,0.062257975
Magee1,-4.9272876,1.4125224,8.337897768634669e-07,2.0107638937642576e-06,0.08035481346204018,0.14082585871946432,0.18948865,0.07545367
Lin37,-4.931991,0.5917602,8.139556449449959e-07,1.963636934788296e-06,0.022175841377511087,0.07320299260116563,0.049105696,0.032850977
Naa10,-4.9348106,0.5581272,8.022864908136549e-07,1.935833154468652e-06,0.026611009653013305,0.07808043648989377,0.056503914,0.038721938
Pde6a,-4.9416175,0.9325649,7.747702330123254e-07,1.869775117751139e-06,0.05713540307852857,0.11280122349439921,0.13162953,0.07111886
Sdhd,-4.9457994,0.8329702,7.58321031544491e-07,1.8309000015814964e-06,0.034437777198017216,0.08684330178150705,0.0777015,0.04436027
Ilk,-4.962938,0.422071,6.943485960183854e-07,1.6784047116781233e-06,0.02869814766501435,0.08068449551523167,0.060858108,0.045768663
Psmc5,-4.977634,1.572172,6.436617059021746e-07,1.5568629073356225e-06,0.14114270806157056,0.22126234861323524,0.33075213,0.1238403
Fxyd7,-4.984362,1.4549623,6.216662234436583e-07,1.5039318829504905e-06,0.09105139577354553,0.1548795106022403,0.21686369,0.08465054
Nr2c2ap,-4.9907374,0.32322246,6.014925856351579e-07,1.4556521459080151e-06,0.02321941038351161,0.07485636341090399,0.046773136,0.037558798
Wdr74,-4.995021,0.6764777,5.882941285691396e-07,1.4239675015451563e-06,0.024002087138012,0.07584838589674699,0.054483883,0.034436077
Rrp1,-4.9975405,1.5432522,5.806621638856633e-07,1.405874242530886e-06,0.19227758935559613,0.2975240772124168,0.456851,0.18123196
Lyrm2,-5.0159616,0.32959947,5.276887050786223e-07,1.27865411718483e-06,0.020871380120010434,0.0726243128177572,0.044867862,0.035866078
Acyp1,-5.021197,0.9158648,5.135044655434823e-07,1.2450699322462885e-06,0.038612053222019306,0.09246476253461745,0.089503236,0.04843472
Cox14,-5.039941,1.4200383,4.656761481469982e-07,1.1306332430387497e-06,0.11374902165405687,0.18430951101558302,0.26698196,0.108279504
Grp,-5.0474463,0.86523366,4.477545474553537e-07,1.0877103959972294e-06,0.04174276024002087,0.09618484685652874,0.09523102,0.053396642
Lsm3,-5.063519,0.5549511,4.1158726062914755e-07,1.001027307485988e-06,0.02321941038351161,0.07572438308601662,0.053543184,0.036755312
Atp6v1e1,-5.082253,1.3713819,3.729841439010746e-07,9.079619447927047e-07,0.288025045656144,0.46591989418426816,0.7048789,0.33335525
Hypk,-5.0880623,0.5618731,3.6174077247055126e-07,8.808314051910932e-07,0.026871901904513436,0.08002314719133634,0.06094138,0.041685835
Tmem42,-5.089416,0.3517673,3.5916810220951397e-07,8.748048319769435e-07,0.019566918862509785,0.07200429876410532,0.04200571,0.03306506
Gpr83,-5.0989146,0.37752727,3.416068040304806e-07,8.324090708532704e-07,0.021132272371510566,0.07374033811433059,0.045028497,0.034839176
Nfkb2,-5.100714,0.5242325,3.3837439753844036e-07,8.246820917784936e-07,0.027132794156013565,0.080353821353284,0.056669943,0.03974186
Dhx38,-5.1312213,0.331731,2.878685039512879e-07,7.024179714103802e-07,0.019827811114009913,0.07266564708800066,0.043533795,0.03474453
Nudt19,-5.1349254,0.9699174,2.8225569596736805e-07,6.889100327589408e-07,0.04174276024002087,0.0971355350721283,0.09362507,0.048892986
Srp14,-5.140179,1.4546632,2.7447642793026406e-07,6.69983795283993e-07,0.12731541873206365,0.20386062084073905,0.29979625,0.12004007
Pla2g7,-5.156641,0.4738208,2.514192406390784e-07,6.142603196919474e-07,0.07696321419253849,0.1368164345058488,0.16757466,0.123422414
Cited2,-5.175492,0.74054384,2.2731113546752614e-07,5.55663228712921e-07,0.03704669971301852,0.09217542264291324,0.08153084,0.049591582
Cyth2,-5.195786,1.084336,2.0385666171236766e-07,4.988732696003022e-07,0.05035220453952518,0.10771710825445377,0.11493642,0.05585376
Mageh1,-5.2050138,0.89767003,1.9398213592611857e-07,4.748382975617023e-07,0.04591703626402296,0.10255032447402142,0.102942556,0.05656831
Abhd17a,-5.2124195,1.3775532,1.8639340382323717e-07,4.5642857566120317e-07,0.09574745630054787,0.16298102756995825,0.21999851,0.09048678
Nudt2,-5.215966,0.36018983,1.8286163419597188e-07,4.479434871771141e-07,0.019566918862509785,0.07328566114165254,0.044494443,0.034832884
Gng3,-5.21877,1.4895717,1.801150532075739e-07,4.413360824081261e-07,0.16853639446908428,0.2635059728020502,0.40365812,0.16304924
Gemin7,-5.2205515,1.0300921,1.7839105015419533e-07,4.3719149194119196e-07,0.0453952517610227,0.10213698177158682,0.10144116,0.05095967
Churc1,-5.2302155,0.87028,1.6931247022795222e-07,4.1501788679301917e-07,0.038351160970519174,0.09420080188484273,0.08928241,0.04982566
Pgk1,-5.2332764,1.4938294,1.6653133759318856e-07,4.0834979386101266e-07,0.18445082181059222,0.2879345265159344,0.4326711,0.17581978
Hexim1,-5.233404,0.61434865,1.6641613862821194e-07,4.0810455826777906e-07,0.03182885468301591,0.08692597032199396,0.0689126,0.04554941
Tram1l1,-5.236997,0.6051035,1.6321027379942853e-07,4.003523878939789e-07,0.028437255413514217,0.08328855454056959,0.062175464,0.04130807
Gpaa1,-5.238746,0.5949837,1.6167121768331653e-07,3.966495269494809e-07,0.028959039916514478,0.08386723432397801,0.065237984,0.043663643
Pno1,-5.2422724,0.40404767,1.5861107521379897e-07,3.892482958256259e-07,0.020610487868510306,0.07469102632993015,0.04610145,0.03503513
5830416I19Rik,-5.2479577,1.0506885,1.5379442349317512e-07,3.7749668030160007e-07,0.1087920688755544,0.17906005869466374,0.24993554,0.12845472
B930036N10Rik,-5.251681,0.5301947,1.5071762367116519e-07,3.7001211037407113e-07,0.032350639186016175,0.08771132145661968,0.07373539,0.051632293
Pcdh8,-5.257692,0.98359585,1.4587472683518345e-07,3.582864634425392e-07,0.05165666579702583,0.10982515603687017,0.117217004,0.06099426
Nrsn2,-5.2639275,1.2682748,1.4101007691958728e-07,3.465283306044732e-07,0.061309679102530656,0.1213574174347952,0.1422625,0.061536007
Mtrfr,-5.2642865,0.26839185,1.4073496071448808e-07,3.458838739960024e-07,0.021654056874510826,0.07597238870747737,0.043901805,0.036583733
Snrpn,-5.266678,0.43565255,1.3891461783855358e-07,3.414724893716892e-07,0.41325332637620665,0.745876906543215,1.0711445,0.8831971
Ndufb1,-5.284894,1.503749,1.2577754512184698e-07,3.0940608234221623e-07,0.1909731280980955,0.29826809407679905,0.4738588,0.19372396
Ubxn1,-5.311548,1.1806201,1.0869773412065825e-07,2.6780745606290913e-07,0.0693973388990347,0.13115363948249495,0.15576147,0.07172205
Cdk5r2,-5.3129654,1.2900503,1.0785549995036754e-07,2.657567431147525e-07,0.07852856770153926,0.1426445666101765,0.17577557,0.07565042
Fkrp,-5.316742,0.5672145,1.0564175804331005e-07,2.6042147143337074e-07,0.030002608922515002,0.0856859422146902,0.06070206,0.041370273
Magoh,-5.334731,0.888796,9.568613985873839e-08,2.361394726308138e-07,0.037307591964518654,0.0941181333443558,0.08472379,0.046645597
Ssna1,-5.335984,0.8483556,9.502776222818217e-08,2.3453623322046984e-07,0.03991651447951996,0.09705286653164139,0.08989723,0.050924677
Higd2a,-5.342873,1.4008347,9.148488016812323e-08,2.2589585830890197e-07,0.1061831463605531,0.17786136485760343,0.24999425,0.102159716
Smim15,-5.3612146,0.93669426,8.266415917890466e-08,2.0426576762342913e-07,0.05035220453952518,0.10924647625346175,0.10959026,0.058748163
Fkbp2,-5.3679686,1.5051377,7.962852706598609e-08,1.9683703056697758e-07,0.14322984607357162,0.2287025172570578,0.34325036,0.13476945
Tmem14a,-5.3686066,0.84399074,7.934732090051887e-08,1.9615995147639543e-07,0.03782937646751892,0.09511015583019881,0.08478254,0.04811613
Hmgn2,-5.378564,0.8166159,7.508234268079191e-08,1.857358265358938e-07,0.04226454474302113,0.10019427107014425,0.09353914,0.054177605
Polr1g,-5.390741,0.5554693,7.016778093899007e-08,1.7369030620273266e-07,0.027393686407513697,0.08370189724300417,0.06009501,0.04128054
Mrpl51,-5.400357,1.1760072,6.650855402148335e-08,1.6475383484440468e-07,0.06287503261153143,0.12462282478402843,0.14280802,0.06573068
