names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Fam124a,3.0429978,0.74181926,0.0023423393268498043,0.022060517950387045,0.3284132841328413,0.23545307151864528,0.22924489,0.14329544
Ppp2r5e,3.0414739,0.30258113,0.0023542297639094377,0.022156971543343815,0.8523985239852399,0.6825076562781481,0.9006955,0.7815416
Taok1,3.041274,0.26531497,0.002355793742152113,0.022163927819197224,0.8782287822878229,0.7330931363718249,1.0483329,0.93280953
Orc5,3.035838,0.6889922,0.0023986825152226363,0.02252799691857121,0.35424354243542433,0.27825617005944875,0.2572379,0.16717644
Guf1,3.0349703,0.56279534,0.0024055938237452466,0.022585012594002366,0.4022140221402214,0.3341379931543866,0.28828117,0.20392373
Ddx1,3.0334916,0.30030757,0.002417415117958178,0.022688069933474064,0.4317343173431734,0.34653215636822193,0.2897383,0.24131536
Uba3,3.0293984,0.55347526,0.0024504125624047936,0.02296567337000935,0.34686346863468637,0.26301567285173844,0.22492422,0.15859398
Magee1,3.0292363,0.69455904,0.0024517287466014523,0.022969997008779997,0.23247232472324722,0.13157989551432175,0.14269407,0.09054548
Scaf8,3.0284252,0.26830855,0.002458319376861274,0.023015693956885866,0.8191881918819188,0.692127544586561,0.90638214,0.7997471
Slc30a5,3.0256374,0.40683132,0.0024810965726521613,0.023212766332577846,0.4575645756457565,0.379102864348766,0.3345031,0.26208296
Lrrc58,3.0251696,0.30905896,0.0024849373199904434,0.0232406076533739,0.5092250922509225,0.4341560079264997,0.39658606,0.3313748
Zdhhc1,3.0247886,0.581301,0.0024880696895542447,0.02325371567246002,0.36531365313653136,0.2787245541343902,0.23257378,0.16127329
Exoc5,3.022646,0.25903502,0.0025057527739580686,0.023394571590081063,0.7084870848708487,0.5935507115834985,0.64806426,0.56643426
Bex1,3.0215406,0.94009745,0.0025149193863146036,0.0234719985794628,0.19557195571955718,0.09137092415780941,0.12086129,0.06481112
Setd1a,3.0163271,0.6923284,0.002558570723316331,0.02386282378879202,0.30996309963099633,0.22280670149522608,0.18760306,0.12018316
Arfip1,3.0128338,0.389043,0.002588205514337207,0.024105747719320884,0.41697416974169743,0.3250585480093677,0.27388406,0.21558934
Selenoi,3.0122228,0.5087429,0.002593422143926832,0.024137600626018003,0.41697416974169743,0.34065934065934067,0.3000628,0.21990062
Atg2b,3.0108836,0.53645134,0.0026048872788647206,0.02421914227788756,0.3874538745387454,0.3110070257611241,0.2669155,0.1913873
Ext2,3.009337,0.3575512,0.002618186356847214,0.024334371293145845,0.5276752767527675,0.4553413799315439,0.41338715,0.33615476
Sod1,3.0090237,0.27024338,0.002620886152376574,0.024351041118381236,0.36900369003690037,0.2732840929562241,0.2447173,0.20693178
Ddx42,3.007994,0.25312006,0.0026297841649729975,0.02441682809703678,0.5498154981549815,0.47368041794271304,0.42637572,0.36889496
Alg9,3.0073414,0.6406807,0.002635437118010689,0.024460861955422183,0.34317343173431736,0.25995316159250587,0.22268414,0.14840636
Pi4k2a,3.005342,0.61920947,0.002652824624942449,0.024613742290125556,0.36900369003690037,0.2943974058728157,0.25916666,0.17614087
Sarnp,3.0045724,0.28558114,0.002659545074359299,0.024659066993800674,0.5682656826568265,0.4918753377769771,0.4658306,0.3966132
Dysf,3.0034783,1.9545991,0.0026691254393436453,0.024739358590949896,0.15867158671586715,0.05674653215636822,0.098564856,0.02637351
Ap4e1,2.9982536,0.41193208,0.0027153164293504325,0.025124157182040675,0.4575645756457565,0.3862006845613403,0.33453575,0.2612951
Cacna1g,2.9978461,0.761649,0.0027189488463475204,0.02514910688514901,0.3173431734317343,0.23235453071518644,0.21635345,0.13318944
Fam120b,2.9937267,0.2821236,0.002755926808313889,0.025456085713095288,0.6014760147601476,0.5120518825436858,0.49132237,0.41988128
Ralgapa1,2.9928892,0.35615486,0.002763500266616952,0.025517268784878866,0.940959409594096,0.7920735002702216,1.4714425,1.2868823
Gapvd1,2.990558,0.26221833,0.002784683369039492,0.025695206774069765,0.8118081180811808,0.6820032426589804,0.88957554,0.7865258
5530601H04Rik,2.9896715,0.5327177,0.002792777275520992,0.025761045449107126,0.41697416974169743,0.3423166996937489,0.30169296,0.21786655
Tacc2,2.9895356,0.37864217,0.002794019089202397,0.025763655774491558,0.44649446494464945,0.3656998738965952,0.30801302,0.24486618
Zfp33b,2.9890413,0.80451715,0.002798542168746645,0.025796510488583994,0.3247232472324723,0.24784723473248063,0.23107491,0.1387507
Lrrc49,2.9888113,0.29942814,0.0028006506165940276,0.02580709261587158,0.6125461254612546,0.5333093136371825,0.5420727,0.46039724
Hdac7,2.9883285,0.3446415,0.00280507961728634,0.025839043303559805,0.4870848708487085,0.39881102504053323,0.35598198,0.29022107
Gdpd1,2.986827,0.3039413,0.0028188919376862273,0.025948484537728307,0.5424354243542435,0.46132228427310396,0.42692596,0.35863617
Spink10,2.9857519,0.46570072,0.002828820798730597,0.026030963993798336,0.4870848708487085,0.4209691947396865,0.427037,0.32623768
Suz12,2.9836545,0.25243995,0.0028482827593584153,0.026183153521710783,0.5682656826568265,0.48113853359755,0.45148417,0.3913927
Dusp26,2.980263,1.0872098,0.0028800097068805747,0.026447662619234806,0.21033210332103322,0.11237614844172221,0.14016096,0.06842156
Odf2,2.9789352,0.26824972,0.002892519913991893,0.026544402352787627,0.6752767527675276,0.5654836966312377,0.5921065,0.5132635
Hapln1,2.9735897,0.93686557,0.002943383950951666,0.02697432699934218,0.1918819188191882,0.087515762925599,0.13163935,0.07091996
Tmem175,2.9734237,0.3415231,0.0029449763427608386,0.026979718489595544,0.5350553505535055,0.468384074941452,0.4416092,0.36337468
Smg6,2.9704473,0.28998643,0.002973664588514541,0.027233254087725194,0.8560885608856088,0.708953341740227,0.99988467,0.8776103
Ankrd29,2.9699419,0.92171,0.002978562116864391,0.02726019404126784,0.23616236162361623,0.1400108088632679,0.13664767,0.07445306
Evc,2.96967,2.3429377,0.0029811966630259434,0.027274346045456963,0.14391143911439114,0.04240677355431454,0.09326078,0.0190837
Kif3b,2.9685385,0.3549161,0.0029921968387191526,0.027365666799313695,0.4575645756457565,0.3786705098180508,0.3184456,0.25712684
Slc25a51,2.9667466,0.54416704,0.00300968953393976,0.027506924413932432,0.39114391143911437,0.31453792109529816,0.27848765,0.19903708
Abca3,2.964966,0.35474694,0.003027164106669469,0.027657225279227687,0.46494464944649444,0.39113673212033867,0.33490768,0.27085996
Glrx,2.9643736,1.2536728,0.003032997102788735,0.027692704628873663,0.2029520295202952,0.10592686002522068,0.122729845,0.053315267
Nalcn,2.9643624,0.3720956,0.0030331086610634606,0.027692704628873663,0.9372693726937269,0.7422086110610701,1.3150052,1.1331178
3300002I08Rik,2.9596393,0.68839943,0.003079993703020422,0.028082602918275783,0.3210332103321033,0.23498468744370385,0.21347116,0.13773283
Stradb,2.9590394,0.65624726,0.0030859950133297924,0.028127776800600923,0.3173431734317343,0.23163393983066113,0.1979108,0.13003513
4933434E20Rik,2.958006,0.4290669,0.0030963619190629683,0.028212697444971842,0.3837638376383764,0.3021437578814628,0.25083193,0.19206662
Clrn1,2.957142,2.4096556,0.0031050505801624413,0.028282274267445694,0.14022140221402213,0.03840749414519906,0.091618955,0.017896248
Sucla2,2.9552522,0.27013195,0.003124136965442939,0.02841758979737704,0.47601476014760147,0.3987389659520807,0.3381354,0.28790492
Frmd7,2.9548862,2.5375116,0.003127844669494793,0.02844168740078683,0.13284132841328414,0.03026481715006305,0.08976583,0.016046964
Psma7,2.9546523,0.31770462,0.0031302166432297736,0.028446786700998046,0.36531365313653136,0.27886867231129525,0.25876275,0.21265201
Sugp1,2.954622,0.42133713,0.0031305228237756316,0.028446786700998046,0.47232472324723246,0.39441542064492885,0.33761072,0.26227498
Zfp800,2.9535205,0.43672803,0.00314171711646731,0.028538856970749364,0.45018450184501846,0.37578814627994955,0.340224,0.26191136
Bbx,2.9496727,0.28453085,0.0031811074281040837,0.028867394999377485,0.6273062730627307,0.5195099981985228,0.55800074,0.47836635
Enpp5,2.9495142,0.52018166,0.0031827389892419055,0.028872449912535448,0.33579335793357934,0.25393622770671953,0.23837717,0.17201895
Wnk2,2.948009,0.2873295,0.0031982769015164777,0.029003611320873358,0.7195571955719557,0.5775175644028103,0.6655184,0.5736642
Capn7,2.9476242,0.38904333,0.0032022600787324166,0.029029935329129567,0.47232472324723246,0.4010448567825617,0.34721574,0.27535734
Csnk2a2,2.9453647,0.3295823,0.0032257428489083553,0.02921324919115858,0.5461254612546126,0.46034948657899477,0.41819376,0.3458379
Pex14,2.9437275,0.44206822,0.0032428549914316324,0.02934843840342471,0.45387453874538747,0.38666906863628175,0.34283587,0.26314145
Slc43a2,2.9399285,0.38427675,0.003282878941097139,0.029670688579643497,0.46494464944649444,0.3868131868131868,0.3417056,0.27162352
Pnisr,2.9376426,0.25566983,0.0033071812136123307,0.029870238389836413,0.8560885608856088,0.7353990272023059,1.0793018,0.96589285
Chordc1,2.9372654,0.30623612,0.0033112072042815726,0.02988650909608527,0.5129151291512916,0.4449288416501531,0.38899082,0.32537675
Rev1,2.93387,0.25720534,0.0033476425025864612,0.03019508360003297,0.6715867158671587,0.5871374527112232,0.6344824,0.55466676
Foxg1,2.9298487,0.34068817,0.00339127020486642,0.030557823744051207,0.46863468634686345,0.38508376869032607,0.327335,0.26682362
Gabrg1,2.9287963,1.1727918,0.0034027738672156695,0.030633266785821595,0.23247232472324722,0.1384255089173122,0.21017316,0.09870951
Ldhb,2.9263783,0.32912526,0.0034293381183885096,0.030818165632474668,0.3800738007380074,0.29468564222662585,0.28881842,0.23629396
Rbm6,2.9248126,0.3408387,0.003446637030517974,0.030963268809768626,0.9372693726937269,0.7850477391460998,1.3846956,1.2130435
Gnai3,2.921825,0.46147305,0.003479871462903873,0.031240944272712016,0.4059040590405904,0.32822914790127905,0.2839675,0.21389328
Arrdc1,2.9203386,1.5103077,0.003496513151552853,0.031379862519113275,0.18450184501845018,0.08747973338137273,0.113132864,0.04118739
Ipo7,2.9199462,0.31289005,0.00350091794630288,0.03140890324446023,0.4870848708487085,0.42003242658980366,0.36939672,0.30729088
BC031181,2.914631,0.3730927,0.0035610941235193665,0.03189553303298846,0.35793357933579334,0.2743289497387858,0.25201797,0.19992094
Stx7,2.9098928,0.30625567,0.0036155275424223964,0.03231843814533925,0.44649446494464945,0.3696991533057107,0.3150793,0.26200315
Bcl2l2,2.908761,1.0861045,0.0036286406166817073,0.03242486643506401,0.21033210332103322,0.11507836425869213,0.12484317,0.060750246
Brd7,2.9033742,0.3984181,0.0036916537543189997,0.03292224904698026,0.42066420664206644,0.3424247883264277,0.2915541,0.2285863
Grip2,2.8985794,1.2027205,0.0037485740433838236,0.03339661291303825,0.1992619926199262,0.10282831922176185,0.11745072,0.052729603
Rnf11,2.8974817,0.31489325,0.00376171786420643,0.033502604909256474,0.4575645756457565,0.3839308232750856,0.33986944,0.28171003
Rufy1,2.8957427,0.30228373,0.0037826259654547435,0.033644210424286315,0.45018450184501846,0.36577193298504773,0.30348325,0.25273666
Rab10os,2.8944523,0.8194524,0.0037982051404584437,0.03377159898217021,0.2730627306273063,0.1858043595748514,0.16872555,0.09907473
Psen1,2.8936527,0.28693888,0.0038078916582889736,0.0338353336171378,0.5018450184501845,0.4226986128625473,0.36518845,0.30842853
Spindoc,2.8893936,0.43027428,0.003859856046919524,0.03426307630681454,0.4354243542435424,0.36962709421725815,0.31533366,0.24303806
Nars2,2.8890014,0.43048403,0.0038646751051666563,0.034294524463615604,0.44280442804428044,0.37142857142857144,0.32020813,0.24689671
Rab3b,2.8884015,0.76394457,0.00387205327052476,0.034348653476064805,0.26199261992619927,0.16796973518284994,0.18180886,0.11101764
Pinx1,2.8882318,0.7491491,0.003874143752501204,0.034355855653368766,0.31365313653136534,0.23779499189335254,0.21462323,0.13315669
Xk,2.887926,1.2033399,0.003877909203895271,0.03437192183974221,0.1992619926199262,0.104341560079265,0.11697136,0.052485444
Becn1,2.887877,0.36341292,0.0038785138451097275,0.03437192183974221,0.42435424354243545,0.3455233291298865,0.27987024,0.22397713
Ppip5k1,2.8875566,0.30550563,0.0038824693794720835,0.03439542979912501,0.5608856088560885,0.4715907043775896,0.43207887,0.36277634
Ndn,2.8874545,0.44200683,0.003883726609994242,0.03439542979912501,0.2988929889298893,0.20515222482435597,0.22240658,0.1683491
Papola,2.8873377,0.28795555,0.0038851705529400616,0.034396880644975106,0.8708487084870848,0.7262835525130608,1.0561194,0.93055004
Serf2,2.885195,0.27407762,0.003911713784285514,0.0345976791914917,0.35793357933579334,0.26885245901639343,0.26107717,0.22050874
Morf4l2,2.882754,0.25837973,0.003942149353985964,0.03483247390384835,0.45018450184501846,0.369194739686543,0.3160015,0.27055752
Rassf5,2.8812642,0.89966255,0.0039608361390423745,0.034986083844861474,0.23247232472324722,0.14152404972077104,0.13259792,0.07325189
Mtif2,2.8811057,0.31754568,0.003962827812036688,0.034992173286042004,0.5276752767527675,0.4554854981084489,0.41174924,0.34274223
Dpy19l1,2.8760242,0.75356454,0.004027187883961533,0.035525455824703345,0.46863468634686345,0.42359935146820393,0.59008056,0.38998654
Dhx35,2.8725686,0.7625743,0.0040714951349405375,0.035892740904151,0.3210332103321033,0.24691046658259774,0.22017398,0.1355584
Synj2bp,2.8701847,0.2614817,0.004102322651265466,0.03614079004573872,0.6273062730627307,0.53053503873176,0.5222238,0.45240855
Dazap1,2.8686793,0.47786126,0.004121893881736754,0.036289413041371746,0.4095940959409594,0.3424247883264277,0.29648557,0.22139263
Fkbp14,2.8676796,1.3087119,0.004134939100316591,0.036392339870785065,0.18081180811808117,0.08470545847595028,0.10183373,0.042364195
Foxo3,2.867246,0.28934363,0.004140611880088552,0.03641908030949766,0.4575645756457565,0.37265357593226445,0.32445788,0.2727932
Dlst,2.8671477,0.3758945,0.004141895399943176,0.03641908030949766,0.44280442804428044,0.36126823995676455,0.29828286,0.23730354
Mon2,2.8671365,0.2604742,0.0041420435216161094,0.03641908030949766,0.6826568265682657,0.5873176004323545,0.6292592,0.54897714
Smc5,2.8661218,0.25217205,0.004155344651896608,0.03651213564305489,0.5571955719557196,0.4726355611601513,0.43081385,0.3730436
Bbs7,2.863632,0.6069437,0.004188143736798565,0.03675226068183456,0.35424354243542433,0.28409295622410374,0.24638452,0.16842921
Man2a1,2.861591,0.30942777,0.004215204010870308,0.03696143459799613,0.5756457564575646,0.4713384975680058,0.5271973,0.44479883
Rgs11,2.8615232,0.74235183,0.0042161070726780105,0.03696143459799613,0.30996309963099633,0.2275986308773194,0.18987685,0.11777676
Arhgap26,2.8592296,0.31218258,0.004246713760130978,0.037217612111780624,0.8560885608856088,0.6684561340299046,1.0398299,0.90539664
Smad1,2.8577847,0.45361996,0.0042660972684018484,0.03737529625104587,0.3985239852398524,0.32487840028823634,0.28558418,0.21620965
Gigyf1,2.8556042,0.49988788,0.0042955016023882965,0.03758969553553388,0.3726937269372694,0.297423887587822,0.245777,0.17983973
Shank3,2.851251,0.330594,0.004354758907022687,0.03808325231407521,0.5018450184501845,0.416825797153666,0.35090724,0.28838465
D130040H23Rik,2.8511302,0.2979596,0.004356412599376377,0.03808325231407521,0.5498154981549815,0.4617906683480454,0.41968188,0.35358953
Vezf1,2.8511,0.64332414,0.004356826111405553,0.03808325231407521,0.28044280442804426,0.19009187533777697,0.18314691,0.12105018
Zfp938,2.8500135,0.73231304,0.004371736262722048,0.038188736469226735,0.3025830258302583,0.22442803098540803,0.20163624,0.12616968
Ankrd42,2.8495646,0.48946413,0.004377910547354213,0.038230242576343096,0.4095940959409594,0.34307332012250047,0.28954566,0.2144673
Rnf38,2.8479614,0.2781445,0.004400026142491256,0.03841088448627032,0.5719557195571956,0.4909385696270942,0.47114506,0.40299445
Zfp788,2.847607,0.6338638,0.004404931245967123,0.03844121551774492,0.3210332103321033,0.24186633039092056,0.20240462,0.13503565
Gys1,2.8425179,0.70137054,0.0044758727198212726,0.03903495617708458,0.3062730627306273,0.2252927400468384,0.20108244,0.12836982
Mrs2,2.841673,0.53700763,0.004487752191486427,0.03911316944055799,0.3800738007380074,0.3068636281751036,0.25768667,0.18446822
Atosb,2.8396885,0.9241931,0.004515760116706231,0.03934451178206758,0.24723247232472326,0.159971176364619,0.15274478,0.08338972
Cerk,2.8381042,0.38631788,0.0045382374579490655,0.03948913228467985,0.3800738007380074,0.30257611241217797,0.27322856,0.21542464
Amn1,2.8320231,0.35768884,0.00462545168786971,0.04019595305726362,0.4612546125461255,0.39250585480093675,0.3436126,0.2776281
Trip4,2.8317175,0.27434757,0.004629873825117962,0.04022137396731964,0.5055350553505535,0.43350747613042695,0.3839233,0.32712978
Gm12296,2.8275716,0.87206703,0.0046902524628418376,0.040680143213867065,0.2952029520295203,0.21941992433795712,0.21785136,0.12485661
Zswim3,2.8266814,0.8678343,0.0047033108223902284,0.04078023936677168,0.2767527675276753,0.1925779138893893,0.1765054,0.100551374
Pde11a,2.8263795,0.8394262,0.004707744848635548,0.04080551744607651,0.28413284132841327,0.1947757160871915,0.32867643,0.19677532
N4bp1,2.8242292,0.38083094,0.004739446974138376,0.041053816955221846,0.41697416974169743,0.3480453972257251,0.2852963,0.2259865
Rimkla,2.8239841,0.9315457,0.004743074375667091,0.04107199757466153,0.26199261992619927,0.17870653936227707,0.16481782,0.08978819
Slx4ip,2.8234785,0.48685026,0.004750560334524529,0.04112356835975325,0.41697416974169743,0.361736624031706,0.33534575,0.25022
Dusp11,2.8230333,0.29171526,0.00475716130043925,0.04116744738898636,0.5129151291512916,0.44467663484056924,0.3861831,0.32574576
Zswim5,2.8224185,0.26068568,0.004766293237743608,0.04120666000584645,0.5867158671586716,0.47951720410736803,0.48818234,0.42220074
Yy1,2.82034,0.39542785,0.004797280127349533,0.041428391849344964,0.4317343173431734,0.36018735362997656,0.31262687,0.24609795
Rab3gap2,2.8171787,0.271967,0.004844756753415731,0.04180430763143247,0.5830258302583026,0.49778418303008465,0.47211623,0.40527603
Hsbp1,2.8160696,0.29750642,0.0048615137001441705,0.04193543278422917,0.30996309963099633,0.2181949198342641,0.21451652,0.17787643
Fbh1,2.811226,0.5127729,0.004935313354593754,0.042488032575213205,0.36162361623616235,0.2879841470005404,0.23983857,0.1739261
Ndufv3,2.8106637,0.32746473,0.0049439426220077454,0.042498888492422456,0.36900369003690037,0.2862547288776797,0.25892612,0.21149598
